forecast_date,target,target_end_date,location,quantile,value,type
2021-05-17,1 wk ahead inc case,2021-05-22,DE,0.01,38808,quantile
2021-05-17,2 wk ahead inc case,2021-05-29,DE,0.01,22133,quantile
2021-05-17,3 wk ahead inc case,2021-06-05,DE,0.01,14209,quantile
2021-05-17,4 wk ahead inc case,2021-06-12,DE,0.01,10018,quantile
2021-05-17,1 wk ahead inc case,2021-05-22,DE,0.025,38928,quantile
2021-05-17,2 wk ahead inc case,2021-05-29,DE,0.025,22310,quantile
2021-05-17,3 wk ahead inc case,2021-06-05,DE,0.025,14375,quantile
2021-05-17,4 wk ahead inc case,2021-06-12,DE,0.025,10163,quantile
2021-05-17,1 wk ahead inc case,2021-05-22,DE,0.05,39413,quantile
2021-05-17,2 wk ahead inc case,2021-05-29,DE,0.05,23033,quantile
2021-05-17,3 wk ahead inc case,2021-06-05,DE,0.05,15058,quantile
2021-05-17,4 wk ahead inc case,2021-06-12,DE,0.05,10760,quantile
2021-05-17,1 wk ahead inc case,2021-05-22,DE,0.1,40079,quantile
2021-05-17,2 wk ahead inc case,2021-05-29,DE,0.1,24044,quantile
2021-05-17,3 wk ahead inc case,2021-06-05,DE,0.1,16028,quantile
2021-05-17,4 wk ahead inc case,2021-06-12,DE,0.1,11618,quantile
2021-05-17,1 wk ahead inc case,2021-05-22,DE,0.15,40582,quantile
2021-05-17,2 wk ahead inc case,2021-05-29,DE,0.15,24838,quantile
2021-05-17,3 wk ahead inc case,2021-06-05,DE,0.15,16813,quantile
2021-05-17,4 wk ahead inc case,2021-06-12,DE,0.15,12332,quantile
2021-05-17,1 wk ahead inc case,2021-05-22,DE,0.2,41137,quantile
2021-05-17,2 wk ahead inc case,2021-05-29,DE,0.2,25726,quantile
2021-05-17,3 wk ahead inc case,2021-06-05,DE,0.2,17705,quantile
2021-05-17,4 wk ahead inc case,2021-06-12,DE,0.2,13151,quantile
2021-05-17,1 wk ahead inc case,2021-05-22,DE,0.25,41991,quantile
2021-05-17,2 wk ahead inc case,2021-05-29,DE,0.25,27135,quantile
2021-05-17,3 wk ahead inc case,2021-06-05,DE,0.25,19157,quantile
2021-05-17,4 wk ahead inc case,2021-06-12,DE,0.25,14515,quantile
2021-05-17,1 wk ahead inc case,2021-05-22,DE,0.3,43064,quantile
2021-05-17,2 wk ahead inc case,2021-05-29,DE,0.3,28967,quantile
2021-05-17,3 wk ahead inc case,2021-06-05,DE,0.3,21101,quantile
2021-05-17,4 wk ahead inc case,2021-06-12,DE,0.3,16384,quantile
2021-05-17,1 wk ahead inc case,2021-05-22,DE,0.35,43759,quantile
2021-05-17,2 wk ahead inc case,2021-05-29,DE,0.35,30185,quantile
2021-05-17,3 wk ahead inc case,2021-06-05,DE,0.35,22424,quantile
2021-05-17,4 wk ahead inc case,2021-06-12,DE,0.35,17678,quantile
2021-05-17,1 wk ahead inc case,2021-05-22,DE,0.4,45082,quantile
2021-05-17,2 wk ahead inc case,2021-05-29,DE,0.4,32596,quantile
2021-05-17,3 wk ahead inc case,2021-06-05,DE,0.4,25136,quantile
2021-05-17,4 wk ahead inc case,2021-06-12,DE,0.4,20410,quantile
2021-05-17,1 wk ahead inc case,2021-05-22,DE,0.45,45869,quantile
2021-05-17,2 wk ahead inc case,2021-05-29,DE,0.45,34077,quantile
2021-05-17,3 wk ahead inc case,2021-06-05,DE,0.45,26847,quantile
2021-05-17,4 wk ahead inc case,2021-06-12,DE,0.45,22173,quantile
2021-05-17,1 wk ahead inc case,2021-05-22,DE,0.5,46695,quantile
2021-05-17,2 wk ahead inc case,2021-05-29,DE,0.5,35672,quantile
2021-05-17,3 wk ahead inc case,2021-06-05,DE,0.5,28734,quantile
2021-05-17,4 wk ahead inc case,2021-06-12,DE,0.5,24153,quantile
2021-05-17,1 wk ahead inc case,2021-05-22,DE,0.55,47589,quantile
2021-05-17,2 wk ahead inc case,2021-05-29,DE,0.55,37440,quantile
2021-05-17,3 wk ahead inc case,2021-06-05,DE,0.55,30870,quantile
2021-05-17,4 wk ahead inc case,2021-06-12,DE,0.55,26431,quantile
2021-05-17,1 wk ahead inc case,2021-05-22,DE,0.6,48290,quantile
2021-05-17,2 wk ahead inc case,2021-05-29,DE,0.6,38852,quantile
2021-05-17,3 wk ahead inc case,2021-06-05,DE,0.6,32602,quantile
2021-05-17,4 wk ahead inc case,2021-06-12,DE,0.6,28303,quantile
2021-05-17,1 wk ahead inc case,2021-05-22,DE,0.65,49520,quantile
2021-05-17,2 wk ahead inc case,2021-05-29,DE,0.65,41402,quantile
2021-05-17,3 wk ahead inc case,2021-06-05,DE,0.65,35814,quantile
2021-05-17,4 wk ahead inc case,2021-06-12,DE,0.65,31848,quantile
2021-05-17,1 wk ahead inc case,2021-05-22,DE,0.7,50737,quantile
2021-05-17,2 wk ahead inc case,2021-05-29,DE,0.7,44022,quantile
2021-05-17,3 wk ahead inc case,2021-06-05,DE,0.7,39229,quantile
2021-05-17,4 wk ahead inc case,2021-06-12,DE,0.7,35722,quantile
2021-05-17,1 wk ahead inc case,2021-05-22,DE,0.75,51717,quantile
2021-05-17,2 wk ahead inc case,2021-05-29,DE,0.75,46195,quantile
2021-05-17,3 wk ahead inc case,2021-06-05,DE,0.75,42134,quantile
2021-05-17,4 wk ahead inc case,2021-06-12,DE,0.75,39090,quantile
2021-05-17,1 wk ahead inc case,2021-05-22,DE,0.8,52350,quantile
2021-05-17,2 wk ahead inc case,2021-05-29,DE,0.8,47632,quantile
2021-05-17,3 wk ahead inc case,2021-06-05,DE,0.8,44099,quantile
2021-05-17,4 wk ahead inc case,2021-06-12,DE,0.8,41410,quantile
2021-05-17,1 wk ahead inc case,2021-05-22,DE,0.85,53087,quantile
2021-05-17,2 wk ahead inc case,2021-05-29,DE,0.85,49336,quantile
2021-05-17,3 wk ahead inc case,2021-06-05,DE,0.85,46464,quantile
2021-05-17,4 wk ahead inc case,2021-06-12,DE,0.85,44238,quantile
2021-05-17,1 wk ahead inc case,2021-05-22,DE,0.9,53914,quantile
2021-05-17,2 wk ahead inc case,2021-05-29,DE,0.9,51289,quantile
2021-05-17,3 wk ahead inc case,2021-06-05,DE,0.9,49230,quantile
2021-05-17,4 wk ahead inc case,2021-06-12,DE,0.9,47601,quantile
2021-05-17,1 wk ahead inc case,2021-05-22,DE,0.95,54649,quantile
2021-05-17,2 wk ahead inc case,2021-05-29,DE,0.95,53067,quantile
