forecast_date,target,target_end_date,location,quantile,value,type,scenario_id
2021-06-21,2 wk ahead inc case,2021-07-03,DE,0.35,1753,quantile,forecast
2021-06-21,3 wk ahead inc case,2021-07-10,DE,0.35,758,quantile,forecast
2021-06-21,4 wk ahead inc case,2021-07-17,DE,0.35,371,quantile,forecast
2021-06-21,1 wk ahead inc case,2021-06-26,DE,0.4,4550,quantile,forecast
2021-06-21,2 wk ahead inc case,2021-07-03,DE,0.4,1780,quantile,forecast
2021-06-21,3 wk ahead inc case,2021-07-10,DE,0.4,776,quantile,forecast
2021-06-21,4 wk ahead inc case,2021-07-17,DE,0.4,381,quantile,forecast
2021-06-21,1 wk ahead inc case,2021-06-26,DE,0.45,4568,quantile,forecast
2021-06-21,2 wk ahead inc case,2021-07-03,DE,0.45,1801,quantile,forecast
2021-06-21,3 wk ahead inc case,2021-07-10,DE,0.45,789,quantile,forecast
2021-06-21,4 wk ahead inc case,2021-07-17,DE,0.45,389,quantile,forecast
2021-06-21,1 wk ahead inc case,2021-06-26,DE,0.5,4610,quantile,forecast
2021-06-21,2 wk ahead inc case,2021-07-03,DE,0.5,1847,quantile,forecast
2021-06-21,3 wk ahead inc case,2021-07-10,DE,0.5,819,quantile,forecast
2021-06-21,4 wk ahead inc case,2021-07-17,DE,0.5,407,quantile,forecast
2021-06-21,1 wk ahead inc case,2021-06-26,DE,0.55,4644,quantile,forecast
2021-06-21,2 wk ahead inc case,2021-07-03,DE,0.55,1885,quantile,forecast
2021-06-21,3 wk ahead inc case,2021-07-10,DE,0.55,846,quantile,forecast
2021-06-21,4 wk ahead inc case,2021-07-17,DE,0.55,423,quantile,forecast
2021-06-21,1 wk ahead inc case,2021-06-26,DE,0.6,4712,quantile,forecast
2021-06-21,2 wk ahead inc case,2021-07-03,DE,0.6,1963,quantile,forecast
2021-06-21,3 wk ahead inc case,2021-07-10,DE,0.6,898,quantile,forecast
2021-06-21,4 wk ahead inc case,2021-07-17,DE,0.6,455,quantile,forecast
2021-06-21,1 wk ahead inc case,2021-06-26,DE,0.65,4770,quantile,forecast
2021-06-21,2 wk ahead inc case,2021-07-03,DE,0.65,2031,quantile,forecast
2021-06-21,3 wk ahead inc case,2021-07-10,DE,0.65,945,quantile,forecast
2021-06-21,4 wk ahead inc case,2021-07-17,DE,0.65,485,quantile,forecast
2021-06-21,1 wk ahead inc case,2021-06-26,DE,0.7,4838,quantile,forecast
2021-06-21,2 wk ahead inc case,2021-07-03,DE,0.7,2111,quantile,forecast
2021-06-21,3 wk ahead inc case,2021-07-10,DE,0.7,1001,quantile,forecast
2021-06-21,4 wk ahead inc case,2021-07-17,DE,0.7,520,quantile,forecast
2021-06-21,1 wk ahead inc case,2021-06-26,DE,0.75,4883,quantile,forecast
2021-06-21,2 wk ahead inc case,2021-07-03,DE,0.75,2167,quantile,forecast
2021-06-21,3 wk ahead inc case,2021-07-10,DE,0.75,1041,quantile,forecast
2021-06-21,4 wk ahead inc case,2021-07-17,DE,0.75,546,quantile,forecast
2021-06-21,1 wk ahead inc case,2021-06-26,DE,0.8,4925,quantile,forecast
2021-06-21,2 wk ahead inc case,2021-07-03,DE,0.8,2221,quantile,forecast
2021-06-21,3 wk ahead inc case,2021-07-10,DE,0.8,1082,quantile,forecast
2021-06-21,4 wk ahead inc case,2021-07-17,DE,0.8,574,quantile,forecast
2021-06-21,1 wk ahead inc case,2021-06-26,DE,0.85,4979,quantile,forecast
2021-06-21,2 wk ahead inc case,2021-07-03,DE,0.85,2290,quantile,forecast
2021-06-21,3 wk ahead inc case,2021-07-10,DE,0.85,1134,quantile,forecast
2021-06-21,4 wk ahead inc case,2021-07-17,DE,0.85,609,quantile,forecast
2021-06-21,1 wk ahead inc case,2021-06-26,DE,0.9,5052,quantile,forecast
2021-06-21,2 wk ahead inc case,2021-07-03,DE,0.9,2385,quantile,forecast
2021-06-21,3 wk ahead inc case,2021-07-10,DE,0.9,1208,quantile,forecast
2021-06-21,4 wk ahead inc case,2021-07-17,DE,0.9,659,quantile,forecast
2021-06-21,1 wk ahead inc case,2021-06-26,DE,0.95,5133,quantile,forecast
2021-06-21,2 wk ahead inc case,2021-07-03,DE,0.95,2496,quantile,forecast
2021-06-21,3 wk ahead inc case,2021-07-10,DE,0.95,1296,quantile,forecast
2021-06-21,4 wk ahead inc case,2021-07-17,DE,0.95,723,quantile,forecast
2021-06-21,1 wk ahead inc case,2021-06-26,DE,0.975,5206,quantile,forecast
2021-06-21,2 wk ahead inc case,2021-07-03,DE,0.975,2597,quantile,forecast
2021-06-21,3 wk ahead inc case,2021-07-10,DE,0.975,1379,quantile,forecast
2021-06-21,4 wk ahead inc case,2021-07-17,DE,0.975,783,quantile,forecast
2021-06-21,1 wk ahead inc case,2021-06-26,DE,0.99,5227,quantile,forecast
2021-06-21,2 wk ahead inc case,2021-07-03,DE,0.99,2626,quantile,forecast
2021-06-21,3 wk ahead inc case,2021-07-10,DE,0.99,1404,quantile,forecast
2021-06-21,4 wk ahead inc case,2021-07-17,DE,0.99,801,quantile,forecast
2021-06-21,1 wk ahead inc case,2021-06-26,DE,NA,4655,point,forecast
2021-06-21,2 wk ahead inc case,2021-07-03,DE,NA,1899,point,forecast
2021-06-21,3 wk ahead inc case,2021-07-10,DE,NA,855,point,forecast
2021-06-21,4 wk ahead inc case,2021-07-17,DE,NA,429,point,forecast
2021-06-21,1 wk ahead inc case,2021-06-26,IT,0.01,4549,quantile,forecast
2021-06-21,2 wk ahead inc case,2021-07-03,IT,0.01,1726,quantile,forecast
2021-06-21,3 wk ahead inc case,2021-07-10,IT,0.01,765,quantile,forecast
2021-06-21,4 wk ahead inc case,2021-07-17,IT,0.01,395,quantile,forecast
2021-06-21,1 wk ahead inc case,2021-06-26,IT,0.025,4583,quantile,forecast
2021-06-21,2 wk ahead inc case,2021-07-03,IT,0.025,1763,quantile,forecast
2021-06-21,3 wk ahead inc case,2021-07-10,IT,0.025,790,quantile,forecast
2021-06-21,4 wk ahead inc case,2021-07-17,IT,0.025,411,quantile,forecast
2021-06-21,1 wk ahead inc case,2021-06-26,IT,0.05,4631,quantile,forecast
2021-06-21,2 wk ahead inc case,2021-07-03,IT,0.05,1815,quantile,forecast
2021-06-21,3 wk ahead inc case,2021-07-10,IT,0.05,825,quantile,forecast
2021-06-21,4 wk ahead inc case,2021-07-17,IT,0.05,433,quantile,forecast
2021-06-21,1 wk ahead inc case,2021-06-26,IT,0.1,4683,quantile,forecast
2021-06-21,2 wk ahead inc case,2021-07-03,IT,0.1,1872,quantile,forecast
2021-06-21,3 wk ahead inc case,2021-07-10,IT,0.1,864,quantile,forecast
2021-06-21,4 wk ahead inc case,2021-07-17,IT,0.1,458,quantile,forecast
2021-06-21,1 wk ahead inc case,2021-06-26,IT,0.15,4721,quantile,forecast
2021-06-21,2 wk ahead inc case,2021-07-03,IT,0.15,1915,quantile,forecast
2021-06-21,3 wk ahead inc case,2021-07-10,IT,0.15,894,quantile,forecast
2021-06-21,4 wk ahead inc case,2021-07-17,IT,0.15,478,quantile,forecast
2021-06-21,1 wk ahead inc case,2021-06-26,IT,0.2,4760,quantile,forecast
2021-06-21,2 wk ahead inc case,2021-07-03,IT,0.2,1960,quantile,forecast
2021-06-21,3 wk ahead inc case,2021-07-10,IT,0.2,926,quantile,forecast
2021-06-21,4 wk ahead inc case,2021-07-17,IT,0.2,500,quantile,forecast
2021-06-21,1 wk ahead inc case,2021-06-26,IT,0.25,4791,quantile,forecast
2021-06-21,2 wk ahead inc case,2021-07-03,IT,0.25,1996,quantile,forecast
2021-06-21,3 wk ahead inc case,2021-07-10,IT,0.25,951,quantile,forecast
2021-06-21,4 wk ahead inc case,2021-07-17,IT,0.25,516,quantile,forecast
2021-06-21,1 wk ahead inc case,2021-06-26,IT,0.3,4827,quantile,forecast
2021-06-21,2 wk ahead inc case,2021-07-03,IT,0.3,2036,quantile,forecast
2021-06-21,3 wk ahead inc case,2021-07-10,IT,0.3,979,quantile,forecast
2021-06-21,4 wk ahead inc case,2021-07-17,IT,0.3,535,quantile,forecast
2021-06-21,1 wk ahead inc case,2021-06-26,IT,0.35,4896,quantile,forecast
2021-06-21,2 wk ahead inc case,2021-07-03,IT,0.35,2116,quantile,forecast
2021-06-21,3 wk ahead inc case,2021-07-10,IT,0.35,1035,quantile,forecast
2021-06-21,4 wk ahead inc case,2021-07-17,IT,0.35,571,quantile,forecast
2021-06-21,1 wk ahead inc case,2021-06-26,IT,0.4,4919,quantile,forecast
2021-06-21,2 wk ahead inc case,2021-07-03,IT,0.4,2144,quantile,forecast
2021-06-21,3 wk ahead inc case,2021-07-10,IT,0.4,1057,quantile,forecast
2021-06-21,4 wk ahead inc case,2021-07-17,IT,0.4,586,quantile,forecast
2021-06-21,1 wk ahead inc case,2021-06-26,IT,0.45,4936,quantile,forecast
2021-06-21,2 wk ahead inc case,2021-07-03,IT,0.45,2166,quantile,forecast
2021-06-21,3 wk ahead inc case,2021-07-10,IT,0.45,1073,quantile,forecast
2021-06-21,4 wk ahead inc case,2021-07-17,IT,0.45,598,quantile,forecast
2021-06-21,1 wk ahead inc case,2021-06-26,IT,0.5,4953,quantile,forecast
2021-06-21,2 wk ahead inc case,2021-07-03,IT,0.5,2186,quantile,forecast
2021-06-21,3 wk ahead inc case,2021-07-10,IT,0.5,1089,quantile,forecast
2021-06-21,4 wk ahead inc case,2021-07-17,IT,0.5,609,quantile,forecast
2021-06-21,1 wk ahead inc case,2021-06-26,IT,0.55,4989,quantile,forecast
2021-06-21,2 wk ahead inc case,2021-07-03,IT,0.55,2230,quantile,forecast
2021-06-21,3 wk ahead inc case,2021-07-10,IT,0.55,1121,quantile,forecast
2021-06-21,4 wk ahead inc case,2021-07-17,IT,0.55,631,quantile,forecast
2021-06-21,1 wk ahead inc case,2021-06-26,IT,0.6,5005,quantile,forecast
2021-06-21,2 wk ahead inc case,2021-07-03,IT,0.6,2250,quantile,forecast
2021-06-21,3 wk ahead inc case,2021-07-10,IT,0.6,1136,quantile,forecast
2021-06-21,4 wk ahead inc case,2021-07-17,IT,0.6,642,quantile,forecast
2021-06-21,1 wk ahead inc case,2021-06-26,IT,0.65,5024,quantile,forecast
2021-06-21,2 wk ahead inc case,2021-07-03,IT,0.65,2274,quantile,forecast
2021-06-21,3 wk ahead inc case,2021-07-10,IT,0.65,1155,quantile,forecast
2021-06-21,4 wk ahead inc case,2021-07-17,IT,0.65,655,quantile,forecast
2021-06-21,1 wk ahead inc case,2021-06-26,IT,0.7,5045,quantile,forecast
2021-06-21,2 wk ahead inc case,2021-07-03,IT,0.7,2300,quantile,forecast
2021-06-21,3 wk ahead inc case,2021-07-10,IT,0.7,1176,quantile,forecast
2021-06-21,4 wk ahead inc case,2021-07-17,IT,0.7,670,quantile,forecast
2021-06-21,1 wk ahead inc case,2021-06-26,IT,0.75,5084,quantile,forecast
2021-06-21,2 wk ahead inc case,2021-07-03,IT,0.75,2350,quantile,forecast
2021-06-21,3 wk ahead inc case,2021-07-10,IT,0.75,1214,quantile,forecast
2021-06-21,4 wk ahead inc case,2021-07-17,IT,0.75,697,quantile,forecast
2021-06-21,1 wk ahead inc case,2021-06-26,IT,0.8,5128,quantile,forecast
2021-06-21,2 wk ahead inc case,2021-07-03,IT,0.8,2405,quantile,forecast
2021-06-21,3 wk ahead inc case,2021-07-10,IT,0.8,1256,quantile,forecast
2021-06-21,4 wk ahead inc case,2021-07-17,IT,0.8,727,quantile,forecast
2021-06-21,1 wk ahead inc case,2021-06-26,IT,0.85,5160,quantile,forecast
2021-06-21,2 wk ahead inc case,2021-07-03,IT,0.85,2447,quantile,forecast
2021-06-21,3 wk ahead inc case,2021-07-10,IT,0.85,1289,quantile,forecast
2021-06-21,4 wk ahead inc case,2021-07-17,IT,0.85,751,quantile,forecast
2021-06-21,1 wk ahead inc case,2021-06-26,IT,0.9,5198,quantile,forecast
2021-06-21,2 wk ahead inc case,2021-07-03,IT,0.9,2497,quantile,forecast
2021-06-21,3 wk ahead inc case,2021-07-10,IT,0.9,1330,quantile,forecast
2021-06-21,4 wk ahead inc case,2021-07-17,IT,0.9,781,quantile,forecast
2021-06-21,1 wk ahead inc case,2021-06-26,IT,0.95,5237,quantile,forecast
2021-06-21,2 wk ahead inc case,2021-07-03,IT,0.95,2550,quantile,forecast
2021-06-21,3 wk ahead inc case,2021-07-10,IT,0.95,1374,quantile,forecast
2021-06-21,4 wk ahead inc case,2021-07-17,IT,0.95,814,quantile,forecast
2021-06-21,1 wk ahead inc case,2021-06-26,IT,0.975,5274,quantile,forecast
2021-06-21,2 wk ahead inc case,2021-07-03,IT,0.975,2600,quantile,forecast
2021-06-21,3 wk ahead inc case,2021-07-10,IT,0.975,1415,quantile,forecast
2021-06-21,4 wk ahead inc case,2021-07-17,IT,0.975,845,quantile,forecast
2021-06-21,1 wk ahead inc case,2021-06-26,IT,0.99,5309,quantile,forecast
2021-06-21,2 wk ahead inc case,2021-07-03,IT,0.99,2649,quantile,forecast
2021-06-21,3 wk ahead inc case,2021-07-10,IT,0.99,1456,quantile,forecast
2021-06-21,4 wk ahead inc case,2021-07-17,IT,0.99,876,quantile,forecast
2021-06-21,1 wk ahead inc case,2021-06-26,IT,NA,4941,point,forecast
2021-06-21,2 wk ahead inc case,2021-07-03,IT,NA,2172,point,forecast
2021-06-21,3 wk ahead inc case,2021-07-10,IT,NA,1078,point,forecast
2021-06-21,4 wk ahead inc case,2021-07-17,IT,NA,601,point,forecast
2021-06-21,1 wk ahead inc case,2021-06-26,ES,0.01,7431,quantile,forecast
2021-06-21,2 wk ahead inc case,2021-07-03,ES,0.01,4639,quantile,forecast
2021-06-21,3 wk ahead inc case,2021-07-10,ES,0.01,3201,quantile,forecast
2021-06-21,4 wk ahead inc case,2021-07-17,ES,0.01,2390,quantile,forecast
2021-06-21,1 wk ahead inc case,2021-06-26,ES,0.025,7520,quantile,forecast
2021-06-21,2 wk ahead inc case,2021-07-03,ES,0.025,4716,quantile,forecast
2021-06-21,3 wk ahead inc case,2021-07-10,ES,0.025,3265,quantile,forecast
2021-06-21,4 wk ahead inc case,2021-07-17,ES,0.025,2443,quantile,forecast
2021-06-21,1 wk ahead inc case,2021-06-26,ES,0.05,7637,quantile,forecast
2021-06-21,2 wk ahead inc case,2021-07-03,ES,0.05,4818,quantile,forecast
2021-06-21,3 wk ahead inc case,2021-07-10,ES,0.05,3350,quantile,forecast
2021-06-21,4 wk ahead inc case,2021-07-17,ES,0.05,2515,quantile,forecast
2021-06-21,1 wk ahead inc case,2021-06-26,ES,0.1,7894,quantile,forecast
2021-06-21,2 wk ahead inc case,2021-07-03,ES,0.1,5046,quantile,forecast
2021-06-21,3 wk ahead inc case,2021-07-10,ES,0.1,3544,quantile,forecast
2021-06-21,4 wk ahead inc case,2021-07-17,ES,0.1,2680,quantile,forecast
2021-06-21,1 wk ahead inc case,2021-06-26,ES,0.15,8067,quantile,forecast
2021-06-21,2 wk ahead inc case,2021-07-03,ES,0.15,5196,quantile,forecast
2021-06-21,3 wk ahead inc case,2021-07-10,ES,0.15,3670,quantile,forecast
2021-06-21,4 wk ahead inc case,2021-07-17,ES,0.15,2787,quantile,forecast
2021-06-21,1 wk ahead inc case,2021-06-26,ES,0.2,8364,quantile,forecast
2021-06-21,2 wk ahead inc case,2021-07-03,ES,0.2,5459,quantile,forecast
2021-06-21,3 wk ahead inc case,2021-07-10,ES,0.2,3892,quantile,forecast
2021-06-21,4 wk ahead inc case,2021-07-17,ES,0.2,2976,quantile,forecast
2021-06-21,1 wk ahead inc case,2021-06-26,ES,0.25,8838,quantile,forecast
2021-06-21,2 wk ahead inc case,2021-07-03,ES,0.25,5889,quantile,forecast
2021-06-21,3 wk ahead inc case,2021-07-10,ES,0.25,4261,quantile,forecast
2021-06-21,4 wk ahead inc case,2021-07-17,ES,0.25,3293,quantile,forecast
2021-06-21,1 wk ahead inc case,2021-06-26,ES,0.3,14171,quantile,forecast
2021-06-21,2 wk ahead inc case,2021-07-03,ES,0.3,11493,quantile,forecast
2021-06-21,3 wk ahead inc case,2021-07-10,ES,0.3,9653,quantile,forecast
2021-06-21,4 wk ahead inc case,2021-07-17,ES,0.3,8347,quantile,forecast
2021-06-21,1 wk ahead inc case,2021-06-26,ES,0.35,16575,quantile,forecast
2021-06-21,2 wk ahead inc case,2021-07-03,ES,0.35,14447,quantile,forecast
2021-06-21,3 wk ahead inc case,2021-07-10,ES,0.35,12864,quantile,forecast
2021-06-21,4 wk ahead inc case,2021-07-17,ES,0.35,11664,quantile,forecast
2021-06-21,1 wk ahead inc case,2021-06-26,ES,0.4,17163,quantile,forecast
2021-06-21,2 wk ahead inc case,2021-07-03,ES,0.4,15203,quantile,forecast
