forecast_date,target,target_end_date,location,quantile,value,type,scenario_id
2021-03-15,4 wk ahead inc case,2021-04-10,FR,0.05,176873,quantile,forecast
2021-03-15,4 wk ahead inc case,2021-04-10,FR,0.1,177045,quantile,forecast
2021-03-15,4 wk ahead inc case,2021-04-10,FR,0.15,177218,quantile,forecast
2021-03-15,4 wk ahead inc case,2021-04-10,FR,0.2,178511,quantile,forecast
2021-03-15,4 wk ahead inc case,2021-04-10,FR,0.25,180366,quantile,forecast
2021-03-15,4 wk ahead inc case,2021-04-10,FR,0.3,182220,quantile,forecast
2021-03-15,4 wk ahead inc case,2021-04-10,FR,0.35,183718,quantile,forecast
2021-03-15,4 wk ahead inc case,2021-04-10,FR,0.4,184503,quantile,forecast
2021-03-15,4 wk ahead inc case,2021-04-10,FR,0.45,185289,quantile,forecast
2021-03-15,4 wk ahead inc case,2021-04-10,FR,0.5,186074,quantile,forecast
2021-03-15,4 wk ahead inc case,2021-04-10,FR,0.55,187368,quantile,forecast
2021-03-15,4 wk ahead inc case,2021-04-10,FR,0.6,188661,quantile,forecast
2021-03-15,4 wk ahead inc case,2021-04-10,FR,0.65,189955,quantile,forecast
2021-03-15,4 wk ahead inc case,2021-04-10,FR,0.7,191808,quantile,forecast
2021-03-15,4 wk ahead inc case,2021-04-10,FR,0.75,193942,quantile,forecast
2021-03-15,4 wk ahead inc case,2021-04-10,FR,0.8,196076,quantile,forecast
2021-03-15,4 wk ahead inc case,2021-04-10,FR,0.85,197728,quantile,forecast
2021-03-15,4 wk ahead inc case,2021-04-10,FR,0.9,198419,quantile,forecast
2021-03-15,4 wk ahead inc case,2021-04-10,FR,0.95,199110,quantile,forecast
2021-03-15,4 wk ahead inc case,2021-04-10,FR,0.975,199456,quantile,forecast
2021-03-15,4 wk ahead inc case,2021-04-10,FR,0.99,199663,quantile,forecast
2021-03-15,1 wk ahead inc case,2021-03-20,DE,NA,68626,point,forecast
2021-03-15,1 wk ahead inc case,2021-03-20,DE,0.01,47683,quantile,forecast
2021-03-15,1 wk ahead inc case,2021-03-20,DE,0.025,48145,quantile,forecast
2021-03-15,1 wk ahead inc case,2021-03-20,DE,0.05,48913,quantile,forecast
2021-03-15,1 wk ahead inc case,2021-03-20,DE,0.1,50450,quantile,forecast
2021-03-15,1 wk ahead inc case,2021-03-20,DE,0.15,51988,quantile,forecast
2021-03-15,1 wk ahead inc case,2021-03-20,DE,0.2,53088,quantile,forecast
2021-03-15,1 wk ahead inc case,2021-03-20,DE,0.25,53970,quantile,forecast
2021-03-15,1 wk ahead inc case,2021-03-20,DE,0.3,54852,quantile,forecast
2021-03-15,1 wk ahead inc case,2021-03-20,DE,0.35,55682,quantile,forecast
2021-03-15,1 wk ahead inc case,2021-03-20,DE,0.4,56409,quantile,forecast
2021-03-15,1 wk ahead inc case,2021-03-20,DE,0.45,57135,quantile,forecast
2021-03-15,1 wk ahead inc case,2021-03-20,DE,0.5,57862,quantile,forecast
2021-03-15,1 wk ahead inc case,2021-03-20,DE,0.55,64536,quantile,forecast
2021-03-15,1 wk ahead inc case,2021-03-20,DE,0.6,71210,quantile,forecast
2021-03-15,1 wk ahead inc case,2021-03-20,DE,0.65,77883,quantile,forecast
2021-03-15,1 wk ahead inc case,2021-03-20,DE,0.7,80294,quantile,forecast
2021-03-15,1 wk ahead inc case,2021-03-20,DE,0.75,80574,quantile,forecast
2021-03-15,1 wk ahead inc case,2021-03-20,DE,0.8,80853,quantile,forecast
2021-03-15,1 wk ahead inc case,2021-03-20,DE,0.85,83541,quantile,forecast
2021-03-15,1 wk ahead inc case,2021-03-20,DE,0.9,91046,quantile,forecast
2021-03-15,1 wk ahead inc case,2021-03-20,DE,0.95,98552,quantile,forecast
2021-03-15,1 wk ahead inc case,2021-03-20,DE,0.975,102304,quantile,forecast
2021-03-15,1 wk ahead inc case,2021-03-20,DE,0.99,104556,quantile,forecast
2021-03-15,2 wk ahead inc case,2021-03-27,DE,NA,74273,point,forecast
2021-03-15,2 wk ahead inc case,2021-03-27,DE,0.01,59623,quantile,forecast
2021-03-15,2 wk ahead inc case,2021-03-27,DE,0.025,59651,quantile,forecast
2021-03-15,2 wk ahead inc case,2021-03-27,DE,0.05,59697,quantile,forecast
2021-03-15,2 wk ahead inc case,2021-03-27,DE,0.1,59790,quantile,forecast
2021-03-15,2 wk ahead inc case,2021-03-27,DE,0.15,59882,quantile,forecast
2021-03-15,2 wk ahead inc case,2021-03-27,DE,0.2,61999,quantile,forecast
2021-03-15,2 wk ahead inc case,2021-03-27,DE,0.25,65128,quantile,forecast
2021-03-15,2 wk ahead inc case,2021-03-27,DE,0.3,68257,quantile,forecast
2021-03-15,2 wk ahead inc case,2021-03-27,DE,0.35,70439,quantile,forecast
2021-03-15,2 wk ahead inc case,2021-03-27,DE,0.4,70727,quantile,forecast
2021-03-15,2 wk ahead inc case,2021-03-27,DE,0.45,71014,quantile,forecast
2021-03-15,2 wk ahead inc case,2021-03-27,DE,0.5,71302,quantile,forecast
2021-03-15,2 wk ahead inc case,2021-03-27,DE,0.55,74418,quantile,forecast
2021-03-15,2 wk ahead inc case,2021-03-27,DE,0.6,77535,quantile,forecast
2021-03-15,2 wk ahead inc case,2021-03-27,DE,0.65,80651,quantile,forecast
2021-03-15,2 wk ahead inc case,2021-03-27,DE,0.7,82569,quantile,forecast
2021-03-15,2 wk ahead inc case,2021-03-27,DE,0.75,83888,quantile,forecast
2021-03-15,2 wk ahead inc case,2021-03-27,DE,0.8,85207,quantile,forecast
2021-03-15,2 wk ahead inc case,2021-03-27,DE,0.85,86575,quantile,forecast
2021-03-15,2 wk ahead inc case,2021-03-27,DE,0.9,88040,quantile,forecast
2021-03-15,2 wk ahead inc case,2021-03-27,DE,0.95,89506,quantile,forecast
2021-03-15,2 wk ahead inc case,2021-03-27,DE,0.975,90239,quantile,forecast
2021-03-15,2 wk ahead inc case,2021-03-27,DE,0.99,90679,quantile,forecast
2021-03-15,3 wk ahead inc case,2021-04-03,DE,NA,80974,point,forecast
2021-03-15,3 wk ahead inc case,2021-04-03,DE,0.01,68995,quantile,forecast
2021-03-15,3 wk ahead inc case,2021-04-03,DE,0.025,69231,quantile,forecast
2021-03-15,3 wk ahead inc case,2021-04-03,DE,0.05,69623,quantile,forecast
2021-03-15,3 wk ahead inc case,2021-04-03,DE,0.1,70409,quantile,forecast
2021-03-15,3 wk ahead inc case,2021-04-03,DE,0.15,71194,quantile,forecast
2021-03-15,3 wk ahead inc case,2021-04-03,DE,0.2,73280,quantile,forecast
2021-03-15,3 wk ahead inc case,2021-04-03,DE,0.25,76016,quantile,forecast
2021-03-15,3 wk ahead inc case,2021-04-03,DE,0.3,78753,quantile,forecast
2021-03-15,3 wk ahead inc case,2021-04-03,DE,0.35,80672,quantile,forecast
2021-03-15,3 wk ahead inc case,2021-04-03,DE,0.4,80958,quantile,forecast
2021-03-15,3 wk ahead inc case,2021-04-03,DE,0.45,81243,quantile,forecast
2021-03-15,3 wk ahead inc case,2021-04-03,DE,0.5,81529,quantile,forecast
2021-03-15,3 wk ahead inc case,2021-04-03,DE,0.55,83003,quantile,forecast
2021-03-15,3 wk ahead inc case,2021-04-03,DE,0.6,84477,quantile,forecast
2021-03-15,3 wk ahead inc case,2021-04-03,DE,0.65,85952,quantile,forecast
2021-03-15,3 wk ahead inc case,2021-04-03,DE,0.7,86563,quantile,forecast
2021-03-15,3 wk ahead inc case,2021-04-03,DE,0.75,86744,quantile,forecast
2021-03-15,3 wk ahead inc case,2021-04-03,DE,0.8,86925,quantile,forecast
2021-03-15,3 wk ahead inc case,2021-04-03,DE,0.85,87434,quantile,forecast
2021-03-15,3 wk ahead inc case,2021-04-03,DE,0.9,88599,quantile,forecast
2021-03-15,3 wk ahead inc case,2021-04-03,DE,0.95,89764,quantile,forecast
2021-03-15,3 wk ahead inc case,2021-04-03,DE,0.975,90347,quantile,forecast
2021-03-15,3 wk ahead inc case,2021-04-03,DE,0.99,90697,quantile,forecast
2021-03-15,4 wk ahead inc case,2021-04-10,DE,NA,87812,point,forecast
2021-03-15,4 wk ahead inc case,2021-04-10,DE,0.01,78570,quantile,forecast
2021-03-15,4 wk ahead inc case,2021-04-10,DE,0.025,78920,quantile,forecast
2021-03-15,4 wk ahead inc case,2021-04-10,DE,0.05,79502,quantile,forecast
2021-03-15,4 wk ahead inc case,2021-04-10,DE,0.1,80668,quantile,forecast
2021-03-15,4 wk ahead inc case,2021-04-10,DE,0.15,81834,quantile,forecast
2021-03-15,4 wk ahead inc case,2021-04-10,DE,0.2,83489,quantile,forecast
2021-03-15,4 wk ahead inc case,2021-04-10,DE,0.25,85390,quantile,forecast
2021-03-15,4 wk ahead inc case,2021-04-10,DE,0.3,87290,quantile,forecast
2021-03-15,4 wk ahead inc case,2021-04-10,DE,0.35,88578,quantile,forecast
2021-03-15,4 wk ahead inc case,2021-04-10,DE,0.4,88641,quantile,forecast
2021-03-15,4 wk ahead inc case,2021-04-10,DE,0.45,88704,quantile,forecast
2021-03-15,4 wk ahead inc case,2021-04-10,DE,0.5,88767,quantile,forecast
2021-03-15,4 wk ahead inc case,2021-04-10,DE,0.55,88820,quantile,forecast
2021-03-15,4 wk ahead inc case,2021-04-10,DE,0.6,88872,quantile,forecast
2021-03-15,4 wk ahead inc case,2021-04-10,DE,0.65,88924,quantile,forecast
2021-03-15,4 wk ahead inc case,2021-04-10,DE,0.7,89547,quantile,forecast
2021-03-15,4 wk ahead inc case,2021-04-10,DE,0.75,90454,quantile,forecast
2021-03-15,4 wk ahead inc case,2021-04-10,DE,0.8,91361,quantile,forecast
2021-03-15,4 wk ahead inc case,2021-04-10,DE,0.85,92359,quantile,forecast
2021-03-15,4 wk ahead inc case,2021-04-10,DE,0.9,93537,quantile,forecast
2021-03-15,4 wk ahead inc case,2021-04-10,DE,0.95,94715,quantile,forecast
2021-03-15,4 wk ahead inc case,2021-04-10,DE,0.975,95304,quantile,forecast
2021-03-15,4 wk ahead inc case,2021-04-10,DE,0.99,95657,quantile,forecast
2021-03-15,1 wk ahead inc case,2021-03-20,IT,NA,157086,point,forecast
2021-03-15,1 wk ahead inc case,2021-03-20,IT,0.01,101861,quantile,forecast
2021-03-15,1 wk ahead inc case,2021-03-20,IT,0.025,106077,quantile,forecast
2021-03-15,1 wk ahead inc case,2021-03-20,IT,0.05,113103,quantile,forecast
2021-03-15,1 wk ahead inc case,2021-03-20,IT,0.1,127156,quantile,forecast
2021-03-15,1 wk ahead inc case,2021-03-20,IT,0.15,141210,quantile,forecast
2021-03-15,1 wk ahead inc case,2021-03-20,IT,0.2,146021,quantile,forecast
2021-03-15,1 wk ahead inc case,2021-03-20,IT,0.25,146212,quantile,forecast
2021-03-15,1 wk ahead inc case,2021-03-20,IT,0.3,146404,quantile,forecast
2021-03-15,1 wk ahead inc case,2021-03-20,IT,0.35,147764,quantile,forecast
2021-03-15,1 wk ahead inc case,2021-03-20,IT,0.4,151465,quantile,forecast
2021-03-15,1 wk ahead inc case,2021-03-20,IT,0.45,155165,quantile,forecast
2021-03-15,1 wk ahead inc case,2021-03-20,IT,0.5,158865,quantile,forecast
2021-03-15,1 wk ahead inc case,2021-03-20,IT,0.55,165507,quantile,forecast
2021-03-15,1 wk ahead inc case,2021-03-20,IT,0.6,172150,quantile,forecast
2021-03-15,1 wk ahead inc case,2021-03-20,IT,0.65,178792,quantile,forecast
2021-03-15,1 wk ahead inc case,2021-03-20,IT,0.7,181083,quantile,forecast
2021-03-15,1 wk ahead inc case,2021-03-20,IT,0.75,181198,quantile,forecast
2021-03-15,1 wk ahead inc case,2021-03-20,IT,0.8,181314,quantile,forecast
2021-03-15,1 wk ahead inc case,2021-03-20,IT,0.85,181938,quantile,forecast
2021-03-15,1 wk ahead inc case,2021-03-20,IT,0.9,183581,quantile,forecast
2021-03-15,1 wk ahead inc case,2021-03-20,IT,0.95,185223,quantile,forecast
2021-03-15,1 wk ahead inc case,2021-03-20,IT,0.975,186044,quantile,forecast
2021-03-15,1 wk ahead inc case,2021-03-20,IT,0.99,186537,quantile,forecast
2021-03-15,2 wk ahead inc case,2021-03-27,IT,NA,158777,point,forecast
2021-03-15,2 wk ahead inc case,2021-03-27,IT,0.01,103667,quantile,forecast
2021-03-15,2 wk ahead inc case,2021-03-27,IT,0.025,107664,quantile,forecast
2021-03-15,2 wk ahead inc case,2021-03-27,IT,0.05,114325,quantile,forecast
2021-03-15,2 wk ahead inc case,2021-03-27,IT,0.1,127648,quantile,forecast
2021-03-15,2 wk ahead inc case,2021-03-27,IT,0.15,140970,quantile,forecast
2021-03-15,2 wk ahead inc case,2021-03-27,IT,0.2,147367,quantile,forecast
2021-03-15,2 wk ahead inc case,2021-03-27,IT,0.25,150300,quantile,forecast
2021-03-15,2 wk ahead inc case,2021-03-27,IT,0.3,153234,quantile,forecast
2021-03-15,2 wk ahead inc case,2021-03-27,IT,0.35,155760,quantile,forecast
2021-03-15,2 wk ahead inc case,2021-03-27,IT,0.4,157472,quantile,forecast
2021-03-15,2 wk ahead inc case,2021-03-27,IT,0.45,159184,quantile,forecast
2021-03-15,2 wk ahead inc case,2021-03-27,IT,0.5,160895,quantile,forecast
2021-03-15,2 wk ahead inc case,2021-03-27,IT,0.55,166594,quantile,forecast
2021-03-15,2 wk ahead inc case,2021-03-27,IT,0.6,172294,quantile,forecast
2021-03-15,2 wk ahead inc case,2021-03-27,IT,0.65,177993,quantile,forecast
2021-03-15,2 wk ahead inc case,2021-03-27,IT,0.7,180519,quantile,forecast
2021-03-15,2 wk ahead inc case,2021-03-27,IT,0.75,181458,quantile,forecast
2021-03-15,2 wk ahead inc case,2021-03-27,IT,0.8,182396,quantile,forecast
2021-03-15,2 wk ahead inc case,2021-03-27,IT,0.85,183322,quantile,forecast
2021-03-15,2 wk ahead inc case,2021-03-27,IT,0.9,184223,quantile,forecast
2021-03-15,2 wk ahead inc case,2021-03-27,IT,0.95,185124,quantile,forecast
2021-03-15,2 wk ahead inc case,2021-03-27,IT,0.975,185575,quantile,forecast
2021-03-15,2 wk ahead inc case,2021-03-27,IT,0.99,185845,quantile,forecast
2021-03-15,3 wk ahead inc case,2021-04-03,IT,NA,160359,point,forecast
2021-03-15,3 wk ahead inc case,2021-04-03,IT,0.01,105539,quantile,forecast
2021-03-15,3 wk ahead inc case,2021-04-03,IT,0.025,109319,quantile,forecast
2021-03-15,3 wk ahead inc case,2021-04-03,IT,0.05,115619,quantile,forecast
2021-03-15,3 wk ahead inc case,2021-04-03,IT,0.1,128219,quantile,forecast
2021-03-15,3 wk ahead inc case,2021-04-03,IT,0.15,140819,quantile,forecast
2021-03-15,3 wk ahead inc case,2021-04-03,IT,0.2,148417,quantile,forecast
2021-03-15,3 wk ahead inc case,2021-04-03,IT,0.25,153514,quantile,forecast
2021-03-15,3 wk ahead inc case,2021-04-03,IT,0.3,158610,quantile,forecast
2021-03-15,3 wk ahead inc case,2021-04-03,IT,0.35,162209,quantile,forecast
2021-03-15,3 wk ahead inc case,2021-04-03,IT,0.4,162812,quantile,forecast
2021-03-15,3 wk ahead inc case,2021-04-03,IT,0.45,163414,quantile,forecast
2021-03-15,3 wk ahead inc case,2021-04-03,IT,0.5,164017,quantile,forecast
2021-03-15,3 wk ahead inc case,2021-04-03,IT,0.55,168477,quantile,forecast
2021-03-15,3 wk ahead inc case,2021-04-03,IT,0.6,172938,quantile,forecast
2021-03-15,3 wk ahead inc case,2021-04-03,IT,0.65,177398,quantile,forecast
2021-03-15,3 wk ahead inc case,2021-04-03,IT,0.7,180013,quantile,forecast
2021-03-15,3 wk ahead inc case,2021-04-03,IT,0.75,181706,quantile,forecast
2021-03-15,3 wk ahead inc case,2021-04-03,IT,0.8,183399,quantile,forecast
2021-03-15,3 wk ahead inc case,2021-04-03,IT,0.85,184578,quantile,forecast
2021-03-15,3 wk ahead inc case,2021-04-03,IT,0.9,184731,quantile,forecast
2021-03-15,3 wk ahead inc case,2021-04-03,IT,0.95,184885,quantile,forecast
2021-03-15,3 wk ahead inc case,2021-04-03,IT,0.975,184961,quantile,forecast
2021-03-15,3 wk ahead inc case,2021-04-03,IT,0.99,185007,quantile,forecast
2021-03-15,4 wk ahead inc case,2021-04-10,IT,NA,161849,point,forecast
2021-03-15,4 wk ahead inc case,2021-04-10,IT,0.01,107475,quantile,forecast
2021-03-15,4 wk ahead inc case,2021-04-10,IT,0.025,111040,quantile,forecast
2021-03-15,4 wk ahead inc case,2021-04-10,IT,0.05,116982,quantile,forecast
2021-03-15,4 wk ahead inc case,2021-04-10,IT,0.1,128866,quantile,forecast
2021-03-15,4 wk ahead inc case,2021-04-10,IT,0.15,140750,quantile,forecast
2021-03-15,4 wk ahead inc case,2021-04-10,IT,0.2,148215,quantile,forecast
2021-03-15,4 wk ahead inc case,2021-04-10,IT,0.25,153472,quantile,forecast
2021-03-15,4 wk ahead inc case,2021-04-10,IT,0.3,158728,quantile,forecast
2021-03-15,4 wk ahead inc case,2021-04-10,IT,0.35,163308,quantile,forecast
2021-03-15,4 wk ahead inc case,2021-04-10,IT,0.4,166536,quantile,forecast
2021-03-15,4 wk ahead inc case,2021-04-10,IT,0.45,169763,quantile,forecast
2021-03-15,4 wk ahead inc case,2021-04-10,IT,0.5,172991,quantile,forecast
2021-03-15,4 wk ahead inc case,2021-04-10,IT,0.55,174492,quantile,forecast
2021-03-15,4 wk ahead inc case,2021-04-10,IT,0.6,175994,quantile,forecast
2021-03-15,4 wk ahead inc case,2021-04-10,IT,0.65,177496,quantile,forecast
2021-03-15,4 wk ahead inc case,2021-04-10,IT,0.7,179176,quantile,forecast
2021-03-15,4 wk ahead inc case,2021-04-10,IT,0.75,180946,quantile,forecast
2021-03-15,4 wk ahead inc case,2021-04-10,IT,0.8,182717,quantile,forecast
2021-03-15,4 wk ahead inc case,2021-04-10,IT,0.85,184109,quantile,forecast
2021-03-15,4 wk ahead inc case,2021-04-10,IT,0.9,184745,quantile,forecast
2021-03-15,4 wk ahead inc case,2021-04-10,IT,0.95,185382,quantile,forecast
2021-03-15,4 wk ahead inc case,2021-04-10,IT,0.975,185700,quantile,forecast
2021-03-15,4 wk ahead inc case,2021-04-10,IT,0.99,185891,quantile,forecast
2021-03-15,1 wk ahead inc case,2021-03-20,ES,NA,55161,point,forecast
2021-03-15,1 wk ahead inc case,2021-03-20,ES,0.01,41784,quantile,forecast
2021-03-15,1 wk ahead inc case,2021-03-20,ES,0.025,42237,quantile,forecast
2021-03-15,1 wk ahead inc case,2021-03-20,ES,0.05,42992,quantile,forecast
2021-03-15,1 wk ahead inc case,2021-03-20,ES,0.1,44502,quantile,forecast
2021-03-15,1 wk ahead inc case,2021-03-20,ES,0.15,46012,quantile,forecast
2021-03-15,1 wk ahead inc case,2021-03-20,ES,0.2,46694,quantile,forecast
2021-03-15,1 wk ahead inc case,2021-03-20,ES,0.25,46963,quantile,forecast
2021-03-15,1 wk ahead inc case,2021-03-20,ES,0.3,47232,quantile,forecast
2021-03-15,1 wk ahead inc case,2021-03-20,ES,0.35,48017,quantile,forecast
2021-03-15,1 wk ahead inc case,2021-03-20,ES,0.4,49836,quantile,forecast
2021-03-15,1 wk ahead inc case,2021-03-20,ES,0.45,51654,quantile,forecast
2021-03-15,1 wk ahead inc case,2021-03-20,ES,0.5,53473,quantile,forecast
2021-03-15,1 wk ahead inc case,2021-03-20,ES,0.55,54200,quantile,forecast
2021-03-15,1 wk ahead inc case,2021-03-20,ES,0.6,54926,quantile,forecast
2021-03-15,1 wk ahead inc case,2021-03-20,ES,0.65,55653,quantile,forecast
2021-03-15,1 wk ahead inc case,2021-03-20,ES,0.7,55915,quantile,forecast
2021-03-15,1 wk ahead inc case,2021-03-20,ES,0.75,55944,quantile,forecast
2021-03-15,1 wk ahead inc case,2021-03-20,ES,0.8,55973,quantile,forecast
2021-03-15,1 wk ahead inc case,2021-03-20,ES,0.85,58930,quantile,forecast
2021-03-15,1 wk ahead inc case,2021-03-20,ES,0.9,67739,quantile,forecast
2021-03-15,1 wk ahead inc case,2021-03-20,ES,0.95,76548,quantile,forecast
2021-03-15,1 wk ahead inc case,2021-03-20,ES,0.975,80953,quantile,forecast
2021-03-15,1 wk ahead inc case,2021-03-20,ES,0.99,83596,quantile,forecast
2021-03-15,2 wk ahead inc case,2021-03-27,ES,NA,63687,point,forecast
2021-03-15,2 wk ahead inc case,2021-03-27,ES,0.01,55297,quantile,forecast
2021-03-15,2 wk ahead inc case,2021-03-27,ES,0.025,55377,quantile,forecast
2021-03-15,2 wk ahead inc case,2021-03-27,ES,0.05,55511,quantile,forecast
2021-03-15,2 wk ahead inc case,2021-03-27,ES,0.1,55777,quantile,forecast
2021-03-15,2 wk ahead inc case,2021-03-27,ES,0.15,56044,quantile,forecast
2021-03-15,2 wk ahead inc case,2021-03-27,ES,0.2,56449,quantile,forecast
2021-03-15,2 wk ahead inc case,2021-03-27,ES,0.25,56924,quantile,forecast
2021-03-15,2 wk ahead inc case,2021-03-27,ES,0.3,57399,quantile,forecast
2021-03-15,2 wk ahead inc case,2021-03-27,ES,0.35,58138,quantile,forecast
2021-03-15,2 wk ahead inc case,2021-03-27,ES,0.4,59406,quantile,forecast
2021-03-15,2 wk ahead inc case,2021-03-27,ES,0.45,60675,quantile,forecast
2021-03-15,2 wk ahead inc case,2021-03-27,ES,0.5,61943,quantile,forecast
