forecast_date,target,target_end_date,location,quantile,value,type
2021-05-24,1 wk ahead inc case,2021-05-29,FR,0.01,21719,quantile
2021-05-24,2 wk ahead inc case,2021-06-05,FR,0.01,12615,quantile
2021-05-24,3 wk ahead inc case,2021-06-12,FR,0.01,7995,quantile
2021-05-24,4 wk ahead inc case,2021-06-19,FR,0.01,5452,quantile
2021-05-24,1 wk ahead inc case,2021-05-29,FR,0.025,22411,quantile
2021-05-24,2 wk ahead inc case,2021-06-05,FR,0.025,13073,quantile
2021-05-24,3 wk ahead inc case,2021-06-12,FR,0.025,8311,quantile
2021-05-24,4 wk ahead inc case,2021-06-19,FR,0.025,5679,quantile
2021-05-24,1 wk ahead inc case,2021-05-29,FR,0.05,23017,quantile
2021-05-24,2 wk ahead inc case,2021-06-05,FR,0.05,13473,quantile
2021-05-24,3 wk ahead inc case,2021-06-12,FR,0.05,8585,quantile
2021-05-24,4 wk ahead inc case,2021-06-19,FR,0.05,5876,quantile
2021-05-24,1 wk ahead inc case,2021-05-29,FR,0.1,24623,quantile
2021-05-24,2 wk ahead inc case,2021-06-05,FR,0.1,14550,quantile
2021-05-24,3 wk ahead inc case,2021-06-12,FR,0.1,9334,quantile
2021-05-24,4 wk ahead inc case,2021-06-19,FR,0.1,6418,quantile
2021-05-24,1 wk ahead inc case,2021-05-29,FR,0.15,26281,quantile
2021-05-24,2 wk ahead inc case,2021-06-05,FR,0.15,15681,quantile
2021-05-24,3 wk ahead inc case,2021-06-12,FR,0.15,10130,quantile
2021-05-24,4 wk ahead inc case,2021-06-19,FR,0.15,6999,quantile
2021-05-24,1 wk ahead inc case,2021-05-29,FR,0.2,27029,quantile
2021-05-24,2 wk ahead inc case,2021-06-05,FR,0.2,16181,quantile
2021-05-24,3 wk ahead inc case,2021-06-12,FR,0.2,10479,quantile
2021-05-24,4 wk ahead inc case,2021-06-19,FR,0.2,7252,quantile
2021-05-24,1 wk ahead inc case,2021-05-29,FR,0.25,30123,quantile
2021-05-24,2 wk ahead inc case,2021-06-05,FR,0.25,18347,quantile
2021-05-24,3 wk ahead inc case,2021-06-12,FR,0.25,12033,quantile
2021-05-24,4 wk ahead inc case,2021-06-19,FR,0.25,8404,quantile
2021-05-24,1 wk ahead inc case,2021-05-29,FR,0.3,34032,quantile
2021-05-24,2 wk ahead inc case,2021-06-05,FR,0.3,21152,quantile
2021-05-24,3 wk ahead inc case,2021-06-12,FR,0.3,14084,quantile
2021-05-24,4 wk ahead inc case,2021-06-19,FR,0.3,9947,quantile
2021-05-24,1 wk ahead inc case,2021-05-29,FR,0.35,38921,quantile
2021-05-24,2 wk ahead inc case,2021-06-05,FR,0.35,24758,quantile
2021-05-24,3 wk ahead inc case,2021-06-12,FR,0.35,16779,quantile
2021-05-24,4 wk ahead inc case,2021-06-19,FR,0.35,12009,quantile
2021-05-24,1 wk ahead inc case,2021-05-29,FR,0.4,41501,quantile
2021-05-24,2 wk ahead inc case,2021-06-05,FR,0.4,26687,quantile
2021-05-24,3 wk ahead inc case,2021-06-12,FR,0.4,18238,quantile
2021-05-24,4 wk ahead inc case,2021-06-19,FR,0.4,13136,quantile
2021-05-24,1 wk ahead inc case,2021-05-29,FR,0.45,44461,quantile
2021-05-24,2 wk ahead inc case,2021-06-05,FR,0.45,28932,quantile
2021-05-24,3 wk ahead inc case,2021-06-12,FR,0.45,19957,quantile
2021-05-24,4 wk ahead inc case,2021-06-19,FR,0.45,14477,quantile
2021-05-24,1 wk ahead inc case,2021-05-29,FR,0.5,48906,quantile
2021-05-24,2 wk ahead inc case,2021-06-05,FR,0.5,32371,quantile
2021-05-24,3 wk ahead inc case,2021-06-12,FR,0.5,22629,quantile
2021-05-24,4 wk ahead inc case,2021-06-19,FR,0.5,16587,quantile
2021-05-24,1 wk ahead inc case,2021-05-29,FR,0.55,53862,quantile
2021-05-24,2 wk ahead inc case,2021-06-05,FR,0.55,36287,quantile
2021-05-24,3 wk ahead inc case,2021-06-12,FR,0.55,25725,quantile
2021-05-24,4 wk ahead inc case,2021-06-19,FR,0.55,19066,quantile
2021-05-24,1 wk ahead inc case,2021-05-29,FR,0.6,57835,quantile
2021-05-24,2 wk ahead inc case,2021-06-05,FR,0.6,39480,quantile
2021-05-24,3 wk ahead inc case,2021-06-12,FR,0.6,28286,quantile
2021-05-24,4 wk ahead inc case,2021-06-19,FR,0.6,21141,quantile
2021-05-24,1 wk ahead inc case,2021-05-29,FR,0.65,61643,quantile
2021-05-24,2 wk ahead inc case,2021-06-05,FR,0.65,42572,quantile
2021-05-24,3 wk ahead inc case,2021-06-12,FR,0.65,30790,quantile
2021-05-24,4 wk ahead inc case,2021-06-19,FR,0.65,23186,quantile
2021-05-24,1 wk ahead inc case,2021-05-29,FR,0.7,71209,quantile
2021-05-24,2 wk ahead inc case,2021-06-05,FR,0.7,50632,quantile
2021-05-24,3 wk ahead inc case,2021-06-12,FR,0.7,37502,quantile
2021-05-24,4 wk ahead inc case,2021-06-19,FR,0.7,28793,quantile
2021-05-24,1 wk ahead inc case,2021-05-29,FR,0.75,81145,quantile
2021-05-24,2 wk ahead inc case,2021-06-05,FR,0.75,59300,quantile
2021-05-24,3 wk ahead inc case,2021-06-12,FR,0.75,44933,quantile
2021-05-24,4 wk ahead inc case,2021-06-19,FR,0.75,35153,quantile
2021-05-24,1 wk ahead inc case,2021-05-29,FR,0.8,91398,quantile
2021-05-24,2 wk ahead inc case,2021-06-05,FR,0.8,68481,quantile
2021-05-24,3 wk ahead inc case,2021-06-12,FR,0.8,52988,quantile
2021-05-24,4 wk ahead inc case,2021-06-19,FR,0.8,42189,quantile
2021-05-24,1 wk ahead inc case,2021-05-29,FR,0.85,94343,quantile
2021-05-24,2 wk ahead inc case,2021-06-05,FR,0.85,71096,quantile
2021-05-24,3 wk ahead inc case,2021-06-12,FR,0.85,55278,quantile
2021-05-24,4 wk ahead inc case,2021-06-19,FR,0.85,44192,quantile
2021-05-24,1 wk ahead inc case,2021-05-29,FR,0.9,101641,quantile
2021-05-24,2 wk ahead inc case,2021-06-05,FR,0.9,77806,quantile
2021-05-24,3 wk ahead inc case,2021-06-12,FR,0.9,61308,quantile
2021-05-24,4 wk ahead inc case,2021-06-19,FR,0.9,49569,quantile
2021-05-24,1 wk ahead inc case,2021-05-29,FR,0.95,110053,quantile
2021-05-24,2 wk ahead inc case,2021-06-05,FR,0.95,85665,quantile
2021-05-24,3 wk ahead inc case,2021-06-12,FR,0.95,68471,quantile
2021-05-24,4 wk ahead inc case,2021-06-19,FR,0.95,56039,quantile
2021-05-24,1 wk ahead inc case,2021-05-29,FR,0.975,113477,quantile
2021-05-24,2 wk ahead inc case,2021-06-05,FR,0.975,88870,quantile
2021-05-24,3 wk ahead inc case,2021-06-12,FR,0.975,71405,quantile
2021-05-24,4 wk ahead inc case,2021-06-19,FR,0.975,58702,quantile
2021-05-24,1 wk ahead inc case,2021-05-29,FR,0.99,117995,quantile
2021-05-24,2 wk ahead inc case,2021-06-05,FR,0.99,93199,quantile
2021-05-24,3 wk ahead inc case,2021-06-12,FR,0.99,75435,quantile
2021-05-24,4 wk ahead inc case,2021-06-19,FR,0.99,62410,quantile
2021-05-24,1 wk ahead inc case,2021-05-29,FR,NA,48924,point
2021-05-24,2 wk ahead inc case,2021-06-05,FR,NA,32376,point
2021-05-24,3 wk ahead inc case,2021-06-12,FR,NA,22630,point
2021-05-24,4 wk ahead inc case,2021-06-19,FR,NA,16585,point
2021-05-24,1 wk ahead inc case,2021-05-29,DE,0.01,28087,quantile
