forecast_date,target,target_end_date,location,quantile,value,type
2021-04-19,1 wk ahead inc case,2021-04-24,FR,NA,259868,point
2021-04-19,1 wk ahead inc case,2021-04-24,FR,0.01,248207,quantile
2021-04-19,1 wk ahead inc case,2021-04-24,FR,0.025,248565,quantile
2021-04-19,1 wk ahead inc case,2021-04-24,FR,0.05,249163,quantile
2021-04-19,1 wk ahead inc case,2021-04-24,FR,0.1,250358,quantile
2021-04-19,1 wk ahead inc case,2021-04-24,FR,0.15,251553,quantile
2021-04-19,1 wk ahead inc case,2021-04-24,FR,0.2,252746,quantile
2021-04-19,1 wk ahead inc case,2021-04-24,FR,0.25,253939,quantile
2021-04-19,1 wk ahead inc case,2021-04-24,FR,0.3,255132,quantile
2021-04-19,1 wk ahead inc case,2021-04-24,FR,0.35,256323,quantile
2021-04-19,1 wk ahead inc case,2021-04-24,FR,0.4,257512,quantile
2021-04-19,1 wk ahead inc case,2021-04-24,FR,0.45,258700,quantile
2021-04-19,1 wk ahead inc case,2021-04-24,FR,0.5,259889,quantile
2021-04-19,1 wk ahead inc case,2021-04-24,FR,0.55,261076,quantile
2021-04-19,1 wk ahead inc case,2021-04-24,FR,0.6,262262,quantile
2021-04-19,1 wk ahead inc case,2021-04-24,FR,0.65,263448,quantile
2021-04-19,1 wk ahead inc case,2021-04-24,FR,0.7,264632,quantile
2021-04-19,1 wk ahead inc case,2021-04-24,FR,0.75,265814,quantile
2021-04-19,1 wk ahead inc case,2021-04-24,FR,0.8,266997,quantile
2021-04-19,1 wk ahead inc case,2021-04-24,FR,0.85,268178,quantile
2021-04-19,1 wk ahead inc case,2021-04-24,FR,0.9,269356,quantile
2021-04-19,1 wk ahead inc case,2021-04-24,FR,0.95,270534,quantile
2021-04-19,1 wk ahead inc case,2021-04-24,FR,0.975,271123,quantile
2021-04-19,1 wk ahead inc case,2021-04-24,FR,0.99,271476,quantile
2021-04-19,2 wk ahead inc case,2021-05-01,FR,NA,287255,point
2021-04-19,2 wk ahead inc case,2021-05-01,FR,0.01,275866,quantile
2021-04-19,2 wk ahead inc case,2021-05-01,FR,0.025,276217,quantile
2021-04-19,2 wk ahead inc case,2021-05-01,FR,0.05,276802,quantile
2021-04-19,2 wk ahead inc case,2021-05-01,FR,0.1,277971,quantile
2021-04-19,2 wk ahead inc case,2021-05-01,FR,0.15,279141,quantile
2021-04-19,2 wk ahead inc case,2021-05-01,FR,0.2,280308,quantile
2021-04-19,2 wk ahead inc case,2021-05-01,FR,0.25,281474,quantile
2021-04-19,2 wk ahead inc case,2021-05-01,FR,0.3,282639,quantile
2021-04-19,2 wk ahead inc case,2021-05-01,FR,0.35,283803,quantile
2021-04-19,2 wk ahead inc case,2021-05-01,FR,0.4,284964,quantile
2021-04-19,2 wk ahead inc case,2021-05-01,FR,0.45,286126,quantile
2021-04-19,2 wk ahead inc case,2021-05-01,FR,0.5,287287,quantile
2021-04-19,2 wk ahead inc case,2021-05-01,FR,0.55,288444,quantile
2021-04-19,2 wk ahead inc case,2021-05-01,FR,0.6,289601,quantile
2021-04-19,2 wk ahead inc case,2021-05-01,FR,0.65,290758,quantile
2021-04-19,2 wk ahead inc case,2021-05-01,FR,0.7,291911,quantile
2021-04-19,2 wk ahead inc case,2021-05-01,FR,0.75,293062,quantile
2021-04-19,2 wk ahead inc case,2021-05-01,FR,0.8,294213,quantile
2021-04-19,2 wk ahead inc case,2021-05-01,FR,0.85,295362,quantile
2021-04-19,2 wk ahead inc case,2021-05-01,FR,0.9,296506,quantile
2021-04-19,2 wk ahead inc case,2021-05-01,FR,0.95,297650,quantile
2021-04-19,2 wk ahead inc case,2021-05-01,FR,0.975,298223,quantile
2021-04-19,2 wk ahead inc case,2021-05-01,FR,0.99,298566,quantile
2021-04-19,3 wk ahead inc case,2021-05-08,FR,NA,313824,point
2021-04-19,3 wk ahead inc case,2021-05-08,FR,0.01,302823,quantile
2021-04-19,3 wk ahead inc case,2021-05-08,FR,0.025,303163,quantile
2021-04-19,3 wk ahead inc case,2021-05-08,FR,0.05,303730,quantile
2021-04-19,3 wk ahead inc case,2021-05-08,FR,0.1,304864,quantile
2021-04-19,3 wk ahead inc case,2021-05-08,FR,0.15,305998,quantile
2021-04-19,3 wk ahead inc case,2021-05-08,FR,0.2,307128,quantile
2021-04-19,3 wk ahead inc case,2021-05-08,FR,0.25,308256,quantile
2021-04-19,3 wk ahead inc case,2021-05-08,FR,0.3,309383,quantile
2021-04-19,3 wk ahead inc case,2021-05-08,FR,0.35,310508,quantile
2021-04-19,3 wk ahead inc case,2021-05-08,FR,0.4,311627,quantile
2021-04-19,3 wk ahead inc case,2021-05-08,FR,0.45,312747,quantile
2021-04-19,3 wk ahead inc case,2021-05-08,FR,0.5,313866,quantile
2021-04-19,3 wk ahead inc case,2021-05-08,FR,0.55,314981,quantile
2021-04-19,3 wk ahead inc case,2021-05-08,FR,0.6,316096,quantile
2021-04-19,3 wk ahead inc case,2021-05-08,FR,0.65,317211,quantile
2021-04-19,3 wk ahead inc case,2021-05-08,FR,0.7,318321,quantile
2021-04-19,3 wk ahead inc case,2021-05-08,FR,0.75,319428,quantile
2021-04-19,3 wk ahead inc case,2021-05-08,FR,0.8,320534,quantile
2021-04-19,3 wk ahead inc case,2021-05-08,FR,0.85,321639,quantile
2021-04-19,3 wk ahead inc case,2021-05-08,FR,0.9,322739,quantile
2021-04-19,3 wk ahead inc case,2021-05-08,FR,0.95,323840,quantile
2021-04-19,3 wk ahead inc case,2021-05-08,FR,0.975,324390,quantile
