forecast_date,target,target_end_date,location,quantile,value,type
2021-10-04,1 wk ahead inc case,2021-10-09,DE,0.01,43110,quantile
2021-10-04,2 wk ahead inc case,2021-10-16,DE,0.01,35517,quantile
2021-10-04,3 wk ahead inc case,2021-10-23,DE,0.01,30135,quantile
2021-10-04,4 wk ahead inc case,2021-10-30,DE,0.01,26214,quantile
2021-10-04,1 wk ahead inc case,2021-10-09,DE,0.025,43243,quantile
2021-10-04,2 wk ahead inc case,2021-10-16,DE,0.025,35680,quantile
2021-10-04,3 wk ahead inc case,2021-10-23,DE,0.025,30310,quantile
2021-10-04,4 wk ahead inc case,2021-10-30,DE,0.025,26392,quantile
2021-10-04,1 wk ahead inc case,2021-10-09,DE,0.05,43378,quantile
2021-10-04,2 wk ahead inc case,2021-10-16,DE,0.05,35836,quantile
2021-10-04,3 wk ahead inc case,2021-10-23,DE,0.05,30475,quantile
2021-10-04,4 wk ahead inc case,2021-10-30,DE,0.05,26559,quantile
2021-10-04,1 wk ahead inc case,2021-10-09,DE,0.1,43734,quantile
2021-10-04,2 wk ahead inc case,2021-10-16,DE,0.1,36267,quantile
2021-10-04,3 wk ahead inc case,2021-10-23,DE,0.1,30938,quantile
2021-10-04,4 wk ahead inc case,2021-10-30,DE,0.1,27034,quantile
2021-10-04,1 wk ahead inc case,2021-10-09,DE,0.15,44250,quantile
2021-10-04,2 wk ahead inc case,2021-10-16,DE,0.15,36904,quantile
2021-10-04,3 wk ahead inc case,2021-10-23,DE,0.15,31629,quantile
2021-10-04,4 wk ahead inc case,2021-10-30,DE,0.15,27745,quantile
2021-10-04,1 wk ahead inc case,2021-10-09,DE,0.2,44628,quantile
2021-10-04,2 wk ahead inc case,2021-10-16,DE,0.2,37365,quantile
2021-10-04,3 wk ahead inc case,2021-10-23,DE,0.2,32129,quantile
2021-10-04,4 wk ahead inc case,2021-10-30,DE,0.2,28259,quantile
2021-10-04,1 wk ahead inc case,2021-10-09,DE,0.25,44882,quantile
2021-10-04,2 wk ahead inc case,2021-10-16,DE,0.25,37669,quantile
2021-10-04,3 wk ahead inc case,2021-10-23,DE,0.25,32455,quantile
2021-10-04,4 wk ahead inc case,2021-10-30,DE,0.25,28594,quantile
2021-10-04,1 wk ahead inc case,2021-10-09,DE,0.3,45150,quantile
2021-10-04,2 wk ahead inc case,2021-10-16,DE,0.3,38000,quantile
2021-10-04,3 wk ahead inc case,2021-10-23,DE,0.3,32817,quantile
2021-10-04,4 wk ahead inc case,2021-10-30,DE,0.3,28969,quantile
2021-10-04,1 wk ahead inc case,2021-10-09,DE,0.35,45368,quantile
2021-10-04,2 wk ahead inc case,2021-10-16,DE,0.35,38268,quantile
2021-10-04,3 wk ahead inc case,2021-10-23,DE,0.35,33110,quantile
2021-10-04,4 wk ahead inc case,2021-10-30,DE,0.35,29272,quantile
2021-10-04,1 wk ahead inc case,2021-10-09,DE,0.4,45585,quantile
2021-10-04,2 wk ahead inc case,2021-10-16,DE,0.4,38540,quantile
2021-10-04,3 wk ahead inc case,2021-10-23,DE,0.4,33409,quantile
2021-10-04,4 wk ahead inc case,2021-10-30,DE,0.4,29585,quantile
2021-10-04,1 wk ahead inc case,2021-10-09,DE,0.45,46727,quantile
2021-10-04,2 wk ahead inc case,2021-10-16,DE,0.45,40009,quantile
2021-10-04,3 wk ahead inc case,2021-10-23,DE,0.45,35049,quantile
2021-10-04,4 wk ahead inc case,2021-10-30,DE,0.45,31308,quantile
2021-10-04,1 wk ahead inc case,2021-10-09,DE,0.5,50290,quantile
2021-10-04,2 wk ahead inc case,2021-10-16,DE,0.5,44734,quantile
2021-10-04,3 wk ahead inc case,2021-10-23,DE,0.5,40459,quantile
2021-10-04,4 wk ahead inc case,2021-10-30,DE,0.5,37119,quantile
2021-10-04,1 wk ahead inc case,2021-10-09,DE,0.55,53820,quantile
2021-10-04,2 wk ahead inc case,2021-10-16,DE,0.55,49611,quantile
2021-10-04,3 wk ahead inc case,2021-10-23,DE,0.55,46246,quantile
2021-10-04,4 wk ahead inc case,2021-10-30,DE,0.55,43528,quantile
2021-10-04,1 wk ahead inc case,2021-10-09,DE,0.6,55402,quantile
2021-10-04,2 wk ahead inc case,2021-10-16,DE,0.6,51853,quantile
2021-10-04,3 wk ahead inc case,2021-10-23,DE,0.6,48968,quantile
2021-10-04,4 wk ahead inc case,2021-10-30,DE,0.6,46603,quantile
2021-10-04,1 wk ahead inc case,2021-10-09,DE,0.65,55699,quantile
2021-10-04,2 wk ahead inc case,2021-10-16,DE,0.65,52271,quantile
2021-10-04,3 wk ahead inc case,2021-10-23,DE,0.65,49477,quantile
2021-10-04,4 wk ahead inc case,2021-10-30,DE,0.65,47182,quantile
2021-10-04,1 wk ahead inc case,2021-10-09,DE,0.7,55956,quantile
2021-10-04,2 wk ahead inc case,2021-10-16,DE,0.7,52624,quantile
2021-10-04,3 wk ahead inc case,2021-10-23,DE,0.7,49902,quantile
