forecast_date,target,target_end_date,location,quantile,value,type,scenario_id
2021-06-28,4 wk ahead inc case,2021-07-24,ES,0.4,55616,quantile,forecast
2021-06-28,1 wk ahead inc case,2021-07-03,ES,0.45,38969,quantile,forecast
2021-06-28,2 wk ahead inc case,2021-07-10,ES,0.45,46750,quantile,forecast
2021-06-28,3 wk ahead inc case,2021-07-17,ES,0.45,54180,quantile,forecast
2021-06-28,4 wk ahead inc case,2021-07-24,ES,0.45,61059,quantile,forecast
2021-06-28,1 wk ahead inc case,2021-07-03,ES,0.5,39800,quantile,forecast
2021-06-28,2 wk ahead inc case,2021-07-10,ES,0.5,49238,quantile,forecast
2021-06-28,3 wk ahead inc case,2021-07-17,ES,0.5,58507,quantile,forecast
2021-06-28,4 wk ahead inc case,2021-07-24,ES,0.5,67287,quantile,forecast
2021-06-28,1 wk ahead inc case,2021-07-03,ES,0.55,40161,quantile,forecast
2021-06-28,2 wk ahead inc case,2021-07-10,ES,0.55,50339,quantile,forecast
2021-06-28,3 wk ahead inc case,2021-07-17,ES,0.55,60456,quantile,forecast
2021-06-28,4 wk ahead inc case,2021-07-24,ES,0.55,70134,quantile,forecast
2021-06-28,1 wk ahead inc case,2021-07-03,ES,0.6,40551,quantile,forecast
2021-06-28,2 wk ahead inc case,2021-07-10,ES,0.6,51546,quantile,forecast
2021-06-28,3 wk ahead inc case,2021-07-17,ES,0.6,62618,quantile,forecast
2021-06-28,4 wk ahead inc case,2021-07-24,ES,0.6,73322,quantile,forecast
2021-06-28,1 wk ahead inc case,2021-07-03,ES,0.65,40906,quantile,forecast
2021-06-28,2 wk ahead inc case,2021-07-10,ES,0.65,52655,quantile,forecast
2021-06-28,3 wk ahead inc case,2021-07-17,ES,0.65,64625,quantile,forecast
2021-06-28,4 wk ahead inc case,2021-07-24,ES,0.65,76307,quantile,forecast
2021-06-28,1 wk ahead inc case,2021-07-03,ES,0.7,41165,quantile,forecast
2021-06-28,2 wk ahead inc case,2021-07-10,ES,0.7,53477,quantile,forecast
2021-06-28,3 wk ahead inc case,2021-07-17,ES,0.7,66128,quantile,forecast
2021-06-28,4 wk ahead inc case,2021-07-24,ES,0.7,78562,quantile,forecast
2021-06-28,1 wk ahead inc case,2021-07-03,ES,0.75,41423,quantile,forecast
2021-06-28,2 wk ahead inc case,2021-07-10,ES,0.75,54298,quantile,forecast
2021-06-28,3 wk ahead inc case,2021-07-17,ES,0.75,67636,quantile,forecast
2021-06-28,4 wk ahead inc case,2021-07-24,ES,0.75,80834,quantile,forecast
2021-06-28,1 wk ahead inc case,2021-07-03,ES,0.8,41614,quantile,forecast
2021-06-28,2 wk ahead inc case,2021-07-10,ES,0.8,54910,quantile,forecast
2021-06-28,3 wk ahead inc case,2021-07-17,ES,0.8,68766,quantile,forecast
2021-06-28,4 wk ahead inc case,2021-07-24,ES,0.8,82544,quantile,forecast
2021-06-28,1 wk ahead inc case,2021-07-03,ES,0.85,41806,quantile,forecast
2021-06-28,2 wk ahead inc case,2021-07-10,ES,0.85,55530,quantile,forecast
2021-06-28,3 wk ahead inc case,2021-07-17,ES,0.85,69917,quantile,forecast
2021-06-28,4 wk ahead inc case,2021-07-24,ES,0.85,84293,quantile,forecast
2021-06-28,1 wk ahead inc case,2021-07-03,ES,0.9,42094,quantile,forecast
2021-06-28,2 wk ahead inc case,2021-07-10,ES,0.9,56464,quantile,forecast
2021-06-28,3 wk ahead inc case,2021-07-17,ES,0.9,71664,quantile,forecast
2021-06-28,4 wk ahead inc case,2021-07-24,ES,0.9,86962,quantile,forecast
2021-06-28,1 wk ahead inc case,2021-07-03,ES,0.95,42420,quantile,forecast
2021-06-28,2 wk ahead inc case,2021-07-10,ES,0.95,57531,quantile,forecast
2021-06-28,3 wk ahead inc case,2021-07-17,ES,0.95,73675,quantile,forecast
2021-06-28,4 wk ahead inc case,2021-07-24,ES,0.95,90054,quantile,forecast
2021-06-28,1 wk ahead inc case,2021-07-03,ES,0.975,42707,quantile,forecast
2021-06-28,2 wk ahead inc case,2021-07-10,ES,0.975,58483,quantile,forecast
2021-06-28,3 wk ahead inc case,2021-07-17,ES,0.975,75485,quantile,forecast
2021-06-28,4 wk ahead inc case,2021-07-24,ES,0.975,92860,quantile,forecast
2021-06-28,1 wk ahead inc case,2021-07-03,ES,0.99,43190,quantile,forecast
2021-06-28,2 wk ahead inc case,2021-07-10,ES,0.99,60099,quantile,forecast
2021-06-28,3 wk ahead inc case,2021-07-17,ES,0.99,78587,quantile,forecast
2021-06-28,4 wk ahead inc case,2021-07-24,ES,0.99,97703,quantile,forecast
2021-06-28,1 wk ahead inc case,2021-07-03,ES,NA,39434,point,forecast
2021-06-28,2 wk ahead inc case,2021-07-10,ES,NA,48130,point,forecast
2021-06-28,3 wk ahead inc case,2021-07-17,ES,NA,56564,point,forecast
2021-06-28,4 wk ahead inc case,2021-07-24,ES,NA,64468,point,forecast
