forecast_date,target,target_end_date,location,quantile,value,type
2021-08-23,1 wk ahead inc case,2021-08-28,DE,0.01,53131,quantile
2021-08-23,2 wk ahead inc case,2021-09-04,DE,0.01,64097,quantile
2021-08-23,3 wk ahead inc case,2021-09-11,DE,0.01,76517,quantile
2021-08-23,4 wk ahead inc case,2021-09-18,DE,0.01,90439,quantile
2021-08-23,1 wk ahead inc case,2021-08-28,DE,0.025,53276,quantile
2021-08-23,2 wk ahead inc case,2021-09-04,DE,0.025,64412,quantile
2021-08-23,3 wk ahead inc case,2021-09-11,DE,0.025,77052,quantile
2021-08-23,4 wk ahead inc case,2021-09-18,DE,0.025,91252,quantile
2021-08-23,1 wk ahead inc case,2021-08-28,DE,0.05,53590,quantile
2021-08-23,2 wk ahead inc case,2021-09-04,DE,0.05,65099,quantile
2021-08-23,3 wk ahead inc case,2021-09-11,DE,0.05,78229,quantile
2021-08-23,4 wk ahead inc case,2021-09-18,DE,0.05,93052,quantile
2021-08-23,1 wk ahead inc case,2021-08-28,DE,0.1,54106,quantile
2021-08-23,2 wk ahead inc case,2021-09-04,DE,0.1,66230,quantile
2021-08-23,3 wk ahead inc case,2021-09-11,DE,0.1,80170,quantile
2021-08-23,4 wk ahead inc case,2021-09-18,DE,0.1,96023,quantile
2021-08-23,1 wk ahead inc case,2021-08-28,DE,0.15,54453,quantile
2021-08-23,2 wk ahead inc case,2021-09-04,DE,0.15,66999,quantile
2021-08-23,3 wk ahead inc case,2021-09-11,DE,0.15,81503,quantile
2021-08-23,4 wk ahead inc case,2021-09-18,DE,0.15,98087,quantile
2021-08-23,1 wk ahead inc case,2021-08-28,DE,0.2,54707,quantile
2021-08-23,2 wk ahead inc case,2021-09-04,DE,0.2,67567,quantile
2021-08-23,3 wk ahead inc case,2021-09-11,DE,0.2,82493,quantile
2021-08-23,4 wk ahead inc case,2021-09-18,DE,0.2,99628,quantile
2021-08-23,1 wk ahead inc case,2021-08-28,DE,0.25,54828,quantile
2021-08-23,2 wk ahead inc case,2021-09-04,DE,0.25,67836,quantile
2021-08-23,3 wk ahead inc case,2021-09-11,DE,0.25,82963,quantile
2021-08-23,4 wk ahead inc case,2021-09-18,DE,0.25,100359,quantile
2021-08-23,1 wk ahead inc case,2021-08-28,DE,0.3,54942,quantile
2021-08-23,2 wk ahead inc case,2021-09-04,DE,0.3,68090,quantile
2021-08-23,3 wk ahead inc case,2021-09-11,DE,0.3,83408,quantile
2021-08-23,4 wk ahead inc case,2021-09-18,DE,0.3,101052,quantile
2021-08-23,1 wk ahead inc case,2021-08-28,DE,0.35,55019,quantile
2021-08-23,2 wk ahead inc case,2021-09-04,DE,0.35,68264,quantile
2021-08-23,3 wk ahead inc case,2021-09-11,DE,0.35,83713,quantile
2021-08-23,4 wk ahead inc case,2021-09-18,DE,0.35,101530,quantile
2021-08-23,1 wk ahead inc case,2021-08-28,DE,0.4,55098,quantile
2021-08-23,2 wk ahead inc case,2021-09-04,DE,0.4,68442,quantile
2021-08-23,3 wk ahead inc case,2021-09-11,DE,0.4,84025,quantile
2021-08-23,4 wk ahead inc case,2021-09-18,DE,0.4,102017,quantile
2021-08-23,1 wk ahead inc case,2021-08-28,DE,0.45,55170,quantile
2021-08-23,2 wk ahead inc case,2021-09-04,DE,0.45,68603,quantile
2021-08-23,3 wk ahead inc case,2021-09-11,DE,0.45,84308,quantile
2021-08-23,4 wk ahead inc case,2021-09-18,DE,0.45,102461,quantile
2021-08-23,1 wk ahead inc case,2021-08-28,DE,0.5,55228,quantile
2021-08-23,2 wk ahead inc case,2021-09-04,DE,0.5,68733,quantile
2021-08-23,3 wk ahead inc case,2021-09-11,DE,0.5,84537,quantile
2021-08-23,4 wk ahead inc case,2021-09-18,DE,0.5,102821,quantile
2021-08-23,1 wk ahead inc case,2021-08-28,DE,0.55,55301,quantile
2021-08-23,2 wk ahead inc case,2021-09-04,DE,0.55,68898,quantile
2021-08-23,3 wk ahead inc case,2021-09-11,DE,0.55,84827,quantile
2021-08-23,4 wk ahead inc case,2021-09-18,DE,0.55,103276,quantile
2021-08-23,1 wk ahead inc case,2021-08-28,DE,0.6,55387,quantile
2021-08-23,2 wk ahead inc case,2021-09-04,DE,0.6,69092,quantile
2021-08-23,3 wk ahead inc case,2021-09-11,DE,0.6,85169,quantile
2021-08-23,4 wk ahead inc case,2021-09-18,DE,0.6,103813,quantile
2021-08-23,1 wk ahead inc case,2021-08-28,DE,0.65,55456,quantile
2021-08-23,2 wk ahead inc case,2021-09-04,DE,0.65,69246,quantile
2021-08-23,3 wk ahead inc case,2021-09-11,DE,0.65,85442,quantile
2021-08-23,4 wk ahead inc case,2021-09-18,DE,0.65,104243,quantile
2021-08-23,1 wk ahead inc case,2021-08-28,DE,0.7,55519,quantile
2021-08-23,2 wk ahead inc case,2021-09-04,DE,0.7,69388,quantile
2021-08-23,3 wk ahead inc case,2021-09-11,DE,0.7,85692,quantile
2021-08-23,4 wk ahead inc case,2021-09-18,DE,0.7,104636,quantile
2021-08-23,1 wk ahead inc case,2021-08-28,DE,0.75,55629,quantile
2021-08-23,2 wk ahead inc case,2021-09-04,DE,0.75,69638,quantile
2021-08-23,3 wk ahead inc case,2021-09-11,DE,0.75,86134,quantile
2021-08-23,4 wk ahead inc case,2021-09-18,DE,0.75,105333,quantile
2021-08-23,1 wk ahead inc case,2021-08-28,DE,0.8,55812,quantile
2021-08-23,2 wk ahead inc case,2021-09-04,DE,0.8,70056,quantile
2021-08-23,3 wk ahead inc case,2021-09-11,DE,0.8,86878,quantile
2021-08-23,4 wk ahead inc case,2021-09-18,DE,0.8,106512,quantile
2021-08-23,1 wk ahead inc case,2021-08-28,DE,0.85,55973,quantile
2021-08-23,2 wk ahead inc case,2021-09-04,DE,0.85,70423,quantile
2021-08-23,3 wk ahead inc case,2021-09-11,DE,0.85,87532,quantile
2021-08-23,4 wk ahead inc case,2021-09-18,DE,0.85,107551,quantile
2021-08-23,1 wk ahead inc case,2021-08-28,DE,0.9,56303,quantile
2021-08-23,2 wk ahead inc case,2021-09-04,DE,0.9,71181,quantile
2021-08-23,3 wk ahead inc case,2021-09-11,DE,0.9,88888,quantile
2021-08-23,4 wk ahead inc case,2021-09-18,DE,0.9,109715,quantile
2021-08-23,1 wk ahead inc case,2021-08-28,DE,0.95,56983,quantile
2021-08-23,2 wk ahead inc case,2021-09-04,DE,0.95,72751,quantile
2021-08-23,3 wk ahead inc case,2021-09-11,DE,0.95,91721,quantile
2021-08-23,4 wk ahead inc case,2021-09-18,DE,0.95,114267,quantile
2021-08-23,1 wk ahead inc case,2021-08-28,DE,0.975,57293,quantile
2021-08-23,2 wk ahead inc case,2021-09-04,DE,0.975,73470,quantile
2021-08-23,3 wk ahead inc case,2021-09-11,DE,0.975,93025,quantile
2021-08-23,4 wk ahead inc case,2021-09-18,DE,0.975,116373,quantile
2021-08-23,1 wk ahead inc case,2021-08-28,DE,0.99,57535,quantile
2021-08-23,2 wk ahead inc case,2021-09-04,DE,0.99,74033,quantile
2021-08-23,3 wk ahead inc case,2021-09-11,DE,0.99,94050,quantile
2021-08-23,4 wk ahead inc case,2021-09-18,DE,0.99,118035,quantile
2021-08-23,1 wk ahead inc case,2021-08-28,DE,NA,55233,point
2021-08-23,2 wk ahead inc case,2021-09-04,DE,NA,68747,point
2021-08-23,3 wk ahead inc case,2021-09-11,DE,NA,84564,point
2021-08-23,4 wk ahead inc case,2021-09-18,DE,NA,102867,point
2021-08-23,1 wk ahead inc case,2021-08-28,IT,0.01,46018,quantile
2021-08-23,2 wk ahead inc case,2021-09-04,IT,0.01,37915,quantile
2021-08-23,3 wk ahead inc case,2021-09-11,IT,0.01,32936,quantile
2021-08-23,4 wk ahead inc case,2021-09-18,IT,0.01,29733,quantile
2021-08-23,1 wk ahead inc case,2021-08-28,IT,0.025,46782,quantile
2021-08-23,2 wk ahead inc case,2021-09-04,IT,0.025,39494,quantile
2021-08-23,3 wk ahead inc case,2021-09-11,IT,0.025,34902,quantile
2021-08-23,4 wk ahead inc case,2021-09-18,IT,0.025,31892,quantile
2021-08-23,1 wk ahead inc case,2021-08-28,IT,0.05,47768,quantile
2021-08-23,2 wk ahead inc case,2021-09-04,IT,0.05,41590,quantile
2021-08-23,3 wk ahead inc case,2021-09-11,IT,0.05,37573,quantile
2021-08-23,4 wk ahead inc case,2021-09-18,IT,0.05,34875,quantile
2021-08-23,1 wk ahead inc case,2021-08-28,IT,0.1,49247,quantile
2021-08-23,2 wk ahead inc case,2021-09-04,IT,0.1,44852,quantile
2021-08-23,3 wk ahead inc case,2021-09-11,IT,0.1,41858,quantile
2021-08-23,4 wk ahead inc case,2021-09-18,IT,0.1,39775,quantile
2021-08-23,1 wk ahead inc case,2021-08-28,IT,0.15,50366,quantile
2021-08-23,2 wk ahead inc case,2021-09-04,IT,0.15,47419,quantile
2021-08-23,3 wk ahead inc case,2021-09-11,IT,0.15,45342,quantile
2021-08-23,4 wk ahead inc case,2021-09-18,IT,0.15,43858,quantile
2021-08-23,1 wk ahead inc case,2021-08-28,IT,0.2,51378,quantile
2021-08-23,2 wk ahead inc case,2021-09-04,IT,0.2,49812,quantile
2021-08-23,3 wk ahead inc case,2021-09-11,IT,0.2,48674,quantile
2021-08-23,4 wk ahead inc case,2021-09-18,IT,0.2,47842,quantile
2021-08-23,1 wk ahead inc case,2021-08-28,IT,0.25,52563,quantile
2021-08-23,2 wk ahead inc case,2021-09-04,IT,0.25,52704,quantile
2021-08-23,3 wk ahead inc case,2021-09-11,IT,0.25,52810,quantile
2021-08-23,4 wk ahead inc case,2021-09-18,IT,0.25,52889,quantile
2021-08-23,1 wk ahead inc case,2021-08-28,IT,0.3,53800,quantile
2021-08-23,2 wk ahead inc case,2021-09-04,IT,0.3,55827,quantile
2021-08-23,3 wk ahead inc case,2021-09-11,IT,0.3,57408,quantile
2021-08-23,4 wk ahead inc case,2021-09-18,IT,0.3,58629,quantile
2021-08-23,1 wk ahead inc case,2021-08-28,IT,0.35,54864,quantile
2021-08-23,2 wk ahead inc case,2021-09-04,IT,0.35,58601,quantile
2021-08-23,3 wk ahead inc case,2021-09-11,IT,0.35,61603,quantile
2021-08-23,4 wk ahead inc case,2021-09-18,IT,0.35,63980,quantile
2021-08-23,1 wk ahead inc case,2021-08-28,IT,0.4,55713,quantile
2021-08-23,2 wk ahead inc case,2021-09-04,IT,0.4,60870,quantile
2021-08-23,3 wk ahead inc case,2021-09-11,IT,0.4,65111,quantile
2021-08-23,4 wk ahead inc case,2021-09-18,IT,0.4,68534,quantile
2021-08-23,1 wk ahead inc case,2021-08-28,IT,0.45,56472,quantile
2021-08-23,2 wk ahead inc case,2021-09-04,IT,0.45,62944,quantile
2021-08-23,3 wk ahead inc case,2021-09-11,IT,0.45,68377,quantile
2021-08-23,4 wk ahead inc case,2021-09-18,IT,0.45,72836,quantile
2021-08-23,1 wk ahead inc case,2021-08-28,IT,0.5,57277,quantile
2021-08-23,2 wk ahead inc case,2021-09-04,IT,0.5,65187,quantile
2021-08-23,3 wk ahead inc case,2021-09-11,IT,0.5,71973,quantile
2021-08-23,4 wk ahead inc case,2021-09-18,IT,0.5,77642,quantile
2021-08-23,1 wk ahead inc case,2021-08-28,IT,0.55,58089,quantile
2021-08-23,2 wk ahead inc case,2021-09-04,IT,0.55,67499,quantile
2021-08-23,3 wk ahead inc case,2021-09-11,IT,0.55,75749,quantile
2021-08-23,4 wk ahead inc case,2021-09-18,IT,0.55,82762,quantile
2021-08-23,1 wk ahead inc case,2021-08-28,IT,0.6,58905,quantile
2021-08-23,2 wk ahead inc case,2021-09-04,IT,0.6,69869,quantile
2021-08-23,3 wk ahead inc case,2021-09-11,IT,0.6,79690,quantile
2021-08-23,4 wk ahead inc case,2021-09-18,IT,0.6,88188,quantile
2021-08-23,1 wk ahead inc case,2021-08-28,IT,0.65,59760,quantile
2021-08-23,2 wk ahead inc case,2021-09-04,IT,0.65,72407,quantile
2021-08-23,3 wk ahead inc case,2021-09-11,IT,0.65,83989,quantile
2021-08-23,4 wk ahead inc case,2021-09-18,IT,0.65,94195,quantile
2021-08-23,1 wk ahead inc case,2021-08-28,IT,0.7,61055,quantile
2021-08-23,2 wk ahead inc case,2021-09-04,IT,0.7,76354,quantile
2021-08-23,3 wk ahead inc case,2021-09-11,IT,0.7,90835,quantile
2021-08-23,4 wk ahead inc case,2021-09-18,IT,0.7,103949,quantile
2021-08-23,1 wk ahead inc case,2021-08-28,IT,0.75,62505,quantile
2021-08-23,2 wk ahead inc case,2021-09-04,IT,0.75,80921,quantile
2021-08-23,3 wk ahead inc case,2021-09-11,IT,0.75,98994,quantile
2021-08-23,4 wk ahead inc case,2021-09-18,IT,0.75,115864,quantile
2021-08-23,1 wk ahead inc case,2021-08-28,IT,0.8,64085,quantile
2021-08-23,2 wk ahead inc case,2021-09-04,IT,0.8,86082,quantile
2021-08-23,3 wk ahead inc case,2021-09-11,IT,0.8,108518,quantile
2021-08-23,4 wk ahead inc case,2021-09-18,IT,0.8,130150,quantile
2021-08-23,1 wk ahead inc case,2021-08-28,IT,0.85,65383,quantile
2021-08-23,2 wk ahead inc case,2021-09-04,IT,0.85,90466,quantile
2021-08-23,3 wk ahead inc case,2021-09-11,IT,0.85,116855,quantile
2021-08-23,4 wk ahead inc case,2021-09-18,IT,0.85,142977,quantile
2021-08-23,1 wk ahead inc case,2021-08-28,IT,0.9,66955,quantile
2021-08-23,2 wk ahead inc case,2021-09-04,IT,0.9,95946,quantile
2021-08-23,3 wk ahead inc case,2021-09-11,IT,0.9,127592,quantile
2021-08-23,4 wk ahead inc case,2021-09-18,IT,0.9,159915,quantile
2021-08-23,1 wk ahead inc case,2021-08-28,IT,0.95,69180,quantile
2021-08-23,2 wk ahead inc case,2021-09-04,IT,0.95,104042,quantile
2021-08-23,3 wk ahead inc case,2021-09-11,IT,0.95,144077,quantile
2021-08-23,4 wk ahead inc case,2021-09-18,IT,0.95,186797,quantile
2021-08-23,1 wk ahead inc case,2021-08-28,IT,0.975,70829,quantile
2021-08-23,2 wk ahead inc case,2021-09-04,IT,0.975,110297,quantile
2021-08-23,3 wk ahead inc case,2021-09-11,IT,0.975,157313,quantile
2021-08-23,4 wk ahead inc case,2021-09-18,IT,0.975,209105,quantile
2021-08-23,1 wk ahead inc case,2021-08-28,IT,0.99,72259,quantile
2021-08-23,2 wk ahead inc case,2021-09-04,IT,0.99,115887,quantile
2021-08-23,3 wk ahead inc case,2021-09-11,IT,0.99,169484,quantile
2021-08-23,4 wk ahead inc case,2021-09-18,IT,0.99,230128,quantile
2021-08-23,1 wk ahead inc case,2021-08-28,IT,NA,57239,point
2021-08-23,2 wk ahead inc case,2021-09-04,IT,NA,65081,point
2021-08-23,3 wk ahead inc case,2021-09-11,IT,NA,71804,point
2021-08-23,4 wk ahead inc case,2021-09-18,IT,NA,77414,point
