forecast_date,target,target_end_date,location,type,quantile,value,scenario_id
2022-06-13,1 wk ahead inc case,2022-06-18,AT,quantile,0.01,12777,forecast
2022-06-13,1 wk ahead inc case,2022-06-18,AT,quantile,0.025,13726,forecast
2022-06-13,1 wk ahead inc case,2022-06-18,AT,quantile,0.05,14597,forecast
2022-06-13,1 wk ahead inc case,2022-06-18,AT,quantile,0.1,15672,forecast
2022-06-13,1 wk ahead inc case,2022-06-18,AT,quantile,0.15,16441,forecast
2022-06-13,1 wk ahead inc case,2022-06-18,AT,quantile,0.2,17079,forecast
2022-06-13,1 wk ahead inc case,2022-06-18,AT,quantile,0.25,17646,forecast
2022-06-13,1 wk ahead inc case,2022-06-18,AT,quantile,0.3,18172,forecast
2022-06-13,1 wk ahead inc case,2022-06-18,AT,quantile,0.35,18672,forecast
2022-06-13,1 wk ahead inc case,2022-06-18,AT,quantile,0.4,19160,forecast
2022-06-13,1 wk ahead inc case,2022-06-18,AT,quantile,0.45,19644,forecast
2022-06-13,1 wk ahead inc case,2022-06-18,AT,quantile,0.5,20133,forecast
2022-06-13,1 wk ahead inc case,2022-06-18,AT,quantile,0.55,20634,forecast
2022-06-13,1 wk ahead inc case,2022-06-18,AT,quantile,0.6,21155,forecast
2022-06-13,1 wk ahead inc case,2022-06-18,AT,quantile,0.65,21708,forecast
2022-06-13,1 wk ahead inc case,2022-06-18,AT,quantile,0.7,22306,forecast
2022-06-13,1 wk ahead inc case,2022-06-18,AT,quantile,0.75,22970,forecast
2022-06-13,1 wk ahead inc case,2022-06-18,AT,quantile,0.8,23733,forecast
2022-06-13,1 wk ahead inc case,2022-06-18,AT,quantile,0.85,24654,forecast
2022-06-13,1 wk ahead inc case,2022-06-18,AT,quantile,0.9,25864,forecast
2022-06-13,1 wk ahead inc case,2022-06-18,AT,quantile,0.95,27767,forecast
2022-06-13,1 wk ahead inc case,2022-06-18,AT,quantile,0.975,29531,forecast
2022-06-13,1 wk ahead inc case,2022-06-18,AT,quantile,0.99,31724,forecast
2022-06-13,1 wk ahead inc case,2022-06-18,BE,quantile,0.01,5399,forecast
2022-06-13,1 wk ahead inc case,2022-06-18,BE,quantile,0.025,5856,forecast
