forecast_date,target,target_end_date,location,type,quantile,value,scenario_id
2022-08-29,1 wk ahead inc case,2022-09-03,AT,quantile,0.01,21631,forecast
2022-08-29,1 wk ahead inc case,2022-09-03,AT,quantile,0.025,23237,forecast
2022-08-29,1 wk ahead inc case,2022-09-03,AT,quantile,0.05,24713,forecast
2022-08-29,1 wk ahead inc case,2022-09-03,AT,quantile,0.1,26532,forecast
2022-08-29,1 wk ahead inc case,2022-09-03,AT,quantile,0.15,27834,forecast
2022-08-29,1 wk ahead inc case,2022-09-03,AT,quantile,0.2,28914,forecast
2022-08-29,1 wk ahead inc case,2022-09-03,AT,quantile,0.25,29875,forecast
2022-08-29,1 wk ahead inc case,2022-09-03,AT,quantile,0.3,30764,forecast
2022-08-29,1 wk ahead inc case,2022-09-03,AT,quantile,0.35,31612,forecast
2022-08-29,1 wk ahead inc case,2022-09-03,AT,quantile,0.4,32438,forecast
2022-08-29,1 wk ahead inc case,2022-09-03,AT,quantile,0.45,33258,forecast
2022-08-29,1 wk ahead inc case,2022-09-03,AT,quantile,0.5,34085,forecast
2022-08-29,1 wk ahead inc case,2022-09-03,AT,quantile,0.55,34933,forecast
2022-08-29,1 wk ahead inc case,2022-09-03,AT,quantile,0.6,35816,forecast
2022-08-29,1 wk ahead inc case,2022-09-03,AT,quantile,0.65,36752,forecast
2022-08-29,1 wk ahead inc case,2022-09-03,AT,quantile,0.7,37765,forecast
2022-08-29,1 wk ahead inc case,2022-09-03,AT,quantile,0.75,38889,forecast
2022-08-29,1 wk ahead inc case,2022-09-03,AT,quantile,0.8,40180,forecast
2022-08-29,1 wk ahead inc case,2022-09-03,AT,quantile,0.85,41740,forecast
2022-08-29,1 wk ahead inc case,2022-09-03,AT,quantile,0.9,43789,forecast
2022-08-29,1 wk ahead inc case,2022-09-03,AT,quantile,0.95,47012,forecast
2022-08-29,1 wk ahead inc case,2022-09-03,AT,quantile,0.975,49999,forecast
2022-08-29,1 wk ahead inc case,2022-09-03,AT,quantile,0.99,53711,forecast
2022-08-29,1 wk ahead inc case,2022-09-03,BE,quantile,0.01,5446,forecast
2022-08-29,1 wk ahead inc case,2022-09-03,BE,quantile,0.025,5948,forecast
2022-08-29,1 wk ahead inc case,2022-09-03,BE,quantile,0.05,6417,forecast
2022-08-29,1 wk ahead inc case,2022-09-03,BE,quantile,0.1,7004,forecast
2022-08-29,1 wk ahead inc case,2022-09-03,BE,quantile,0.15,7430,forecast
2022-08-29,1 wk ahead inc case,2022-09-03,BE,quantile,0.2,7787,forecast
2022-08-29,1 wk ahead inc case,2022-09-03,BE,quantile,0.25,8107,forecast
2022-08-29,1 wk ahead inc case,2022-09-03,BE,quantile,0.3,8406,forecast
2022-08-29,1 wk ahead inc case,2022-09-03,BE,quantile,0.35,8692,forecast
2022-08-29,1 wk ahead inc case,2022-09-03,BE,quantile,0.4,8973,forecast
2022-08-29,1 wk ahead inc case,2022-09-03,BE,quantile,0.45,9254,forecast
2022-08-29,1 wk ahead inc case,2022-09-03,BE,quantile,0.5,9538,forecast
2022-08-29,1 wk ahead inc case,2022-09-03,BE,quantile,0.55,9831,forecast
2022-08-29,1 wk ahead inc case,2022-09-03,BE,quantile,0.6,10138,forecast
2022-08-29,1 wk ahead inc case,2022-09-03,BE,quantile,0.65,10466,forecast
2022-08-29,1 wk ahead inc case,2022-09-03,BE,quantile,0.7,10822,forecast
2022-08-29,1 wk ahead inc case,2022-09-03,BE,quantile,0.75,11221,forecast
2022-08-29,1 wk ahead inc case,2022-09-03,BE,quantile,0.8,11682,forecast
2022-08-29,1 wk ahead inc case,2022-09-03,BE,quantile,0.85,12243,forecast
2022-08-29,1 wk ahead inc case,2022-09-03,BE,quantile,0.9,12988,forecast
2022-08-29,1 wk ahead inc case,2022-09-03,BE,quantile,0.95,14176,forecast
2022-08-29,1 wk ahead inc case,2022-09-03,BE,quantile,0.975,15295,forecast
2022-08-29,1 wk ahead inc case,2022-09-03,BE,quantile,0.99,16706,forecast
2022-08-29,1 wk ahead inc case,2022-09-03,BG,quantile,0.01,2939,forecast
2022-08-29,1 wk ahead inc case,2022-09-03,BG,quantile,0.025,3216,forecast
2022-08-29,1 wk ahead inc case,2022-09-03,BG,quantile,0.05,3475,forecast
2022-08-29,1 wk ahead inc case,2022-09-03,BG,quantile,0.1,3800,forecast
2022-08-29,1 wk ahead inc case,2022-09-03,BG,quantile,0.15,4036,forecast
2022-08-29,1 wk ahead inc case,2022-09-03,BG,quantile,0.2,4234,forecast
2022-08-29,1 wk ahead inc case,2022-09-03,BG,quantile,0.25,4411,forecast
2022-08-29,1 wk ahead inc case,2022-09-03,BG,quantile,0.3,4577,forecast
2022-08-29,1 wk ahead inc case,2022-09-03,BG,quantile,0.35,4736,forecast
2022-08-29,1 wk ahead inc case,2022-09-03,BG,quantile,0.4,4893,forecast
2022-08-29,1 wk ahead inc case,2022-09-03,BG,quantile,0.45,5049,forecast
2022-08-29,1 wk ahead inc case,2022-09-03,BG,quantile,0.5,5207,forecast
