forecast_date,target,target_end_date,location,type,quantile,value,scenario_id
2022-09-19,1 wk ahead inc case,2022-09-24,AT,quantile,0.01,32122,forecast
2022-09-19,1 wk ahead inc case,2022-09-24,AT,quantile,0.025,34143,forecast
2022-09-19,1 wk ahead inc case,2022-09-24,AT,quantile,0.05,35982,forecast
2022-09-19,1 wk ahead inc case,2022-09-24,AT,quantile,0.1,38226,forecast
2022-09-19,1 wk ahead inc case,2022-09-24,AT,quantile,0.15,39818,forecast
2022-09-19,1 wk ahead inc case,2022-09-24,AT,quantile,0.2,41131,forecast
2022-09-19,1 wk ahead inc case,2022-09-24,AT,quantile,0.25,42292,forecast
2022-09-19,1 wk ahead inc case,2022-09-24,AT,quantile,0.3,43362,forecast
2022-09-19,1 wk ahead inc case,2022-09-24,AT,quantile,0.35,44378,forecast
2022-09-19,1 wk ahead inc case,2022-09-24,AT,quantile,0.4,45364,forecast
2022-09-19,1 wk ahead inc case,2022-09-24,AT,quantile,0.45,46339,forecast
2022-09-19,1 wk ahead inc case,2022-09-24,AT,quantile,0.5,47318,forecast
2022-09-19,1 wk ahead inc case,2022-09-24,AT,quantile,0.55,48319,forecast
2022-09-19,1 wk ahead inc case,2022-09-24,AT,quantile,0.6,49357,forecast
2022-09-19,1 wk ahead inc case,2022-09-24,AT,quantile,0.65,50454,forecast
2022-09-19,1 wk ahead inc case,2022-09-24,AT,quantile,0.7,51636,forecast
2022-09-19,1 wk ahead inc case,2022-09-24,AT,quantile,0.75,52943,forecast
2022-09-19,1 wk ahead inc case,2022-09-24,AT,quantile,0.8,54437,forecast
2022-09-19,1 wk ahead inc case,2022-09-24,AT,quantile,0.85,56231,forecast
2022-09-19,1 wk ahead inc case,2022-09-24,AT,quantile,0.9,58574,forecast
2022-09-19,1 wk ahead inc case,2022-09-24,AT,quantile,0.95,62227,forecast
2022-09-19,1 wk ahead inc case,2022-09-24,AT,quantile,0.975,65579,forecast
2022-09-19,1 wk ahead inc case,2022-09-24,AT,quantile,0.99,69704,forecast
2022-09-19,1 wk ahead inc case,2022-09-24,BE,quantile,0.01,8124,forecast
2022-09-19,1 wk ahead inc case,2022-09-24,BE,quantile,0.025,8740,forecast
2022-09-19,1 wk ahead inc case,2022-09-24,BE,quantile,0.05,9307,forecast
2022-09-19,1 wk ahead inc case,2022-09-24,BE,quantile,0.1,10007,forecast
2022-09-19,1 wk ahead inc case,2022-09-24,BE,quantile,0.15,10509,forecast
2022-09-19,1 wk ahead inc case,2022-09-24,BE,quantile,0.2,10926,forecast
2022-09-19,1 wk ahead inc case,2022-09-24,BE,quantile,0.25,11296,forecast
2022-09-19,1 wk ahead inc case,2022-09-24,BE,quantile,0.3,11640,forecast
2022-09-19,1 wk ahead inc case,2022-09-24,BE,quantile,0.35,11967,forecast
2022-09-19,1 wk ahead inc case,2022-09-24,BE,quantile,0.4,12287,forecast
2022-09-19,1 wk ahead inc case,2022-09-24,BE,quantile,0.45,12604,forecast
2022-09-19,1 wk ahead inc case,2022-09-24,BE,quantile,0.5,12924,forecast
2022-09-19,1 wk ahead inc case,2022-09-24,BE,quantile,0.55,13252,forecast
2022-09-19,1 wk ahead inc case,2022-09-24,BE,quantile,0.6,13594,forecast
2022-09-19,1 wk ahead inc case,2022-09-24,BE,quantile,0.65,13957,forecast
2022-09-19,1 wk ahead inc case,2022-09-24,BE,quantile,0.7,14350,forecast
2022-09-19,1 wk ahead inc case,2022-09-24,BE,quantile,0.75,14786,forecast
2022-09-19,1 wk ahead inc case,2022-09-24,BE,quantile,0.8,15288,forecast
2022-09-19,1 wk ahead inc case,2022-09-24,BE,quantile,0.85,15894,forecast
2022-09-19,1 wk ahead inc case,2022-09-24,BE,quantile,0.9,16691,forecast
2022-09-19,1 wk ahead inc case,2022-09-24,BE,quantile,0.95,17946,forecast
2022-09-19,1 wk ahead inc case,2022-09-24,BE,quantile,0.975,19111,forecast
2022-09-19,1 wk ahead inc case,2022-09-24,BE,quantile,0.99,20561,forecast
2022-09-19,1 wk ahead inc case,2022-09-24,BG,quantile,0.01,1347,forecast
2022-09-19,1 wk ahead inc case,2022-09-24,BG,quantile,0.025,1491,forecast
2022-09-19,1 wk ahead inc case,2022-09-24,BG,quantile,0.05,1627,forecast
2022-09-19,1 wk ahead inc case,2022-09-24,BG,quantile,0.1,1799,forecast
2022-09-19,1 wk ahead inc case,2022-09-24,BG,quantile,0.15,1925,forecast
2022-09-19,1 wk ahead inc case,2022-09-24,BG,quantile,0.2,2031,forecast
2022-09-19,1 wk ahead inc case,2022-09-24,BG,quantile,0.25,2128,forecast
2022-09-19,1 wk ahead inc case,2022-09-24,BG,quantile,0.3,2218,forecast
2022-09-19,1 wk ahead inc case,2022-09-24,BG,quantile,0.35,2305,forecast
2022-09-19,1 wk ahead inc case,2022-09-24,BG,quantile,0.4,2390,forecast
2022-09-19,1 wk ahead inc case,2022-09-24,BG,quantile,0.45,2476,forecast
2022-09-19,1 wk ahead inc case,2022-09-24,BG,quantile,0.5,2564,forecast
2022-09-19,1 wk ahead inc case,2022-09-24,BG,quantile,0.55,2655,forecast
2022-09-19,1 wk ahead inc case,2022-09-24,BG,quantile,0.6,2750,forecast
2022-09-19,1 wk ahead inc case,2022-09-24,BG,quantile,0.65,2852,forecast
2022-09-19,1 wk ahead inc case,2022-09-24,BG,quantile,0.7,2964,forecast
2022-09-19,1 wk ahead inc case,2022-09-24,BG,quantile,0.75,3090,forecast
2022-09-19,1 wk ahead inc case,2022-09-24,BG,quantile,0.8,3236,forecast
2022-09-19,1 wk ahead inc case,2022-09-24,BG,quantile,0.85,3415,forecast
2022-09-19,1 wk ahead inc case,2022-09-24,BG,quantile,0.9,3655,forecast
2022-09-19,1 wk ahead inc case,2022-09-24,BG,quantile,0.95,4041,forecast
2022-09-19,1 wk ahead inc case,2022-09-24,BG,quantile,0.975,4409,forecast
2022-09-19,1 wk ahead inc case,2022-09-24,BG,quantile,0.99,4879,forecast
2022-09-19,1 wk ahead inc case,2022-09-24,CH,quantile,0.01,8004,forecast
2022-09-19,1 wk ahead inc case,2022-09-24,CH,quantile,0.025,8634,forecast
