model,target_variable,horizon,location,rel_ae,rel_wis,cov_50,cov_95,bias,n,n_loc,location_name
LANL-GrowthRate,inc case,2,DE,0.84,0.75,0.56,0.88,-0.23,25,1,Germany
MUNI-ARIMA,inc case,2,DE,0.5,0.66,0.44,0.94,-0.11,18,1,Germany
RobertWalraven-ESG,inc case,2,DE,0.97,0.99,0.27,0.38,-0.44,26,1,Germany
UNIPV-BayesINGARCHX,inc case,2,DE,0.72,0.83,0.24,0.4,-0.19,25,1,Germany
USC-SIkJalpha,inc case,2,DE,0.88,1,0.19,0.31,-0.03,26,1,Germany
UVA-Ensemble,inc case,2,DE,1.75,NA,0.35,0.65,NA,26,1,Germany
epiforecasts-EpiExpert,inc case,2,DE,0.89,0.9,0.23,0.65,0.08,26,1,Germany
epiforecasts-EpiExpert_Rt,inc case,2,DE,0.76,0.98,0.26,0.84,0.1,19,1,Germany
epiforecasts-EpiExpert_direct,inc case,2,DE,0.66,0.87,0.26,0.63,0.17,19,1,Germany
epiforecasts-EpiNow2,inc case,2,DE,1.05,0.98,0.5,0.88,0.09,26,1,Germany
itwm-dSEIR,inc case,2,DE,0.79,0.75,0.31,0.65,0.13,26,1,Germany
CovidMetrics-epiBATS,inc case,3,DE,0.48,0.78,0.75,1,-0.34,12,1,Germany
EuroCOVIDhub-baseline,inc case,3,DE,1,1,0.28,0.8,-0.11,25,1,Germany
EuroCOVIDhub-ensemble,inc case,3,DE,0.76,0.71,0.36,0.88,0.07,25,1,Germany
FIAS_FZJ-Epi1Ger,inc case,3,DE,1.1,1.29,0.12,0.56,0.23,25,1,Germany
HZI-AgeExtendedSEIR,inc case,3,DE,0.93,1.07,NA,NA,0.14,24,1,Germany
IEM_Health-CovidProject,inc case,3,DE,0.97,1.06,0.28,0.56,-0.01,25,1,Germany
ILM-EKF,inc case,3,DE,1.07,0.99,0.4,0.92,0.08,25,1,Germany
ITWW-county_repro,inc case,3,DE,1.25,1.34,0.08,0.4,0.37,25,1,Germany
Karlen-pypm,inc case,3,DE,1.15,1.06,0.16,0.64,0.29,25,1,Germany
LANL-GrowthRate,inc case,3,DE,0.83,0.8,0.42,0.71,-0.23,24,1,Germany
MUNI-ARIMA,inc case,3,DE,0.41,0.59,0.38,0.94,-0.28,16,1,Germany
RobertWalraven-ESG,inc case,3,DE,1.02,1.06,0.2,0.28,-0.59,25,1,Germany
UNIPV-BayesINGARCHX,inc case,3,DE,0.62,0.8,0.21,0.21,-0.18,24,1,Germany
USC-SIkJalpha,inc case,3,DE,0.82,0.98,0.12,0.12,0.01,25,1,Germany
UVA-Ensemble,inc case,3,DE,1.28,NA,0.33,0.54,NA,24,1,Germany
epiforecasts-EpiExpert,inc case,3,DE,0.72,0.67,0.24,0.64,0.12,25,1,Germany
epiforecasts-EpiExpert_Rt,inc case,3,DE,0.4,0.4,0.33,0.94,0.11,18,1,Germany
epiforecasts-EpiExpert_direct,inc case,3,DE,0.68,0.9,0.17,0.39,0.15,18,1,Germany
epiforecasts-EpiNow2,inc case,3,DE,1.05,1.15,0.44,0.76,0.14,25,1,Germany
itwm-dSEIR,inc case,3,DE,0.95,0.93,0.28,0.76,0.09,25,1,Germany
CovidMetrics-epiBATS,inc case,4,DE,0.54,0.91,0.64,1,-0.37,11,1,Germany
EuroCOVIDhub-baseline,inc case,4,DE,1,1,0.29,0.75,-0.08,24,1,Germany
EuroCOVIDhub-ensemble,inc case,4,DE,0.81,0.74,0.33,0.79,0.08,24,1,Germany
FIAS_FZJ-Epi1Ger,inc case,4,DE,1.1,1.15,0.25,0.58,0.12,24,1,Germany
HZI-AgeExtendedSEIR,inc case,4,DE,0.98,1,NA,NA,0.08,23,1,Germany
IEM_Health-CovidProject,inc case,4,DE,1.11,1.15,0.29,0.54,-0.03,24,1,Germany
ILM-EKF,inc case,4,DE,1.17,1.02,0.42,0.83,0.05,24,1,Germany
ITWW-county_repro,inc case,4,DE,1.39,1.4,0.17,0.38,0.4,24,1,Germany
Karlen-pypm,inc case,4,DE,1.33,1.08,0.08,0.62,0.25,24,1,Germany
LANL-GrowthRate,inc case,4,DE,0.81,0.81,0.22,0.74,-0.23,23,1,Germany
MUNI-ARIMA,inc case,4,DE,0.42,0.73,0.4,0.93,-0.35,15,1,Germany
RobertWalraven-ESG,inc case,4,DE,1.05,1.31,0.21,0.29,-0.62,24,1,Germany
UNIPV-BayesINGARCHX,inc case,4,DE,0.65,0.81,0.17,0.17,-0,23,1,Germany
USC-SIkJalpha,inc case,4,DE,0.83,1.01,0.17,0.25,-0.04,24,1,Germany
UVA-Ensemble,inc case,4,DE,1.36,NA,0.18,0.32,NA,22,1,Germany
epiforecasts-EpiExpert,inc case,4,DE,0.61,0.58,0.33,0.67,0.16,24,1,Germany
epiforecasts-EpiExpert_Rt,inc case,4,DE,0.44,0.46,0.47,0.76,0.01,17,1,Germany
epiforecasts-EpiExpert_direct,inc case,4,DE,0.54,0.74,0.18,0.53,0.13,17,1,Germany
epiforecasts-EpiNow2,inc case,4,DE,1.09,1.27,0.42,0.71,0.11,24,1,Germany
itwm-dSEIR,inc case,4,DE,1.03,0.92,0.33,0.83,0,24,1,Germany
LANL-GrowthRate,inc case,5,DE,NA,NA,0.23,0.68,-0.18,22,1,Germany
USC-SIkJalpha,inc case,5,DE,NA,NA,0.09,0.09,-0.08,23,1,Germany
EuroCOVIDhub-baseline,inc death,1,DE,1,1,0.63,1,0.22,27,1,Germany
EuroCOVIDhub-ensemble,inc death,1,DE,0.65,0.62,0.85,1,0.05,27,1,Germany
FIAS_FZJ-Epi1Ger,inc death,1,DE,1.66,1.74,0.07,0.22,0.12,27,1,Germany
HZI-AgeExtendedSEIR,inc death,1,DE,0.68,0.53,NA,NA,0.12,26,1,Germany
IEM_Health-CovidProject,inc death,1,DE,1.24,1.11,0.67,0.96,-0.15,27,1,Germany
ILM-EKF,inc death,1,DE,1,0.99,0.81,0.96,0.16,27,1,Germany
ITWW-county_repro,inc death,1,DE,1,1.06,0.07,0.37,-0.51,27,1,Germany
Karlen-pypm,inc death,1,DE,0.95,0.8,0.52,1,0.27,27,1,Germany
LANL-GrowthRate,inc death,1,DE,1.02,0.81,0.5,0.92,-0.2,26,1,Germany
MIT_CovidAnalytics-DELPHI,inc death,1,DE,0.96,0.89,0.67,0.93,-0.17,27,1,Germany
MUNI-ARIMA,inc death,1,DE,0.7,1.12,0.53,1,0.22,19,1,Germany
RobertWalraven-ESG,inc death,1,DE,0.94,0.8,0.78,0.96,-0.16,27,1,Germany
SDSC_ISG-TrendModel,inc death,1,DE,1.05,NA,NA,NA,NA,24,1,Germany
UMass-MechBayes,inc death,1,DE,1.08,0.92,0.54,1,-0.4,24,1,Germany
USC-SIkJalpha,inc death,1,DE,0.92,0.91,0.44,0.56,0.33,27,1,Germany
USyd-OneModelMan,inc death,1,DE,0.93,NA,NA,NA,NA,24,1,Germany
epiforecasts-EpiNow2,inc death,1,DE,1.92,1.63,0.37,0.85,0.17,27,1,Germany
itwm-dSEIR,inc death,1,DE,1.02,0.94,0.37,0.78,0.1,27,1,Germany
EuroCOVIDhub-baseline,inc death,2,DE,1,1,0.85,1,0.18,26,1,Germany
EuroCOVIDhub-ensemble,inc death,2,DE,0.57,0.53,0.73,0.96,0.19,26,1,Germany
FIAS_FZJ-Epi1Ger,inc death,2,DE,1.5,1.58,0.04,0.31,0.2,26,1,Germany
HZI-AgeExtendedSEIR,inc death,2,DE,0.65,0.55,NA,NA,0.16,25,1,Germany
IEM_Health-CovidProject,inc death,2,DE,1.16,0.99,0.62,0.88,-0.1,26,1,Germany
ILM-EKF,inc death,2,DE,1,0.93,0.65,0.96,0.18,26,1,Germany
ITWW-county_repro,inc death,2,DE,0.56,0.65,0.04,0.23,-0.12,26,1,Germany
Karlen-pypm,inc death,2,DE,0.88,0.82,0.35,0.88,0.3,26,1,Germany
LANL-GrowthRate,inc death,2,DE,0.87,0.68,0.48,0.92,-0.29,25,1,Germany
MIT_CovidAnalytics-DELPHI,inc death,2,DE,0.94,0.82,0.5,0.92,-0.03,26,1,Germany
MUNI-ARIMA,inc death,2,DE,0.73,1.02,0.56,1,0.16,18,1,Germany
RobertWalraven-ESG,inc death,2,DE,0.97,0.81,0.58,0.92,-0.08,26,1,Germany
UMass-MechBayes,inc death,2,DE,0.72,0.67,0.39,0.96,-0.4,23,1,Germany
USC-SIkJalpha,inc death,2,DE,0.9,0.8,0.54,0.62,0.25,26,1,Germany
USyd-OneModelMan,inc death,2,DE,0.92,NA,NA,NA,NA,23,1,Germany
epiforecasts-EpiExpert,inc death,2,DE,0.85,0.82,0.27,0.73,0.26,26,1,Germany
epiforecasts-EpiExpert_Rt,inc death,2,DE,1.3,1.84,0.16,0.47,0.13,19,1,Germany
epiforecasts-EpiExpert_direct,inc death,2,DE,0.48,0.68,0.37,0.74,0.32,19,1,Germany
epiforecasts-EpiNow2,inc death,2,DE,1.68,1.46,0.31,0.81,0.26,26,1,Germany
itwm-dSEIR,inc death,2,DE,0.77,0.77,0.35,0.73,0.12,26,1,Germany
EuroCOVIDhub-baseline,inc death,3,DE,1,1,0.72,1,0.21,25,1,Germany
EuroCOVIDhub-ensemble,inc death,3,DE,0.55,0.55,0.64,0.92,0.26,25,1,Germany
FIAS_FZJ-Epi1Ger,inc death,3,DE,1.53,1.62,0.04,0.36,0.18,25,1,Germany
HZI-AgeExtendedSEIR,inc death,3,DE,0.61,0.62,NA,NA,0.21,24,1,Germany
IEM_Health-CovidProject,inc death,3,DE,1.24,1.05,0.52,0.92,-0,25,1,Germany
ILM-EKF,inc death,3,DE,1.17,1.04,0.4,0.92,0.19,25,1,Germany
ITWW-county_repro,inc death,3,DE,0.64,0.7,0.12,0.32,0.21,25,1,Germany
Karlen-pypm,inc death,3,DE,1.01,0.92,0.08,0.8,0.3,25,1,Germany
LANL-GrowthRate,inc death,3,DE,0.88,0.68,0.33,0.96,-0.24,24,1,Germany
MIT_CovidAnalytics-DELPHI,inc death,3,DE,0.68,0.65,0.72,0.92,-0.05,25,1,Germany
MUNI-ARIMA,inc death,3,DE,0.72,1.11,0.62,1,0.1,16,1,Germany
RobertWalraven-ESG,inc death,3,DE,1,0.88,0.48,0.88,-0.09,25,1,Germany
UMass-MechBayes,inc death,3,DE,0.57,0.56,0.32,0.95,-0.46,22,1,Germany
USC-SIkJalpha,inc death,3,DE,0.93,0.82,0.44,0.56,0.28,25,1,Germany
USyd-OneModelMan,inc death,3,DE,0.97,NA,NA,NA,NA,22,1,Germany
epiforecasts-EpiExpert,inc death,3,DE,0.73,0.71,0.36,0.76,0.26,25,1,Germany
epiforecasts-EpiExpert_Rt,inc death,3,DE,1.05,1.46,0.11,0.56,0.12,18,1,Germany
epiforecasts-EpiExpert_direct,inc death,3,DE,0.45,0.72,0.33,0.72,0.31,18,1,Germany
epiforecasts-EpiNow2,inc death,3,DE,1.8,1.58,0.24,0.8,0.31,25,1,Germany
itwm-dSEIR,inc death,3,DE,0.78,0.8,0.2,0.68,0.15,25,1,Germany
EuroCOVIDhub-baseline,inc death,4,DE,1,1,0.67,1,0.22,24,1,Germany
EuroCOVIDhub-ensemble,inc death,4,DE,0.67,0.58,0.58,1,0.29,24,1,Germany
FIAS_FZJ-Epi1Ger,inc death,4,DE,1.56,1.67,0.17,0.42,0.21,24,1,Germany
HZI-AgeExtendedSEIR,inc death,4,DE,0.61,0.7,NA,NA,0.27,23,1,Germany
IEM_Health-CovidProject,inc death,4,DE,1.32,1.12,0.46,0.96,0.04,24,1,Germany
ILM-EKF,inc death,4,DE,1.37,1.21,0.33,0.88,0.15,24,1,Germany
ITWW-county_repro,inc death,4,DE,0.89,0.91,0.08,0.29,0.26,24,1,Germany
Karlen-pypm,inc death,4,DE,1.2,1.11,0.21,0.67,0.27,24,1,Germany
LANL-GrowthRate,inc death,4,DE,0.91,0.67,0.48,0.91,-0.24,23,1,Germany
MIT_CovidAnalytics-DELPHI,inc death,4,DE,0.59,0.6,0.67,0.96,-0.09,24,1,Germany
MUNI-ARIMA,inc death,4,DE,0.68,1.2,0.6,1,0.13,15,1,Germany
RobertWalraven-ESG,inc death,4,DE,1.05,0.9,0.5,0.88,-0.08,24,1,Germany
UMass-MechBayes,inc death,4,DE,0.43,0.47,0.38,0.9,-0.45,21,1,Germany
USC-SIkJalpha,inc death,4,DE,0.94,0.85,0.42,0.5,0.19,24,1,Germany
USyd-OneModelMan,inc death,4,DE,1.07,NA,NA,NA,NA,21,1,Germany
epiforecasts-EpiExpert,inc death,4,DE,0.67,0.63,0.33,0.83,0.31,24,1,Germany
epiforecasts-EpiExpert_Rt,inc death,4,DE,0.97,1.34,0.12,0.53,0.05,17,1,Germany
epiforecasts-EpiExpert_direct,inc death,4,DE,0.42,0.7,0.41,0.71,0.38,17,1,Germany
epiforecasts-EpiNow2,inc death,4,DE,1.85,1.83,0.21,0.88,0.3,24,1,Germany
itwm-dSEIR,inc death,4,DE,0.94,0.95,0.29,0.75,0.14,24,1,Germany
LANL-GrowthRate,inc death,5,DE,NA,NA,0.36,0.91,-0.15,22,1,Germany
USC-SIkJalpha,inc death,5,DE,NA,NA,0.39,0.43,0.19,23,1,Germany
EuroCOVIDhub-baseline,inc case,1,DK,1,1,0.3,1,0.06,27,1,Denmark
EuroCOVIDhub-ensemble,inc case,1,DK,0.91,0.91,0.52,0.78,0.04,27,1,Denmark
IEM_Health-CovidProject,inc case,1,DK,1.01,1.19,0.41,0.63,0.19,27,1,Denmark
ILM-EKF,inc case,1,DK,1.29,1.41,0.37,0.78,0.19,27,1,Denmark
Karlen-pypm,inc case,1,DK,1.4,1.32,0.78,0.89,0.11,9,1,Denmark
LANL-GrowthRate,inc case,1,DK,0.86,0.98,0.58,0.85,-0.22,26,1,Denmark
MUNI-ARIMA,inc case,1,DK,0.74,0.72,0.47,0.89,-0.01,19,1,Denmark
RobertWalraven-ESG,inc case,1,DK,1,1.15,0.37,0.63,0.08,27,1,Denmark
SDSC_ISG-TrendModel,inc case,1,DK,0.71,NA,NA,NA,NA,24,1,Denmark
USC-SIkJalpha,inc case,1,DK,1.08,1.44,0.22,0.33,-0.08,27,1,Denmark
UVA-Ensemble,inc case,1,DK,1.78,NA,0.42,0.65,NA,26,1,Denmark
epiforecasts-EpiNow2,inc case,1,DK,1.22,1.31,0.59,0.81,0.04,27,1,Denmark
EuroCOVIDhub-baseline,inc case,2,DK,1,1,0.46,1,-0.05,26,1,Denmark
EuroCOVIDhub-ensemble,inc case,2,DK,1.03,1.13,0.5,0.85,0.06,26,1,Denmark
IEM_Health-CovidProject,inc case,2,DK,1.15,1.4,0.35,0.58,0.16,26,1,Denmark
ILM-EKF,inc case,2,DK,1.46,1.72,0.35,0.77,0.2,26,1,Denmark
Karlen-pypm,inc case,2,DK,1.96,1.98,0.12,0.75,0.19,8,1,Denmark
LANL-GrowthRate,inc case,2,DK,1.01,1.27,0.52,0.84,-0.11,25,1,Denmark
MUNI-ARIMA,inc case,2,DK,0.91,0.82,0.61,0.89,-0.01,18,1,Denmark
RobertWalraven-ESG,inc case,2,DK,1.08,1.19,0.19,0.62,-0.1,26,1,Denmark
USC-SIkJalpha,inc case,2,DK,1.22,1.66,0.31,0.42,-0.1,26,1,Denmark
UVA-Ensemble,inc case,2,DK,1.5,NA,0.44,0.64,NA,25,1,Denmark
epiforecasts-EpiNow2,inc case,2,DK,1.75,2.17,0.5,0.85,0.04,26,1,Denmark
EuroCOVIDhub-baseline,inc case,3,DK,1,1,0.4,1,-0.04,25,1,Denmark
EuroCOVIDhub-ensemble,inc case,3,DK,1.22,1.4,0.48,0.84,0.12,25,1,Denmark
IEM_Health-CovidProject,inc case,3,DK,1.24,1.56,0.4,0.68,0.21,25,1,Denmark
ILM-EKF,inc case,3,DK,1.8,2.19,0.44,0.76,0.22,25,1,Denmark
Karlen-pypm,inc case,3,DK,2.99,2.85,0.14,0.71,0.16,7,1,Denmark
LANL-GrowthRate,inc case,3,DK,1.1,1.37,0.5,0.79,-0.07,24,1,Denmark
MUNI-ARIMA,inc case,3,DK,1.15,0.92,0.5,0.94,-0.02,16,1,Denmark
RobertWalraven-ESG,inc case,3,DK,1.16,1.34,0.16,0.52,-0.27,25,1,Denmark
USC-SIkJalpha,inc case,3,DK,1.43,1.88,0.12,0.2,-0.2,25,1,Denmark
UVA-Ensemble,inc case,3,DK,1.58,NA,0.35,0.7,NA,23,1,Denmark
epiforecasts-EpiNow2,inc case,3,DK,2.53,3.41,0.52,0.84,0.11,25,1,Denmark
EuroCOVIDhub-baseline,inc case,4,DK,1,1,0.5,1,-0.08,24,1,Denmark
EuroCOVIDhub-ensemble,inc case,4,DK,1.34,1.53,0.5,0.83,0.07,24,1,Denmark
IEM_Health-CovidProject,inc case,4,DK,1.28,1.59,0.46,0.67,0.11,24,1,Denmark
ILM-EKF,inc case,4,DK,2.26,2.84,0.33,0.75,0.17,24,1,Denmark
Karlen-pypm,inc case,4,DK,3.85,3.93,0,0.67,0.04,6,1,Denmark
LANL-GrowthRate,inc case,4,DK,1.01,1.21,0.35,0.83,-0.13,23,1,Denmark
MUNI-ARIMA,inc case,4,DK,1.27,0.99,0.4,1,-0.03,15,1,Denmark
RobertWalraven-ESG,inc case,4,DK,1.27,1.47,0.12,0.29,-0.3,24,1,Denmark
USC-SIkJalpha,inc case,4,DK,1.47,1.99,0.12,0.21,-0.2,24,1,Denmark
UVA-Ensemble,inc case,4,DK,1.59,NA,0.14,0.48,NA,21,1,Denmark
epiforecasts-EpiNow2,inc case,4,DK,3.41,4.47,0.38,0.83,0.06,24,1,Denmark
LANL-GrowthRate,inc case,5,DK,NA,NA,0.41,0.86,-0.12,22,1,Denmark
USC-SIkJalpha,inc case,5,DK,NA,NA,0.26,0.3,-0.29,23,1,Denmark
EuroCOVIDhub-baseline,inc death,1,DK,1,1,0.7,1,-0,27,1,Denmark
EuroCOVIDhub-ensemble,inc death,1,DK,1.11,0.96,0.52,0.96,0.06,27,1,Denmark
IEM_Health-CovidProject,inc death,1,DK,1.11,1.01,0.33,0.67,-0.04,27,1,Denmark
ILM-EKF,inc death,1,DK,1.07,1.61,0.81,1,0.13,27,1,Denmark
Karlen-pypm,inc death,1,DK,1.41,1.16,0.33,0.89,-0.42,9,1,Denmark
LANL-GrowthRate,inc death,1,DK,1.09,0.8,0.54,0.96,-0.06,26,1,Denmark
MUNI-ARIMA,inc death,1,DK,1.22,1.05,0.37,1,0.03,19,1,Denmark
RobertWalraven-ESG,inc death,1,DK,1.23,0.93,0.41,1,-0.07,27,1,Denmark
SDSC_ISG-TrendModel,inc death,1,DK,1.38,NA,NA,NA,NA,24,1,Denmark
UMass-MechBayes,inc death,1,DK,1.17,1.04,0.42,0.83,0.19,24,1,Denmark
USC-SIkJalpha,inc death,1,DK,1,1.23,0.3,0.37,0.04,27,1,Denmark
USyd-OneModelMan,inc death,1,DK,1.27,NA,NA,NA,NA,24,1,Denmark
epiforecasts-EpiNow2,inc death,1,DK,1.52,1.13,0.37,0.85,0.15,27,1,Denmark
EuroCOVIDhub-baseline,inc death,2,DK,1,1,0.85,1,-0.03,26,1,Denmark
EuroCOVIDhub-ensemble,inc death,2,DK,1.03,0.85,0.58,0.96,0.1,26,1,Denmark
IEM_Health-CovidProject,inc death,2,DK,1.07,0.8,0.46,0.88,-0.01,26,1,Denmark
ILM-EKF,inc death,2,DK,1.02,1.58,0.81,1,0.15,26,1,Denmark
Karlen-pypm,inc death,2,DK,0.9,1.06,0.38,0.88,-0.38,8,1,Denmark
LANL-GrowthRate,inc death,2,DK,0.95,0.85,0.52,0.84,-0,25,1,Denmark
MUNI-ARIMA,inc death,2,DK,0.81,0.89,0.67,1,0.02,18,1,Denmark
RobertWalraven-ESG,inc death,2,DK,1.16,0.9,0.5,0.92,-0.14,26,1,Denmark
UMass-MechBayes,inc death,2,DK,0.85,0.86,0.43,0.87,0.31,23,1,Denmark
USC-SIkJalpha,inc death,2,DK,1.17,1.04,0.38,0.5,0.07,26,1,Denmark
USyd-OneModelMan,inc death,2,DK,1.43,NA,NA,NA,NA,23,1,Denmark
epiforecasts-EpiNow2,inc death,2,DK,1.53,1.16,0.46,0.85,0.21,26,1,Denmark
EuroCOVIDhub-baseline,inc death,3,DK,1,1,0.92,1,-0.02,25,1,Denmark
EuroCOVIDhub-ensemble,inc death,3,DK,1.02,0.81,0.56,0.92,0.12,25,1,Denmark
IEM_Health-CovidProject,inc death,3,DK,1.25,0.88,0.32,0.92,-0.05,25,1,Denmark
ILM-EKF,inc death,3,DK,1.11,1.52,0.84,1,0.16,25,1,Denmark
Karlen-pypm,inc death,3,DK,1.08,0.96,0.29,0.71,-0.45,7,1,Denmark
LANL-GrowthRate,inc death,3,DK,0.9,0.82,0.33,0.71,-0,24,1,Denmark
MUNI-ARIMA,inc death,3,DK,1.1,0.92,0.62,1,-0.04,16,1,Denmark
RobertWalraven-ESG,inc death,3,DK,1.17,0.85,0.6,0.88,-0.16,25,1,Denmark
UMass-MechBayes,inc death,3,DK,0.96,0.84,0.36,0.91,0.28,22,1,Denmark
USC-SIkJalpha,inc death,3,DK,1.08,0.99,0.28,0.44,0,25,1,Denmark
USyd-OneModelMan,inc death,3,DK,1.67,NA,NA,NA,NA,22,1,Denmark
epiforecasts-EpiNow2,inc death,3,DK,1.52,1.3,0.36,0.84,0.26,25,1,Denmark
EuroCOVIDhub-baseline,inc death,4,DK,1,1,1,1,-0.01,24,1,Denmark
EuroCOVIDhub-ensemble,inc death,4,DK,1.11,0.84,0.58,0.88,0.15,24,1,Denmark
IEM_Health-CovidProject,inc death,4,DK,1.23,0.95,0.29,0.88,-0.07,24,1,Denmark
ILM-EKF,inc death,4,DK,1.37,1.7,0.75,1,0.21,24,1,Denmark
Karlen-pypm,inc death,4,DK,1.36,0.93,0,0.83,-0.35,6,1,Denmark
LANL-GrowthRate,inc death,4,DK,1.03,0.83,0.3,0.78,0.01,23,1,Denmark
MUNI-ARIMA,inc death,4,DK,1,0.83,0.67,1,-0.01,15,1,Denmark
RobertWalraven-ESG,inc death,4,DK,1.36,0.77,0.67,0.92,-0.18,24,1,Denmark
UMass-MechBayes,inc death,4,DK,1.26,0.92,0.33,0.9,0.27,21,1,Denmark
USC-SIkJalpha,inc death,4,DK,1.17,0.97,0.29,0.5,0.05,24,1,Denmark
USyd-OneModelMan,inc death,4,DK,2.16,NA,NA,NA,NA,21,1,Denmark
epiforecasts-EpiNow2,inc death,4,DK,1.89,1.56,0.33,0.88,0.33,24,1,Denmark
LANL-GrowthRate,inc death,5,DK,NA,NA,0.23,0.73,0.12,22,1,Denmark
USC-SIkJalpha,inc death,5,DK,NA,NA,0.35,0.43,0.11,23,1,Denmark
EuroCOVIDhub-baseline,inc hosp,1,DK,1,1,0.57,1,-0.2,7,1,Denmark
Karlen-pypm,inc hosp,1,DK,1.55,1.35,0.4,0.6,-0.58,5,1,Denmark
EuroCOVIDhub-baseline,inc hosp,2,DK,1,1,0.5,1,-0.32,6,1,Denmark
Karlen-pypm,inc hosp,2,DK,1.19,1.2,0.25,0.75,-0.58,4,1,Denmark
EuroCOVIDhub-baseline,inc case,1,EE,1,1,0.22,0.85,0.1,27,1,Estonia
EuroCOVIDhub-ensemble,inc case,1,EE,0.71,0.63,0.52,0.96,0.06,27,1,Estonia
IEM_Health-CovidProject,inc case,1,EE,1.18,0.85,0.41,0.89,0.1,27,1,Estonia
ILM-EKF,inc case,1,EE,1.53,1.46,0.33,0.89,0.12,27,1,Estonia
Karlen-pypm,inc case,1,EE,0.55,0.95,0.56,1,0.18,9,1,Estonia
LANL-GrowthRate,inc case,1,EE,0.89,0.76,0.46,0.96,-0.36,26,1,Estonia
MUNI-ARIMA,inc case,1,EE,0.39,0.67,0.42,1,-0.07,19,1,Estonia
RobertWalraven-ESG,inc case,1,EE,1.07,0.94,0.15,0.7,-0.16,27,1,Estonia
SDSC_ISG-TrendModel,inc case,1,EE,0.57,NA,NA,NA,NA,24,1,Estonia
USC-SIkJalpha,inc case,1,EE,1.22,1.06,0.3,0.52,0.11,27,1,Estonia
UVA-Ensemble,inc case,1,EE,2.54,NA,0.42,0.81,NA,26,1,Estonia
epiforecasts-EpiNow2,inc case,1,EE,0.85,0.84,0.37,0.89,-0.08,27,1,Estonia
EuroCOVIDhub-baseline,inc case,2,EE,1,1,0.19,0.88,0.16,26,1,Estonia
EuroCOVIDhub-ensemble,inc case,2,EE,0.73,0.62,0.42,0.88,0.06,26,1,Estonia
IEM_Health-CovidProject,inc case,2,EE,1.09,0.91,0.31,0.65,0.14,26,1,Estonia
ILM-EKF,inc case,2,EE,1.49,1.47,0.19,0.77,0.09,26,1,Estonia
Karlen-pypm,inc case,2,EE,0.7,1.07,0.62,1,0.31,8,1,Estonia
LANL-GrowthRate,inc case,2,EE,0.88,0.7,0.52,0.88,-0.23,25,1,Estonia
MUNI-ARIMA,inc case,2,EE,0.29,0.61,0.67,1,-0.1,18,1,Estonia
RobertWalraven-ESG,inc case,2,EE,0.99,1.08,0.08,0.42,-0.32,26,1,Estonia
USC-SIkJalpha,inc case,2,EE,0.78,0.82,0.23,0.46,-0.1,26,1,Estonia
UVA-Ensemble,inc case,2,EE,1.7,NA,0.36,0.8,NA,25,1,Estonia
epiforecasts-EpiNow2,inc case,2,EE,0.85,0.98,0.42,0.81,-0.08,26,1,Estonia
EuroCOVIDhub-baseline,inc case,3,EE,1,1,0.16,0.8,0.24,25,1,Estonia
EuroCOVIDhub-ensemble,inc case,3,EE,0.84,0.71,0.32,0.8,0.08,25,1,Estonia
IEM_Health-CovidProject,inc case,3,EE,1.15,1.07,0.32,0.56,0.13,25,1,Estonia
ILM-EKF,inc case,3,EE,1.59,1.57,0.2,0.68,0.06,25,1,Estonia
Karlen-pypm,inc case,3,EE,1,1.37,0.43,0.86,0.46,7,1,Estonia
LANL-GrowthRate,inc case,3,EE,0.8,0.75,0.38,0.75,-0.09,24,1,Estonia
MUNI-ARIMA,inc case,3,EE,0.34,0.59,0.62,0.94,-0.19,16,1,Estonia
RobertWalraven-ESG,inc case,3,EE,0.97,1.17,0.04,0.36,-0.34,25,1,Estonia
USC-SIkJalpha,inc case,3,EE,0.65,0.86,0.2,0.36,-0.16,25,1,Estonia
UVA-Ensemble,inc case,3,EE,1.32,NA,0.3,0.57,NA,23,1,Estonia
epiforecasts-EpiNow2,inc case,3,EE,1.03,1.23,0.28,0.76,-0.12,25,1,Estonia
EuroCOVIDhub-baseline,inc case,4,EE,1,1,0.17,0.79,0.26,24,1,Estonia
EuroCOVIDhub-ensemble,inc case,4,EE,0.87,0.75,0.42,0.71,0.1,24,1,Estonia
IEM_Health-CovidProject,inc case,4,EE,1.23,1.19,0.17,0.5,0.1,24,1,Estonia
ILM-EKF,inc case,4,EE,1.61,1.6,0.17,0.71,0,24,1,Estonia
Karlen-pypm,inc case,4,EE,1.54,2.16,0.33,0.67,0.64,6,1,Estonia
LANL-GrowthRate,inc case,4,EE,0.8,0.77,0.3,0.7,0.03,23,1,Estonia
MUNI-ARIMA,inc case,4,EE,0.31,0.55,0.53,1,-0.21,15,1,Estonia
RobertWalraven-ESG,inc case,4,EE,0.9,1.2,0.08,0.33,-0.32,24,1,Estonia
USC-SIkJalpha,inc case,4,EE,0.57,0.86,0.25,0.25,-0.12,24,1,Estonia
UVA-Ensemble,inc case,4,EE,0.92,NA,0.19,0.52,NA,21,1,Estonia
epiforecasts-EpiNow2,inc case,4,EE,1.09,1.43,0.25,0.62,-0.11,24,1,Estonia
LANL-GrowthRate,inc case,5,EE,NA,NA,0.23,0.64,0.13,22,1,Estonia
USC-SIkJalpha,inc case,5,EE,NA,NA,0.26,0.26,-0.13,23,1,Estonia
EuroCOVIDhub-baseline,inc death,1,EE,1,1,0.33,0.89,0.04,27,1,Estonia
