model,target_variable,horizon,location,rel_ae,rel_wis,cov_50,cov_95,bias,n,n_loc,location_name
IEM_Health-CovidProject,inc case,4,DK,1.32,1.66,0.44,0.64,0.14,25,1,Denmark
ILM-EKF,inc case,4,DK,2.19,2.67,0.32,0.76,0.2,25,1,Denmark
Karlen-pypm,inc case,4,DK,3.38,3.32,0,0.71,0.16,7,1,Denmark
LANL-GrowthRate,inc case,4,DK,1.01,1.19,0.33,0.79,-0.08,24,1,Denmark
MUNI-ARIMA,inc case,4,DK,1.24,0.97,0.38,1,0.02,16,1,Denmark
RobertWalraven-ESG,inc case,4,DK,1.22,1.37,0.12,0.32,-0.22,25,1,Denmark
USC-SIkJalpha,inc case,4,DK,1.42,1.9,0.12,0.2,-0.15,25,1,Denmark
UVA-Ensemble,inc case,4,DK,1.7,NA,0.14,0.45,NA,22,1,Denmark
epiforecasts-EpiNow2,inc case,4,DK,3.19,4.08,0.4,0.84,0.07,25,1,Denmark
LANL-GrowthRate,inc case,5,DK,NA,NA,0.39,0.83,-0.07,23,1,Denmark
USC-SIkJalpha,inc case,5,DK,NA,NA,0.25,0.29,-0.23,24,1,Denmark
EuroCOVIDhub-baseline,inc death,1,DK,1,1,0.68,1,0.02,28,1,Denmark
EuroCOVIDhub-ensemble,inc death,1,DK,1.11,0.93,0.54,0.96,0.07,28,1,Denmark
IEM_Health-CovidProject,inc death,1,DK,1.11,1.01,0.32,0.68,-0.01,28,1,Denmark
ILM-EKF,inc death,1,DK,1.07,1.6,0.82,1,0.14,28,1,Denmark
Karlen-pypm,inc death,1,DK,1.21,1.06,0.4,0.9,-0.38,10,1,Denmark
LANL-GrowthRate,inc death,1,DK,1.09,0.78,0.56,0.96,-0.07,27,1,Denmark
MUNI-ARIMA,inc death,1,DK,1.22,1.09,0.35,1,0.06,20,1,Denmark
RobertWalraven-ESG,inc death,1,DK,1.23,0.92,0.39,1,-0.04,28,1,Denmark
SDSC_ISG-TrendModel,inc death,1,DK,1.38,NA,NA,NA,NA,25,1,Denmark
UMass-MechBayes,inc death,1,DK,1.17,0.99,0.44,0.84,0.19,25,1,Denmark
USC-SIkJalpha,inc death,1,DK,1,1.17,0.29,0.39,0.07,28,1,Denmark
USyd-OneModelMan,inc death,1,DK,1.27,NA,NA,NA,NA,25,1,Denmark
epiforecasts-EpiNow2,inc death,1,DK,1.52,1.08,0.39,0.86,0.13,28,1,Denmark
EuroCOVIDhub-baseline,inc death,2,DK,1,1,0.85,1,-0.04,27,1,Denmark
EuroCOVIDhub-ensemble,inc death,2,DK,1.03,0.84,0.56,0.96,0.07,27,1,Denmark
IEM_Health-CovidProject,inc death,2,DK,1.07,0.8,0.48,0.89,-0.02,27,1,Denmark
ILM-EKF,inc death,2,DK,1.02,1.58,0.81,1,0.14,27,1,Denmark
Karlen-pypm,inc death,2,DK,0.89,1.06,0.33,0.89,-0.4,9,1,Denmark
LANL-GrowthRate,inc death,2,DK,0.94,0.85,0.5,0.85,-0.03,26,1,Denmark
MUNI-ARIMA,inc death,2,DK,0.81,0.88,0.68,1,0.01,19,1,Denmark
RobertWalraven-ESG,inc death,2,DK,1.16,0.88,0.52,0.93,-0.14,27,1,Denmark
UMass-MechBayes,inc death,2,DK,0.85,0.9,0.42,0.83,0.26,24,1,Denmark
USC-SIkJalpha,inc death,2,DK,1.17,1.03,0.37,0.48,0.03,27,1,Denmark
USyd-OneModelMan,inc death,2,DK,1.43,NA,NA,NA,NA,24,1,Denmark
epiforecasts-EpiNow2,inc death,2,DK,1.53,1.17,0.44,0.85,0.17,27,1,Denmark
EuroCOVIDhub-baseline,inc death,3,DK,1,1,0.92,1,-0.02,26,1,Denmark
EuroCOVIDhub-ensemble,inc death,3,DK,1.02,0.79,0.58,0.92,0.1,26,1,Denmark
IEM_Health-CovidProject,inc death,3,DK,1.55,1.13,0.31,0.88,-0.01,26,1,Denmark
ILM-EKF,inc death,3,DK,1.11,1.57,0.85,1,0.15,26,1,Denmark
Karlen-pypm,inc death,3,DK,1.08,0.94,0.25,0.75,-0.5,8,1,Denmark
LANL-GrowthRate,inc death,3,DK,0.9,0.82,0.32,0.72,-0.04,25,1,Denmark
MUNI-ARIMA,inc death,3,DK,0.99,0.89,0.65,1,-0.04,17,1,Denmark
RobertWalraven-ESG,inc death,3,DK,1.17,0.82,0.62,0.88,-0.17,26,1,Denmark
UMass-MechBayes,inc death,3,DK,0.96,0.81,0.39,0.91,0.26,23,1,Denmark
USC-SIkJalpha,inc death,3,DK,1.08,0.99,0.27,0.42,-0.04,26,1,Denmark
USyd-OneModelMan,inc death,3,DK,1.67,NA,NA,NA,NA,23,1,Denmark
epiforecasts-EpiNow2,inc death,3,DK,1.52,1.27,0.35,0.85,0.23,26,1,Denmark
EuroCOVIDhub-baseline,inc death,4,DK,1,1,1,1,-0.03,25,1,Denmark
EuroCOVIDhub-ensemble,inc death,4,DK,1.07,0.85,0.56,0.88,0.12,25,1,Denmark
IEM_Health-CovidProject,inc death,4,DK,1.18,0.92,0.32,0.88,-0.07,25,1,Denmark
ILM-EKF,inc death,4,DK,1.32,1.67,0.76,1,0.19,25,1,Denmark
Karlen-pypm,inc death,4,DK,1.29,0.93,0,0.86,-0.43,7,1,Denmark
LANL-GrowthRate,inc death,4,DK,0.99,0.83,0.29,0.75,-0.03,24,1,Denmark
MUNI-ARIMA,inc death,4,DK,0.97,0.82,0.69,1,-0.04,16,1,Denmark
RobertWalraven-ESG,inc death,4,DK,1.32,0.78,0.64,0.92,-0.21,25,1,Denmark
UMass-MechBayes,inc death,4,DK,1.22,0.92,0.32,0.91,0.27,22,1,Denmark
USC-SIkJalpha,inc death,4,DK,1.13,0.99,0.28,0.48,0.01,25,1,Denmark
USyd-OneModelMan,inc death,4,DK,2.03,NA,NA,NA,NA,22,1,Denmark
epiforecasts-EpiNow2,inc death,4,DK,1.83,1.52,0.32,0.88,0.29,25,1,Denmark
LANL-GrowthRate,inc death,5,DK,NA,NA,0.22,0.7,0.07,23,1,Denmark
USC-SIkJalpha,inc death,5,DK,NA,NA,0.33,0.42,0.07,24,1,Denmark
EuroCOVIDhub-baseline,inc hosp,1,DK,1,1,0.5,1,-0.06,8,1,Denmark
Karlen-pypm,inc hosp,1,DK,1.35,1.2,0.33,0.67,-0.32,6,1,Denmark
EuroCOVIDhub-baseline,inc hosp,2,DK,1,1,0.43,1,-0.16,7,1,Denmark
Karlen-pypm,inc hosp,2,DK,1.06,1.03,0.2,0.8,-0.3,5,1,Denmark
EuroCOVIDhub-baseline,inc hosp,3,DK,1,1,0.5,1,-0.23,6,1,Denmark
Karlen-pypm,inc hosp,3,DK,0.76,1,0.25,0.75,-0.28,4,1,Denmark
BIOCOMSC-Gompertz,inc case,1,EE,0.6,NA,0.56,1,NA,18,1,Estonia
EuroCOVIDhub-baseline,inc case,1,EE,1,1,0.25,0.86,0.08,28,1,Estonia
EuroCOVIDhub-ensemble,inc case,1,EE,0.72,0.64,0.54,0.96,0.08,28,1,Estonia
IEM_Health-CovidProject,inc case,1,EE,1.18,0.86,0.43,0.89,0.11,28,1,Estonia
ILM-EKF,inc case,1,EE,1.56,1.49,0.36,0.89,0.13,28,1,Estonia
Karlen-pypm,inc case,1,EE,0.53,0.95,0.6,1,0.15,10,1,Estonia
LANL-GrowthRate,inc case,1,EE,0.92,0.79,0.44,0.96,-0.37,27,1,Estonia
MUNI-ARIMA,inc case,1,EE,0.43,0.71,0.4,1,-0.04,20,1,Estonia
RobertWalraven-ESG,inc case,1,EE,1.06,0.9,0.18,0.71,-0.16,28,1,Estonia
SDSC_ISG-TrendModel,inc case,1,EE,0.59,NA,NA,NA,NA,25,1,Estonia
USC-SIkJalpha,inc case,1,EE,1.28,1.14,0.29,0.54,0.14,28,1,Estonia
UVA-Ensemble,inc case,1,EE,2.57,NA,0.41,0.81,NA,27,1,Estonia
epiforecasts-EpiNow2,inc case,1,EE,0.87,0.87,0.39,0.89,-0.06,28,1,Estonia
EuroCOVIDhub-baseline,inc case,2,EE,1,1,0.19,0.89,0.12,27,1,Estonia
EuroCOVIDhub-ensemble,inc case,2,EE,0.72,0.63,0.44,0.89,0.07,27,1,Estonia
IEM_Health-CovidProject,inc case,2,EE,1.07,0.9,0.33,0.67,0.14,27,1,Estonia
ILM-EKF,inc case,2,EE,1.53,1.53,0.19,0.78,0.12,27,1,Estonia
Karlen-pypm,inc case,2,EE,0.65,1.03,0.67,1,0.28,9,1,Estonia
LANL-GrowthRate,inc case,2,EE,0.89,0.72,0.5,0.88,-0.25,26,1,Estonia
MUNI-ARIMA,inc case,2,EE,0.29,0.6,0.68,1,-0.1,19,1,Estonia
RobertWalraven-ESG,inc case,2,EE,0.99,1.1,0.07,0.41,-0.36,27,1,Estonia
USC-SIkJalpha,inc case,2,EE,0.8,0.85,0.22,0.48,-0.07,27,1,Estonia
UVA-Ensemble,inc case,2,EE,1.75,NA,0.35,0.81,NA,26,1,Estonia
epiforecasts-EpiNow2,inc case,2,EE,0.85,0.98,0.44,0.81,-0.08,27,1,Estonia
EuroCOVIDhub-baseline,inc case,3,EE,1,1,0.15,0.81,0.2,26,1,Estonia
EuroCOVIDhub-ensemble,inc case,3,EE,0.83,0.71,0.35,0.81,0.08,26,1,Estonia
IEM_Health-CovidProject,inc case,3,EE,1.14,1.06,0.35,0.58,0.14,26,1,Estonia
ILM-EKF,inc case,3,EE,1.67,1.71,0.19,0.69,0.1,26,1,Estonia
Karlen-pypm,inc case,3,EE,0.9,1.29,0.5,0.88,0.42,8,1,Estonia
LANL-GrowthRate,inc case,3,EE,0.8,0.75,0.4,0.76,-0.11,25,1,Estonia
MUNI-ARIMA,inc case,3,EE,0.38,0.64,0.59,0.94,-0.14,17,1,Estonia
RobertWalraven-ESG,inc case,3,EE,0.98,1.18,0.04,0.35,-0.38,26,1,Estonia
USC-SIkJalpha,inc case,3,EE,0.64,0.85,0.19,0.38,-0.18,26,1,Estonia
UVA-Ensemble,inc case,3,EE,1.38,NA,0.29,0.58,NA,24,1,Estonia
epiforecasts-EpiNow2,inc case,3,EE,1.02,1.23,0.31,0.77,-0.11,26,1,Estonia
EuroCOVIDhub-baseline,inc case,4,EE,1,1,0.16,0.8,0.22,25,1,Estonia
EuroCOVIDhub-ensemble,inc case,4,EE,0.87,0.75,0.44,0.72,0.08,25,1,Estonia
IEM_Health-CovidProject,inc case,4,EE,1.22,1.18,0.2,0.52,0.12,25,1,Estonia
ILM-EKF,inc case,4,EE,1.72,1.81,0.16,0.68,0.04,25,1,Estonia
Karlen-pypm,inc case,4,EE,1.39,1.92,0.43,0.71,0.59,7,1,Estonia
LANL-GrowthRate,inc case,4,EE,0.81,0.79,0.29,0.71,-0.01,24,1,Estonia
MUNI-ARIMA,inc case,4,EE,0.33,0.55,0.56,1,-0.22,16,1,Estonia
RobertWalraven-ESG,inc case,4,EE,0.9,1.19,0.08,0.32,-0.37,25,1,Estonia
USC-SIkJalpha,inc case,4,EE,0.59,0.88,0.24,0.24,-0.16,25,1,Estonia
UVA-Ensemble,inc case,4,EE,0.97,NA,0.18,0.55,NA,22,1,Estonia
epiforecasts-EpiNow2,inc case,4,EE,1.11,1.44,0.24,0.64,-0.15,25,1,Estonia
LANL-GrowthRate,inc case,5,EE,NA,NA,0.22,0.65,0.09,23,1,Estonia
USC-SIkJalpha,inc case,5,EE,NA,NA,0.25,0.25,-0.16,24,1,Estonia
EuroCOVIDhub-baseline,inc death,1,EE,1,1,0.36,0.89,0.03,28,1,Estonia
EuroCOVIDhub-ensemble,inc death,1,EE,0.75,0.68,0.68,1,0.08,28,1,Estonia
IEM_Health-CovidProject,inc death,1,EE,0.87,0.89,0.54,0.82,0.22,28,1,Estonia
ILM-EKF,inc death,1,EE,0.74,1.27,0.86,1,0.1,28,1,Estonia
Karlen-pypm,inc death,1,EE,0.33,0.83,0.5,1,-0.24,10,1,Estonia
LANL-GrowthRate,inc death,1,EE,1.1,1.2,0.26,0.78,0.06,27,1,Estonia
MUNI-ARIMA,inc death,1,EE,0.52,0.96,0.55,1,-0.02,20,1,Estonia
RobertWalraven-ESG,inc death,1,EE,0.99,0.91,0.43,0.75,-0.04,28,1,Estonia
SDSC_ISG-TrendModel,inc death,1,EE,0.97,NA,NA,NA,NA,25,1,Estonia
UMass-MechBayes,inc death,1,EE,0.86,0.69,0.48,1,0.09,25,1,Estonia
USC-SIkJalpha,inc death,1,EE,0.94,0.92,0.39,0.5,0.12,28,1,Estonia
USyd-OneModelMan,inc death,1,EE,1.23,NA,NA,NA,NA,25,1,Estonia
epiforecasts-EpiNow2,inc death,1,EE,0.89,0.77,0.62,1,0.12,26,1,Estonia
EuroCOVIDhub-baseline,inc death,2,EE,1,1,0.41,0.89,0.12,27,1,Estonia
EuroCOVIDhub-ensemble,inc death,2,EE,0.62,0.61,0.63,0.96,0.13,27,1,Estonia
IEM_Health-CovidProject,inc death,2,EE,1.04,1.03,0.52,0.78,0.23,27,1,Estonia
ILM-EKF,inc death,2,EE,0.72,0.97,0.85,1,0.13,27,1,Estonia
Karlen-pypm,inc death,2,EE,0.34,0.68,0.44,1,-0.3,9,1,Estonia
LANL-GrowthRate,inc death,2,EE,1.17,1.29,0.27,0.65,0.04,26,1,Estonia
MUNI-ARIMA,inc death,2,EE,0.67,1.02,0.47,0.89,-0,19,1,Estonia
RobertWalraven-ESG,inc death,2,EE,1.02,0.82,0.59,0.81,-0.1,27,1,Estonia
UMass-MechBayes,inc death,2,EE,0.46,0.47,0.58,1,0.16,24,1,Estonia
USC-SIkJalpha,inc death,2,EE,0.72,0.71,0.48,0.59,0.2,27,1,Estonia
USyd-OneModelMan,inc death,2,EE,0.84,NA,NA,NA,NA,24,1,Estonia
epiforecasts-EpiNow2,inc death,2,EE,1.08,0.7,0.44,1,0.11,25,1,Estonia
EuroCOVIDhub-baseline,inc death,3,EE,1,1,0.38,0.77,0.18,26,1,Estonia
EuroCOVIDhub-ensemble,inc death,3,EE,0.62,0.52,0.58,0.85,0.17,26,1,Estonia
IEM_Health-CovidProject,inc death,3,EE,1.09,0.95,0.46,0.77,0.22,26,1,Estonia
ILM-EKF,inc death,3,EE,0.76,0.77,0.85,1,0.15,26,1,Estonia
Karlen-pypm,inc death,3,EE,0.27,0.55,0.5,1,-0.22,8,1,Estonia
LANL-GrowthRate,inc death,3,EE,0.98,1.09,0.2,0.64,-0,25,1,Estonia
MUNI-ARIMA,inc death,3,EE,0.6,0.89,0.41,0.94,-0.08,17,1,Estonia
RobertWalraven-ESG,inc death,3,EE,0.91,0.73,0.65,0.77,-0.08,26,1,Estonia
UMass-MechBayes,inc death,3,EE,0.49,0.46,0.48,1,0.24,23,1,Estonia
USC-SIkJalpha,inc death,3,EE,0.56,0.57,0.5,0.58,0.25,26,1,Estonia
USyd-OneModelMan,inc death,3,EE,0.8,NA,NA,NA,NA,23,1,Estonia
epiforecasts-EpiNow2,inc death,3,EE,1.06,0.63,0.58,1,0.1,24,1,Estonia
EuroCOVIDhub-baseline,inc death,4,EE,1,1,0.4,0.76,0.24,25,1,Estonia
EuroCOVIDhub-ensemble,inc death,4,EE,0.56,0.5,0.56,0.88,0.21,25,1,Estonia
IEM_Health-CovidProject,inc death,4,EE,1.36,1.06,0.4,0.8,0.2,25,1,Estonia
ILM-EKF,inc death,4,EE,1.04,0.77,0.76,0.96,0.17,25,1,Estonia
Karlen-pypm,inc death,4,EE,0.21,0.43,0.57,1,-0.17,7,1,Estonia
LANL-GrowthRate,inc death,4,EE,0.81,0.9,0.29,0.62,0.05,24,1,Estonia
MUNI-ARIMA,inc death,4,EE,0.48,0.79,0.31,1,-0.07,16,1,Estonia
RobertWalraven-ESG,inc death,4,EE,0.7,0.69,0.52,0.72,-0.05,25,1,Estonia
UMass-MechBayes,inc death,4,EE,0.36,0.39,0.55,0.95,0.32,22,1,Estonia
USC-SIkJalpha,inc death,4,EE,0.43,0.5,0.44,0.72,0.17,25,1,Estonia
USyd-OneModelMan,inc death,4,EE,0.81,NA,NA,NA,NA,22,1,Estonia
epiforecasts-EpiNow2,inc death,4,EE,0.88,0.62,0.65,0.91,0.12,23,1,Estonia
LANL-GrowthRate,inc death,5,EE,NA,NA,0.17,0.57,0.17,23,1,Estonia
USC-SIkJalpha,inc death,5,EE,NA,NA,0.46,0.54,0.16,24,1,Estonia
EuroCOVIDhub-baseline,inc hosp,1,EE,1,1,0.38,1,-0.49,8,1,Estonia
Karlen-pypm,inc hosp,1,EE,0.78,0.72,1,1,-0.02,6,1,Estonia
EuroCOVIDhub-baseline,inc hosp,2,EE,1,1,0.14,1,-0.66,7,1,Estonia
Karlen-pypm,inc hosp,2,EE,1.13,0.92,0.6,1,0.08,5,1,Estonia
EuroCOVIDhub-baseline,inc hosp,3,EE,1,1,0.33,1,-0.68,6,1,Estonia
Karlen-pypm,inc hosp,3,EE,0.95,1.06,0.75,1,0.2,4,1,Estonia
EuroCOVIDhub-baseline,inc case,1,ES,1,1,0.4,0.96,0.13,25,1,Spain
EuroCOVIDhub-ensemble,inc case,1,ES,0.88,0.88,0.68,0.92,-0.02,25,1,Spain
IEM_Health-CovidProject,inc case,1,ES,1.2,1.1,0.2,0.88,0.21,25,1,Spain
ILM-EKF,inc case,1,ES,1.31,1.45,0.5,0.71,0.2,24,1,Spain
Karlen-pypm,inc case,1,ES,2.15,1.41,0.1,1,0.24,10,1,Spain
LANL-GrowthRate,inc case,1,ES,1.26,1.2,0.62,0.92,-0.36,24,1,Spain
MUNI-ARIMA,inc case,1,ES,1.37,1.38,0.28,0.78,0.27,18,1,Spain
RobertWalraven-ESG,inc case,1,ES,0.96,1.04,0.4,0.88,-0.31,25,1,Spain
SDSC_ISG-TrendModel,inc case,1,ES,0.74,NA,NA,NA,NA,23,1,Spain
UB-BSLCoV,inc case,1,ES,1.52,1.4,0.53,0.89,0.09,19,1,Spain
UNED-PreCoV2,inc case,1,ES,0.63,1.01,NA,NA,-0.14,25,1,Spain
USC-SIkJalpha,inc case,1,ES,1.06,1.3,0.36,0.64,-0.13,25,1,Spain
UVA-Ensemble,inc case,1,ES,2.01,NA,0.28,0.8,NA,25,1,Spain
epiforecasts-EpiNow2,inc case,1,ES,1.19,1.06,0.75,1,-0.19,24,1,Spain
EuroCOVIDhub-baseline,inc case,2,ES,1,1,0.38,0.96,0.1,24,1,Spain
EuroCOVIDhub-ensemble,inc case,2,ES,1.02,1.03,0.58,0.92,0.05,24,1,Spain
IEM_Health-CovidProject,inc case,2,ES,1.24,1.28,0.17,0.62,0.22,24,1,Spain
ILM-EKF,inc case,2,ES,1.85,2.2,0.26,0.48,0.25,23,1,Spain
Karlen-pypm,inc case,2,ES,2.88,2.11,0.22,0.78,0.31,9,1,Spain
LANL-GrowthRate,inc case,2,ES,1.16,1.16,0.58,0.88,-0.29,24,1,Spain
MUNI-ARIMA,inc case,2,ES,1.34,1.22,0.18,0.59,0.23,17,1,Spain
RobertWalraven-ESG,inc case,2,ES,0.92,1.02,0.29,0.75,-0.33,24,1,Spain
UB-BSLCoV,inc case,2,ES,2.5,2.44,0.5,0.72,0.14,18,1,Spain
UNED-PreCoV2,inc case,2,ES,0.87,1.06,NA,NA,-0.03,23,1,Spain
USC-SIkJalpha,inc case,2,ES,1.11,1.33,0.25,0.54,-0.11,24,1,Spain
UVA-Ensemble,inc case,2,ES,1.51,NA,0.25,0.62,NA,24,1,Spain
epiforecasts-EpiNow2,inc case,2,ES,1.23,1.16,0.7,0.96,-0.18,23,1,Spain
EuroCOVIDhub-baseline,inc case,3,ES,1,1,0.43,0.91,0.12,23,1,Spain
EuroCOVIDhub-ensemble,inc case,3,ES,1.19,1.28,0.52,0.78,0.16,23,1,Spain
IEM_Health-CovidProject,inc case,3,ES,1.31,1.41,0.17,0.43,0.25,23,1,Spain
ILM-EKF,inc case,3,ES,2.48,3.11,0.22,0.48,0.27,23,1,Spain
Karlen-pypm,inc case,3,ES,4.06,3.09,0.12,0.5,0.33,8,1,Spain
LANL-GrowthRate,inc case,3,ES,0.99,1.08,0.55,0.86,-0.21,22,1,Spain
MUNI-ARIMA,inc case,3,ES,1.36,1.13,0.2,0.67,0.2,15,1,Spain
RobertWalraven-ESG,inc case,3,ES,0.86,0.99,0.35,0.7,-0.31,23,1,Spain
UB-BSLCoV,inc case,3,ES,4.1,4.15,0.41,0.71,0.2,17,1,Spain
UNED-PreCoV2,inc case,3,ES,1.04,1.29,0.71,1,0.05,21,1,Spain
USC-SIkJalpha,inc case,3,ES,1.14,1.44,0.26,0.52,-0.16,23,1,Spain
UVA-Ensemble,inc case,3,ES,1.46,NA,0.23,0.45,NA,22,1,Spain
epiforecasts-EpiNow2,inc case,3,ES,1.35,1.3,0.64,0.91,-0.2,22,1,Spain
EuroCOVIDhub-baseline,inc case,4,ES,1,1,0.45,0.86,0.09,22,1,Spain
EuroCOVIDhub-ensemble,inc case,4,ES,1.47,1.63,0.36,0.77,0.18,22,1,Spain
IEM_Health-CovidProject,inc case,4,ES,1.36,1.46,0.18,0.45,0.18,22,1,Spain
ILM-EKF,inc case,4,ES,3.6,4.44,0.14,0.48,0.33,21,1,Spain
Karlen-pypm,inc case,4,ES,5.72,4.26,0.14,0.43,0.4,7,1,Spain
LANL-GrowthRate,inc case,4,ES,0.91,1,0.38,0.86,-0.19,21,1,Spain
MUNI-ARIMA,inc case,4,ES,1.31,1.03,0.29,0.57,0.13,14,1,Spain
RobertWalraven-ESG,inc case,4,ES,0.86,0.95,0.41,0.59,-0.3,22,1,Spain
UB-BSLCoV,inc case,4,ES,7.74,7.61,0.38,0.62,0.18,16,1,Spain
USC-SIkJalpha,inc case,4,ES,1.28,1.66,0.32,0.5,-0.17,22,1,Spain
UVA-Ensemble,inc case,4,ES,1.18,NA,0.35,0.45,NA,20,1,Spain
epiforecasts-EpiNow2,inc case,4,ES,1.37,1.32,0.62,0.9,-0.23,21,1,Spain
LANL-GrowthRate,inc case,5,ES,NA,NA,0.4,0.8,-0.16,20,1,Spain
USC-SIkJalpha,inc case,5,ES,NA,NA,0.33,0.43,-0.18,21,1,Spain
EuroCOVIDhub-baseline,inc death,1,ES,1,1,0.61,1,0.07,28,1,Spain
EuroCOVIDhub-ensemble,inc death,1,ES,0.9,0.77,0.54,0.96,0.14,28,1,Spain
IEM_Health-CovidProject,inc death,1,ES,0.92,0.81,0.61,0.86,0.19,28,1,Spain
ILM-EKF,inc death,1,ES,1.5,1.11,0.67,0.93,0.12,27,1,Spain
Karlen-pypm,inc death,1,ES,0.77,0.95,0.3,0.9,-0.28,10,1,Spain
LANL-GrowthRate,inc death,1,ES,0.78,0.78,0.41,0.85,-0.08,27,1,Spain
MUNI-ARIMA,inc death,1,ES,0.53,0.82,0.55,0.95,0.1,20,1,Spain
RobertWalraven-ESG,inc death,1,ES,0.89,0.81,0.43,0.79,-0.06,28,1,Spain
SDSC_ISG-TrendModel,inc death,1,ES,0.79,NA,NA,NA,NA,25,1,Spain
UB-BSLCoV,inc death,1,ES,0.62,1.31,0.81,1,0.01,21,1,Spain
UMass-MechBayes,inc death,1,ES,1.12,1.64,0.29,0.96,0.45,24,1,Spain
UNED-PreCoV2,inc death,1,ES,0.77,1.19,NA,NA,0.11,28,1,Spain
USC-SIkJalpha,inc death,1,ES,0.92,1.01,0.32,0.39,-0.02,28,1,Spain
USyd-OneModelMan,inc death,1,ES,0.73,NA,NA,NA,NA,25,1,Spain
epiforecasts-EpiNow2,inc death,1,ES,1.03,0.97,0.35,0.85,0.05,26,1,Spain
EuroCOVIDhub-baseline,inc death,2,ES,1,1,0.78,1,0.06,27,1,Spain
EuroCOVIDhub-ensemble,inc death,2,ES,0.84,0.69,0.56,0.93,0.11,27,1,Spain
IEM_Health-CovidProject,inc death,2,ES,0.96,0.85,0.52,0.89,0.18,27,1,Spain
ILM-EKF,inc death,2,ES,1.55,1.1,0.46,0.92,0.2,26,1,Spain
Karlen-pypm,inc death,2,ES,0.9,0.87,0.33,0.67,-0.43,9,1,Spain
LANL-GrowthRate,inc death,2,ES,0.74,0.66,0.42,0.88,-0.06,26,1,Spain
MUNI-ARIMA,inc death,2,ES,0.65,0.82,0.47,1,0.11,19,1,Spain
RobertWalraven-ESG,inc death,2,ES,0.86,0.81,0.41,0.7,-0.14,27,1,Spain
UB-BSLCoV,inc death,2,ES,0.92,1.63,0.8,1,0.03,20,1,Spain
UMass-MechBayes,inc death,2,ES,0.93,1.31,0.52,0.96,0.43,23,1,Spain
UNED-PreCoV2,inc death,2,ES,0.59,0.93,NA,NA,0.04,25,1,Spain
USC-SIkJalpha,inc death,2,ES,0.83,0.77,0.15,0.33,0.03,27,1,Spain
USyd-OneModelMan,inc death,2,ES,0.71,NA,NA,NA,NA,24,1,Spain
epiforecasts-EpiNow2,inc death,2,ES,0.9,0.88,0.52,0.88,-0.11,25,1,Spain
EuroCOVIDhub-baseline,inc death,3,ES,1,1,0.96,1,0.06,26,1,Spain
EuroCOVIDhub-ensemble,inc death,3,ES,0.92,0.64,0.58,1,0.05,26,1,Spain
IEM_Health-CovidProject,inc death,3,ES,1.06,0.83,0.58,0.88,0.1,26,1,Spain
ILM-EKF,inc death,3,ES,2,1.09,0.52,0.84,0.21,25,1,Spain
Karlen-pypm,inc death,3,ES,1.43,0.97,0.12,0.62,-0.52,8,1,Spain
LANL-GrowthRate,inc death,3,ES,0.93,0.63,0.4,0.88,-0.16,25,1,Spain
MUNI-ARIMA,inc death,3,ES,0.89,0.83,0.29,1,0.04,17,1,Spain
RobertWalraven-ESG,inc death,3,ES,1.12,0.89,0.42,0.65,-0.24,26,1,Spain
UB-BSLCoV,inc death,3,ES,1.72,2.39,0.68,1,0.01,19,1,Spain
UMass-MechBayes,inc death,3,ES,1.31,1.32,0.5,0.95,0.43,22,1,Spain
UNED-PreCoV2,inc death,3,ES,1.02,0.95,0.83,1,-0.01,23,1,Spain
USC-SIkJalpha,inc death,3,ES,1.12,0.89,0.31,0.38,-0.21,26,1,Spain
USyd-OneModelMan,inc death,3,ES,0.92,NA,NA,NA,NA,23,1,Spain
epiforecasts-EpiNow2,inc death,3,ES,1.23,1.01,0.54,0.88,-0.12,24,1,Spain
EuroCOVIDhub-baseline,inc death,4,ES,1,1,0.92,1,0.09,25,1,Spain
EuroCOVIDhub-ensemble,inc death,4,ES,0.74,0.62,0.68,0.96,0.09,25,1,Spain
IEM_Health-CovidProject,inc death,4,ES,1.07,0.92,0.36,0.84,0.14,25,1,Spain
ILM-EKF,inc death,4,ES,2.15,1.37,0.5,0.75,0.19,24,1,Spain
Karlen-pypm,inc death,4,ES,1.66,1.08,0,0.71,-0.41,7,1,Spain
LANL-GrowthRate,inc death,4,ES,0.64,0.52,0.42,0.96,-0.2,24,1,Spain
MUNI-ARIMA,inc death,4,ES,0.71,0.74,0.56,1,-0.02,16,1,Spain
RobertWalraven-ESG,inc death,4,ES,0.77,0.73,0.44,0.76,-0.31,25,1,Spain
UB-BSLCoV,inc death,4,ES,1.95,3.29,0.61,1,-0.03,18,1,Spain
UMass-MechBayes,inc death,4,ES,1.33,1.46,0.33,1,0.4,21,1,Spain
USC-SIkJalpha,inc death,4,ES,0.67,0.6,0.32,0.56,-0.27,25,1,Spain
USyd-OneModelMan,inc death,4,ES,0.81,NA,NA,NA,NA,22,1,Spain
epiforecasts-EpiNow2,inc death,4,ES,0.86,0.94,0.7,0.91,-0.11,23,1,Spain
LANL-GrowthRate,inc death,5,ES,NA,NA,0.39,0.78,-0.16,23,1,Spain
USC-SIkJalpha,inc death,5,ES,NA,NA,0.33,0.46,-0.04,24,1,Spain
EuroCOVIDhub-baseline,inc hosp,1,ES,1,1,0.25,1,0.24,8,1,Spain
Karlen-pypm,inc hosp,1,ES,0.7,1.07,0,0.67,-0.58,6,1,Spain
