forecast_date,scenario_id,target,target_end_date,location,type,quantile,value
2021-04-05,forecast,1 wk ahead inc case,2021-04-10,CZ,quantile,0.01,10248
2021-04-05,forecast,1 wk ahead inc case,2021-04-10,CZ,quantile,0.025,13725
2021-04-05,forecast,1 wk ahead inc case,2021-04-10,CZ,quantile,0.05,16715
2021-04-05,forecast,1 wk ahead inc case,2021-04-10,CZ,quantile,0.1,20163
2021-04-05,forecast,1 wk ahead inc case,2021-04-10,CZ,quantile,0.15,22489
2021-04-05,forecast,1 wk ahead inc case,2021-04-10,CZ,quantile,0.2,24338
2021-04-05,forecast,1 wk ahead inc case,2021-04-10,CZ,quantile,0.25,25924
2021-04-05,forecast,1 wk ahead inc case,2021-04-10,CZ,quantile,0.3,27349
2021-04-05,forecast,1 wk ahead inc case,2021-04-10,CZ,quantile,0.35,28669
2021-04-05,forecast,1 wk ahead inc case,2021-04-10,CZ,quantile,0.4,29921
2021-04-05,forecast,1 wk ahead inc case,2021-04-10,CZ,quantile,0.45,31133
2021-04-05,forecast,1 wk ahead inc case,2021-04-10,CZ,quantile,0.5,32326
2021-04-05,forecast,1 wk ahead inc case,2021-04-10,CZ,quantile,0.55,33518
2021-04-05,forecast,1 wk ahead inc case,2021-04-10,CZ,quantile,0.6,34730
2021-04-05,forecast,1 wk ahead inc case,2021-04-10,CZ,quantile,0.65,35982
2021-04-05,forecast,1 wk ahead inc case,2021-04-10,CZ,quantile,0.7,37302
2021-04-05,forecast,1 wk ahead inc case,2021-04-10,CZ,quantile,0.75,38727
2021-04-05,forecast,1 wk ahead inc case,2021-04-10,CZ,quantile,0.8,40313
2021-04-05,forecast,1 wk ahead inc case,2021-04-10,CZ,quantile,0.85,42162
2021-04-05,forecast,1 wk ahead inc case,2021-04-10,CZ,quantile,0.9,44488
2021-04-05,forecast,1 wk ahead inc case,2021-04-10,CZ,quantile,0.95,47936
2021-04-05,forecast,1 wk ahead inc case,2021-04-10,CZ,quantile,0.975,50927
2021-04-05,forecast,1 wk ahead inc case,2021-04-10,CZ,quantile,0.99,54404
2021-04-05,forecast,2 wk ahead inc case,2021-04-17,CZ,quantile,0.01,9972
2021-04-05,forecast,2 wk ahead inc case,2021-04-17,CZ,quantile,0.025,13356
2021-04-05,forecast,2 wk ahead inc case,2021-04-17,CZ,quantile,0.05,16266
2021-04-05,forecast,2 wk ahead inc case,2021-04-17,CZ,quantile,0.1,19621
2021-04-05,forecast,2 wk ahead inc case,2021-04-17,CZ,quantile,0.15,21885
2021-04-05,forecast,2 wk ahead inc case,2021-04-17,CZ,quantile,0.2,23684
2021-04-05,forecast,2 wk ahead inc case,2021-04-17,CZ,quantile,0.25,25228
2021-04-05,forecast,2 wk ahead inc case,2021-04-17,CZ,quantile,0.3,26614
2021-04-05,forecast,2 wk ahead inc case,2021-04-17,CZ,quantile,0.35,27898
2021-04-05,forecast,2 wk ahead inc case,2021-04-17,CZ,quantile,0.4,29117
