"forecast_date","scenario_id","target","target_end_date","location","type","quantile","value"
"2021-10-25","forecast","1 wk ahead inc case","2021-10-30","CZ","quantile",0.01,8335
"2021-10-25","forecast","1 wk ahead inc case","2021-10-30","CZ","quantile",0.025,10678
"2021-10-25","forecast","1 wk ahead inc case","2021-10-30","CZ","quantile",0.05,12694
"2021-10-25","forecast","1 wk ahead inc case","2021-10-30","CZ","quantile",0.1,15017
"2021-10-25","forecast","1 wk ahead inc case","2021-10-30","CZ","quantile",0.15,16585
"2021-10-25","forecast","1 wk ahead inc case","2021-10-30","CZ","quantile",0.2,17831
"2021-10-25","forecast","1 wk ahead inc case","2021-10-30","CZ","quantile",0.25,18900
"2021-10-25","forecast","1 wk ahead inc case","2021-10-30","CZ","quantile",0.3,19860
"2021-10-25","forecast","1 wk ahead inc case","2021-10-30","CZ","quantile",0.35,20750
"2021-10-25","forecast","1 wk ahead inc case","2021-10-30","CZ","quantile",0.4,21594
"2021-10-25","forecast","1 wk ahead inc case","2021-10-30","CZ","quantile",0.45,22410
"2021-10-25","forecast","1 wk ahead inc case","2021-10-30","CZ","quantile",0.5,23214
"2021-10-25","forecast","1 wk ahead inc case","2021-10-30","CZ","quantile",0.55,24018
"2021-10-25","forecast","1 wk ahead inc case","2021-10-30","CZ","quantile",0.6,24835
"2021-10-25","forecast","1 wk ahead inc case","2021-10-30","CZ","quantile",0.65,25679
"2021-10-25","forecast","1 wk ahead inc case","2021-10-30","CZ","quantile",0.7,26568
"2021-10-25","forecast","1 wk ahead inc case","2021-10-30","CZ","quantile",0.75,27528
"2021-10-25","forecast","1 wk ahead inc case","2021-10-30","CZ","quantile",0.8,28597
"2021-10-25","forecast","1 wk ahead inc case","2021-10-30","CZ","quantile",0.85,29843
"2021-10-25","forecast","1 wk ahead inc case","2021-10-30","CZ","quantile",0.9,31411
"2021-10-25","forecast","1 wk ahead inc case","2021-10-30","CZ","quantile",0.95,33735
"2021-10-25","forecast","1 wk ahead inc case","2021-10-30","CZ","quantile",0.975,35750
"2021-10-25","forecast","1 wk ahead inc case","2021-10-30","CZ","quantile",0.99,38093
"2021-10-25","forecast","2 wk ahead inc case","2021-11-06","CZ","quantile",0.01,12177
"2021-10-25","forecast","2 wk ahead inc case","2021-11-06","CZ","quantile",0.025,15601
"2021-10-25","forecast","2 wk ahead inc case","2021-11-06","CZ","quantile",0.05,18546
"2021-10-25","forecast","2 wk ahead inc case","2021-11-06","CZ","quantile",0.1,21941
"2021-10-25","forecast","2 wk ahead inc case","2021-11-06","CZ","quantile",0.15,24232
"2021-10-25","forecast","2 wk ahead inc case","2021-11-06","CZ","quantile",0.2,26052
"2021-10-25","forecast","2 wk ahead inc case","2021-11-06","CZ","quantile",0.25,27614
"2021-10-25","forecast","2 wk ahead inc case","2021-11-06","CZ","quantile",0.3,29016
"2021-10-25","forecast","2 wk ahead inc case","2021-11-06","CZ","quantile",0.35,30316
"2021-10-25","forecast","2 wk ahead inc case","2021-11-06","CZ","quantile",0.4,31549
"2021-10-25","forecast","2 wk ahead inc case","2021-11-06","CZ","quantile",0.45,32743
"2021-10-25","forecast","2 wk ahead inc case","2021-11-06","CZ","quantile",0.5,33917
"2021-10-25","forecast","2 wk ahead inc case","2021-11-06","CZ","quantile",0.55,35091
"2021-10-25","forecast","2 wk ahead inc case","2021-11-06","CZ","quantile",0.6,36284
"2021-10-25","forecast","2 wk ahead inc case","2021-11-06","CZ","quantile",0.65,37518
"2021-10-25","forecast","2 wk ahead inc case","2021-11-06","CZ","quantile",0.7,38817
"2021-10-25","forecast","2 wk ahead inc case","2021-11-06","CZ","quantile",0.75,40220
"2021-10-25","forecast","2 wk ahead inc case","2021-11-06","CZ","quantile",0.8,41782
"2021-10-25","forecast","2 wk ahead inc case","2021-11-06","CZ","quantile",0.85,43602
"2021-10-25","forecast","2 wk ahead inc case","2021-11-06","CZ","quantile",0.9,45893
"2021-10-25","forecast","2 wk ahead inc case","2021-11-06","CZ","quantile",0.95,49288
"2021-10-25","forecast","2 wk ahead inc case","2021-11-06","CZ","quantile",0.975,52233
"2021-10-25","forecast","2 wk ahead inc case","2021-11-06","CZ","quantile",0.99,55656
"2021-10-25","forecast","3 wk ahead inc case","2021-11-13","CZ","quantile",0.01,17640
"2021-10-25","forecast","3 wk ahead inc case","2021-11-13","CZ","quantile",0.025,22600
"2021-10-25","forecast","3 wk ahead inc case","2021-11-13","CZ","quantile",0.05,26866
"2021-10-25","forecast","3 wk ahead inc case","2021-11-13","CZ","quantile",0.1,31784
"2021-10-25","forecast","3 wk ahead inc case","2021-11-13","CZ","quantile",0.15,35102
"2021-10-25","forecast","3 wk ahead inc case","2021-11-13","CZ","quantile",0.2,37739
"2021-10-25","forecast","3 wk ahead inc case","2021-11-13","CZ","quantile",0.25,40002
"2021-10-25","forecast","3 wk ahead inc case","2021-11-13","CZ","quantile",0.3,42034
"2021-10-25","forecast","3 wk ahead inc case","2021-11-13","CZ","quantile",0.35,43916
"2021-10-25","forecast","3 wk ahead inc case","2021-11-13","CZ","quantile",0.4,45703
