forecast_date,scenario_id,target,target_end_date,location,type,quantile,value
2021-03-15,forecast,1 wk ahead inc case,2021-03-20,CZ,quantile,0.01,22902
2021-03-15,forecast,1 wk ahead inc case,2021-03-20,CZ,quantile,0.025,29159
2021-03-15,forecast,1 wk ahead inc case,2021-03-20,CZ,quantile,0.05,34540
2021-03-15,forecast,1 wk ahead inc case,2021-03-20,CZ,quantile,0.1,40743
2021-03-15,forecast,1 wk ahead inc case,2021-03-20,CZ,quantile,0.15,44929
2021-03-15,forecast,1 wk ahead inc case,2021-03-20,CZ,quantile,0.2,48256
2021-03-15,forecast,1 wk ahead inc case,2021-03-20,CZ,quantile,0.25,51110
2021-03-15,forecast,1 wk ahead inc case,2021-03-20,CZ,quantile,0.3,53672
2021-03-15,forecast,1 wk ahead inc case,2021-03-20,CZ,quantile,0.35,56047
2021-03-15,forecast,1 wk ahead inc case,2021-03-20,CZ,quantile,0.4,58301
2021-03-15,forecast,1 wk ahead inc case,2021-03-20,CZ,quantile,0.45,60481
2021-03-15,forecast,1 wk ahead inc case,2021-03-20,CZ,quantile,0.5,62627
2021-03-15,forecast,1 wk ahead inc case,2021-03-20,CZ,quantile,0.55,64773
2021-03-15,forecast,1 wk ahead inc case,2021-03-20,CZ,quantile,0.6,66953
2021-03-15,forecast,1 wk ahead inc case,2021-03-20,CZ,quantile,0.65,69207
2021-03-15,forecast,1 wk ahead inc case,2021-03-20,CZ,quantile,0.7,71582
2021-03-15,forecast,1 wk ahead inc case,2021-03-20,CZ,quantile,0.75,74145
2021-03-15,forecast,1 wk ahead inc case,2021-03-20,CZ,quantile,0.8,76999
2021-03-15,forecast,1 wk ahead inc case,2021-03-20,CZ,quantile,0.85,80325
2021-03-15,forecast,1 wk ahead inc case,2021-03-20,CZ,quantile,0.9,84511
2021-03-15,forecast,1 wk ahead inc case,2021-03-20,CZ,quantile,0.95,90715
2021-03-15,forecast,1 wk ahead inc case,2021-03-20,CZ,quantile,0.975,96095
2021-03-15,forecast,1 wk ahead inc case,2021-03-20,CZ,quantile,0.99,102352
2021-03-15,forecast,2 wk ahead inc case,2021-03-27,CZ,quantile,0.01,18700
2021-03-15,forecast,2 wk ahead inc case,2021-03-27,CZ,quantile,0.025,23808
2021-03-15,forecast,2 wk ahead inc case,2021-03-27,CZ,quantile,0.05,28201
2021-03-15,forecast,2 wk ahead inc case,2021-03-27,CZ,quantile,0.1,33266
2021-03-15,forecast,2 wk ahead inc case,2021-03-27,CZ,quantile,0.15,36684
2021-03-15,forecast,2 wk ahead inc case,2021-03-27,CZ,quantile,0.2,39400
2021-03-15,forecast,2 wk ahead inc case,2021-03-27,CZ,quantile,0.25,41730
2021-03-15,forecast,2 wk ahead inc case,2021-03-27,CZ,quantile,0.3,43823
2021-03-15,forecast,2 wk ahead inc case,2021-03-27,CZ,quantile,0.35,45762
2021-03-15,forecast,2 wk ahead inc case,2021-03-27,CZ,quantile,0.4,47602
2021-03-15,forecast,2 wk ahead inc case,2021-03-27,CZ,quantile,0.45,49382
2021-03-15,forecast,2 wk ahead inc case,2021-03-27,CZ,quantile,0.5,51134
2021-03-15,forecast,2 wk ahead inc case,2021-03-27,CZ,quantile,0.55,52886
2021-03-15,forecast,2 wk ahead inc case,2021-03-27,CZ,quantile,0.6,54667
2021-03-15,forecast,2 wk ahead inc case,2021-03-27,CZ,quantile,0.65,56507
2021-03-15,forecast,2 wk ahead inc case,2021-03-27,CZ,quantile,0.7,58446
2021-03-15,forecast,2 wk ahead inc case,2021-03-27,CZ,quantile,0.75,60538
2021-03-15,forecast,2 wk ahead inc case,2021-03-27,CZ,quantile,0.8,62868
2021-03-15,forecast,2 wk ahead inc case,2021-03-27,CZ,quantile,0.85,65585
2021-03-15,forecast,2 wk ahead inc case,2021-03-27,CZ,quantile,0.9,69002
2021-03-15,forecast,2 wk ahead inc case,2021-03-27,CZ,quantile,0.95,74067
2021-03-15,forecast,2 wk ahead inc case,2021-03-27,CZ,quantile,0.975,78461
2021-03-15,forecast,2 wk ahead inc case,2021-03-27,CZ,quantile,0.99,83569
2021-03-15,forecast,3 wk ahead inc case,2021-04-03,CZ,quantile,0.01,16604
2021-03-15,forecast,3 wk ahead inc case,2021-04-03,CZ,quantile,0.025,21139
2021-03-15,forecast,3 wk ahead inc case,2021-04-03,CZ,quantile,0.05,25040
2021-03-15,forecast,3 wk ahead inc case,2021-04-03,CZ,quantile,0.1,29538
2021-03-15,forecast,3 wk ahead inc case,2021-04-03,CZ,quantile,0.15,32572
2021-03-15,forecast,3 wk ahead inc case,2021-04-03,CZ,quantile,0.2,34984
2021-03-15,forecast,3 wk ahead inc case,2021-04-03,CZ,quantile,0.25,37053
2021-03-15,forecast,3 wk ahead inc case,2021-04-03,CZ,quantile,0.3,38911
2021-03-15,forecast,3 wk ahead inc case,2021-04-03,CZ,quantile,0.35,40633
2021-03-15,forecast,3 wk ahead inc case,2021-04-03,CZ,quantile,0.4,42267
2021-03-15,forecast,3 wk ahead inc case,2021-04-03,CZ,quantile,0.45,43847
2021-03-15,forecast,3 wk ahead inc case,2021-04-03,CZ,quantile,0.5,45403
2021-03-15,forecast,3 wk ahead inc case,2021-04-03,CZ,quantile,0.55,46959
2021-03-15,forecast,3 wk ahead inc case,2021-04-03,CZ,quantile,0.6,48539
2021-03-15,forecast,3 wk ahead inc case,2021-04-03,CZ,quantile,0.65,50173
2021-03-15,forecast,3 wk ahead inc case,2021-04-03,CZ,quantile,0.7,51895
2021-03-15,forecast,3 wk ahead inc case,2021-04-03,CZ,quantile,0.75,53753
2021-03-15,forecast,3 wk ahead inc case,2021-04-03,CZ,quantile,0.8,55822
2021-03-15,forecast,3 wk ahead inc case,2021-04-03,CZ,quantile,0.85,58234
2021-03-15,forecast,3 wk ahead inc case,2021-04-03,CZ,quantile,0.9,61268
2021-03-15,forecast,3 wk ahead inc case,2021-04-03,CZ,quantile,0.95,65766
2021-03-15,forecast,3 wk ahead inc case,2021-04-03,CZ,quantile,0.975,69666
2021-03-15,forecast,3 wk ahead inc case,2021-04-03,CZ,quantile,0.99,74202
2021-03-15,forecast,4 wk ahead inc case,2021-04-10,CZ,quantile,0.01,15035
2021-03-15,forecast,4 wk ahead inc case,2021-04-10,CZ,quantile,0.025,19142
2021-03-15,forecast,4 wk ahead inc case,2021-04-10,CZ,quantile,0.05,22674
2021-03-15,forecast,4 wk ahead inc case,2021-04-10,CZ,quantile,0.1,26747
2021-03-15,forecast,4 wk ahead inc case,2021-04-10,CZ,quantile,0.15,29494
2021-03-15,forecast,4 wk ahead inc case,2021-04-10,CZ,quantile,0.2,31678
2021-03-15,forecast,4 wk ahead inc case,2021-04-10,CZ,quantile,0.25,33552
2021-03-15,forecast,4 wk ahead inc case,2021-04-10,CZ,quantile,0.3,35234
2021-03-15,forecast,4 wk ahead inc case,2021-04-10,CZ,quantile,0.35,36793
2021-03-15,forecast,4 wk ahead inc case,2021-04-10,CZ,quantile,0.4,38273
2021-03-15,forecast,4 wk ahead inc case,2021-04-10,CZ,quantile,0.45,39704
2021-03-15,forecast,4 wk ahead inc case,2021-04-10,CZ,quantile,0.5,41113
2021-03-15,forecast,4 wk ahead inc case,2021-04-10,CZ,quantile,0.55,42521
2021-03-15,forecast,4 wk ahead inc case,2021-04-10,CZ,quantile,0.6,43953
2021-03-15,forecast,4 wk ahead inc case,2021-04-10,CZ,quantile,0.65,45432
2021-03-15,forecast,4 wk ahead inc case,2021-04-10,CZ,quantile,0.7,46991
2021-03-15,forecast,4 wk ahead inc case,2021-04-10,CZ,quantile,0.75,48674
2021-03-15,forecast,4 wk ahead inc case,2021-04-10,CZ,quantile,0.8,50547
2021-03-15,forecast,4 wk ahead inc case,2021-04-10,CZ,quantile,0.85,52731
2021-03-15,forecast,4 wk ahead inc case,2021-04-10,CZ,quantile,0.9,55479
2021-03-15,forecast,4 wk ahead inc case,2021-04-10,CZ,quantile,0.95,59551
2021-03-15,forecast,4 wk ahead inc case,2021-04-10,CZ,quantile,0.975,63083
2021-03-15,forecast,4 wk ahead inc case,2021-04-10,CZ,quantile,0.99,67191
2021-03-15,forecast,1 wk ahead inc case,2021-03-20,CZ,point,NA,62627
2021-03-15,forecast,2 wk ahead inc case,2021-03-27,CZ,point,NA,51134
2021-03-15,forecast,3 wk ahead inc case,2021-04-03,CZ,point,NA,45403
2021-03-15,forecast,4 wk ahead inc case,2021-04-10,CZ,point,NA,41113
2021-03-15,forecast,1 wk ahead inc death,2021-03-20,CZ,quantile,0.01,934
2021-03-15,forecast,1 wk ahead inc death,2021-03-20,CZ,quantile,0.025,989
2021-03-15,forecast,1 wk ahead inc death,2021-03-20,CZ,quantile,0.05,1038
2021-03-15,forecast,1 wk ahead inc death,2021-03-20,CZ,quantile,0.1,1093
2021-03-15,forecast,1 wk ahead inc death,2021-03-20,CZ,quantile,0.15,1131
2021-03-15,forecast,1 wk ahead inc death,2021-03-20,CZ,quantile,0.2,1160
2021-03-15,forecast,1 wk ahead inc death,2021-03-20,CZ,quantile,0.25,1186
2021-03-15,forecast,1 wk ahead inc death,2021-03-20,CZ,quantile,0.3,1209
2021-03-15,forecast,1 wk ahead inc death,2021-03-20,CZ,quantile,0.35,1230
2021-03-15,forecast,1 wk ahead inc death,2021-03-20,CZ,quantile,0.4,1250
2021-03-15,forecast,1 wk ahead inc death,2021-03-20,CZ,quantile,0.45,1270
2021-03-15,forecast,1 wk ahead inc death,2021-03-20,CZ,quantile,0.5,1289
2021-03-15,forecast,1 wk ahead inc death,2021-03-20,CZ,quantile,0.55,1308
2021-03-15,forecast,1 wk ahead inc death,2021-03-20,CZ,quantile,0.6,1328
2021-03-15,forecast,1 wk ahead inc death,2021-03-20,CZ,quantile,0.65,1348
2021-03-15,forecast,1 wk ahead inc death,2021-03-20,CZ,quantile,0.7,1369
2021-03-15,forecast,1 wk ahead inc death,2021-03-20,CZ,quantile,0.75,1392
2021-03-15,forecast,1 wk ahead inc death,2021-03-20,CZ,quantile,0.8,1417
2021-03-15,forecast,1 wk ahead inc death,2021-03-20,CZ,quantile,0.85,1447
2021-03-15,forecast,1 wk ahead inc death,2021-03-20,CZ,quantile,0.9,1485
2021-03-15,forecast,1 wk ahead inc death,2021-03-20,CZ,quantile,0.95,1540
2021-03-15,forecast,1 wk ahead inc death,2021-03-20,CZ,quantile,0.975,1588
2021-03-15,forecast,1 wk ahead inc death,2021-03-20,CZ,quantile,0.99,1644
2021-03-15,forecast,2 wk ahead inc death,2021-03-27,CZ,quantile,0.01,701
2021-03-15,forecast,2 wk ahead inc death,2021-03-27,CZ,quantile,0.025,751
2021-03-15,forecast,2 wk ahead inc death,2021-03-27,CZ,quantile,0.05,794
2021-03-15,forecast,2 wk ahead inc death,2021-03-27,CZ,quantile,0.1,843
2021-03-15,forecast,2 wk ahead inc death,2021-03-27,CZ,quantile,0.15,876
2021-03-15,forecast,2 wk ahead inc death,2021-03-27,CZ,quantile,0.2,903
2021-03-15,forecast,2 wk ahead inc death,2021-03-27,CZ,quantile,0.25,926
2021-03-15,forecast,2 wk ahead inc death,2021-03-27,CZ,quantile,0.3,946
2021-03-15,forecast,2 wk ahead inc death,2021-03-27,CZ,quantile,0.35,965
2021-03-15,forecast,2 wk ahead inc death,2021-03-27,CZ,quantile,0.4,983
2021-03-15,forecast,2 wk ahead inc death,2021-03-27,CZ,quantile,0.45,1000
2021-03-15,forecast,2 wk ahead inc death,2021-03-27,CZ,quantile,0.5,1017
2021-03-15,forecast,2 wk ahead inc death,2021-03-27,CZ,quantile,0.55,1034
2021-03-15,forecast,2 wk ahead inc death,2021-03-27,CZ,quantile,0.6,1051
2021-03-15,forecast,2 wk ahead inc death,2021-03-27,CZ,quantile,0.65,1069
2021-03-15,forecast,2 wk ahead inc death,2021-03-27,CZ,quantile,0.7,1088
2021-03-15,forecast,2 wk ahead inc death,2021-03-27,CZ,quantile,0.75,1109
2021-03-15,forecast,2 wk ahead inc death,2021-03-27,CZ,quantile,0.8,1131
2021-03-15,forecast,2 wk ahead inc death,2021-03-27,CZ,quantile,0.85,1158
2021-03-15,forecast,2 wk ahead inc death,2021-03-27,CZ,quantile,0.9,1191
2021-03-15,forecast,2 wk ahead inc death,2021-03-27,CZ,quantile,0.95,1240
2021-03-15,forecast,2 wk ahead inc death,2021-03-27,CZ,quantile,0.975,1283
2021-03-15,forecast,2 wk ahead inc death,2021-03-27,CZ,quantile,0.99,1333
2021-03-15,forecast,3 wk ahead inc death,2021-04-03,CZ,quantile,0.01,541
2021-03-15,forecast,3 wk ahead inc death,2021-04-03,CZ,quantile,0.025,586
2021-03-15,forecast,3 wk ahead inc death,2021-04-03,CZ,quantile,0.05,624
2021-03-15,forecast,3 wk ahead inc death,2021-04-03,CZ,quantile,0.1,668
2021-03-15,forecast,3 wk ahead inc death,2021-04-03,CZ,quantile,0.15,698
2021-03-15,forecast,3 wk ahead inc death,2021-04-03,CZ,quantile,0.2,722
2021-03-15,forecast,3 wk ahead inc death,2021-04-03,CZ,quantile,0.25,743
2021-03-15,forecast,3 wk ahead inc death,2021-04-03,CZ,quantile,0.3,761
2021-03-15,forecast,3 wk ahead inc death,2021-04-03,CZ,quantile,0.35,778
2021-03-15,forecast,3 wk ahead inc death,2021-04-03,CZ,quantile,0.4,794
2021-03-15,forecast,3 wk ahead inc death,2021-04-03,CZ,quantile,0.45,810
2021-03-15,forecast,3 wk ahead inc death,2021-04-03,CZ,quantile,0.5,825
2021-03-15,forecast,3 wk ahead inc death,2021-04-03,CZ,quantile,0.55,840
2021-03-15,forecast,3 wk ahead inc death,2021-04-03,CZ,quantile,0.6,856
2021-03-15,forecast,3 wk ahead inc death,2021-04-03,CZ,quantile,0.65,872
2021-03-15,forecast,3 wk ahead inc death,2021-04-03,CZ,quantile,0.7,889
2021-03-15,forecast,3 wk ahead inc death,2021-04-03,CZ,quantile,0.75,907
2021-03-15,forecast,3 wk ahead inc death,2021-04-03,CZ,quantile,0.8,928
2021-03-15,forecast,3 wk ahead inc death,2021-04-03,CZ,quantile,0.85,952
2021-03-15,forecast,3 wk ahead inc death,2021-04-03,CZ,quantile,0.9,982
2021-03-15,forecast,3 wk ahead inc death,2021-04-03,CZ,quantile,0.95,1026
2021-03-15,forecast,3 wk ahead inc death,2021-04-03,CZ,quantile,0.975,1064
2021-03-15,forecast,3 wk ahead inc death,2021-04-03,CZ,quantile,0.99,1109
2021-03-15,forecast,4 wk ahead inc death,2021-04-10,CZ,quantile,0.01,463
2021-03-15,forecast,4 wk ahead inc death,2021-04-10,CZ,quantile,0.025,505
2021-03-15,forecast,4 wk ahead inc death,2021-04-10,CZ,quantile,0.05,542
2021-03-15,forecast,4 wk ahead inc death,2021-04-10,CZ,quantile,0.1,583
2021-03-15,forecast,4 wk ahead inc death,2021-04-10,CZ,quantile,0.15,612
2021-03-15,forecast,4 wk ahead inc death,2021-04-10,CZ,quantile,0.2,634
2021-03-15,forecast,4 wk ahead inc death,2021-04-10,CZ,quantile,0.25,653
2021-03-15,forecast,4 wk ahead inc death,2021-04-10,CZ,quantile,0.3,670
2021-03-15,forecast,4 wk ahead inc death,2021-04-10,CZ,quantile,0.35,686
2021-03-15,forecast,4 wk ahead inc death,2021-04-10,CZ,quantile,0.4,702
2021-03-15,forecast,4 wk ahead inc death,2021-04-10,CZ,quantile,0.45,716
2021-03-15,forecast,4 wk ahead inc death,2021-04-10,CZ,quantile,0.5,731
2021-03-15,forecast,4 wk ahead inc death,2021-04-10,CZ,quantile,0.55,745
2021-03-15,forecast,4 wk ahead inc death,2021-04-10,CZ,quantile,0.6,760
2021-03-15,forecast,4 wk ahead inc death,2021-04-10,CZ,quantile,0.65,775
2021-03-15,forecast,4 wk ahead inc death,2021-04-10,CZ,quantile,0.7,791
2021-03-15,forecast,4 wk ahead inc death,2021-04-10,CZ,quantile,0.75,808
2021-03-15,forecast,4 wk ahead inc death,2021-04-10,CZ,quantile,0.8,828
2021-03-15,forecast,4 wk ahead inc death,2021-04-10,CZ,quantile,0.85,850
2021-03-15,forecast,4 wk ahead inc death,2021-04-10,CZ,quantile,0.9,878
2021-03-15,forecast,4 wk ahead inc death,2021-04-10,CZ,quantile,0.95,920
2021-03-15,forecast,4 wk ahead inc death,2021-04-10,CZ,quantile,0.975,956
2021-03-15,forecast,4 wk ahead inc death,2021-04-10,CZ,quantile,0.99,998
2021-03-15,forecast,1 wk ahead inc death,2021-03-20,CZ,point,NA,1289
2021-03-15,forecast,2 wk ahead inc death,2021-03-27,CZ,point,NA,1017
2021-03-15,forecast,3 wk ahead inc death,2021-04-03,CZ,point,NA,825
2021-03-15,forecast,4 wk ahead inc death,2021-04-10,CZ,point,NA,731
