model,target_variable,horizon,location,rel_ae,rel_wis,cov_50,cov_95,bias,n,n_loc,location_name
EuroCOVIDhub-ensemble,inc death,4,AT,0.84,0.52,0.4,1,0.54,5,1,Austria
IEM_Health-CovidProject,inc death,4,AT,0.65,0.33,0.4,1,0.18,5,1,Austria
ILM-EKF,inc death,4,AT,0.33,0.22,0.8,1,-0.16,5,1,Austria
LANL-GrowthRate,inc death,4,AT,1.31,0.83,0.2,0.6,0.83,5,1,Austria
MUNI-ARIMA,inc death,4,AT,0.41,0.4,1,1,0,5,1,Austria
RobertWalraven-ESG,inc death,4,AT,0.29,0.24,1,1,-0.04,5,1,Austria
UMass-MechBayes,inc death,4,AT,1.67,0.68,0.6,0.8,0.02,5,1,Austria
USC-SIkJalpha,inc death,4,AT,1.27,0.7,0.2,0.4,0.04,5,1,Austria
USyd-OneModelMan,inc death,4,AT,0.5,NA,NA,NA,NA,5,1,Austria
epiforecasts-EpiNow2,inc death,4,AT,10.12,4.24,0.4,0.8,0.25,5,1,Austria
EuroCOVIDhub-baseline,inc death,3,AT,1,1,1,1,0.06,5,1,Austria
EuroCOVIDhub-ensemble,inc death,3,AT,0.83,0.43,0.2,1,0.52,5,1,Austria
IEM_Health-CovidProject,inc death,3,AT,0.93,0.47,0.2,0.8,0,5,1,Austria
ILM-EKF,inc death,3,AT,0.58,0.31,0.8,1,0.06,5,1,Austria
LANL-GrowthRate,inc death,3,AT,1.24,0.69,0.2,0.6,0.69,5,1,Austria
MUNI-ARIMA,inc death,3,AT,0.75,0.45,0.8,1,0,5,1,Austria
RobertWalraven-ESG,inc death,3,AT,0.48,0.29,1,1,0.06,5,1,Austria
UMass-MechBayes,inc death,3,AT,0.98,0.51,0.4,0.8,0.56,5,1,Austria
USC-SIkJalpha,inc death,3,AT,0.88,0.51,0,0,1,5,1,Austria
USyd-OneModelMan,inc death,3,AT,0.77,NA,NA,NA,NA,5,1,Austria
epiforecasts-EpiNow2,inc death,3,AT,3.28,1.86,0.4,0.8,0.68,5,1,Austria
EuroCOVIDhub-baseline,inc death,2,AT,1,1,1,1,0.04,5,1,Austria
EuroCOVIDhub-ensemble,inc death,2,AT,1.03,0.49,0.4,1,0.48,5,1,Austria
IEM_Health-CovidProject,inc death,2,AT,0.9,0.54,0.2,0.8,0.04,5,1,Austria
ILM-EKF,inc death,2,AT,0.86,0.52,0.8,1,0.22,5,1,Austria
Karlen-pypm,inc death,2,AT,1.34,0.63,0.25,0.75,0.67,4,1,Austria
LANL-GrowthRate,inc death,2,AT,1.34,0.7,0.2,0.6,0.52,5,1,Austria
MUNI-ARIMA,inc death,2,AT,1.1,0.58,0.6,1,-0.04,5,1,Austria
RobertWalraven-ESG,inc death,2,AT,0.93,0.49,0.8,1,0.18,5,1,Austria
UMass-MechBayes,inc death,2,AT,1.03,0.49,0.4,1,0.61,5,1,Austria
USC-SIkJalpha,inc death,2,AT,1.21,0.81,0,0,0.6,5,1,Austria
USyd-OneModelMan,inc death,2,AT,1.03,NA,NA,NA,NA,5,1,Austria
epiforecasts-EpiNow2,inc death,2,AT,1.93,1.05,0.4,1,0.61,5,1,Austria
EuroCOVIDhub-baseline,inc death,1,AT,1,1,1,1,0.12,5,1,Austria
EuroCOVIDhub-ensemble,inc death,1,AT,0.81,0.52,0.2,1,0.34,5,1,Austria
IEM_Health-CovidProject,inc death,1,AT,1,0.64,0,0.8,0.05,5,1,Austria
ILM-EKF,inc death,1,AT,0.86,0.72,0.8,1,0.3,5,1,Austria
Karlen-pypm,inc death,1,AT,0.9,0.52,0.2,1,0.41,5,1,Austria
LANL-GrowthRate,inc death,1,AT,1.07,0.68,0.4,0.8,0.33,5,1,Austria
MUNI-ARIMA,inc death,1,AT,1.56,0.96,0.4,1,0.17,5,1,Austria
RobertWalraven-ESG,inc death,1,AT,0.84,0.56,1,1,0.24,5,1,Austria
SDSC_ISG-TrendModel,inc death,1,AT,1.33,NA,NA,NA,NA,5,1,Austria
UMass-MechBayes,inc death,1,AT,1.27,0.64,0,0.8,0.55,5,1,Austria
USC-SIkJalpha,inc death,1,AT,1.05,0.84,0.4,0.6,0.26,5,1,Austria
USyd-OneModelMan,inc death,1,AT,1.1,NA,NA,NA,NA,5,1,Austria
epiforecasts-EpiNow2,inc death,1,AT,1,0.68,0.4,1,0.53,5,1,Austria
LANL-GrowthRate,inc death,5,AT,NA,NA,0.2,0.2,0.9,5,1,Austria
USC-SIkJalpha,inc death,5,AT,NA,NA,0.2,0.4,0.04,5,1,Austria
BIOCOMSC-Gompertz,inc case,2,BE,1.8,NA,0.2,1,NA,5,1,Belgium
EuroCOVIDhub-baseline,inc case,2,BE,1,1,0.8,1,-0.48,5,1,Belgium
EuroCOVIDhub-ensemble,inc case,2,BE,0.91,1.14,0.8,0.8,-0.16,5,1,Belgium
IEM_Health-CovidProject,inc case,2,BE,1.12,1.17,0.6,0.8,-0.36,5,1,Belgium
ILM-EKF,inc case,2,BE,1.66,1.7,0.6,0.8,0.14,5,1,Belgium
Karlen-pypm,inc case,2,BE,3.52,4.67,0.5,1,0.46,4,1,Belgium
LANL-GrowthRate,inc case,2,BE,1.61,1.64,0.6,0.6,-0.6,5,1,Belgium
MUNI-ARIMA,inc case,2,BE,2.77,2.84,0.4,0.6,-0.58,5,1,Belgium
RobertWalraven-ESG,inc case,2,BE,1.2,1.14,0,0.8,-0.24,5,1,Belgium
USC-SIkJalpha,inc case,2,BE,1.25,1.5,0.4,0.4,-0.2,5,1,Belgium
UVA-Ensemble,inc case,2,BE,1.1,NA,0,1,NA,5,1,Belgium
epiforecasts-EpiNow2,inc case,2,BE,1.1,1.95,0.8,0.8,-0.28,5,1,Belgium
EuroCOVIDhub-baseline,inc case,4,BE,1,1,0.4,1,-0.54,5,1,Belgium
EuroCOVIDhub-ensemble,inc case,4,BE,1.3,1.64,0.4,0.6,-0.45,5,1,Belgium
IEM_Health-CovidProject,inc case,4,BE,1.09,1.56,0.4,0.4,-0.62,5,1,Belgium
ILM-EKF,inc case,4,BE,2.29,2.9,0.2,0.6,-0.32,5,1,Belgium
LANL-GrowthRate,inc case,4,BE,1.31,1.58,0,0.2,-0.91,5,1,Belgium
MUNI-ARIMA,inc case,4,BE,1.63,1.63,0.2,1,-0.8,5,1,Belgium
RobertWalraven-ESG,inc case,4,BE,1.08,1.45,0.4,0.4,-0.64,5,1,Belgium
USC-SIkJalpha,inc case,4,BE,1.35,2.17,0.2,0.2,-0.76,5,1,Belgium
UVA-Ensemble,inc case,4,BE,1.19,NA,0,0.4,NA,5,1,Belgium
epiforecasts-EpiNow2,inc case,4,BE,1.37,2.29,0.4,0.4,-0.64,5,1,Belgium
EuroCOVIDhub-baseline,inc case,3,BE,1,1,0.6,1,-0.48,5,1,Belgium
EuroCOVIDhub-ensemble,inc case,3,BE,1.02,1.43,0.6,0.8,-0.21,5,1,Belgium
IEM_Health-CovidProject,inc case,3,BE,1.19,1.41,0.4,0.6,-0.54,5,1,Belgium
ILM-EKF,inc case,3,BE,1.98,2.28,0.4,0.6,-0.07,5,1,Belgium
LANL-GrowthRate,inc case,3,BE,1.32,1.48,0.4,0.4,-0.76,5,1,Belgium
MUNI-ARIMA,inc case,3,BE,2.18,2.25,0.2,0.8,-0.65,5,1,Belgium
RobertWalraven-ESG,inc case,3,BE,0.99,1.25,0.4,0.6,-0.32,5,1,Belgium
USC-SIkJalpha,inc case,3,BE,1.24,1.81,0.2,0.2,-0.72,5,1,Belgium
UVA-Ensemble,inc case,3,BE,1.14,NA,0.4,1,NA,5,1,Belgium
epiforecasts-EpiNow2,inc case,3,BE,1.29,2.16,0.6,0.6,-0.4,5,1,Belgium
EuroCOVIDhub-baseline,inc case,1,BE,1,1,0.8,1,-0.48,5,1,Belgium
EuroCOVIDhub-ensemble,inc case,1,BE,1.07,1.1,0.8,1,-0.14,5,1,Belgium
IEM_Health-CovidProject,inc case,1,BE,1.21,1.05,0.6,1,-0.18,5,1,Belgium
ILM-EKF,inc case,1,BE,1.65,1.35,0.6,1,0.2,5,1,Belgium
Karlen-pypm,inc case,1,BE,2.34,2.12,0.8,1,0.3,5,1,Belgium
LANL-GrowthRate,inc case,1,BE,3.22,2.56,0.6,0.8,-0.58,5,1,Belgium
MUNI-ARIMA,inc case,1,BE,4.42,4.43,0.2,0.6,-0.44,5,1,Belgium
RobertWalraven-ESG,inc case,1,BE,1.72,1.24,0.2,1,-0.27,5,1,Belgium
SDSC_ISG-TrendModel,inc case,1,BE,2.18,NA,NA,NA,NA,5,1,Belgium
USC-SIkJalpha,inc case,1,BE,1.41,1.32,0.4,0.6,-0.16,5,1,Belgium
UVA-Ensemble,inc case,1,BE,3.08,NA,0,0.4,NA,5,1,Belgium
epiforecasts-EpiNow2,inc case,1,BE,1.84,2.2,0.8,1,-0.24,5,1,Belgium
LANL-GrowthRate,inc case,5,BE,NA,NA,0,0.2,-0.97,5,1,Belgium
USC-SIkJalpha,inc case,5,BE,NA,NA,0,0,-1,5,1,Belgium
EuroCOVIDhub-baseline,inc death,4,BE,1,1,1,1,0.04,5,1,Belgium
EuroCOVIDhub-ensemble,inc death,4,BE,0.31,0.14,1,1,-0.02,5,1,Belgium
IEM_Health-CovidProject,inc death,4,BE,0.8,0.23,0.2,0.8,-0.19,5,1,Belgium
ILM-EKF,inc death,4,BE,0.75,0.3,0.8,1,0.02,5,1,Belgium
LANL-GrowthRate,inc death,4,BE,0.32,0.09,0.6,1,-0.04,5,1,Belgium
MUNI-ARIMA,inc death,4,BE,1.83,0.45,0.6,1,-0.3,5,1,Belgium
RobertWalraven-ESG,inc death,4,BE,0.55,0.2,1,1,-0.12,5,1,Belgium
UMass-MechBayes,inc death,4,BE,0.56,0.14,0.4,1,-0.6,5,1,Belgium
USC-SIkJalpha,inc death,4,BE,0.29,0.1,0.6,0.8,-0.18,5,1,Belgium
USyd-OneModelMan,inc death,4,BE,0.98,NA,NA,NA,NA,5,1,Belgium
epiforecasts-EpiNow2,inc death,4,BE,0.51,0.23,0.4,1,-0.22,5,1,Belgium
EuroCOVIDhub-baseline,inc death,3,BE,1,1,1,1,-0.04,5,1,Belgium
EuroCOVIDhub-ensemble,inc death,3,BE,0.23,0.14,1,1,0.04,5,1,Belgium
IEM_Health-CovidProject,inc death,3,BE,0.96,0.32,0.2,0.8,-0.28,5,1,Belgium
ILM-EKF,inc death,3,BE,0.41,0.29,1,1,0.18,5,1,Belgium
LANL-GrowthRate,inc death,3,BE,0.8,0.23,0.6,0.8,-0.06,5,1,Belgium
MUNI-ARIMA,inc death,3,BE,1.03,0.3,0.6,1,-0.44,5,1,Belgium
RobertWalraven-ESG,inc death,3,BE,0.38,0.2,1,1,-0.14,5,1,Belgium
UMass-MechBayes,inc death,3,BE,0.45,0.14,0.4,1,-0.44,5,1,Belgium
USC-SIkJalpha,inc death,3,BE,0.36,0.15,0.6,0.6,0.56,5,1,Belgium
USyd-OneModelMan,inc death,3,BE,0.96,NA,NA,NA,NA,5,1,Belgium
epiforecasts-EpiNow2,inc death,3,BE,0.38,0.21,1,1,0.3,5,1,Belgium
EuroCOVIDhub-baseline,inc death,2,BE,1,1,1,1,0,5,1,Belgium
EuroCOVIDhub-ensemble,inc death,2,BE,0.57,0.2,1,1,0.1,5,1,Belgium
IEM_Health-CovidProject,inc death,2,BE,0.97,0.35,0.4,0.6,-0.16,5,1,Belgium
ILM-EKF,inc death,2,BE,0.74,0.37,1,1,0.2,5,1,Belgium
Karlen-pypm,inc death,2,BE,1,0.37,0.75,1,0.22,4,1,Belgium
LANL-GrowthRate,inc death,2,BE,1.18,0.4,0.2,0.8,0,5,1,Belgium
MUNI-ARIMA,inc death,2,BE,0.95,0.33,0.6,1,-0.38,5,1,Belgium
RobertWalraven-ESG,inc death,2,BE,0.44,0.26,1,1,-0.1,5,1,Belgium
UMass-MechBayes,inc death,2,BE,0.45,0.13,0.6,1,-0.14,5,1,Belgium
USC-SIkJalpha,inc death,2,BE,0.53,0.2,0.4,0.6,0.31,5,1,Belgium
USyd-OneModelMan,inc death,2,BE,1.07,NA,NA,NA,NA,5,1,Belgium
epiforecasts-EpiNow2,inc death,2,BE,0.79,0.29,0.6,1,0.44,5,1,Belgium
EuroCOVIDhub-baseline,inc death,1,BE,1,1,1,1,-0.02,5,1,Belgium
EuroCOVIDhub-ensemble,inc death,1,BE,1.15,0.34,1,1,0.04,5,1,Belgium
IEM_Health-CovidProject,inc death,1,BE,1.54,0.54,0.4,0.6,-0.18,5,1,Belgium
ILM-EKF,inc death,1,BE,1.38,0.64,1,1,0.16,5,1,Belgium
Karlen-pypm,inc death,1,BE,1.35,0.44,0.4,1,0.02,5,1,Belgium
LANL-GrowthRate,inc death,1,BE,1.73,0.54,0.2,0.8,-0.03,5,1,Belgium
MUNI-ARIMA,inc death,1,BE,1.27,0.4,0.8,1,-0.36,5,1,Belgium
RobertWalraven-ESG,inc death,1,BE,1.31,0.5,1,1,0.04,5,1,Belgium
SDSC_ISG-TrendModel,inc death,1,BE,1.78,NA,NA,NA,NA,5,1,Belgium
UMass-MechBayes,inc death,1,BE,1.01,0.28,0.4,1,0.06,5,1,Belgium
