model,target_variable,horizon,location,rel_ae,rel_wis,cov_50,cov_95,bias,n,n_loc,location_name
RobertWalraven-ESG,inc case,4,DK,1.88,2.19,0,0.2,-0.99,5,1,Denmark
USC-SIkJalpha,inc case,4,DK,3.3,3.64,0.4,0.4,-0.76,5,1,Denmark
UVA-Ensemble,inc case,4,DK,2.72,NA,0.2,0.6,NA,5,1,Denmark
epiforecasts-EpiNow2,inc case,4,DK,15.51,15.44,0.2,1,0.38,5,1,Denmark
EuroCOVIDhub-baseline,inc case,3,DK,1,1,0.8,1,-0.3,5,1,Denmark
EuroCOVIDhub-ensemble,inc case,3,DK,2.52,2.46,0.6,1,0.06,5,1,Denmark
IEM_Health-CovidProject,inc case,3,DK,1.6,1.55,0.6,1,0.07,5,1,Denmark
ILM-EKF,inc case,3,DK,5.66,5.17,0.2,1,0.48,5,1,Denmark
Karlen-pypm,inc case,3,DK,5.84,5.8,0.2,0.6,-0.1,5,1,Denmark
LANL-GrowthRate,inc case,3,DK,2.72,2.56,0.6,1,-0.09,5,1,Denmark
MUNI-ARIMA,inc case,3,DK,0.73,1.06,0.8,1,-0.2,5,1,Denmark
RobertWalraven-ESG,inc case,3,DK,1.73,1.81,0,0.4,-0.95,5,1,Denmark
USC-SIkJalpha,inc case,3,DK,4.17,4.28,0.2,0.2,-0.88,5,1,Denmark
UVA-Ensemble,inc case,3,DK,3.23,NA,0.6,1,NA,5,1,Denmark
epiforecasts-EpiNow2,inc case,3,DK,12.98,12.84,0.2,1,0.3,5,1,Denmark
EuroCOVIDhub-baseline,inc case,2,DK,1,1,1,1,-0.1,5,1,Denmark
EuroCOVIDhub-ensemble,inc case,2,DK,2.19,1.99,0.6,1,0.02,5,1,Denmark
IEM_Health-CovidProject,inc case,2,DK,1.87,1.93,0.6,0.6,0.29,5,1,Denmark
ILM-EKF,inc case,2,DK,4.91,4.29,0.4,0.8,0.67,5,1,Denmark
Karlen-pypm,inc case,2,DK,5.1,4.77,0.2,0.6,-0.1,5,1,Denmark
LANL-GrowthRate,inc case,2,DK,3.93,3.44,0.6,0.8,-0.08,5,1,Denmark
MUNI-ARIMA,inc case,2,DK,0.86,1.11,1,1,-0.1,5,1,Denmark
RobertWalraven-ESG,inc case,2,DK,1.56,1.43,0.2,0.6,-0.77,5,1,Denmark
USC-SIkJalpha,inc case,2,DK,4.11,4.34,0.2,0.2,-0.48,5,1,Denmark
UVA-Ensemble,inc case,2,DK,1.59,NA,0.8,0.8,NA,5,1,Denmark
epiforecasts-EpiNow2,inc case,2,DK,7.07,6.58,0.4,1,0.1,5,1,Denmark
EuroCOVIDhub-baseline,inc case,1,DK,1,1,0.8,1,-0.16,5,1,Denmark
EuroCOVIDhub-ensemble,inc case,1,DK,0.92,0.93,0.8,1,-0.1,5,1,Denmark
IEM_Health-CovidProject,inc case,1,DK,1.01,0.91,0.6,1,0.2,5,1,Denmark
ILM-EKF,inc case,1,DK,3.46,2.85,0.6,1,0.51,5,1,Denmark
Karlen-pypm,inc case,1,DK,2.46,2.07,0.8,1,-0.08,5,1,Denmark
LANL-GrowthRate,inc case,1,DK,1.74,1.53,0.6,1,-0.35,5,1,Denmark
MUNI-ARIMA,inc case,1,DK,1.24,1.07,0.8,1,-0.32,5,1,Denmark
RobertWalraven-ESG,inc case,1,DK,1.76,1.55,0.6,0.8,-0.53,5,1,Denmark
SDSC_ISG-TrendModel,inc case,1,DK,0.95,NA,NA,NA,NA,5,1,Denmark
USC-SIkJalpha,inc case,1,DK,3.54,3.69,0,0.4,-0.32,5,1,Denmark
UVA-Ensemble,inc case,1,DK,5.4,NA,0.8,0.8,NA,5,1,Denmark
epiforecasts-EpiNow2,inc case,1,DK,2.33,1.97,0.6,1,-0.14,5,1,Denmark
LANL-GrowthRate,inc case,5,DK,NA,NA,0.2,0.8,-0.44,5,1,Denmark
USC-SIkJalpha,inc case,5,DK,NA,NA,0.4,0.4,-0.76,5,1,Denmark
EuroCOVIDhub-baseline,inc death,4,DK,1,1,1,1,-0.18,5,1,Denmark
EuroCOVIDhub-ensemble,inc death,4,DK,0.94,0.64,0.6,1,-0.28,5,1,Denmark
IEM_Health-CovidProject,inc death,4,DK,1,0.57,0.2,1,-0.6,5,1,Denmark
ILM-EKF,inc death,4,DK,0.75,2.95,0.8,1,-0.1,5,1,Denmark
Karlen-pypm,inc death,4,DK,1.62,0.97,0,1,-0.04,4,1,Denmark
LANL-GrowthRate,inc death,4,DK,0.95,0.8,0.2,0.8,-0.66,5,1,Denmark
MUNI-ARIMA,inc death,4,DK,0.5,0.73,0.8,1,-0.14,5,1,Denmark
RobertWalraven-ESG,inc death,4,DK,1.25,0.68,0.4,1,-0.54,5,1,Denmark
UMass-MechBayes,inc death,4,DK,1.65,1.07,0.2,1,0.02,5,1,Denmark
USC-SIkJalpha,inc death,4,DK,0.95,0.78,0.4,0.6,-0.74,5,1,Denmark
USyd-OneModelMan,inc death,4,DK,0.75,NA,NA,NA,NA,5,1,Denmark
epiforecasts-EpiNow2,inc death,4,DK,3.35,3.07,0.6,1,0.3,5,1,Denmark
EuroCOVIDhub-baseline,inc death,3,DK,1,1,1,1,-0.22,5,1,Denmark
EuroCOVIDhub-ensemble,inc death,3,DK,0.89,0.71,0.6,1,-0.29,5,1,Denmark
IEM_Health-CovidProject,inc death,3,DK,0.92,0.82,0.4,1,-0.51,5,1,Denmark
ILM-EKF,inc death,3,DK,0.9,2.47,1,1,-0.1,5,1,Denmark
Karlen-pypm,inc death,3,DK,1.12,1,0.4,0.8,-0.28,5,1,Denmark
LANL-GrowthRate,inc death,3,DK,0.88,0.76,0.4,0.8,-0.67,5,1,Denmark
MUNI-ARIMA,inc death,3,DK,1.17,0.94,0.6,1,-0.26,5,1,Denmark
RobertWalraven-ESG,inc death,3,DK,0.88,0.82,0.4,0.8,-0.5,5,1,Denmark
UMass-MechBayes,inc death,3,DK,1.32,0.82,0.6,1,-0.03,5,1,Denmark
USC-SIkJalpha,inc death,3,DK,0.68,0.88,0.2,0.4,-0.33,5,1,Denmark
USyd-OneModelMan,inc death,3,DK,1.29,NA,NA,NA,NA,5,1,Denmark
epiforecasts-EpiNow2,inc death,3,DK,1.75,1.76,0.6,0.8,0.12,5,1,Denmark
EuroCOVIDhub-baseline,inc death,2,DK,1,1,1,1,-0.26,5,1,Denmark
EuroCOVIDhub-ensemble,inc death,2,DK,0.83,0.68,0.8,1,-0.32,5,1,Denmark
IEM_Health-CovidProject,inc death,2,DK,0.78,0.54,0.8,1,-0.26,5,1,Denmark
ILM-EKF,inc death,2,DK,0.92,2.43,1,1,-0.06,5,1,Denmark
Karlen-pypm,inc death,2,DK,0.93,0.74,0.6,1,-0.4,5,1,Denmark
LANL-GrowthRate,inc death,2,DK,1.33,0.89,0.4,0.8,-0.66,5,1,Denmark
MUNI-ARIMA,inc death,2,DK,0.92,0.69,0.8,1,-0.26,5,1,Denmark
RobertWalraven-ESG,inc death,2,DK,1.2,0.89,0.4,1,-0.51,5,1,Denmark
UMass-MechBayes,inc death,2,DK,1,0.54,0.8,1,0.15,5,1,Denmark
USC-SIkJalpha,inc death,2,DK,0.89,0.49,0.6,0.8,-0.14,5,1,Denmark
USyd-OneModelMan,inc death,2,DK,0.83,NA,NA,NA,NA,5,1,Denmark
epiforecasts-EpiNow2,inc death,2,DK,1,0.69,0.6,1,-0.04,5,1,Denmark
EuroCOVIDhub-baseline,inc death,1,DK,1,1,0.4,1,-0.22,5,1,Denmark
EuroCOVIDhub-ensemble,inc death,1,DK,0.69,0.69,0.4,1,-0.38,5,1,Denmark
IEM_Health-CovidProject,inc death,1,DK,0.89,0.88,0,0.8,-0.2,5,1,Denmark
ILM-EKF,inc death,1,DK,0.76,1.33,1,1,-0.1,5,1,Denmark
Karlen-pypm,inc death,1,DK,0.95,0.85,0.4,0.8,-0.52,5,1,Denmark
LANL-GrowthRate,inc death,1,DK,0.71,0.63,0.4,1,-0.53,5,1,Denmark
MUNI-ARIMA,inc death,1,DK,0.95,0.81,0.4,1,-0.31,5,1,Denmark
RobertWalraven-ESG,inc death,1,DK,0.7,0.62,0.4,1,-0.51,5,1,Denmark
SDSC_ISG-TrendModel,inc death,1,DK,0.9,NA,NA,NA,NA,5,1,Denmark
UMass-MechBayes,inc death,1,DK,0.86,0.34,0.4,1,-0.1,5,1,Denmark
USC-SIkJalpha,inc death,1,DK,0.69,1.06,0,0.4,-0.23,5,1,Denmark
USyd-OneModelMan,inc death,1,DK,1.14,NA,NA,NA,NA,5,1,Denmark
epiforecasts-EpiNow2,inc death,1,DK,0.71,0.69,0.2,1,-0.28,5,1,Denmark
LANL-GrowthRate,inc death,5,DK,NA,NA,0.2,0.8,-0.56,5,1,Denmark
USC-SIkJalpha,inc death,5,DK,NA,NA,0.4,0.4,-0.68,5,1,Denmark
EuroCOVIDhub-baseline,inc case,4,EE,1,1,0,1,-0.82,5,1,Estonia
EuroCOVIDhub-ensemble,inc case,4,EE,0.59,0.79,0.4,0.8,-0.59,5,1,Estonia
IEM_Health-CovidProject,inc case,4,EE,0.89,1.21,0,0.4,-0.9,5,1,Estonia
ILM-EKF,inc case,4,EE,1.1,1.62,0.2,0.2,-0.88,5,1,Estonia
Karlen-pypm,inc case,4,EE,1.89,2.28,0.5,0.75,0.56,4,1,Estonia
LANL-GrowthRate,inc case,4,EE,0.76,1.1,0.2,0.4,-0.78,5,1,Estonia
MUNI-ARIMA,inc case,4,EE,0.67,0.67,0.2,1,-0.5,5,1,Estonia
RobertWalraven-ESG,inc case,4,EE,1.04,1.58,0,0,-1,5,1,Estonia
USC-SIkJalpha,inc case,4,EE,0.98,1.62,0,0,-0.6,5,1,Estonia
UVA-Ensemble,inc case,4,EE,0.9,NA,0,0.2,NA,5,1,Estonia
epiforecasts-EpiNow2,inc case,4,EE,3.92,4.88,0.4,0.8,0.26,5,1,Estonia
EuroCOVIDhub-baseline,inc case,3,EE,1,1,0,1,-0.82,5,1,Estonia
EuroCOVIDhub-ensemble,inc case,3,EE,0.6,0.67,0.4,0.8,-0.52,5,1,Estonia
IEM_Health-CovidProject,inc case,3,EE,0.87,1.04,0,0.6,-0.88,5,1,Estonia
ILM-EKF,inc case,3,EE,1.21,1.59,0,0.4,-0.6,5,1,Estonia
Karlen-pypm,inc case,3,EE,1.8,2.06,0.4,0.8,0.47,5,1,Estonia
LANL-GrowthRate,inc case,3,EE,0.65,0.91,0.4,0.6,-0.44,5,1,Estonia
MUNI-ARIMA,inc case,3,EE,0.6,0.64,0.4,1,-0.46,5,1,Estonia
RobertWalraven-ESG,inc case,3,EE,0.96,1.33,0,0,-1,5,1,Estonia
USC-SIkJalpha,inc case,3,EE,0.84,1.29,0,0,-0.6,5,1,Estonia
UVA-Ensemble,inc case,3,EE,1.17,NA,0,0.2,NA,5,1,Estonia
epiforecasts-EpiNow2,inc case,3,EE,2.77,3.32,0.2,0.8,0.12,5,1,Estonia
EuroCOVIDhub-baseline,inc case,2,EE,1,1,0,1,-0.8,5,1,Estonia
EuroCOVIDhub-ensemble,inc case,2,EE,0.5,0.62,0.6,0.8,-0.3,5,1,Estonia
IEM_Health-CovidProject,inc case,2,EE,0.89,0.93,0,0.8,-0.52,5,1,Estonia
ILM-EKF,inc case,2,EE,1.61,1.88,0.2,0.6,-0.32,5,1,Estonia
Karlen-pypm,inc case,2,EE,1.51,1.54,0.4,1,0.37,5,1,Estonia
LANL-GrowthRate,inc case,2,EE,0.74,0.8,0.6,0.8,-0.24,5,1,Estonia
MUNI-ARIMA,inc case,2,EE,0.47,0.6,0.6,1,-0.26,5,1,Estonia
RobertWalraven-ESG,inc case,2,EE,0.91,1.13,0,0.2,-0.96,5,1,Estonia
USC-SIkJalpha,inc case,2,EE,0.54,0.7,0,0.4,-0.48,5,1,Estonia
UVA-Ensemble,inc case,2,EE,0.76,NA,0.4,1,NA,5,1,Estonia
epiforecasts-EpiNow2,inc case,2,EE,1.66,2.08,0.4,0.8,-0.09,5,1,Estonia
EuroCOVIDhub-baseline,inc case,1,EE,1,1,0.2,1,-0.74,5,1,Estonia
EuroCOVIDhub-ensemble,inc case,1,EE,0.67,0.63,0.2,0.8,-0.28,5,1,Estonia
IEM_Health-CovidProject,inc case,1,EE,0.9,0.85,0.2,0.8,-0.4,5,1,Estonia
ILM-EKF,inc case,1,EE,2.07,2.08,0.2,0.8,-0.11,5,1,Estonia
Karlen-pypm,inc case,1,EE,1.32,1.2,0.2,1,0.28,5,1,Estonia
LANL-GrowthRate,inc case,1,EE,0.89,0.91,0.4,0.8,-0.34,5,1,Estonia
MUNI-ARIMA,inc case,1,EE,0.98,0.9,0.2,1,-0.32,5,1,Estonia
RobertWalraven-ESG,inc case,1,EE,0.68,0.72,0.2,0.8,-0.66,5,1,Estonia
SDSC_ISG-TrendModel,inc case,1,EE,0.84,NA,NA,NA,NA,5,1,Estonia
USC-SIkJalpha,inc case,1,EE,0.76,0.85,0.2,0.6,-0.32,5,1,Estonia
UVA-Ensemble,inc case,1,EE,1.88,NA,0.4,1,NA,5,1,Estonia
epiforecasts-EpiNow2,inc case,1,EE,1.62,1.64,0.2,0.8,-0.24,5,1,Estonia
LANL-GrowthRate,inc case,5,EE,NA,NA,0,0.2,-0.98,5,1,Estonia
USC-SIkJalpha,inc case,5,EE,NA,NA,0,0,-1,5,1,Estonia
EuroCOVIDhub-baseline,inc death,4,EE,1,1,1,1,-0.22,5,1,Estonia
EuroCOVIDhub-ensemble,inc death,4,EE,0.89,0.87,0.6,1,-0.42,5,1,Estonia
IEM_Health-CovidProject,inc death,4,EE,1,1.16,0.6,0.8,-0.61,5,1,Estonia
ILM-EKF,inc death,4,EE,0.92,1.15,0.8,1,-0.44,5,1,Estonia
Karlen-pypm,inc death,4,EE,0.44,0.76,0.75,1,-0.2,4,1,Estonia
LANL-GrowthRate,inc death,4,EE,0.92,1.31,0.2,0.8,-0.65,5,1,Estonia
MUNI-ARIMA,inc death,4,EE,0.89,1.15,0.4,1,-0.52,5,1,Estonia
RobertWalraven-ESG,inc death,4,EE,0.89,0.87,0.8,1,-0.27,5,1,Estonia
UMass-MechBayes,inc death,4,EE,1.22,1.45,0.4,1,0.1,5,1,Estonia
USC-SIkJalpha,inc death,4,EE,0.67,1.15,0.2,0.6,-0.7,5,1,Estonia
USyd-OneModelMan,inc death,4,EE,0.92,NA,NA,NA,NA,5,1,Estonia
epiforecasts-EpiNow2,inc death,4,EE,1.78,1.89,0.8,1,0.26,5,1,Estonia
EuroCOVIDhub-baseline,inc death,3,EE,1,1,1,1,-0.16,5,1,Estonia
EuroCOVIDhub-ensemble,inc death,3,EE,0.95,0.71,0.8,1,-0.22,5,1,Estonia
IEM_Health-CovidProject,inc death,3,EE,0.95,0.86,0.8,1,-0.42,5,1,Estonia
ILM-EKF,inc death,3,EE,0.95,1.43,0.8,1,-0.22,5,1,Estonia
Karlen-pypm,inc death,3,EE,1.71,1.14,0.6,1,0.02,5,1,Estonia
LANL-GrowthRate,inc death,3,EE,1.14,1.14,0.4,0.8,-0.62,5,1,Estonia
MUNI-ARIMA,inc death,3,EE,1,0.86,0.8,1,-0.32,5,1,Estonia
RobertWalraven-ESG,inc death,3,EE,1.33,1,0.8,1,-0.29,5,1,Estonia
UMass-MechBayes,inc death,3,EE,1.6,1.14,0.4,1,0.2,5,1,Estonia
USC-SIkJalpha,inc death,3,EE,0.76,0.71,0.6,0.6,-0.24,5,1,Estonia
USyd-OneModelMan,inc death,3,EE,0.86,NA,NA,NA,NA,5,1,Estonia
epiforecasts-EpiNow2,inc death,3,EE,1.86,1.29,0.6,1,0.12,5,1,Estonia
EuroCOVIDhub-baseline,inc death,2,EE,1,1,0.8,1,-0.18,5,1,Estonia
EuroCOVIDhub-ensemble,inc death,2,EE,0.87,0.63,0.6,1,-0.12,5,1,Estonia
IEM_Health-CovidProject,inc death,2,EE,0.77,1.11,0.4,0.6,-0.33,5,1,Estonia
ILM-EKF,inc death,2,EE,0.87,1.24,0.8,1,-0.02,5,1,Estonia
Karlen-pypm,inc death,2,EE,1.06,0.89,0.6,1,-0.05,5,1,Estonia
LANL-GrowthRate,inc death,2,EE,1.28,0.98,0.6,0.8,-0.52,5,1,Estonia
MUNI-ARIMA,inc death,2,EE,1,0.87,0.6,1,-0.28,5,1,Estonia
RobertWalraven-ESG,inc death,2,EE,0.58,0.61,0.6,1,-0.3,5,1,Estonia
UMass-MechBayes,inc death,2,EE,0.85,0.88,0.6,1,0.18,5,1,Estonia
USC-SIkJalpha,inc death,2,EE,0.77,1.11,0.4,0.6,0.16,5,1,Estonia
USyd-OneModelMan,inc death,2,EE,0.96,NA,NA,NA,NA,5,1,Estonia
epiforecasts-EpiNow2,inc death,2,EE,0.58,0.63,0.6,1,0.12,5,1,Estonia
EuroCOVIDhub-baseline,inc death,1,EE,1,1,0.4,1,-0.24,5,1,Estonia
EuroCOVIDhub-ensemble,inc death,1,EE,0.88,0.62,0.8,1,-0.14,5,1,Estonia
IEM_Health-CovidProject,inc death,1,EE,1.17,1.11,0.4,0.6,-0.24,5,1,Estonia
ILM-EKF,inc death,1,EE,0.83,1.22,0.8,1,0.02,5,1,Estonia
Karlen-pypm,inc death,1,EE,1,0.62,0.4,1,-0.02,5,1,Estonia
LANL-GrowthRate,inc death,1,EE,0.83,0.62,0.6,0.8,-0.44,5,1,Estonia
MUNI-ARIMA,inc death,1,EE,1.25,0.87,0.6,1,-0.34,5,1,Estonia
RobertWalraven-ESG,inc death,1,EE,0.83,0.87,0.6,0.6,-0.3,5,1,Estonia
SDSC_ISG-TrendModel,inc death,1,EE,1.5,NA,NA,NA,NA,5,1,Estonia
UMass-MechBayes,inc death,1,EE,1,0.44,0.4,1,0.03,5,1,Estonia
USC-SIkJalpha,inc death,1,EE,1.25,1.24,0.4,0.4,0.1,5,1,Estonia
USyd-OneModelMan,inc death,1,EE,1,NA,NA,NA,NA,5,1,Estonia
epiforecasts-EpiNow2,inc death,1,EE,1,0.73,0.6,1,0.04,5,1,Estonia
LANL-GrowthRate,inc death,5,EE,NA,NA,0.2,0.8,-0.44,5,1,Estonia
USC-SIkJalpha,inc death,5,EE,NA,NA,0.4,0.4,-0.6,5,1,Estonia
EuroCOVIDhub-baseline,inc case,4,ES,1,1,0,0.8,0.2,5,1,Spain
EuroCOVIDhub-ensemble,inc case,4,ES,2.7,2.88,0,0.4,0.64,5,1,Spain
IEM_Health-CovidProject,inc case,4,ES,1.84,1.92,0,0.2,0.58,5,1,Spain
ILM-EKF,inc case,4,ES,6.95,9.3,0,0.2,0.66,5,1,Spain
Karlen-pypm,inc case,4,ES,6.12,7.13,0,0,1,4,1,Spain
LANL-GrowthRate,inc case,4,ES,0.98,1.18,0.2,0.8,0.26,5,1,Spain
MUNI-ARIMA,inc case,4,ES,0.96,1.03,0.2,0.4,-0.03,5,1,Spain
RobertWalraven-ESG,inc case,4,ES,0.82,1.03,0.2,0.2,0.08,5,1,Spain
UB-BSLCoV,inc case,4,ES,14.16,16.91,0,0.4,0.86,5,1,Spain
USC-SIkJalpha,inc case,4,ES,1.09,1.34,0.4,0.4,0.2,5,1,Spain
UVA-Ensemble,inc case,4,ES,0.86,NA,0.8,0.8,NA,5,1,Spain
epiforecasts-EpiNow2,inc case,4,ES,1.78,1.64,0.6,1,0.12,5,1,Spain
EuroCOVIDhub-baseline,inc case,3,ES,1,1,0,1,0.49,5,1,Spain
EuroCOVIDhub-ensemble,inc case,3,ES,2.09,2.12,0,0.4,0.92,5,1,Spain
IEM_Health-CovidProject,inc case,3,ES,1.91,1.99,0,0.2,0.98,5,1,Spain
ILM-EKF,inc case,3,ES,4.83,6.41,0,0.2,0.96,5,1,Spain
Karlen-pypm,inc case,3,ES,4.19,4.73,0,0.2,0.92,5,1,Spain
LANL-GrowthRate,inc case,3,ES,1.13,1.26,0.4,1,0.54,5,1,Spain
MUNI-ARIMA,inc case,3,ES,1.18,1.27,0,0.6,0.24,5,1,Spain
RobertWalraven-ESG,inc case,3,ES,0.67,0.85,0.4,0.6,0.27,5,1,Spain
UB-BSLCoV,inc case,3,ES,7.99,9.47,0.2,0.4,0.84,5,1,Spain
UNED-PreCoV2,inc case,3,ES,1.15,1.75,0.6,1,0.4,5,1,Spain
USC-SIkJalpha,inc case,3,ES,1,1.08,0.4,0.6,0.54,5,1,Spain
UVA-Ensemble,inc case,3,ES,1.9,NA,0.4,0.8,NA,5,1,Spain
epiforecasts-EpiNow2,inc case,3,ES,1.64,1.63,0.6,1,0.16,5,1,Spain
EuroCOVIDhub-baseline,inc case,2,ES,1,1,0.2,1,0.66,5,1,Spain
EuroCOVIDhub-ensemble,inc case,2,ES,1.54,1.48,0.2,1,0.78,5,1,Spain
IEM_Health-CovidProject,inc case,2,ES,1.9,1.88,0,0.6,0.96,5,1,Spain
ILM-EKF,inc case,2,ES,3.15,4.11,0.2,0.4,0.82,5,1,Spain
Karlen-pypm,inc case,2,ES,2.36,2.49,0.2,0.6,0.81,5,1,Spain
LANL-GrowthRate,inc case,2,ES,1.7,1.53,0.8,1,0.42,5,1,Spain
MUNI-ARIMA,inc case,2,ES,1.19,1.18,0,0.6,0.56,5,1,Spain
RobertWalraven-ESG,inc case,2,ES,0.58,0.57,0.4,0.8,0.32,5,1,Spain
UB-BSLCoV,inc case,2,ES,3.25,3.69,0.6,0.6,0.66,5,1,Spain
UNED-PreCoV2,inc case,2,ES,1.05,1.49,1,1,0.36,5,1,Spain
USC-SIkJalpha,inc case,2,ES,1.46,1.84,0.2,0.4,0.84,5,1,Spain
UVA-Ensemble,inc case,2,ES,1.83,NA,0.2,1,NA,5,1,Spain
epiforecasts-EpiNow2,inc case,2,ES,0.98,1.02,0.8,1,-0.04,5,1,Spain
EuroCOVIDhub-baseline,inc case,1,ES,1,1,0,1,0.82,5,1,Spain
EuroCOVIDhub-ensemble,inc case,1,ES,0.87,0.82,0.4,1,0.52,5,1,Spain
IEM_Health-CovidProject,inc case,1,ES,1.32,1.2,0,1,0.86,5,1,Spain
ILM-EKF,inc case,1,ES,1.29,1.53,0.4,0.8,0.53,5,1,Spain
Karlen-pypm,inc case,1,ES,1.2,1.12,0.2,1,0.64,5,1,Spain
LANL-GrowthRate,inc case,1,ES,1.27,1.46,0.8,1,0.1,5,1,Spain
MUNI-ARIMA,inc case,1,ES,0.74,0.71,0.2,1,0.78,5,1,Spain
RobertWalraven-ESG,inc case,1,ES,0.58,0.55,0.6,1,0.27,5,1,Spain
SDSC_ISG-TrendModel,inc case,1,ES,0.54,NA,NA,NA,NA,5,1,Spain
UB-BSLCoV,inc case,1,ES,0.78,0.79,0.8,1,0.32,5,1,Spain
UNED-PreCoV2,inc case,1,ES,0.48,1.23,1,1,0.2,5,1,Spain
USC-SIkJalpha,inc case,1,ES,1,1.19,0,0.6,0.56,5,1,Spain
UVA-Ensemble,inc case,1,ES,3.05,NA,0,1,NA,5,1,Spain
epiforecasts-EpiNow2,inc case,1,ES,0.4,0.53,1,1,-0.24,5,1,Spain
LANL-GrowthRate,inc case,5,ES,NA,NA,0.2,0.6,-0.02,5,1,Spain
USC-SIkJalpha,inc case,5,ES,NA,NA,0.4,0.4,-0.2,5,1,Spain
EuroCOVIDhub-baseline,inc death,4,ES,1,1,1,1,-0.36,5,1,Spain
EuroCOVIDhub-ensemble,inc death,4,ES,0.64,0.79,0.4,1,-0.48,5,1,Spain
IEM_Health-CovidProject,inc death,4,ES,0.78,0.85,0,0.8,-0.82,5,1,Spain
ILM-EKF,inc death,4,ES,0.64,1.13,0.8,1,0,5,1,Spain
Karlen-pypm,inc death,4,ES,1.72,1.72,0,0.75,-0.02,4,1,Spain
LANL-GrowthRate,inc death,4,ES,0.8,1.09,0.2,0.8,-0.83,5,1,Spain
MUNI-ARIMA,inc death,4,ES,0.84,0.89,0.2,1,-0.7,5,1,Spain
RobertWalraven-ESG,inc death,4,ES,1.04,1.63,0,0,-1,5,1,Spain
UB-BSLCoV,inc death,4,ES,0.88,1.28,0.2,1,-0.66,5,1,Spain
UMass-MechBayes,inc death,4,ES,1.24,1.94,0.8,1,0.18,5,1,Spain
USC-SIkJalpha,inc death,4,ES,0.46,0.73,0.2,0.6,-0.74,5,1,Spain
USyd-OneModelMan,inc death,4,ES,0.61,NA,NA,NA,NA,5,1,Spain
epiforecasts-EpiNow2,inc death,4,ES,1.16,1.45,0.4,0.8,-0.22,5,1,Spain
EuroCOVIDhub-baseline,inc death,3,ES,1,1,1,1,-0.42,5,1,Spain
EuroCOVIDhub-ensemble,inc death,3,ES,0.75,0.72,0.2,1,-0.48,5,1,Spain
IEM_Health-CovidProject,inc death,3,ES,0.57,0.66,0.4,0.8,-0.64,5,1,Spain
ILM-EKF,inc death,3,ES,0.58,0.87,1,1,-0.16,5,1,Spain
Karlen-pypm,inc death,3,ES,1.18,1.32,0.2,0.6,-0.3,5,1,Spain
LANL-GrowthRate,inc death,3,ES,0.74,0.94,0.2,0.6,-0.48,5,1,Spain
MUNI-ARIMA,inc death,3,ES,0.85,0.79,0,1,-0.74,5,1,Spain
RobertWalraven-ESG,inc death,3,ES,1.07,1.55,0,0,-1,5,1,Spain
UB-BSLCoV,inc death,3,ES,1.53,2.16,0.4,1,-0.42,5,1,Spain
UMass-MechBayes,inc death,3,ES,1.2,1.61,0.6,0.8,0.34,5,1,Spain
UNED-PreCoV2,inc death,3,ES,1.36,1.06,0.6,1,-0.52,5,1,Spain
USC-SIkJalpha,inc death,3,ES,0.56,0.81,0.2,0.4,-0.4,5,1,Spain
USyd-OneModelMan,inc death,3,ES,0.49,NA,NA,NA,NA,5,1,Spain
epiforecasts-EpiNow2,inc death,3,ES,1.17,1.42,0.2,0.6,-0.52,5,1,Spain
EuroCOVIDhub-baseline,inc death,2,ES,1,1,0.6,1,-0.48,5,1,Spain
EuroCOVIDhub-ensemble,inc death,2,ES,0.75,0.72,0.4,1,-0.66,5,1,Spain
IEM_Health-CovidProject,inc death,2,ES,0.59,0.55,0.4,0.8,-0.48,5,1,Spain
ILM-EKF,inc death,2,ES,0.72,0.82,0.8,1,-0.32,5,1,Spain
Karlen-pypm,inc death,2,ES,1.05,0.98,0.2,0.8,-0.58,5,1,Spain
LANL-GrowthRate,inc death,2,ES,0.71,0.81,0.2,0.8,-0.78,5,1,Spain
MUNI-ARIMA,inc death,2,ES,0.83,0.76,0.4,1,-0.67,5,1,Spain
RobertWalraven-ESG,inc death,2,ES,1.14,1.37,0,0,-1,5,1,Spain
UB-BSLCoV,inc death,2,ES,1.38,1.7,0.6,1,-0.2,5,1,Spain
UMass-MechBayes,inc death,2,ES,0.77,1.17,0.8,1,0.22,5,1,Spain
UNED-PreCoV2,inc death,2,ES,1.26,1.08,0.8,1,-0.44,5,1,Spain
USC-SIkJalpha,inc death,2,ES,0.58,0.78,0.2,0.4,-0.82,5,1,Spain
USyd-OneModelMan,inc death,2,ES,0.67,NA,NA,NA,NA,5,1,Spain
epiforecasts-EpiNow2,inc death,2,ES,1.35,1.52,0,0.6,-0.59,5,1,Spain
EuroCOVIDhub-baseline,inc death,1,ES,1,1,0.2,1,-0.42,5,1,Spain
EuroCOVIDhub-ensemble,inc death,1,ES,0.97,0.78,0.2,1,-0.56,5,1,Spain
IEM_Health-CovidProject,inc death,1,ES,0.67,0.65,0.4,0.8,-0.14,5,1,Spain
ILM-EKF,inc death,1,ES,1.04,0.88,0.8,1,-0.32,5,1,Spain
Imperial-DeCa,inc death,1,ES,2.39,3.46,0,0,-1,5,1,Spain
Imperial-RtI0,inc death,1,ES,2.69,3.9,0,0,-1,5,1,Spain
Imperial-sbkp,inc death,1,ES,2.3,3.28,0,0,-1,5,1,Spain
Karlen-pypm,inc death,1,ES,1.28,1.12,0.2,1,-0.69,5,1,Spain
