model,target_variable,horizon,location,rel_ae,rel_wis,cov_50,cov_95,bias,n,n_loc,location_name
MUNI-ARIMA,inc case,1,Overall,1.06,1.09,0.56,0.91,-0.12,160,32,NA
RobertWalraven-ESG,inc case,1,Overall,1.33,1.38,0.31,0.66,-0.29,160,32,NA
SDSC_ISG-TrendModel,inc case,1,Overall,0.97,NA,NA,NA,NA,160,32,NA
USC-SIkJalpha,inc case,1,Overall,1.68,1.91,0.23,0.61,-0.17,160,32,NA
UVA-Ensemble,inc case,1,Overall,3.59,NA,0.34,0.83,NA,160,32,NA
epiforecasts-EpiNow2,inc case,1,Overall,1.78,1.6,0.58,0.94,-0.03,160,32,NA
LANL-GrowthRate,inc case,5,Overall,NA,NA,0.12,0.48,-0.65,160,32,NA
USC-SIkJalpha,inc case,5,Overall,NA,NA,0.17,0.19,-0.74,160,32,NA
EuroCOVIDhub-baseline,inc death,4,Overall,1,1,0.89,0.97,-0.06,160,32,NA
EuroCOVIDhub-ensemble,inc death,4,Overall,0.69,0.62,0.69,0.96,0.03,160,32,NA
IEM_Health-CovidProject,inc death,4,Overall,0.85,0.73,0.42,0.82,-0.34,155,31,NA
ILM-EKF,inc death,4,Overall,1.55,1.56,0.64,0.95,-0.06,159,32,NA
Karlen-pypm,inc death,4,Overall,2.7,1.88,0.26,0.79,0.28,78,29,NA
LANL-GrowthRate,inc death,4,Overall,0.56,0.47,0.32,0.72,-0.09,160,32,NA
MUNI-ARIMA,inc death,4,Overall,1,0.81,0.68,0.96,-0.2,160,32,NA
RobertWalraven-ESG,inc death,4,Overall,0.9,0.78,0.66,0.84,-0.33,160,32,NA
UMass-MechBayes,inc death,4,Overall,1.56,1.44,0.47,0.84,-0.04,160,32,NA
USC-SIkJalpha,inc death,4,Overall,0.78,0.74,0.32,0.45,-0.06,160,32,NA
USyd-OneModelMan,inc death,4,Overall,0.8,NA,NA,NA,NA,160,32,NA
epiforecasts-EpiNow2,inc death,4,Overall,2.25,2.02,0.49,0.87,0.17,158,32,NA
EuroCOVIDhub-baseline,inc death,3,Overall,1,1,0.92,0.97,-0.09,160,32,NA
EuroCOVIDhub-ensemble,inc death,3,Overall,0.68,0.57,0.69,0.95,0.05,160,32,NA
IEM_Health-CovidProject,inc death,3,Overall,0.77,0.62,0.46,0.83,-0.31,155,31,NA
ILM-EKF,inc death,3,Overall,1.15,1.13,0.74,0.96,0.05,159,32,NA
Karlen-pypm,inc death,3,Overall,1.53,1.17,0.4,0.85,0.16,106,29,NA
LANL-GrowthRate,inc death,3,Overall,0.72,0.6,0.36,0.74,-0.1,160,32,NA
MUNI-ARIMA,inc death,3,Overall,0.96,0.74,0.68,0.95,-0.19,160,32,NA
RobertWalraven-ESG,inc death,3,Overall,0.9,0.76,0.69,0.87,-0.3,160,32,NA
UMass-MechBayes,inc death,3,Overall,1.27,1.08,0.48,0.84,0.04,160,32,NA
USC-SIkJalpha,inc death,3,Overall,0.99,0.93,0.32,0.48,0.19,160,32,NA
USyd-OneModelMan,inc death,3,Overall,0.75,NA,NA,NA,NA,160,32,NA
epiforecasts-EpiNow2,inc death,3,Overall,1.85,1.58,0.53,0.88,0.33,158,32,NA
BIOCOMSC-Gompertz,inc death,2,Overall,1.24,NA,0.34,0.78,NA,107,32,NA
EuroCOVIDhub-baseline,inc death,2,Overall,1,1,0.88,0.99,-0.12,160,32,NA
EuroCOVIDhub-ensemble,inc death,2,Overall,0.75,0.53,0.67,0.97,-0,160,32,NA
IEM_Health-CovidProject,inc death,2,Overall,0.78,0.59,0.48,0.8,-0.24,154,31,NA
ILM-EKF,inc death,2,Overall,1.02,0.97,0.82,0.98,0.11,160,32,NA
Karlen-pypm,inc death,2,Overall,1.2,0.84,0.45,0.95,0.03,134,29,NA
LANL-GrowthRate,inc death,2,Overall,0.86,0.66,0.42,0.82,-0.16,160,32,NA
MUNI-ARIMA,inc death,2,Overall,0.95,0.7,0.7,0.96,-0.16,160,32,NA
RobertWalraven-ESG,inc death,2,Overall,0.91,0.72,0.69,0.88,-0.24,160,32,NA
UMass-MechBayes,inc death,2,Overall,1.33,0.97,0.45,0.87,0.1,160,32,NA
USC-SIkJalpha,inc death,2,Overall,1.19,0.99,0.32,0.49,0.19,160,32,NA
USyd-OneModelMan,inc death,2,Overall,0.73,NA,NA,NA,NA,160,32,NA
epiforecasts-EpiNow2,inc death,2,Overall,1.62,1.25,0.46,0.91,0.28,156,32,NA
EuroCOVIDhub-baseline,inc death,1,Overall,1,1,0.79,0.99,-0.12,160,32,NA
EuroCOVIDhub-ensemble,inc death,1,Overall,0.77,0.56,0.65,0.98,-0.04,160,32,NA
IEM_Health-CovidProject,inc death,1,Overall,0.8,0.63,0.45,0.81,-0.17,154,31,NA
ILM-EKF,inc death,1,Overall,0.99,0.95,0.88,0.98,0.1,160,32,NA
Imperial-DeCa,inc death,1,Overall,1.39,1.41,0.16,0.47,-0.04,62,16,NA
Imperial-RtI0,inc death,1,Overall,1.42,1.31,0.4,0.82,-0.22,62,16,NA
Imperial-sbkp,inc death,1,Overall,1.18,1.13,0.32,0.68,-0.1,62,16,NA
Karlen-pypm,inc death,1,Overall,1.07,0.74,0.54,0.97,-0.12,145,29,NA
LANL-GrowthRate,inc death,1,Overall,0.87,0.7,0.45,0.86,-0.19,160,32,NA
MUNI-ARIMA,inc death,1,Overall,1.01,0.74,0.68,0.94,-0.13,160,32,NA
RobertWalraven-ESG,inc death,1,Overall,0.92,0.75,0.72,0.88,-0.15,160,32,NA
SDSC_ISG-TrendModel,inc death,1,Overall,1.02,NA,NA,NA,NA,160,32,NA
UMass-MechBayes,inc death,1,Overall,1.22,0.99,0.46,0.92,0.1,160,32,NA
USC-SIkJalpha,inc death,1,Overall,1.17,1.11,0.32,0.46,0.13,160,32,NA
USyd-OneModelMan,inc death,1,Overall,0.84,NA,NA,NA,NA,160,32,NA
epiforecasts-EpiNow2,inc death,1,Overall,1.5,1.09,0.51,0.92,0.15,156,32,NA
LANL-GrowthRate,inc death,5,Overall,NA,NA,0.28,0.64,-0.1,160,32,NA
USC-SIkJalpha,inc death,5,Overall,NA,NA,0.34,0.46,-0.27,160,32,NA
EuroCOVIDhub-baseline,inc case,4,AT,1,1,0.6,1,-0.54,5,1,Austria
EuroCOVIDhub-ensemble,inc case,4,AT,1.25,1.74,0.2,0.4,-0.34,5,1,Austria
IEM_Health-CovidProject,inc case,4,AT,0.77,1.28,0.2,0.4,-0.85,5,1,Austria
ILM-EKF,inc case,4,AT,0.87,1.54,0.2,0.4,-0.75,5,1,Austria
LANL-GrowthRate,inc case,4,AT,0.9,1.34,0,0.4,-0.9,5,1,Austria
MUNI-ARIMA,inc case,4,AT,0.81,0.94,0.4,1,-0.44,5,1,Austria
RobertWalraven-ESG,inc case,4,AT,1.15,1.81,0,0,-1,5,1,Austria
USC-SIkJalpha,inc case,4,AT,1.29,2.29,0,0,-0.6,5,1,Austria
UVA-Ensemble,inc case,4,AT,1.05,NA,0,0.4,NA,5,1,Austria
epiforecasts-EpiNow2,inc case,4,AT,8.91,12.16,0,0.2,-0.14,5,1,Austria
EuroCOVIDhub-baseline,inc case,3,AT,1,1,0.6,1,-0.54,5,1,Austria
EuroCOVIDhub-ensemble,inc case,3,AT,0.82,0.97,0.2,0.8,-0.32,5,1,Austria
IEM_Health-CovidProject,inc case,3,AT,0.78,1.09,0,0.6,-0.61,5,1,Austria
ILM-EKF,inc case,3,AT,0.81,1.23,0.4,0.6,-0.44,5,1,Austria
Karlen-pypm,inc case,3,AT,2.65,3.62,0,0.75,0.35,4,1,Austria
LANL-GrowthRate,inc case,3,AT,0.77,1.15,0.2,0.6,-0.77,5,1,Austria
MUNI-ARIMA,inc case,3,AT,0.81,0.84,0.8,1,-0.36,5,1,Austria
RobertWalraven-ESG,inc case,3,AT,1.11,1.64,0,0,-1,5,1,Austria
USC-SIkJalpha,inc case,3,AT,1.14,1.86,0,0,-0.6,5,1,Austria
UVA-Ensemble,inc case,3,AT,0.52,NA,0.6,1,NA,5,1,Austria
epiforecasts-EpiNow2,inc case,3,AT,4.31,5.89,0.2,0.2,-0.04,5,1,Austria
EuroCOVIDhub-baseline,inc case,2,AT,1,1,0.4,1,-0.56,5,1,Austria
EuroCOVIDhub-ensemble,inc case,2,AT,0.55,0.68,0.6,0.8,-0.32,5,1,Austria
IEM_Health-CovidProject,inc case,2,AT,0.68,0.85,0.4,0.6,-0.42,5,1,Austria
ILM-EKF,inc case,2,AT,0.65,0.9,0.6,0.6,-0.22,5,1,Austria
Karlen-pypm,inc case,2,AT,1.32,1.63,0.4,0.6,0.08,5,1,Austria
LANL-GrowthRate,inc case,2,AT,0.79,0.98,0.4,0.6,-0.58,5,1,Austria
MUNI-ARIMA,inc case,2,AT,0.64,0.66,0.4,1,-0.24,5,1,Austria
RobertWalraven-ESG,inc case,2,AT,0.99,1.31,0,0.2,-0.92,5,1,Austria
USC-SIkJalpha,inc case,2,AT,0.97,1.36,0.2,0.4,-0.38,5,1,Austria
UVA-Ensemble,inc case,2,AT,0.66,NA,0.4,1,NA,5,1,Austria
epiforecasts-EpiNow2,inc case,2,AT,1.99,2.26,0.4,0.8,0.05,5,1,Austria
EuroCOVIDhub-baseline,inc case,1,AT,1,1,0.6,1,-0.58,5,1,Austria
EuroCOVIDhub-ensemble,inc case,1,AT,0.46,0.47,0.6,0.8,-0.14,5,1,Austria
IEM_Health-CovidProject,inc case,1,AT,0.32,0.36,0.8,0.8,-0.22,5,1,Austria
ILM-EKF,inc case,1,AT,0.63,0.72,0.6,0.8,-0.12,5,1,Austria
Karlen-pypm,inc case,1,AT,0.76,0.82,0.6,1,0.2,5,1,Austria
LANL-GrowthRate,inc case,1,AT,0.51,0.6,0.4,0.8,-0.22,5,1,Austria
MUNI-ARIMA,inc case,1,AT,0.55,0.5,0.6,1,0.02,5,1,Austria
RobertWalraven-ESG,inc case,1,AT,0.91,1.03,0.4,0.6,-0.7,5,1,Austria
SDSC_ISG-TrendModel,inc case,1,AT,0.56,NA,NA,NA,NA,5,1,Austria
USC-SIkJalpha,inc case,1,AT,0.63,0.77,0.4,0.8,-0.46,5,1,Austria
UVA-Ensemble,inc case,1,AT,0.81,NA,0.4,1,NA,5,1,Austria
epiforecasts-EpiNow2,inc case,1,AT,1.28,1.24,0.2,0.8,0.03,5,1,Austria
LANL-GrowthRate,inc case,5,AT,NA,NA,0,0.2,-0.98,5,1,Austria
USC-SIkJalpha,inc case,5,AT,NA,NA,0,0,-0.6,5,1,Austria
EuroCOVIDhub-baseline,inc death,4,AT,1,1,1,1,0.08,5,1,Austria
EuroCOVIDhub-ensemble,inc death,4,AT,1.36,0.61,0.2,1,0.58,5,1,Austria
IEM_Health-CovidProject,inc death,4,AT,0.98,0.37,0.4,1,-0.13,5,1,Austria
ILM-EKF,inc death,4,AT,0.85,0.39,0.6,1,-0.04,5,1,Austria
LANL-GrowthRate,inc death,4,AT,1.2,0.56,0.4,0.8,0.63,5,1,Austria
MUNI-ARIMA,inc death,4,AT,0.68,0.39,1,1,-0.1,5,1,Austria
RobertWalraven-ESG,inc death,4,AT,0.44,0.26,1,1,-0,5,1,Austria
UMass-MechBayes,inc death,4,AT,2.73,1,0.4,0.8,0.25,5,1,Austria
USC-SIkJalpha,inc death,4,AT,2.25,0.93,0,0.2,0.24,5,1,Austria
USyd-OneModelMan,inc death,4,AT,0.74,NA,NA,NA,NA,5,1,Austria
epiforecasts-EpiNow2,inc death,4,AT,11.63,4.74,0.4,0.8,0.53,5,1,Austria
EuroCOVIDhub-baseline,inc death,3,AT,1,1,1,1,-0.02,5,1,Austria
EuroCOVIDhub-ensemble,inc death,3,AT,1.24,0.46,0.4,1,0.48,5,1,Austria
IEM_Health-CovidProject,inc death,3,AT,0.86,0.32,0.4,0.8,-0.28,5,1,Austria
ILM-EKF,inc death,3,AT,1.24,0.53,0.6,1,0.18,5,1,Austria
Karlen-pypm,inc death,3,AT,3.38,1.26,0.25,0.5,0.8,4,1,Austria
LANL-GrowthRate,inc death,3,AT,1.05,0.42,0.4,0.8,0.49,5,1,Austria
MUNI-ARIMA,inc death,3,AT,1.31,0.48,0.8,1,-0.08,5,1,Austria
RobertWalraven-ESG,inc death,3,AT,0.71,0.33,1,1,0.16,5,1,Austria
UMass-MechBayes,inc death,3,AT,1.65,0.6,0.2,0.8,0.7,5,1,Austria
USC-SIkJalpha,inc death,3,AT,1.65,0.78,0,0,1,5,1,Austria
USyd-OneModelMan,inc death,3,AT,0.75,NA,NA,NA,NA,5,1,Austria
epiforecasts-EpiNow2,inc death,3,AT,5.14,2.16,0.2,0.8,0.8,5,1,Austria
EuroCOVIDhub-baseline,inc death,2,AT,1,1,1,1,0.04,5,1,Austria
EuroCOVIDhub-ensemble,inc death,2,AT,1.17,0.53,0.2,1,0.54,5,1,Austria
IEM_Health-CovidProject,inc death,2,AT,0.79,0.5,0.2,0.8,-0.02,5,1,Austria
ILM-EKF,inc death,2,AT,1.12,0.67,0.6,1,0.34,5,1,Austria
Karlen-pypm,inc death,2,AT,1.23,0.61,0.4,0.8,0.64,5,1,Austria
LANL-GrowthRate,inc death,2,AT,0.93,0.5,0.4,0.8,0.3,5,1,Austria
MUNI-ARIMA,inc death,2,AT,1.73,0.83,0.4,1,0.1,5,1,Austria
RobertWalraven-ESG,inc death,2,AT,1.04,0.5,0.8,1,0.24,5,1,Austria
UMass-MechBayes,inc death,2,AT,1.12,0.58,0.2,1,0.77,5,1,Austria
USC-SIkJalpha,inc death,2,AT,1.63,1.11,0,0,0.6,5,1,Austria
USyd-OneModelMan,inc death,2,AT,1,NA,NA,NA,NA,5,1,Austria
epiforecasts-EpiNow2,inc death,2,AT,2.1,1.08,0.2,1,0.75,5,1,Austria
EuroCOVIDhub-baseline,inc death,1,AT,1,1,1,1,-0.02,5,1,Austria
EuroCOVIDhub-ensemble,inc death,1,AT,0.71,0.52,0.4,1,0.26,5,1,Austria
IEM_Health-CovidProject,inc death,1,AT,0.84,0.66,0.2,0.8,-0.15,5,1,Austria
ILM-EKF,inc death,1,AT,0.95,0.86,0.8,1,0.34,5,1,Austria
Karlen-pypm,inc death,1,AT,0.95,0.61,0.2,1,0.41,5,1,Austria
LANL-GrowthRate,inc death,1,AT,0.86,0.53,0.6,0.8,0.16,5,1,Austria
MUNI-ARIMA,inc death,1,AT,1.26,0.88,0.6,1,-0.03,5,1,Austria
RobertWalraven-ESG,inc death,1,AT,0.69,0.57,1,1,0.18,5,1,Austria
SDSC_ISG-TrendModel,inc death,1,AT,1.33,NA,NA,NA,NA,5,1,Austria
UMass-MechBayes,inc death,1,AT,1.24,0.71,0,0.8,0.49,5,1,Austria
USC-SIkJalpha,inc death,1,AT,1.05,0.87,0.4,0.8,0.22,5,1,Austria
USyd-OneModelMan,inc death,1,AT,0.91,NA,NA,NA,NA,5,1,Austria
epiforecasts-EpiNow2,inc death,1,AT,1.07,0.78,0.4,1,0.55,5,1,Austria
LANL-GrowthRate,inc death,5,AT,NA,NA,0.2,0.4,0.82,5,1,Austria
USC-SIkJalpha,inc death,5,AT,NA,NA,0.2,0.4,0.04,5,1,Austria
EuroCOVIDhub-baseline,inc case,4,BE,1,1,0.6,1,-0.5,5,1,Belgium
EuroCOVIDhub-ensemble,inc case,4,BE,1.12,1.5,0.6,0.8,-0.23,5,1,Belgium
IEM_Health-CovidProject,inc case,4,BE,1.1,1.34,0.4,0.6,-0.58,5,1,Belgium
ILM-EKF,inc case,4,BE,2.53,2.87,0.2,0.8,0,5,1,Belgium
LANL-GrowthRate,inc case,4,BE,1.29,1.36,0.2,0.4,-0.81,5,1,Belgium
MUNI-ARIMA,inc case,4,BE,2.03,2.07,0.2,1,-0.62,5,1,Belgium
RobertWalraven-ESG,inc case,4,BE,0.88,1.13,0.6,0.6,-0.5,5,1,Belgium
USC-SIkJalpha,inc case,4,BE,1.2,1.79,0.2,0.2,-0.76,5,1,Belgium
UVA-Ensemble,inc case,4,BE,1.03,NA,0,0.6,NA,5,1,Belgium
epiforecasts-EpiNow2,inc case,4,BE,1.36,2.36,0.6,0.6,-0.4,5,1,Belgium
EuroCOVIDhub-baseline,inc case,3,BE,1,1,0.8,1,-0.44,5,1,Belgium
EuroCOVIDhub-ensemble,inc case,3,BE,0.82,1.11,0.8,1,-0.05,5,1,Belgium
IEM_Health-CovidProject,inc case,3,BE,1.03,1.12,0.6,0.8,-0.36,5,1,Belgium
ILM-EKF,inc case,3,BE,2.13,2.16,0.6,0.8,0.21,5,1,Belgium
Karlen-pypm,inc case,3,BE,5.78,7.18,0.5,0.75,0.43,4,1,Belgium
LANL-GrowthRate,inc case,3,BE,1.42,1.38,0.6,0.6,-0.66,5,1,Belgium
MUNI-ARIMA,inc case,3,BE,2.39,2.34,0.4,0.8,-0.55,5,1,Belgium
RobertWalraven-ESG,inc case,3,BE,0.96,0.97,0.4,0.8,-0.3,5,1,Belgium
USC-SIkJalpha,inc case,3,BE,1.28,1.59,0.2,0.2,-0.32,5,1,Belgium
UVA-Ensemble,inc case,3,BE,0.92,NA,0.6,1,NA,5,1,Belgium
epiforecasts-EpiNow2,inc case,3,BE,1.11,2.15,0.8,0.8,-0.22,5,1,Belgium
EuroCOVIDhub-baseline,inc case,2,BE,1,1,1,1,-0.42,5,1,Belgium
EuroCOVIDhub-ensemble,inc case,2,BE,0.66,0.89,1,1,-0.04,5,1,Belgium
IEM_Health-CovidProject,inc case,2,BE,0.91,0.86,0.8,1,-0.14,5,1,Belgium
ILM-EKF,inc case,2,BE,1.63,1.58,0.8,1,0.36,5,1,Belgium
Karlen-pypm,inc case,2,BE,4.02,3.46,0.6,1,0.31,5,1,Belgium
LANL-GrowthRate,inc case,2,BE,1.98,1.59,0.6,0.8,-0.54,5,1,Belgium
MUNI-ARIMA,inc case,2,BE,3.25,3.03,0.6,0.6,-0.46,5,1,Belgium
RobertWalraven-ESG,inc case,2,BE,1.27,0.95,0,1,-0.23,5,1,Belgium
USC-SIkJalpha,inc case,2,BE,1.11,1.1,0.4,0.4,-0.2,5,1,Belgium
UVA-Ensemble,inc case,2,BE,1.16,NA,0,1,NA,5,1,Belgium
epiforecasts-EpiNow2,inc case,2,BE,1.43,2.07,1,1,-0.18,5,1,Belgium
EuroCOVIDhub-baseline,inc case,1,BE,1,1,1,1,-0.42,5,1,Belgium
EuroCOVIDhub-ensemble,inc case,1,BE,1,1.13,1,1,-0.06,5,1,Belgium
IEM_Health-CovidProject,inc case,1,BE,1.65,1.22,0.6,1,0.08,5,1,Belgium
ILM-EKF,inc case,1,BE,1.9,1.53,0.8,1,0.36,5,1,Belgium
Karlen-pypm,inc case,1,BE,2.44,1.91,0.8,1,0.1,5,1,Belgium
LANL-GrowthRate,inc case,1,BE,4.42,2.61,0.6,1,-0.52,5,1,Belgium
MUNI-ARIMA,inc case,1,BE,4.29,3.49,0.4,0.8,-0.28,5,1,Belgium
RobertWalraven-ESG,inc case,1,BE,2.5,1.47,0.2,1,-0.24,5,1,Belgium
SDSC_ISG-TrendModel,inc case,1,BE,2.85,NA,NA,NA,NA,5,1,Belgium
USC-SIkJalpha,inc case,1,BE,3.24,2.94,0.4,0.6,0.24,5,1,Belgium
UVA-Ensemble,inc case,1,BE,6.21,NA,0,0.2,NA,5,1,Belgium
epiforecasts-EpiNow2,inc case,1,BE,2.36,2.71,1,1,-0.18,5,1,Belgium
LANL-GrowthRate,inc case,5,BE,NA,NA,0,0.2,-0.93,5,1,Belgium
USC-SIkJalpha,inc case,5,BE,NA,NA,0.2,0.2,-0.78,5,1,Belgium
EuroCOVIDhub-baseline,inc death,4,BE,1,1,1,1,-0.02,5,1,Belgium
EuroCOVIDhub-ensemble,inc death,4,BE,0.42,0.14,1,1,-0.18,5,1,Belgium
IEM_Health-CovidProject,inc death,4,BE,1.2,0.29,0.2,0.8,-0.54,5,1,Belgium
ILM-EKF,inc death,4,BE,1.15,0.37,0.8,1,0.02,5,1,Belgium
LANL-GrowthRate,inc death,4,BE,0.6,0.17,0.6,0.8,-0.1,5,1,Belgium
MUNI-ARIMA,inc death,4,BE,1.48,0.3,0.8,1,-0.5,5,1,Belgium
RobertWalraven-ESG,inc death,4,BE,0.62,0.21,1,1,-0.26,5,1,Belgium
UMass-MechBayes,inc death,4,BE,0.88,0.18,0.4,1,-0.66,5,1,Belgium
USC-SIkJalpha,inc death,4,BE,0.44,0.11,0.4,0.8,-0.33,5,1,Belgium
USyd-OneModelMan,inc death,4,BE,1.28,NA,NA,NA,NA,5,1,Belgium
epiforecasts-EpiNow2,inc death,4,BE,0.71,0.3,0.6,1,-0.1,5,1,Belgium
EuroCOVIDhub-baseline,inc death,3,BE,1,1,1,1,-0.08,5,1,Belgium
EuroCOVIDhub-ensemble,inc death,3,BE,0.45,0.17,1,1,-0.02,5,1,Belgium
IEM_Health-CovidProject,inc death,3,BE,1.04,0.3,0.4,0.8,-0.5,5,1,Belgium
ILM-EKF,inc death,3,BE,0.48,0.35,1,1,0.16,5,1,Belgium
Karlen-pypm,inc death,3,BE,1.68,0.48,0.25,1,0.27,4,1,Belgium
LANL-GrowthRate,inc death,3,BE,1.01,0.32,0.4,0.6,-0.2,5,1,Belgium
MUNI-ARIMA,inc death,3,BE,1.2,0.36,0.6,1,-0.4,5,1,Belgium
RobertWalraven-ESG,inc death,3,BE,0.62,0.23,1,1,-0.26,5,1,Belgium
UMass-MechBayes,inc death,3,BE,0.64,0.18,0.4,1,-0.44,5,1,Belgium
USC-SIkJalpha,inc death,3,BE,0.34,0.14,0.8,0.8,0.3,5,1,Belgium
USyd-OneModelMan,inc death,3,BE,0.86,NA,NA,NA,NA,5,1,Belgium
epiforecasts-EpiNow2,inc death,3,BE,0.53,0.26,1,1,0.28,5,1,Belgium
EuroCOVIDhub-baseline,inc death,2,BE,1,1,1,1,-0.06,5,1,Belgium
EuroCOVIDhub-ensemble,inc death,2,BE,0.71,0.21,1,1,-0.04,5,1,Belgium
IEM_Health-CovidProject,inc death,2,BE,1.25,0.38,0.6,0.6,-0.22,5,1,Belgium
ILM-EKF,inc death,2,BE,0.79,0.42,1,1,0.12,5,1,Belgium
Karlen-pypm,inc death,2,BE,1.29,0.38,0.6,1,0.06,5,1,Belgium
LANL-GrowthRate,inc death,2,BE,1.2,0.35,0.2,0.8,-0.4,5,1,Belgium
MUNI-ARIMA,inc death,2,BE,1.29,0.38,0.6,1,-0.4,5,1,Belgium
RobertWalraven-ESG,inc death,2,BE,0.55,0.26,1,1,-0.14,5,1,Belgium
UMass-MechBayes,inc death,2,BE,0.71,0.16,0.6,1,-0.24,5,1,Belgium
USC-SIkJalpha,inc death,2,BE,0.65,0.17,0.4,0.6,0.27,5,1,Belgium
USyd-OneModelMan,inc death,2,BE,1.06,NA,NA,NA,NA,5,1,Belgium
epiforecasts-EpiNow2,inc death,2,BE,1.01,0.31,0.8,1,0.22,5,1,Belgium
EuroCOVIDhub-baseline,inc death,1,BE,1,1,1,1,-0.14,5,1,Belgium
EuroCOVIDhub-ensemble,inc death,1,BE,0.79,0.36,0.8,1,-0.16,5,1,Belgium
IEM_Health-CovidProject,inc death,1,BE,1.37,0.67,0.2,0.6,-0.41,5,1,Belgium
ILM-EKF,inc death,1,BE,0.89,0.64,1,1,0.04,5,1,Belgium
Karlen-pypm,inc death,1,BE,0.89,0.37,0.6,1,-0.22,5,1,Belgium
LANL-GrowthRate,inc death,1,BE,1.18,0.51,0.2,0.8,-0.41,5,1,Belgium
MUNI-ARIMA,inc death,1,BE,1.18,0.49,0.8,1,-0.4,5,1,Belgium
RobertWalraven-ESG,inc death,1,BE,1.11,0.5,1,1,-0.04,5,1,Belgium
SDSC_ISG-TrendModel,inc death,1,BE,0.97,NA,NA,NA,NA,5,1,Belgium
