forecast_date,target,target_end_date,location,type,quantile,value,scenario_id
2021-07-19,1 wk ahead inc case,2021-07-24,DE,point,,9513,forecast
2021-07-19,1 wk ahead inc case,2021-07-24,DE,quantile,0.01,9000,forecast
2021-07-19,1 wk ahead inc case,2021-07-24,DE,quantile,0.025,9000,forecast
2021-07-19,1 wk ahead inc case,2021-07-24,DE,quantile,0.05,9000,forecast
2021-07-19,1 wk ahead inc case,2021-07-24,DE,quantile,0.1,9000,forecast
2021-07-19,1 wk ahead inc case,2021-07-24,DE,quantile,0.15,9000,forecast
2021-07-19,1 wk ahead inc case,2021-07-24,DE,quantile,0.2,9000,forecast
2021-07-19,1 wk ahead inc case,2021-07-24,DE,quantile,0.25,9000,forecast
2021-07-19,1 wk ahead inc case,2021-07-24,DE,quantile,0.3,9000,forecast
2021-07-19,1 wk ahead inc case,2021-07-24,DE,quantile,0.35,9000,forecast
2021-07-19,1 wk ahead inc case,2021-07-24,DE,quantile,0.4,9000,forecast
2021-07-19,1 wk ahead inc case,2021-07-24,DE,quantile,0.45,9202,forecast
2021-07-19,1 wk ahead inc case,2021-07-24,DE,quantile,0.5,9513,forecast
2021-07-19,1 wk ahead inc case,2021-07-24,DE,quantile,0.55,9824,forecast
2021-07-19,1 wk ahead inc case,2021-07-24,DE,quantile,0.6,10141,forecast
2021-07-19,1 wk ahead inc case,2021-07-24,DE,quantile,0.65,10468,forecast
2021-07-19,1 wk ahead inc case,2021-07-24,DE,quantile,0.7,10812,forecast
2021-07-19,1 wk ahead inc case,2021-07-24,DE,quantile,0.75,11184,forecast
2021-07-19,1 wk ahead inc case,2021-07-24,DE,quantile,0.8,11598,forecast
2021-07-19,1 wk ahead inc case,2021-07-24,DE,quantile,0.85,12081,forecast
2021-07-19,1 wk ahead inc case,2021-07-24,DE,quantile,0.9,12688,forecast
2021-07-19,1 wk ahead inc case,2021-07-24,DE,quantile,0.95,13588,forecast
2021-07-19,1 wk ahead inc case,2021-07-24,DE,quantile,0.975,14369,forecast
2021-07-19,1 wk ahead inc case,2021-07-24,DE,quantile,0.99,15277,forecast
2021-07-19,2 wk ahead inc case,2021-07-31,DE,point,,9283,forecast
2021-07-19,2 wk ahead inc case,2021-07-31,DE,quantile,0.01,9000,forecast
2021-07-19,2 wk ahead inc case,2021-07-31,DE,quantile,0.025,9000,forecast
2021-07-19,2 wk ahead inc case,2021-07-31,DE,quantile,0.05,9000,forecast
2021-07-19,2 wk ahead inc case,2021-07-31,DE,quantile,0.1,9000,forecast
2021-07-19,2 wk ahead inc case,2021-07-31,DE,quantile,0.15,9000,forecast
2021-07-19,2 wk ahead inc case,2021-07-31,DE,quantile,0.2,9000,forecast
2021-07-19,2 wk ahead inc case,2021-07-31,DE,quantile,0.25,9000,forecast
2021-07-19,2 wk ahead inc case,2021-07-31,DE,quantile,0.3,9000,forecast
2021-07-19,2 wk ahead inc case,2021-07-31,DE,quantile,0.35,9000,forecast
2021-07-19,2 wk ahead inc case,2021-07-31,DE,quantile,0.4,9000,forecast
2021-07-19,2 wk ahead inc case,2021-07-31,DE,quantile,0.45,9000,forecast
2021-07-19,2 wk ahead inc case,2021-07-31,DE,quantile,0.5,9283,forecast
2021-07-19,2 wk ahead inc case,2021-07-31,DE,quantile,0.55,9723,forecast
2021-07-19,2 wk ahead inc case,2021-07-31,DE,quantile,0.6,10171,forecast
2021-07-19,2 wk ahead inc case,2021-07-31,DE,quantile,0.65,10633,forecast
2021-07-19,2 wk ahead inc case,2021-07-31,DE,quantile,0.7,11120,forecast
