"forecast_date","target","target_end_date","location","type","quantile","value","scenario_id"
"2021-10-25","1 wk ahead inc case","2021-10-30","DE","point",NA,125987,"forecast"
"2021-10-25","1 wk ahead inc case","2021-10-30","DE","quantile",0.01,68090,"forecast"
"2021-10-25","1 wk ahead inc case","2021-10-30","DE","quantile",0.025,77208,"forecast"
"2021-10-25","1 wk ahead inc case","2021-10-30","DE","quantile",0.05,85051,"forecast"
"2021-10-25","1 wk ahead inc case","2021-10-30","DE","quantile",0.1,94092,"forecast"
"2021-10-25","1 wk ahead inc case","2021-10-30","DE","quantile",0.15,100193,"forecast"
"2021-10-25","1 wk ahead inc case","2021-10-30","DE","quantile",0.2,105041,"forecast"
"2021-10-25","1 wk ahead inc case","2021-10-30","DE","quantile",0.25,109201,"forecast"
"2021-10-25","1 wk ahead inc case","2021-10-30","DE","quantile",0.3,112936,"forecast"
"2021-10-25","1 wk ahead inc case","2021-10-30","DE","quantile",0.35,116397,"forecast"
"2021-10-25","1 wk ahead inc case","2021-10-30","DE","quantile",0.4,119682,"forecast"
"2021-10-25","1 wk ahead inc case","2021-10-30","DE","quantile",0.45,122860,"forecast"
"2021-10-25","1 wk ahead inc case","2021-10-30","DE","quantile",0.5,125987,"forecast"
"2021-10-25","1 wk ahead inc case","2021-10-30","DE","quantile",0.55,129114,"forecast"
"2021-10-25","1 wk ahead inc case","2021-10-30","DE","quantile",0.6,132292,"forecast"
"2021-10-25","1 wk ahead inc case","2021-10-30","DE","quantile",0.65,135577,"forecast"
"2021-10-25","1 wk ahead inc case","2021-10-30","DE","quantile",0.7,139038,"forecast"
"2021-10-25","1 wk ahead inc case","2021-10-30","DE","quantile",0.75,142773,"forecast"
"2021-10-25","1 wk ahead inc case","2021-10-30","DE","quantile",0.8,146933,"forecast"
"2021-10-25","1 wk ahead inc case","2021-10-30","DE","quantile",0.85,151781,"forecast"
"2021-10-25","1 wk ahead inc case","2021-10-30","DE","quantile",0.9,157882,"forecast"
"2021-10-25","1 wk ahead inc case","2021-10-30","DE","quantile",0.95,166923,"forecast"
"2021-10-25","1 wk ahead inc case","2021-10-30","DE","quantile",0.975,174766,"forecast"
"2021-10-25","1 wk ahead inc case","2021-10-30","DE","quantile",0.99,183884,"forecast"
"2021-10-25","2 wk ahead inc case","2021-11-06","DE","point",NA,154568,"forecast"
"2021-10-25","2 wk ahead inc case","2021-11-06","DE","quantile",0.01,72689,"forecast"
"2021-10-25","2 wk ahead inc case","2021-11-06","DE","quantile",0.025,85584,"forecast"
"2021-10-25","2 wk ahead inc case","2021-11-06","DE","quantile",0.05,96675,"forecast"
"2021-10-25","2 wk ahead inc case","2021-11-06","DE","quantile",0.1,109462,"forecast"
"2021-10-25","2 wk ahead inc case","2021-11-06","DE","quantile",0.15,118089,"forecast"
