forecast_date,target,target_end_date,location,type,quantile,value,scenario_id
2022-09-19,1 wk ahead inc case,2022-09-24,DE,quantile,0.01,220298,forecast
2022-09-19,1 wk ahead inc case,2022-09-24,DE,quantile,0.025,222167,forecast
2022-09-19,1 wk ahead inc case,2022-09-24,DE,quantile,0.05,224203,forecast
2022-09-19,1 wk ahead inc case,2022-09-24,DE,quantile,0.1,227090,forecast
2022-09-19,1 wk ahead inc case,2022-09-24,DE,quantile,0.15,229033,forecast
2022-09-19,1 wk ahead inc case,2022-09-24,DE,quantile,0.2,230295,forecast
2022-09-19,1 wk ahead inc case,2022-09-24,DE,quantile,0.25,231728,forecast
2022-09-19,1 wk ahead inc case,2022-09-24,DE,quantile,0.3,232968,forecast
2022-09-19,1 wk ahead inc case,2022-09-24,DE,quantile,0.35,234112,forecast
2022-09-19,1 wk ahead inc case,2022-09-24,DE,quantile,0.4,235229,forecast
2022-09-19,1 wk ahead inc case,2022-09-24,DE,quantile,0.45,236139,forecast
2022-09-19,1 wk ahead inc case,2022-09-24,DE,quantile,0.5,237265,forecast
2022-09-19,1 wk ahead inc case,2022-09-24,DE,quantile,0.55,238122,forecast
2022-09-19,1 wk ahead inc case,2022-09-24,DE,quantile,0.6,238921,forecast
2022-09-19,1 wk ahead inc case,2022-09-24,DE,quantile,0.65,240089,forecast
2022-09-19,1 wk ahead inc case,2022-09-24,DE,quantile,0.7,241284,forecast
2022-09-19,1 wk ahead inc case,2022-09-24,DE,quantile,0.75,242662,forecast
2022-09-19,1 wk ahead inc case,2022-09-24,DE,quantile,0.8,243687,forecast
2022-09-19,1 wk ahead inc case,2022-09-24,DE,quantile,0.85,245311,forecast
2022-09-19,1 wk ahead inc case,2022-09-24,DE,quantile,0.9,247289,forecast
2022-09-19,1 wk ahead inc case,2022-09-24,DE,quantile,0.95,249665,forecast
2022-09-19,1 wk ahead inc case,2022-09-24,DE,quantile,0.975,251110,forecast
2022-09-19,1 wk ahead inc case,2022-09-24,DE,quantile,0.99,254467,forecast
2022-09-19,2 wk ahead inc case,2022-10-01,DE,quantile,0.01,261750,forecast
2022-09-19,2 wk ahead inc case,2022-10-01,DE,quantile,0.025,264828,forecast
2022-09-19,2 wk ahead inc case,2022-10-01,DE,quantile,0.05,269019,forecast
2022-09-19,2 wk ahead inc case,2022-10-01,DE,quantile,0.1,274977,forecast
2022-09-19,2 wk ahead inc case,2022-10-01,DE,quantile,0.15,278451,forecast
2022-09-19,2 wk ahead inc case,2022-10-01,DE,quantile,0.2,281492,forecast
2022-09-19,2 wk ahead inc case,2022-10-01,DE,quantile,0.25,283762,forecast
2022-09-19,2 wk ahead inc case,2022-10-01,DE,quantile,0.3,286278,forecast
2022-09-19,2 wk ahead inc case,2022-10-01,DE,quantile,0.35,288496,forecast
2022-09-19,2 wk ahead inc case,2022-10-01,DE,quantile,0.4,290412,forecast
2022-09-19,2 wk ahead inc case,2022-10-01,DE,quantile,0.45,292701,forecast
2022-09-19,2 wk ahead inc case,2022-10-01,DE,quantile,0.5,294524,forecast
2022-09-19,2 wk ahead inc case,2022-10-01,DE,quantile,0.55,296443,forecast
2022-09-19,2 wk ahead inc case,2022-10-01,DE,quantile,0.6,298171,forecast
2022-09-19,2 wk ahead inc case,2022-10-01,DE,quantile,0.65,300293,forecast
2022-09-19,2 wk ahead inc case,2022-10-01,DE,quantile,0.7,303239,forecast
2022-09-19,2 wk ahead inc case,2022-10-01,DE,quantile,0.75,305267,forecast
2022-09-19,2 wk ahead inc case,2022-10-01,DE,quantile,0.8,307354,forecast
2022-09-19,2 wk ahead inc case,2022-10-01,DE,quantile,0.85,311250,forecast
2022-09-19,2 wk ahead inc case,2022-10-01,DE,quantile,0.9,315701,forecast
2022-09-19,2 wk ahead inc case,2022-10-01,DE,quantile,0.95,321000,forecast
2022-09-19,2 wk ahead inc case,2022-10-01,DE,quantile,0.975,324538,forecast
2022-09-19,2 wk ahead inc case,2022-10-01,DE,quantile,0.99,331387,forecast
2022-09-19,3 wk ahead inc case,2022-10-08,DE,quantile,0.01,296261,forecast
2022-09-19,3 wk ahead inc case,2022-10-08,DE,quantile,0.025,300993,forecast
2022-09-19,3 wk ahead inc case,2022-10-08,DE,quantile,0.05,307346,forecast
2022-09-19,3 wk ahead inc case,2022-10-08,DE,quantile,0.1,317064,forecast
2022-09-19,3 wk ahead inc case,2022-10-08,DE,quantile,0.15,322217,forecast
2022-09-19,3 wk ahead inc case,2022-10-08,DE,quantile,0.2,326753,forecast
2022-09-19,3 wk ahead inc case,2022-10-08,DE,quantile,0.25,330808,forecast
2022-09-19,3 wk ahead inc case,2022-10-08,DE,quantile,0.3,334205,forecast
2022-09-19,3 wk ahead inc case,2022-10-08,DE,quantile,0.35,337858,forecast
2022-09-19,3 wk ahead inc case,2022-10-08,DE,quantile,0.4,341220,forecast
2022-09-19,3 wk ahead inc case,2022-10-08,DE,quantile,0.45,344729,forecast
2022-09-19,3 wk ahead inc case,2022-10-08,DE,quantile,0.5,347788,forecast
2022-09-19,3 wk ahead inc case,2022-10-08,DE,quantile,0.55,350504,forecast
2022-09-19,3 wk ahead inc case,2022-10-08,DE,quantile,0.6,354261,forecast
2022-09-19,3 wk ahead inc case,2022-10-08,DE,quantile,0.65,357676,forecast
2022-09-19,3 wk ahead inc case,2022-10-08,DE,quantile,0.7,361981,forecast
2022-09-19,3 wk ahead inc case,2022-10-08,DE,quantile,0.75,366115,forecast
2022-09-19,3 wk ahead inc case,2022-10-08,DE,quantile,0.8,369871,forecast
2022-09-19,3 wk ahead inc case,2022-10-08,DE,quantile,0.85,376142,forecast
2022-09-19,3 wk ahead inc case,2022-10-08,DE,quantile,0.9,384506,forecast
2022-09-19,3 wk ahead inc case,2022-10-08,DE,quantile,0.95,392701,forecast
2022-09-19,3 wk ahead inc case,2022-10-08,DE,quantile,0.975,401178,forecast
2022-09-19,3 wk ahead inc case,2022-10-08,DE,quantile,0.99,413705,forecast
2022-09-19,4 wk ahead inc case,2022-10-15,DE,quantile,0.01,340120,forecast
