forecast_date,target,target_end_date,location,type,quantile,value,scenario_id
2021-03-08,1 wk ahead inc death,2021-03-13,DE,quantile,0.01,1023,forecast
2021-03-08,1 wk ahead inc death,2021-03-13,DE,quantile,0.025,1039,forecast
2021-03-08,1 wk ahead inc death,2021-03-13,DE,quantile,0.05,1049,forecast
2021-03-08,1 wk ahead inc death,2021-03-13,DE,quantile,0.1,1060,forecast
2021-03-08,1 wk ahead inc death,2021-03-13,DE,quantile,0.15,1071,forecast
2021-03-08,1 wk ahead inc death,2021-03-13,DE,quantile,0.2,1076,forecast
2021-03-08,1 wk ahead inc death,2021-03-13,DE,quantile,0.25,1082,forecast
2021-03-08,1 wk ahead inc death,2021-03-13,DE,quantile,0.3,1087,forecast
2021-03-08,1 wk ahead inc death,2021-03-13,DE,quantile,0.35,1091,forecast
2021-03-08,1 wk ahead inc death,2021-03-13,DE,quantile,0.4,1097,forecast
2021-03-08,1 wk ahead inc death,2021-03-13,DE,quantile,0.45,1103,forecast
2021-03-08,1 wk ahead inc death,2021-03-13,DE,quantile,0.5,1108,forecast
2021-03-08,1 wk ahead inc death,2021-03-13,DE,quantile,0.55,1111,forecast
2021-03-08,1 wk ahead inc death,2021-03-13,DE,quantile,0.6,1116,forecast
2021-03-08,1 wk ahead inc death,2021-03-13,DE,quantile,0.65,1120,forecast
2021-03-08,1 wk ahead inc death,2021-03-13,DE,quantile,0.7,1124,forecast
2021-03-08,1 wk ahead inc death,2021-03-13,DE,quantile,0.75,1130,forecast
2021-03-08,1 wk ahead inc death,2021-03-13,DE,quantile,0.8,1136,forecast
2021-03-08,1 wk ahead inc death,2021-03-13,DE,quantile,0.85,1142,forecast
2021-03-08,1 wk ahead inc death,2021-03-13,DE,quantile,0.9,1151,forecast
2021-03-08,1 wk ahead inc death,2021-03-13,DE,quantile,0.95,1164,forecast
2021-03-08,1 wk ahead inc death,2021-03-13,DE,quantile,0.975,1178,forecast
2021-03-08,1 wk ahead inc death,2021-03-13,DE,quantile,0.99,1193,forecast
2021-03-08,2 wk ahead inc death,2021-03-20,DE,quantile,0.01,1082,forecast
2021-03-08,2 wk ahead inc death,2021-03-20,DE,quantile,0.025,1092,forecast
2021-03-08,2 wk ahead inc death,2021-03-20,DE,quantile,0.05,1107,forecast
2021-03-08,2 wk ahead inc death,2021-03-20,DE,quantile,0.1,1129,forecast
2021-03-08,2 wk ahead inc death,2021-03-20,DE,quantile,0.15,1141,forecast
2021-03-08,2 wk ahead inc death,2021-03-20,DE,quantile,0.2,1153,forecast
2021-03-08,2 wk ahead inc death,2021-03-20,DE,quantile,0.25,1159,forecast
2021-03-08,2 wk ahead inc death,2021-03-20,DE,quantile,0.3,1167,forecast
2021-03-08,2 wk ahead inc death,2021-03-20,DE,quantile,0.35,1174,forecast
2021-03-08,2 wk ahead inc death,2021-03-20,DE,quantile,0.4,1180,forecast
2021-03-08,2 wk ahead inc death,2021-03-20,DE,quantile,0.45,1187,forecast
2021-03-08,2 wk ahead inc death,2021-03-20,DE,quantile,0.5,1194,forecast
2021-03-08,2 wk ahead inc death,2021-03-20,DE,quantile,0.55,1201,forecast
2021-03-08,2 wk ahead inc death,2021-03-20,DE,quantile,0.6,1208,forecast
2021-03-08,2 wk ahead inc death,2021-03-20,DE,quantile,0.65,1215,forecast
2021-03-08,2 wk ahead inc death,2021-03-20,DE,quantile,0.7,1223,forecast
2021-03-08,2 wk ahead inc death,2021-03-20,DE,quantile,0.75,1231,forecast
2021-03-08,2 wk ahead inc death,2021-03-20,DE,quantile,0.8,1239,forecast
2021-03-08,2 wk ahead inc death,2021-03-20,DE,quantile,0.85,1251,forecast
2021-03-08,2 wk ahead inc death,2021-03-20,DE,quantile,0.9,1264,forecast
2021-03-08,2 wk ahead inc death,2021-03-20,DE,quantile,0.95,1288,forecast
2021-03-08,2 wk ahead inc death,2021-03-20,DE,quantile,0.975,1305,forecast
2021-03-08,2 wk ahead inc death,2021-03-20,DE,quantile,0.99,1325,forecast
2021-03-08,3 wk ahead inc death,2021-03-27,DE,quantile,0.01,1101,forecast
2021-03-08,3 wk ahead inc death,2021-03-27,DE,quantile,0.025,1143,forecast
2021-03-08,3 wk ahead inc death,2021-03-27,DE,quantile,0.05,1170,forecast
2021-03-08,3 wk ahead inc death,2021-03-27,DE,quantile,0.1,1201,forecast
2021-03-08,3 wk ahead inc death,2021-03-27,DE,quantile,0.15,1223,forecast
2021-03-08,3 wk ahead inc death,2021-03-27,DE,quantile,0.2,1243,forecast
2021-03-08,3 wk ahead inc death,2021-03-27,DE,quantile,0.25,1255,forecast
2021-03-08,3 wk ahead inc death,2021-03-27,DE,quantile,0.3,1270,forecast
2021-03-08,3 wk ahead inc death,2021-03-27,DE,quantile,0.35,1285,forecast
2021-03-08,3 wk ahead inc death,2021-03-27,DE,quantile,0.4,1297,forecast
2021-03-08,3 wk ahead inc death,2021-03-27,DE,quantile,0.45,1308,forecast
2021-03-08,3 wk ahead inc death,2021-03-27,DE,quantile,0.5,1319,forecast
2021-03-08,3 wk ahead inc death,2021-03-27,DE,quantile,0.55,1330,forecast
2021-03-08,3 wk ahead inc death,2021-03-27,DE,quantile,0.6,1345,forecast
2021-03-08,3 wk ahead inc death,2021-03-27,DE,quantile,0.65,1357,forecast
2021-03-08,3 wk ahead inc death,2021-03-27,DE,quantile,0.7,1371,forecast
2021-03-08,3 wk ahead inc death,2021-03-27,DE,quantile,0.75,1382,forecast
2021-03-08,3 wk ahead inc death,2021-03-27,DE,quantile,0.8,1400,forecast
2021-03-08,3 wk ahead inc death,2021-03-27,DE,quantile,0.85,1421,forecast
2021-03-08,3 wk ahead inc death,2021-03-27,DE,quantile,0.9,1445,forecast
2021-03-08,3 wk ahead inc death,2021-03-27,DE,quantile,0.95,1494,forecast
2021-03-08,3 wk ahead inc death,2021-03-27,DE,quantile,0.975,1510,forecast
2021-03-08,3 wk ahead inc death,2021-03-27,DE,quantile,0.99,1564,forecast
2021-03-08,4 wk ahead inc death,2021-04-03,DE,quantile,0.01,1156,forecast
2021-03-08,4 wk ahead inc death,2021-04-03,DE,quantile,0.025,1215,forecast
