model,target_variable,horizon,location,interval_score,sharpness,underprediction,overprediction,coverage_deviation,bias,aem,relative_skill,scaled_rel_skill,cov_50,cov_95,mae,n,continuous_weeks
LANL-GrowthRate,inc case,5,AT,4259.44420962733,1387.710048136646,62.83043478260868,2808.9037267080744,-0.24857142857142858,0.6542857142857144,6556.714285714285,0.7978291306067002,NA,0.2857142857142857,0.5714285714285714,6556.714285714285,7,11
Priesemann-bayes,inc case,3,AT,4715.066073008463,1533.2493947061823,0,3181.8166783022807,-0.22869565217391305,0.796,7689.097018755037,1.0922806818340696,NA,0.2,0.8,7689.097018755037,5,NA
UMass-SemiMech,inc case,2,AT,2427.253602484472,1146.6324844720498,85.75155279503106,1194.8695652173913,-0.0870807453416149,0.5071428571428571,3896,1.114371785059744,NA,0.2857142857142857,1,3896,7,8
USC-SIkJalpha,inc case,5,AT,6691.649043478261,1312.4639503105589,0,5379.185093167702,-0.3727950310559006,0.8428571428571429,9257.857142857143,1.2534012129132979,NA,0.14285714285714285,0.2857142857142857,9257.857142857143,7,11
UVA-Ensemble,inc case,4,AT,7279.749448746377,652.2853594932787,434.8547829810483,6192.60930627205,-0.5285714285714286,0.56,10178.916507888538,1.6420087824272842,NA,0,0.2,10178.916507888538,5,5
bisop-seirfilterlite,inc case,1,AT,1410.0249275362319,235.95246376811593,312.0869565217391,861.9855072463768,-0.3272463768115942,0.21666666666666667,2033.6666666666667,1.0321557244989368,NA,0,0.6666666666666666,2033.6666666666667,3,NA
LANL-GrowthRate,inc case,6,AT,5163.707795652174,1727.3063463768117,13.192028985507246,3423.209420289855,-0.19681159420289854,0.6416666666666666,7362.916666666667,NA,NA,0.3333333333333333,0.6666666666666666,7362.916666666667,6,11
Priesemann-bayes,inc case,4,AT,6135.838722050746,2249.8741001634075,0,3885.9646218873377,-0.22869565217391305,0.8099999999999999,9970.374092838943,1.0858732887917852,NA,0,1,9970.374092838943,5,NA
UMass-SemiMech,inc case,3,AT,3342.87731884058,1521.5222463768116,12.398550724637682,1808.9565217391305,-0.0953623188405797,0.5800000000000001,5069.833333333333,0.9947340790124838,NA,0.3333333333333333,0.8333333333333334,5069.833333333333,6,8
bisop-seirfilterlite,inc case,2,AT,1807.7101449275362,341.0144927536232,175.6231884057971,1291.072463768116,-0.15333333333333332,0,2416,0.9654288004332988,NA,0.3333333333333333,0.6666666666666666,2416,3,NA
UMass-SemiMech,inc case,4,AT,4025.672086956522,1895.2286086956522,0,2130.4434782608696,-0.05478260869565217,0.62,6332.6,0.8891783552264306,NA,0.4,1,6332.6,5,8
bisop-seirfilterlite,inc case,3,AT,1484.101739130435,553.3191304347827,3.927536231884058,926.8550724637681,0.07855072463768116,0.3833333333333333,2122,0.7238264082562833,NA,0.6666666666666666,1,2122,3,NA
epiforecasts-EpiExpert_Rt,inc case,1,AT,1212.139577173913,430.2476206521739,209.98586956521737,571.9060869565218,-0.14608695652173914,0.275,1821.4375,1.1612201843404146,NA,0.25,0.75,1821.4375,4,NA
BIOCOMSC-Gompertz,inc case,1,AT,938.609375,938.609375,0,0,0.275,NA,NA,1.0074611468869485,NA,1,1,721.25,4,4
bisop-seirfilterlite,inc case,4,AT,1938.8357971014493,815.1401449275362,0,1123.695652173913,-0.06637681159420289,0.6333333333333333,3436.3333333333335,0.5472791209620632,NA,0.3333333333333333,1,3436.3333333333335,3,NA
epiforecasts-EpiExpert_Rt,inc case,2,AT,2162.530150543478,445.61906358695654,193.5706521739131,1523.3404347826088,-0.32,0.475,3139.25,1.2037159916313707,NA,0,0.5,3139.25,4,NA
epiforecasts-EpiExpert_direct,inc case,1,AT,1629.0049935812356,225.11482484201812,0,1403.8901687392174,-0.3417391304347826,0.85,2149.62,1.3898999336551414,NA,0,0.5,2149.62,2,NA
BIOCOMSC-Gompertz,inc case,2,AT,1849.2958333333333,1849.2958333333333,0,0,0.275,NA,NA,0.8687862529637859,NA,1,1,2420,3,4
MUNI-ARIMA,inc case,1,AT,550.1288405797102,263.88246376811594,0.21739130434782608,286.0289855072464,0.1655072463768116,0.3,711,0.5764783897200114,NA,0.6666666666666666,1,711,3,3
epiforecasts-EpiExpert_Rt,inc case,3,AT,3136.609723188406,520.8421869565218,3.079710144927536,2612.6878260869566,-0.24028985507246375,0.6333333333333333,3957.3333333333335,1.027511360648478,NA,0.3333333333333333,0.3333333333333333,3957.3333333333335,3,NA
epiforecasts-EpiExpert_direct,inc case,2,AT,3393.5361026093587,421.3695953940399,0,2972.1665072153187,-0.5156521739130435,0.99,4617.95,1.3361252079684747,NA,0,0,4617.95,2,NA
MUNI-ARIMA,inc case,2,AT,1404.286304347826,654.503695652174,1.2608695652173914,748.5217391304348,0.09304347826086957,0.35,2030,0.6869039613113223,NA,0.5,1,2030,2,3
epiforecasts-EpiExpert_Rt,inc case,4,AT,2876.656970652174,650.8480576086956,0,2225.8089130434782,-0.25478260869565217,0.75,3900.5,0.8005732645920411,NA,0.5,0.5,3900.5,2,NA
epiforecasts-EpiExpert_direct,inc case,3,AT,4716.275221780928,600.6850490941995,0,4115.590172686729,-0.5591304347826087,1,6353.014999999999,1.230987736938029,NA,0,0,6353.014999999999,2,NA
epiforecasts-EpiExpert_direct,inc case,4,AT,5541.069625712413,1100.3096699331165,0,4440.7599557792955,-0.5591304347826087,1,8129.0599999999995,1.2423366357855845,NA,0,0,8129.0599999999995,1,NA
EuroCOVIDhub-ensemble,inc death,1,AT,10.92944963329768,8.06974926115881,0.7777861810370236,2.081914191101845,0.1523320158102767,0.18181818181818182,14.614610688295562,0.7413218080839235,NA,0.9090909090909091,1,14.614610688295562,11,11
IEM_Health-CovidProject,inc death,1,AT,15.595535651738924,9.388104677467213,2.7086972517014507,3.4987337225702593,0.0890909090909091,0.18181818181818182,24.196627850256515,1.0489456977088643,NA,0.6363636363636364,1,24.196627850256515,11,11
ILM-EKF,inc death,1,AT,23.0903778921078,21.318151165722934,0.09633739832162538,1.675889328063241,0.31043478260869567,0.14545454545454542,17.306669252306477,1.591765761157558,NA,1,1,17.306669252306477,11,11
LANL-GrowthRate,inc death,1,AT,10.961449011857708,3.230421343873518,6.023517786561265,1.7075098814229248,-0.057154150197628456,-0.06818181818181818,16.181818181818183,0.6781538707120124,NA,0.36363636363636365,0.9090909090909091,16.181818181818183,11,11
RobertWalraven-ESG,inc death,1,AT,11.42805928853755,4.6618537549407115,2.665494071146245,4.100711462450593,-0.11644268774703558,0.2,20.71909090909091,0.8010741643382605,NA,0.18181818181818182,1,20.71909090909091,11,11
USC-SIkJalpha,inc death,1,AT,19.357857707509883,6.748371541501976,0.5288537549407115,12.080632411067194,-0.22711462450592884,0.6,20.636363636363637,1.4495027871618056,NA,0.36363636363636365,0.45454545454545453,20.636363636363637,11,11
epiforecasts-EpiExpert,inc death,1,AT,13.191835825274055,4.5992216234913315,2.67329565097284,5.919318550809884,-0.15333333333333332,0.30833333333333335,22.555833333333336,0.8923052066223449,NA,0.16666666666666666,1,22.555833333333336,6,NA
epiforecasts-EpiNow2,inc death,1,AT,12.48619209486166,6.244294861660079,0.2450592885375494,5.996837944664032,0.04956521739130435,0.35000000000000003,18.863636363636363,0.7449074482775911,NA,0.6363636363636364,1,18.863636363636363,11,11
EuroCOVIDhub-ensemble,inc death,2,AT,14.459713079970577,10.060018655742288,0.4956639002150496,3.9040305240132382,0.1191304347826087,0.32,18.40435900529696,0.7286420482680742,NA,0.7,1,18.40435900529696,10,11
IEM_Health-CovidProject,inc death,2,AT,25.56380862895297,13.259719820447604,4.626026149542837,7.678062658962529,-0.0026086956521739098,0.215,39.610648851601766,1.2370318820558814,NA,0.4,1,39.610648851601766,10,11
ILM-EKF,inc death,2,AT,28.27823470567334,24.271470946453213,0.06086956521739131,3.945894194002735,0.2234782608695652,0.27999999999999997,31.101209478291207,1.2963184269767323,NA,1,1,31.101209478291207,10,11
Imperial-DeCa,inc death,1,AT,9.419865217391305,2.7948652173913042,5.869565217391305,0.7554347826086957,0.02782608695652174,-0.2,13.375,0.5172349884860054,NA,0.75,0.875,13.375,8,2
Imperial-RtI0,inc death,1,AT,17.735525271739135,7.371394836956526,5.657608695652174,4.706521739130435,-0.004782608695652171,0.19375000000000003,28.625,1.0778382614955921,NA,0.625,1,28.625,8,2
Imperial-sbkp,inc death,1,AT,24.08307282608696,4.751551086956524,7.342391304347826,11.98913043478261,-0.20043478260869566,0.4125,35.125,1.4300105725013383,NA,0.25,0.75,35.125,8,2
LANL-GrowthRate,inc death,2,AT,14.542194347826088,4.870455217391306,6.22608695652174,3.4456521739130435,-0.1591304347826087,-0.08,24.65,0.6572571314281178,NA,0.1,1,24.65,10,11
RobertWalraven-ESG,inc death,2,AT,17.595218695652175,5.70765347826087,6.573608695652174,5.313956521739131,-0.09826086956521739,0.12200000000000001,27.526,0.8211897694694894,NA,0.4,0.9,27.526,10,11
USC-SIkJalpha,inc death,2,AT,24.324786956521738,8.166526086956521,0,16.15826086956522,-0.18521739130434783,0.665,25.1,1.3364371100755477,NA,0.4,0.5,25.1,10,11
epiforecasts-EpiExpert,inc death,2,AT,22.043309648149716,5.727416524668189,2.904396854746964,13.411496268734563,-0.2692753623188406,0.4266666666666667,36.07138888888883,1.0939447777185858,NA,0.16666666666666666,0.6666666666666666,36.07138888888883,6,NA
epiforecasts-EpiNow2,inc death,2,AT,19.898975869565216,7.3859323913043475,0,12.513043478260869,-0.05043478260869565,0.588,29.5,0.7921308979870704,NA,0.4,0.9,29.5,10,11
EuroCOVIDhub-ensemble,inc death,3,AT,20.00501310878536,12.539418597780688,0.03379514241242781,7.4317993685922445,0.0978743961352657,0.38888888888888884,24.20989906259123,0.770371126814418,NA,0.6666666666666666,1,24.20989906259123,9,11
IEM_Health-CovidProject,inc death,3,AT,37.36963761575289,17.300187820250695,6.068737463920985,14.000712331581212,-0.08570048309178743,0.2588888888888889,60.72373070920619,1.398721366370651,NA,0.3333333333333333,0.8888888888888888,60.72373070920619,9,11
ILM-EKF,inc death,3,AT,37.20063057077445,28.442905239255786,0,8.75772533151866,0.11719806763285025,0.4222222222222222,51.385532610879565,1.2828350880207837,NA,0.7777777777777778,1,51.385532610879565,9,11
LANL-GrowthRate,inc death,3,AT,20.3602654589372,6.7136471014492765,6.927536231884058,6.719082125603865,-0.0953623188405797,-0.035555555555555535,32.22222222222222,0.7523055460706505,NA,0.3333333333333333,0.8888888888888888,32.22222222222222,9,11
RobertWalraven-ESG,inc death,3,AT,24.450531884057973,6.7678265700483085,9.187729468599034,8.494975845410629,-0.2306280193236715,0.002222222222222212,41.5488888888889,0.86840204938775,NA,0.1111111111111111,0.8888888888888888,41.5488888888889,9,11
USC-SIkJalpha,inc death,3,AT,36.99098550724638,9.633497584541063,0,27.357487922705314,-0.22096618357487924,0.7166666666666667,45.333333333333336,1.4717846564388855,NA,0.3333333333333333,0.5555555555555556,45.333333333333336,9,11
epiforecasts-EpiExpert,inc death,3,AT,33.99586011338712,7.4210163181416124,1.1647192276254696,25.41012456762003,-0.2808695652173913,0.44,50.0443333333334,1.303763557627285,NA,0.4,0.4,50.0443333333334,5,NA
epiforecasts-EpiNow2,inc death,3,AT,33.34233429951691,9.719000966183575,0.016908212560386472,23.606425120772947,-0.14367149758454106,0.6611111111111111,50.44444444444444,0.998598190422855,NA,0.3333333333333333,0.8888888888888888,50.44444444444444,9,11
EuroCOVIDhub-ensemble,inc death,4,AT,27.789723720621705,16.190036557079875,0.22450439457371327,11.375182768968118,0.01695652173913044,0.4475,40.618784024798984,0.8159797690193168,NA,0.625,0.875,40.618784024798984,8,11
IEM_Health-CovidProject,inc death,4,AT,56.187794562628405,22.640170961745348,10.783179517226758,22.764444083656297,-0.12434782608695652,0.29375,89.75251480965639,1.6385306487960776,NA,0.375,0.875,89.75251480965639,8,11
ILM-EKF,inc death,4,AT,52.7767880458272,34.69524685508615,0,18.081541190741053,0.006086956521739133,0.55,79.09245250426773,1.3404686763999833,NA,0.375,1,79.09245250426773,8,11
LANL-GrowthRate,inc death,4,AT,30.469733695652177,8.932777173913047,10.770652173913044,10.766304347826088,-0.042826086956521736,-0.014999999999999986,43.125,0.8773900581517072,NA,0.5,0.75,43.125,8,11
RobertWalraven-ESG,inc death,4,AT,37.20002445652174,7.840078804347827,17.34570652173913,12.014239130434783,-0.32,-0.06874999999999996,59.89875,0.9838027763857643,NA,0.125,0.75,59.89875,8,11
UMass-MechBayes,inc death,1,AT,8.895217391304348,6.759347826086957,1.690217391304348,0.44565217391304346,0.24521739130434783,-0.05,11.875,0.6225926999304215,NA,0.875,1,11.875,8,8
UMass-SemiMech,inc death,1,AT,8.851086956521739,7.356521739130435,0.25,1.2445652173913044,0.22891304347826086,0.1875,10.625,0.6734589241908968,NA,0.875,1,10.625,8,8
USC-SIkJalpha,inc death,4,AT,47.00203260869565,12.781380434782609,0,34.220652173913045,-0.22217391304347825,0.7125,58.75,1.3535533118329932,NA,0.375,0.5,58.75,8,11
epiforecasts-EpiExpert,inc death,4,AT,41.76962024607743,10.331245585672837,1.085800051220152,30.35257460918444,-0.14608695652173911,0.375,57.787499999999994,1.3128548677010539,NA,0.5,0.5,57.787499999999994,4,NA
epiforecasts-EpiNow2,inc death,4,AT,44.40781657608696,13.793686141304349,0.02717391304347826,30.58695652173913,-0.14608695652173911,0.6725,70.3125,0.9889391779017637,NA,0.375,0.875,70.3125,8,11
LANL-GrowthRate,inc death,5,AT,35.669391614906836,11.25945372670808,14.15527950310559,10.254658385093167,-0.04981366459627329,0.054285714285714305,52.285714285714285,0.7678330819845021,NA,0.42857142857142855,0.8571428571428571,52.285714285714285,7,11
UMass-MechBayes,inc death,2,AT,10.651055900621119,8.750434782608696,1.0248447204968945,0.8757763975155279,0.23590062111801244,0.08571428571428572,11.714285714285714,0.5052795665506439,NA,1,1,11.714285714285714,7,8
UMass-SemiMech,inc death,2,AT,15.910186335403727,9.388447204968944,0.018633540372670808,6.503105590062112,0.07440993788819876,0.4428571428571429,22,0.7905855926823109,NA,0.5714285714285714,1,22,7,8
USC-SIkJalpha,inc death,5,AT,60.500931677018635,17.038819875776397,0,43.46211180124224,-0.24857142857142858,0.75,80.57142857142857,1.302366391163365,NA,0.2857142857142857,0.5714285714285714,80.57142857142857,7,11
bisop-seirfilterlite,inc death,1,AT,27.512753623188406,5.9910144927536235,21.52173913043478,0,-0.3272463768115942,-0.8533333333333334,43.666666666666664,2.047669362962852,NA,0,0.3333333333333333,43.666666666666664,3,NA
LANL-GrowthRate,inc death,6,AT,35.035515942028994,12.607979710144933,15.405797101449275,7.021739130434782,-0.12434782608695652,0.11333333333333334,58.166666666666664,NA,NA,0.3333333333333333,0.8333333333333334,58.166666666666664,6,11
UMass-MechBayes,inc death,3,AT,16.587463768115942,11.717898550724637,1.3840579710144927,3.4855072463768115,0.12202898550724638,0.21666666666666665,24.666666666666668,0.5575815324488242,NA,0.8333333333333334,1,24.666666666666668,6,8
UMass-SemiMech,inc death,3,AT,26.589927536231883,12.329057971014493,0.06521739130434782,14.195652173913043,-0.0808695652173913,0.575,42,0.946020107454109,NA,0.5,1,42,6,8
bisop-seirfilterlite,inc death,2,AT,23.698840579710144,6.061159420289855,17.63768115942029,0,-0.15333333333333332,-0.6666666666666666,31.666666666666668,1.4888795245077948,NA,0.3333333333333333,0.6666666666666666,31.666666666666668,3,NA
UMass-MechBayes,inc death,4,AT,21.251739130434782,15.269130434782609,0.3652173913043479,5.6173913043478265,0.15391304347826087,0.30000000000000004,31.6,0.5296976736003566,NA,0.8,1,31.6,5,8
UMass-SemiMech,inc death,4,AT,37.62052173913044,15.524869565217392,0,22.095652173913045,-0.12434782608695652,0.66,57.4,0.9843790173826265,NA,0.4,0.8,57.4,5,8
bisop-seirfilterlite,inc death,3,AT,17.549855072463767,6.53536231884058,11.01449275362319,0,-0.0953623188405797,-0.65,24.666666666666668,0.8354959711034309,NA,0.3333333333333333,1,24.666666666666668,3,NA
epiforecasts-EpiExpert_Rt,inc death,1,AT,9.257789945652174,4.783876902173913,0.30434782608695654,4.1695652173913045,-0.015652173913043476,0.425,16,0.7761667339110562,NA,0.5,1,16,4,NA
BIOCOMSC-Gompertz,inc death,1,AT,14.471875,12.471875,2,0,0.15000000000000002,-0.95,NA,1.4140472536058688,NA,0.75,1,20.5,4,4
bisop-seirfilterlite,inc death,4,AT,13.418840579710144,7.2449275362318835,4.739130434782608,1.434782608695652,0.020579710144927536,-0.26666666666666666,22,0.4536940023332786,NA,0.6666666666666666,1,22,3,NA
epiforecasts-EpiExpert_Rt,inc death,2,AT,15.732254891304347,4.938776630434782,0,10.793478260869565,-0.12434782608695652,0.65,23.25,0.8253032895712371,NA,0.25,0.75,23.25,4,NA
epiforecasts-EpiExpert_direct,inc death,1,AT,14.00102476342814,3.9462211818704023,0,10.054803581557739,-0.16782608695652174,0.725,22.875,1.4106167122328468,NA,0.5,1,22.875,2,NA
BIOCOMSC-Gompertz,inc death,2,AT,26.175,26.175,0,0,0.275,NA,NA,1.3732508072053542,NA,1,1,21.666666666666668,3,4
MUNI-ARIMA,inc death,1,AT,15.64840579710145,7.242608695652174,0,8.405797101449275,-0.03739130434782608,0.6,28,1.7600205122761774,NA,0.6666666666666666,1,28,3,3
epiforecasts-EpiExpert_Rt,inc death,3,AT,27.40201956521739,5.208396376811594,0.021739130434782608,22.171884057971013,-0.24028985507246375,0.6333333333333333,36.5,0.9258621198786288,NA,0.3333333333333333,0.3333333333333333,36.5,3,NA
epiforecasts-EpiExpert_direct,inc death,2,AT,26.091629061273284,6.235186722105142,0,19.856442339168144,-0.3417391304347826,0.925,42.91,1.2986853583134947,NA,0,1,42.91,2,NA
MUNI-ARIMA,inc death,2,AT,34.91478260869565,13.15391304347826,0,21.76086956521739,-0.21130434782608695,0.8,62.5,1.8328632488137029,NA,0,1,62.5,2,3
epiforecasts-EpiExpert_Rt,inc death,4,AT,29.110792391304347,6.043401086956522,0,23.067391304347826,-0.2982608695652174,0.8,42,0.8263874368853884,NA,0,0.5,42,2,NA
epiforecasts-EpiExpert_direct,inc death,3,AT,44.620563756792826,8.61205606775584,0,36.00850768903699,-0.5156521739130435,0.99,67.63499999999999,1.4362852873598357,NA,0,0,67.63499999999999,2,NA
epiforecasts-EpiExpert_direct,inc death,4,AT,80.53554813294052,16.685166339707425,0,63.8503817932331,-0.5591304347826087,1,119.78,1.856874395933366,NA,0,0,119.78,1,NA
EuroCOVIDhub-ensemble,inc case,1,BE,2151.073084907475,1266.8941379135629,303.70411235353436,580.4748346403776,0.07328063241106719,0.018181818181818188,3370.2427953854867,0.8265778988844417,NA,0.5454545454545454,1,3370.2427953854867,11,11
IEM_Health-CovidProject,inc case,1,BE,2728.4946959910494,1316.5328446286053,220.6192281401084,1191.3426232223355,0.057470355731225296,0.19999999999999998,4415.754262720466,1.003793376144193,NA,0.6363636363636364,1,4415.754262720466,11,11
ILM-EKF,inc case,1,BE,2650.595733808375,1055.163277881306,438.54312786382803,1156.889328063241,-0.03739130434782608,-0.029090909090909087,4403.41405743749,0.9190965727888074,NA,0.45454545454545453,0.9090909090909091,4403.41405743749,11,11
