model,target_variable,horizon,location,interval_score,sharpness,underprediction,overprediction,coverage_deviation,bias,aem,relative_skill,scaled_rel_skill,cov_50,cov_95,mae,n,continuous_weeks
UMass-SemiMech,inc case,3,AT,2434.086608695652,1103.6083478260869,7.439130434782609,1323.0391304347827,-0.12434782608695652,0.636,3746,1.0524148430891254,NA,0.3,0.8,3746,10,12
bisop-seirfilterlite,inc case,2,AT,1807.7101449275362,341.0144927536232,175.6231884057971,1291.072463768116,-0.15333333333333332,0,2416,0.9654288004332988,NA,0.3333333333333333,0.6666666666666666,2416,3,0
UMass-SemiMech,inc case,4,AT,3141.7876328502416,1433.4542995169081,0,1708.3333333333333,-0.10502415458937198,0.6644444444444445,4894.777777777777,0.9809596450737993,NA,0.3333333333333333,0.8888888888888888,4894.777777777777,9,12
bisop-seirfilterlite,inc case,3,AT,1484.101739130435,553.3191304347827,3.927536231884058,926.8550724637681,0.07855072463768116,0.3833333333333333,2122,0.7238264082562833,NA,0.6666666666666666,1,2122,3,0
epiforecasts-EpiExpert_Rt,inc case,1,AT,1046.6963852173913,359.918472173913,167.9886956521739,518.7892173913044,-0.19391304347826085,0.41,1581.25,1.1808273638503592,NA,0.2,0.8,1581.25,5,0
BIOCOMSC-Gompertz,inc case,1,AT,588.896875,583.584375,0,5.3125,0.21250000000000002,0.95,NA,0.9637332645517951,NA,0.875,1,504.375,8,8
bisop-seirfilterlite,inc case,4,AT,1938.8357971014493,815.1401449275362,0,1123.695652173913,-0.06637681159420289,0.6333333333333333,3436.3333333333335,0.5472791209620632,NA,0.3333333333333333,1,3436.3333333333335,3,0
epiforecasts-EpiExpert_Rt,inc case,2,AT,1949.52443,380.41529956521737,154.85652173913047,1414.2526086956523,-0.36782608695652175,0.58,2800.9,1.2771551435765136,NA,0,0.4,2800.9,5,0
epiforecasts-EpiExpert_direct,inc case,1,AT,1139.1096565983646,175.2760129783795,27.90686446050696,935.9267791594783,-0.24028985507246375,0.36666666666666664,1534.7833333333333,1.293323893344261,NA,0,0.6666666666666666,1534.7833333333333,3,0
BIOCOMSC-Gompertz,inc case,2,AT,1032.7125,1032.7125,0,0,0.275,NA,NA,0.8799516151523149,NA,1,1,1158.857142857143,7,8
MUNI-ARIMA,inc case,1,AT,357.72093167701865,188.14329192546583,3.0434782608695654,166.53416149068323,0.09925465838509318,0.32857142857142857,497.42857142857144,0.6016534994354668,NA,0.5714285714285714,1,497.42857142857144,7,7
epiforecasts-EpiExpert_Rt,inc case,3,AT,2679.499607608696,610.9467815217391,2.3097826086956523,2066.243043478261,-0.16782608695652174,0.6,3479.875,1.0461884317581032,NA,0.5,0.5,3479.875,4,0
epiforecasts-EpiExpert_direct,inc case,2,AT,2281.7584057653667,299.2671996709211,1.0468679508997187,1981.4443381435458,-0.24028985507246375,0.5933333333333334,3093.9133333333334,1.2433576328818574,NA,0.3333333333333333,0.3333333333333333,3093.9133333333334,3,0
MUNI-ARIMA,inc case,2,AT,748.308768115942,465.8232608695652,1.065217391304348,281.4202898550725,0.20898550724637682,0.24999999999999997,942.5,0.7551218167990534,NA,0.8333333333333334,1,942.5,6,7
epiforecasts-EpiExpert_Rt,inc case,4,AT,3004.4302489130437,800.2902489130435,0,2204.14,-0.27652173913043476,0.775,4223.5,0.9377393070532721,NA,0.25,0.5,4223.5,4,0
epiforecasts-EpiExpert_direct,inc case,3,AT,3239.2722401155493,413.3060319554264,82.23942636897014,2743.726781791153,-0.5301449275362319,0.34,4379.386666666666,1.1064536279078852,NA,0,0,4379.386666666666,3,0
epiforecasts-EpiExpert_direct,inc case,4,AT,3359.1827739442397,503.99221580716875,0,2855.190558137071,-0.2982608695652174,0.7666666666666667,4592.906666666667,0.8582605843391362,NA,0.3333333333333333,0.3333333333333333,4592.906666666667,3,0
MUNI-ARIMA,inc case,3,AT,765.9390217391305,704.1781521739131,0.09782608695652174,61.66304347826087,0.31043478260869567,0.14999999999999997,554,1.0202277389218086,NA,1,1,554,4,6
MUNI-ARIMA,inc case,4,AT,1004.8336231884058,947.3408695652174,0,57.492753623188406,0.33942028985507244,0.16666666666666666,621,1.3074134959333832,NA,1,1,621,3,6
EuroCOVIDhub-ensemble,inc death,1,AT,9.375618861439975,6.606538539421987,0.8585154896474501,1.910564832370538,0.10753623188405798,0.14,12.942374410077099,0.7507376401458664,NA,0.8,1,12.942374410077099,15,15
IEM_Health-CovidProject,inc death,1,AT,13.37348724131994,7.847972254504397,2.0889899493781336,3.4365250374374106,0.061159420289855077,0.19333333333333333,20.859314961526653,1.077546283323979,NA,0.6,1,20.859314961526653,15,15
ILM-EKF,inc death,1,AT,19.065291613632677,17.31928186935624,0.18948800514600356,1.5565217391304347,0.2698550724637681,0.12666666666666665,15.22489078502475,1.5456940641180292,NA,0.9333333333333333,1,15.22489078502475,15,15
LANL-GrowthRate,inc death,1,AT,10.555424223602484,2.8878776397515526,4.965683229813664,2.701863354037267,-0.12124223602484471,0.017857142857142867,15.785714285714286,0.7774389914207765,NA,0.2857142857142857,0.9285714285714286,15.785714285714286,14,2
RobertWalraven-ESG,inc death,1,AT,9.717526376811595,4.366511884057971,2.279913043478261,3.0711014492753628,-0.043188405797101447,0.11333333333333334,17.232,0.78849750329048085,NA,0.3333333333333333,1,17.232,15,15
USC-SIkJalpha,inc death,1,AT,16.18147536231884,5.09683768115942,0.792463768115942,10.292173913043477,-0.2692753623188406,0.48000000000000004,17.333333333333332,1.4138174253339892,NA,0.3333333333333333,0.4,17.333333333333332,15,15
epiforecasts-EpiExpert,inc death,1,AT,11.011582201670299,3.776490837929162,2.0049717382296297,5.230119625511506,-0.13521739130434782,0.3875,18.608125,0.8624159274602815,NA,0.25,1,18.608125,8,0
epiforecasts-EpiNow2,inc death,1,AT,10.343797391304347,5.157710434782609,0.4463768115942029,4.739710144927536,0.043768115942028986,0.25,15.7,0.7408835154758905,NA,0.6,1,15.7,15,15
EuroCOVIDhub-ensemble,inc death,2,AT,11.773084196349735,8.15468492700803,0.40954167347910686,3.208857595862598,0.11788819875776398,0.2785714285714286,15.383099919972285,0.729482035440091,NA,0.7142857142857143,1,15.383099919972285,14,15
IEM_Health-CovidProject,inc death,2,AT,21.809179730337462,11.041215084556779,3.304304392530598,7.463660253250085,-0.018757763975155276,0.32857142857142857,33.530399468435526,1.3258900323567744,NA,0.35714285714285715,1,33.530399468435526,14,15
ILM-EKF,inc death,2,AT,22.531999945046174,19.275615893429315,0.07142857142857142,3.1849554801882887,0.21726708074534162,0.2642857142857143,24.71514962735086,1.3036120357732588,NA,0.9285714285714286,1,24.71514962735086,14,15
Imperial-DeCa,inc death,1,AT,8.525040316205533,2.3590324110671936,4.83399209486166,1.33201581027668,-0.06110671936758893,-0.18,12.181818181818182,0.5927103484923111,NA,0.6363636363636364,0.7272727272727273,12.181818181818182,11,2
Imperial-RtI0,inc death,1,AT,15.425659486166012,6.206291897233204,4.608695652173913,4.6106719367588935,-0.053201581027667984,0.20454545454545456,25.363636363636363,1.156380841044485,NA,0.45454545454545453,1,25.363636363636363,11,2
Imperial-sbkp,inc death,1,AT,19.71002134387352,3.947175494071148,6.264822134387352,9.49802371541502,-0.22711462450592884,0.3409090909090909,28.90909090909091,1.4222215729236583,NA,0.2727272727272727,0.7272727272727273,28.90909090909091,11,2
LANL-GrowthRate,inc death,2,AT,12.818443812709031,4.004062541806021,6.1638795986622075,2.650501672240803,-0.19123745819397994,-0.26,21.5,0.7377516595907665,NA,0.07692307692307693,0.9230769230769231,21.5,13,2
RobertWalraven-ESG,inc death,2,AT,14.804524844720497,5.3438105590062115,4.9865838509316776,4.474130434782609,-0.04981366459627329,0.10857142857142858,23.477857142857143,0.8756402152552326,NA,0.5,0.9285714285714286,23.477857142857143,14,15
USC-SIkJalpha,inc death,2,AT,19.785071428571428,6.087555900621118,0.27080745341614915,13.426708074534162,-0.24236024844720497,0.5178571428571428,20.714285714285715,1.306755807731352,NA,0.35714285714285715,0.42857142857142855,20.714285714285715,14,15
epiforecasts-EpiExpert,inc death,2,AT,17.077755606851277,4.614908485045441,2.4042249202549133,10.058622201550923,-0.17869565217391303,0.2075,27.794791666666626,1.0413501411619785,NA,0.25,0.75,27.794791666666626,8,0
epiforecasts-EpiNow2,inc death,2,AT,15.619272204968944,5.922688354037267,0.30745341614906835,9.389130434782608,-0.04049689440993789,0.3842857142857143,23.428571428571427,0.7901039726418311,NA,0.42857142857142855,0.9285714285714286,23.428571428571427,14,15
EuroCOVIDhub-ensemble,inc death,3,AT,16.693552099851555,10.084883163454466,0.04253702793329415,6.566131908463797,0.06963210702341137,0.4076923076923077,21.034961964200534,0.7728657987745501,NA,0.6153846153846154,1,21.034961964200534,13,15
IEM_Health-CovidProject,inc death,3,AT,34.61496922920848,14.286932268158122,4.216697224124091,16.111339736926265,-0.1511036789297659,0.39076923076923076,54.94909527835256,1.6181518630612184,NA,0.3076923076923077,0.7692307692307693,54.94909527835256,13,15
ILM-EKF,inc death,3,AT,29.264082033947528,22.037161821157017,0.0802675585284281,7.146652654262082,0.10976588628762542,0.3846153846153846,40.80536873060893,1.209453630357824,NA,0.6923076923076923,1,40.80536873060893,13,15
LANL-GrowthRate,inc death,3,AT,16.69570634057971,5.38465561594203,5.945652173913044,5.365398550724638,-0.0881159420289855,-0.04749999999999999,26.416666666666668,0.6629589961406933,NA,0.3333333333333333,0.9166666666666666,26.416666666666668,12,2
RobertWalraven-ESG,inc death,3,AT,19.330345150501675,6.327535785953177,6.538461538461539,6.464347826086957,-0.12434782608695652,0.07076923076923078,32.83384615384616,0.8112951302402931,NA,0.3076923076923077,0.9230769230769231,32.83384615384616,13,15
USC-SIkJalpha,inc death,3,AT,31.481665551839466,7.070294314381271,0,24.411371237458194,-0.32501672240802676,0.8038461538461539,37.76923076923077,1.5074095300593637,NA,0.23076923076923078,0.38461538461538464,37.76923076923077,13,15
epiforecasts-EpiExpert,inc death,3,AT,28.346473260322696,6.229281605608723,0.8319423054467641,21.285249349267207,-0.3106832298136646,0.5714285714285714,42.02880952380957,1.2031965886892038,NA,0.2857142857142857,0.42857142857142855,42.02880952380957,7,0
epiforecasts-EpiNow2,inc death,3,AT,24.872796989966556,7.578047826086957,0.4916387959866221,16.803110367892977,-0.08755852842809364,0.48846153846153845,37.53846153846154,0.8687414554197388,NA,0.38461538461538464,0.9230769230769231,37.53846153846154,13,15
EuroCOVIDhub-ensemble,inc death,4,AT,23.773325712452184,12.779397976750223,0.1690236228299028,10.82490411287206,-0.03739130434782608,0.49666666666666665,35.40166302960716,0.8187351362222366,NA,0.5,0.8333333333333334,35.40166302960716,12,15
IEM_Health-CovidProject,inc death,4,AT,51.95522996341783,18.59659437934072,7.188786344817839,26.169849239259268,-0.23304347826086957,0.5175,81.42269142447576,1.8562417131404187,NA,0.25,0.6666666666666666,81.42269142447576,12,15
ILM-EKF,inc death,4,AT,40.68412681316016,26.158751526579174,0.03985507246376811,14.485520214117225,-0.008405797101449272,0.5333333333333333,61.56163500284515,1.216098949856034,NA,0.3333333333333333,1,61.56163500284515,12,15
LANL-GrowthRate,inc death,4,AT,23.5768347826087,6.860168115942031,8.18768115942029,8.528985507246377,-0.0627536231884058,0.037500000000000006,33.666666666666664,0.7622077629287619,NA,0.5,0.75,33.666666666666664,12,2
RobertWalraven-ESG,inc death,4,AT,28.402084420289857,7.331033695652174,11.737391304347826,9.333659420289855,-0.19681159420289854,0.05416666666666669,46.082499999999996,0.870610561122147,NA,0.25,0.8333333333333334,46.082499999999996,12,15
UMass-MechBayes,inc death,1,AT,7.435833333333333,5.080760869565218,1.5833333333333333,0.7717391304347826,0.14376811594202898,-0.0625,10.333333333333334,0.6453982990481003,NA,0.75,1,10.333333333333334,12,12
UMass-SemiMech,inc death,1,AT,7.56286231884058,5.508514492753624,0.7463768115942029,1.3079710144927537,0.11840579710144927,0.06250000000000001,9.75,0.6922410504049257,NA,0.6666666666666666,1,9.75,12,12
USC-SIkJalpha,inc death,4,AT,41.18126449275363,9.08561231884058,0.027536231884057953,32.06811594202899,-0.27652173913043476,0.6916666666666667,49.583333333333336,1.4146403587697767,NA,0.3333333333333333,0.4166666666666667,49.583333333333336,12,15
epiforecasts-EpiExpert,inc death,4,AT,31.74300662083282,7.8171825679683185,1.2650376614649452,22.660786391399558,-0.24857142857142855,0.3,44.55642857142857,1.1488136832359364,NA,0.2857142857142857,0.42857142857142855,44.55642857142857,7,0
epiforecasts-EpiNow2,inc death,4,AT,32.87092336956522,10.3176625,0.2536231884057971,22.29963768115942,-0.06999999999999999,0.4608333333333333,51.875,0.8193429885687901,NA,0.5,0.9166666666666666,51.875,12,15
LANL-GrowthRate,inc death,5,AT,32.872528656126484,9.298813241106723,9.33596837944664,14.237747035573122,-0.17177865612648222,0.23454545454545456,47.36363636363637,0.7705907143460271,NA,0.2727272727272727,0.7272727272727273,47.36363636363637,11,2
UMass-MechBayes,inc death,2,AT,8.360513833992094,6.281462450592885,1.08300395256917,0.9960474308300395,0.13652173913043478,0,10,0.5379448554437977,NA,0.7272727272727273,1,10,11,12
UMass-SemiMech,inc death,2,AT,11.747944664031621,6.921857707509882,0.19367588932806323,4.632411067193676,0.08118577075098815,0.3,16.272727272727273,0.7718563784942073,NA,0.6363636363636364,1,16.272727272727273,11,12
USC-SIkJalpha,inc death,5,AT,55.35866007905138,11.696209486166008,0,43.66245059288538,-0.2982608695652174,0.7863636363636364,69.18181818181819,1.2977057488275918,NA,0.2727272727272727,0.45454545454545453,69.18181818181819,11,15
bisop-seirfilterlite,inc death,1,AT,27.512753623188406,5.9910144927536235,21.52173913043478,0,-0.3272463768115942,-0.8533333333333334,43.666666666666664,2.047669362962852,NA,0,0.3333333333333333,43.666666666666664,3,0
LANL-GrowthRate,inc death,6,AT,42.00532369565218,11.976280217391313,9.243478260869566,20.785565217391305,-0.24608695652173912,0.428,63.1,NA,NA,0.2,0.6,63.1,10,2
UMass-MechBayes,inc death,3,AT,11.901782608695653,7.932217391304348,1.4260869565217391,2.5434782608695654,0.04086956521739131,0.11000000000000001,18.3,0.5178043192427175,NA,0.6,1,18.3,10,12
UMass-SemiMech,inc death,3,AT,19.18408695652174,8.927565217391304,0.06956521739130435,10.18695652173913,-0.02869565217391304,0.485,29.9,0.888538921542833,NA,0.5,1,29.9,10,12
bisop-seirfilterlite,inc death,2,AT,23.698840579710144,6.061159420289855,17.63768115942029,0,-0.15333333333333332,-0.6666666666666666,31.666666666666668,1.4888795245077948,NA,0.3333333333333333,0.6666666666666666,31.666666666666668,3,0
UMass-MechBayes,inc death,4,AT,14.917487922705314,10.125217391304348,0.6618357487922706,4.130434782608695,0.08821256038647343,0.2111111111111111,22.444444444444443,0.495455777346361,NA,0.5555555555555556,1,22.444444444444443,9,12
UMass-SemiMech,inc death,4,AT,28.117198067632852,11.682415458937198,0.004830917874396135,16.429951690821255,-0.10502415458937198,0.6277777777777778,43.111111111111114,0.9729755238843126,NA,0.3333333333333333,0.8888888888888888,43.111111111111114,9,12
bisop-seirfilterlite,inc death,3,AT,17.549855072463767,6.53536231884058,11.01449275362319,0,-0.0953623188405797,-0.65,24.666666666666668,0.8354959711034309,NA,0.3333333333333333,1,24.666666666666668,3,0
epiforecasts-EpiExpert_Rt,inc death,1,AT,8.926625,4.112711956521739,0.24347826086956523,4.570434782608696,-0.08956521739130435,0.53,15.2,0.7796765077238459,NA,0.4,1,15.2,5,0
BIOCOMSC-Gompertz,inc death,1,AT,11.14375,8.01875,2.75,0.375,0.025000000000000022,-0.125,NA,1.3217138148387941,NA,0.625,0.875,16.75,8,8
bisop-seirfilterlite,inc death,4,AT,13.418840579710144,7.2449275362318835,4.739130434782608,1.434782608695652,0.020579710144927536,-0.26666666666666666,22,0.4536940023332786,NA,0.6666666666666666,1,22,3,0
epiforecasts-EpiExpert_Rt,inc death,2,AT,12.926979565217392,4.283501304347826,0.008695652173913044,8.634782608695652,-0.019999999999999997,0.5,18.8,0.8018295954485919,NA,0.4,0.8,18.8,5,0
epiforecasts-EpiExpert_direct,inc death,1,AT,9.78057565706101,3.0269957174376896,0,6.753579939623321,-0.03739130434782609,0.5833333333333334,15.76,1.1729007564901226,NA,0.6666666666666666,1,15.76,3,0
BIOCOMSC-Gompertz,inc death,2,AT,17.685714285714287,14.9,1.7857142857142858,1,0.13214285714285717,0,NA,1.4315074936630057,NA,0.7142857142857143,1,22.428571428571427,7,8
MUNI-ARIMA,inc death,1,AT,11.67664596273292,5.018260869565218,1.8571428571428572,4.801242236024844,-0.062236024844720496,0.23571428571428574,20,1.5872996654317706,NA,0.5714285714285714,1,20,7,7
epiforecasts-EpiExpert_Rt,inc death,3,AT,24.719478804347826,5.356870108695652,0.016304347826086956,19.346304347826088,-0.23304347826086957,0.675,34.875,0.8735163719555227,NA,0.25,0.5,34.875,4,0
epiforecasts-EpiExpert_direct,inc death,2,AT,18.279855609196307,4.4542473921882255,0.5879799908959858,13.237628226112097,-0.2982608695652174,0.35,30.249999999999996,1.195524697052518,NA,0,1,30.249999999999996,3,0
