model,target_variable,horizon,location,interval_score,sharpness,underprediction,overprediction,coverage_deviation,bias,aem,relative_skill,scaled_rel_skill,cov_50,cov_95,mae,n,continuous_weeks
epiforecasts-EpiNow2,inc death,3,CY,3.710776397515528,2.043074534161491,0.7142857142857143,0.953416149068323,0.040248447204968944,0.12142857142857143,5.357142857142857,0.8160086180685594,NA,0.5714285714285714,0.9285714285714286,5.357142857142857,14,1
EuroCOVIDhub-ensemble,inc death,4,CY,7.9504968944099375,6.127515527950311,0.30434782608695654,1.5186335403726707,0.006086956521739134,0.30357142857142855,6.071428571428571,1.0160358539108445,NA,0.5,0.9285714285714286,6.071428571428571,14,18
IEM_Health-CovidProject,inc death,4,CY,5.0393167701863355,2.3902484472049688,1.220496894409938,1.4285714285714286,-0.02807453416149068,0.16285714285714284,7.357142857142857,0.7256784641855741,NA,0.35714285714285715,0.8571428571428571,7.357142857142857,14,18
ILM-EKF,inc death,4,CY,6.653913043478261,4.743975155279503,0.2950310559006211,1.6149068322981366,0.1675776397515528,0.21428571428571427,7.214285714285714,0.8976057946065698,NA,0.6428571428571429,1,7.214285714285714,14,18
LANL-GrowthRate,inc death,4,CY,5.212073578595318,0.9311371237458194,2.5418060200668897,1.7391304347826086,-0.3016053511705686,-0.044615384615384605,7.6923076923076925,0.731344018288028,NA,0.07692307692307693,0.5384615384615384,7.6923076923076925,13,5
RobertWalraven-ESG,inc death,4,CY,4.332298136645963,0.7701863354037267,2.562111801242236,1,-0.13677018633540372,-0.22857142857142856,5.928571428571429,0.6150825609537817,NA,0.42857142857142855,0.7142857142857143,5.928571428571429,14,18
UMass-MechBayes,inc death,1,CY,1.9831366459627329,0.8402795031055901,0.5093167701863354,0.6335403726708074,0.006086956521739134,0.18928571428571428,3.142857142857143,0.8684959876273787,NA,0.5,1,3.142857142857143,14,15
UMass-SemiMech,inc death,1,CY,2.0953726708074534,0.8935093167701863,0.40062111801242234,0.8012422360248447,-0.02496894409937888,0.28,3.5,0.9113521468801661,NA,0.5,0.9285714285714286,3.5,14,15
USC-SIkJalpha,inc death,4,CY,5.184223602484472,1.4544099378881987,0.9037267080745341,2.8260869565217392,-0.19888198757763975,0.1,6.785714285714286,0.7057216380139053,NA,0.35714285714285715,0.5714285714285714,6.785714285714286,14,18
epiforecasts-EpiExpert,inc death,4,CY,138.13275362318842,132.17623188405798,0.3333333333333333,5.6231884057971016,0.07855072463768116,0.20000000000000004,35,7.841143914498599,NA,0.6666666666666666,1,35,3,0
epiforecasts-EpiNow2,inc death,4,CY,5.729096989966555,3.3244147157190636,0.7391304347826088,1.665551839464883,0.0662876254180602,0.05538461538461537,7.923076923076923,0.7215378117145071,NA,0.5384615384615384,0.9230769230769231,7.923076923076923,13,1
LANL-GrowthRate,inc death,5,CY,6.060326086956522,0.9516304347826087,2.8949275362318843,2.213768115942029,-0.3779710144927536,-0.03166666666666667,9,0.9517764122195281,NA,0,0.4166666666666667,9,12,5
UMass-MechBayes,inc death,2,CY,2.062040133779264,0.9483277591973245,0.3979933110367893,0.7157190635451505,0.016120401337792644,0.2230769230769231,3.4615384615384617,0.6146034110830729,NA,0.46153846153846156,1,3.4615384615384617,13,15
UMass-SemiMech,inc death,2,CY,2.459464882943144,1.0246822742474917,0.27759197324414714,1.157190635451505,-0.007290969899665549,0.35384615384615387,3.769230769230769,0.7437598266435311,NA,0.38461538461538464,1,3.769230769230769,13,15
USC-SIkJalpha,inc death,5,CY,6.1753846153846155,2.128561872909699,0.7290969899665553,3.317725752508361,-0.04742474916387959,0.19230769230769232,7.846153846153846,1.050666928872523,NA,0.5384615384615384,0.6923076923076923,7.846153846153846,13,18
Imperial-DeCa,inc death,1,CY,1.1896739130434784,0.7875,0.10869565217391304,0.29347826086956524,0.2126086956521739,0.1,1.75,0.42141935458201235,NA,0.75,1,1.75,4,0
Imperial-RtI0,inc death,1,CY,3.508369565217391,1.7148913043478262,1.5,0.29347826086956524,0.04956521739130435,-0.18749999999999997,5.25,1.2525335856934166,NA,0.75,1,5.25,4,0
Imperial-sbkp,inc death,1,CY,4.457717391304348,1.1533695652173914,0.8695652173913043,2.4347826086956523,-0.21130434782608695,0.13750000000000004,7.5,1.631838040476464,NA,0.25,1,7.5,4,0
LANL-GrowthRate,inc death,6,CY,6.4806884057971015,0.9444565217391304,2.7971014492753623,2.739130434782609,-0.3272463768115942,0.055833333333333325,9.333333333333334,NA,NA,0.08333333333333333,0.5,9.333333333333334,12,5
UMass-MechBayes,inc death,3,CY,2.1006521739130437,1.118768115942029,0.322463768115942,0.6594202898550725,0.006086956521739134,0.2875,3.25,0.6247187363393778,NA,0.4166666666666667,1,3.25,12,15
UMass-SemiMech,inc death,3,CY,3.007608695652174,1.221376811594203,0.2318840579710145,1.5543478260869565,-0.06999999999999999,0.4166666666666667,4.916666666666667,0.8486550359209236,NA,0.25,1,4.916666666666667,12,15
UMass-MechBayes,inc death,4,CY,3.29501976284585,1.4728853754940712,0.20553359683794467,1.616600790513834,-0.029486166007905136,0.3636363636363636,5.181818181818182,0.7137446833095362,NA,0.45454545454545453,1,5.181818181818182,11,15
UMass-SemiMech,inc death,4,CY,4.554150197628458,1.6450592885375495,0.1225296442687747,2.7865612648221343,-0.10063241106719367,0.5054545454545455,7.090909090909091,0.9627957538408836,NA,0.36363636363636365,0.8181818181818182,7.090909090909091,11,15
BIOCOMSC-Gompertz,inc death,1,CY,3.944642857142857,1.1589285714285715,1.4285714285714286,1.3571428571428572,-0.15357142857142855,0.08333333333333333,NA,0,NA,0.42857142857142855,0.7142857142857143,7.142857142857143,7,2
BIOCOMSC-Gompertz,inc death,2,CY,11.195833333333333,4.195833333333334,3,4,-0.39166666666666666,0,NA,2.9186937676853058,NA,0,0.6666666666666666,20.5,6,2
MUNI-ARIMA,inc death,1,CY,2.6468599033816425,1.0333333333333334,0.6086956521739131,1.0048309178743962,-0.07603864734299516,0.3111111111111111,4.666666666666667,1.169623984078978,NA,0.2222222222222222,1,4.666666666666667,9,10
MUNI-ARIMA,inc death,2,CY,3.038967391304348,1.2835326086956522,0.021739130434782608,1.733695652173913,-0.03195652173913043,0.5375,4.875,0.9349467889768734,NA,0.375,1,4.875,8,10
MUNI-ARIMA,inc death,3,CY,3.987608695652174,1.5021014492753624,0,2.4855072463768115,-0.13884057971014493,0.7166666666666667,6.5,1.3929459219507079,NA,0.16666666666666666,1,6.5,6,9
MUNI-ARIMA,inc death,4,CY,4.736608695652174,1.7018260869565218,0,3.0347826086956524,-0.17652173913043478,0.75,7.8,1.534901774883545,NA,0.2,1,7.8,5,9
EuroCOVIDhub-baseline,inc death,1,CY,0.23391304347826086,0.23391304347826086,0,0,0.4408695652173913,0,0,Inf,NA,1,1,0,1,2
EuroCOVIDhub-ensemble,inc case,1,CZ,1766.2236828644502,1377.446189258312,15.10230179028133,373.6751918158568,0.17232736572890026,0.1823529411764706,2338.9411764705883,0.666557591016238,NA,0.7647058823529411,1,2338.9411764705883,17,18
IEM_Health-CovidProject,inc case,1,CZ,3677.6719437340153,2108.8356265984653,8.092071611253196,1560.7442455242967,0.018874680306905374,0.37058823529411766,6152.176470588235,1.3782742111769504,NA,0.5294117647058824,1,6152.176470588235,17,18
ILM-EKF,inc case,1,CZ,1763.23084398977,987.7346803069054,50.112531969309465,725.383631713555,0.10071611253196931,0.1235294117647059,2848.8823529411766,0.6371268567314836,NA,0.8235294117647058,1,2848.8823529411766,17,18
LANL-GrowthRate,inc case,1,CZ,2863.11847826087,1744.395652173913,1118.7228260869565,0,0.016956521739130436,-0.5375,4880.5,1.2451829503893659,NA,0.5625,1,4880.5,16,5
MUNI_DMS-SEIAR,inc case,1,CZ,1955.6066576086957,1186.313179347826,408.67391304347825,360.6195652173913,-0.004782608695652171,-0.276875,3178.375,0.7892023104815094,NA,0.5625,0.875,3178.375,16,14
RobertWalraven-ESG,inc case,1,CZ,1413.17316017316,816.2424242424242,93.58008658008659,503.35064935064935,0.06484848484848485,0.11818181818181822,2699.6233766233768,0.8936586238555304,NA,0.5882352941176471,1,4452.411764705882,17,18
USC-SIkJalpha,inc case,1,CZ,3764.6040920716114,1733.6424552429667,6.982097186700767,2023.9795396419438,-0.30849104859335036,0.6882352941176471,4256.470588235294,1.3717026827506693,NA,0.35294117647058826,0.35294117647058826,4256.470588235294,17,18
epiforecasts-EpiExpert,inc case,1,CZ,2719.125507246377,882.5457971014492,0,1836.5797101449275,-0.0663768115942029,0.6,4217.333333333333,0.7418173330749627,NA,0.5,0.8333333333333334,4217.333333333333,6,0
epiforecasts-EpiNow2,inc case,1,CZ,2273.3984143222506,1222.1554475703324,41.030690537084396,1010.2122762148338,0.07514066496163684,0.10588235294117647,3270.1176470588234,0.7439405435115134,NA,0.7058823529411765,0.8823529411764706,3270.1176470588234,17,18
DSMPG-bayes,inc case,1,CZ,1605.2158695652174,1115.0908695652174,137.32608695652175,352.79891304347825,0.1582608695652174,-0.09999999999999999,2476.375,0.5428176201036007,NA,0.875,1,2476.375,8,0
EuroCOVIDhub-ensemble,inc case,2,CZ,3081.7770923913044,1825.0053532608695,17.899456521739133,1238.8722826086957,0.10391304347826087,0.32499999999999996,4883.375,0.7209854150258771,NA,0.625,1,4883.375,16,18
IEM_Health-CovidProject,inc case,2,CZ,6225.099456521739,2738.058695652174,8.75,3478.2907608695655,-0.0808695652173913,0.5237499999999999,10533.8125,1.5611162679905923,NA,0.3125,0.9375,10533.8125,16,18
ILM-EKF,inc case,2,CZ,3451.185516304348,1761.8811684782609,54.391304347826086,1634.913043478261,0.12565217391304348,0.15000000000000002,5480.875,0.727842087841689,NA,0.625,1,5480.875,16,18
LANL-GrowthRate,inc case,2,CZ,2718.5235652173915,2113.6366086956523,552.3797101449276,52.507246376811594,0.1191304347826087,-0.35333333333333333,3300.133333333333,0.7569065728531703,NA,0.7333333333333333,1,3300.133333333333,15,5
MUNI_DMS-SEIAR,inc case,2,CZ,1953.9809855072465,1100.2766376811594,163.88115942028986,689.8231884057972,-0.05478260869565217,-0.07333333333333332,2937.733333333333,0.5792706024504054,NA,0.4666666666666667,0.8,2937.733333333333,15,14
RobertWalraven-ESG,inc case,2,CZ,2231.5338461538463,1086.0578846153846,137.00480769230768,1008.4711538461538,0.02807692307692308,0.19759615384615384,4369.8317307692305,0.8765701438664436,NA,0.5,1,7206.6875,16,18
USC-SIkJalpha,inc case,2,CZ,5151.5886141304345,1869.3603532608695,25.733695652173914,3256.4945652173915,-0.38521739130434784,0.7375,6238.75,1.2875576625130165,NA,0.1875,0.3125,6238.75,16,18
UVA-Ensemble,inc case,1,CZ,6456.930357142857,1530.3142857142857,160.65178571428572,4765.964285714285,0.017857142857142856,0.359375,9967.0625,2.9756163407521155,NA,0.625,0.875,9967.0625,16,17
epiforecasts-EpiExpert,inc case,2,CZ,5978.923768115942,1354.1266666666668,0,4624.797101449275,-0.21130434782608695,0.7466666666666667,9139,0.957806226508773,NA,0.16666666666666666,0.6666666666666666,9139,6,0
epiforecasts-EpiNow2,inc case,2,CZ,3537.440543478261,1881.6851086956522,104.91032608695653,1550.8451086956522,0.022391304347826088,0.10625,5443.875,0.7614474511068693,NA,0.625,0.875,5443.875,16,18
DSMPG-bayes,inc case,2,CZ,2777.298097826087,1915.080706521739,222.71195652173913,639.5054347826087,0.18,-0.02500000000000001,4011,0.5900716064037768,NA,0.875,1,4011,8,0
EuroCOVIDhub-ensemble,inc case,3,CZ,4645.888550724638,2297.291449275362,1.4202898550724639,2347.176811594203,0.06695652173913044,0.44,7338.8,0.7664961166918766,NA,0.6,1,7338.8,15,18
IEM_Health-CovidProject,inc case,3,CZ,9253.308289855073,3442.0503188405796,6.110144927536232,5805.147826086956,-0.12434782608695652,0.5973333333333334,15257.333333333334,1.6640225686240828,NA,0.3333333333333333,0.8,15257.333333333334,15,18
ILM-EKF,inc case,3,CZ,5230.475246376812,2673.376695652174,79.09855072463768,2478,0.12492753623188406,0.1733333333333333,8366.6,0.7705310149289876,NA,0.6,1,8366.6,15,18
LANL-GrowthRate,inc case,3,CZ,3504.5307142857146,2469.4592857142857,157.25155279503105,877.8198757763976,0.1551552795031056,-0.05000000000000001,5204.357142857143,0.617971212744209,NA,0.7857142857142857,1,5204.357142857143,14,5
MUNI_DMS-SEIAR,inc case,3,CZ,2605.189099378882,1038.5990372670808,93.13664596273291,1473.4534161490683,-0.13677018633540372,0.16571428571428573,4553,0.539687111037043,NA,0.35714285714285715,0.7857142857142857,4553,14,14
RobertWalraven-ESG,inc case,3,CZ,2936.016864864865,1378.270918918919,150.83243243243243,1406.9135135135134,0.06864864864864866,0.2735135135135135,5637.14054054054,0.7864862141899386,NA,0.5333333333333333,1,8998.466666666667,15,18
USC-SIkJalpha,inc case,3,CZ,6282.984927536232,1999.776231884058,12.420289855072465,4270.788405797101,-0.3736231884057971,0.68,7879.533333333334,1.071853524998036,NA,0.13333333333333333,0.3333333333333333,7879.533333333334,15,18
UVA-Ensemble,inc case,2,CZ,9900.744285714285,1560.182380952381,214.63809523809525,8125.92380952381,-0.07142857142857142,0.15,13996.866666666667,3.173464507138844,NA,0.6,0.7333333333333333,13996.866666666667,15,17
epiforecasts-EpiExpert,inc case,3,CZ,9611.072463768116,1898.6811594202898,0,7712.391304347826,-0.2692753623188406,0.8133333333333334,13895.333333333334,1.1074521315955712,NA,0.16666666666666666,0.6666666666666666,13895.333333333334,6,0
epiforecasts-EpiNow2,inc case,3,CZ,4078.561768115942,2269.025536231884,113.53333333333333,1696.0028985507247,0.05536231884057971,0.11666666666666664,6375.2,0.6497936663789996,NA,0.5333333333333333,1,6375.2,15,18
DSMPG-bayes,inc case,3,CZ,5868.6758260869565,4366.128,319.7304347826087,1182.817391304348,0.18869565217391304,-0.06000000000000001,7297,0.8789252332945782,NA,0.8,1,7297,5,0
EuroCOVIDhub-ensemble,inc case,4,CZ,6123.356614906833,2818.511894409938,1.5124223602484472,3303.332298136646,-0.056024844720496896,0.5857142857142857,9576.857142857143,0.8115489641108203,NA,0.42857142857142855,1,9576.857142857143,14,18
IEM_Health-CovidProject,inc case,4,CZ,12316.600124223603,4255.497639751553,11.31055900621118,8049.791925465838,-0.22993788819875777,0.6342857142857143,19656.214285714286,1.7540167305943233,NA,0.2857142857142857,0.6428571428571429,19656.214285714286,14,18
ILM-EKF,inc case,4,CZ,6692.2397515527955,3770.1062111801243,87.71428571428572,2834.419254658385,0.08062111801242236,0.22142857142857145,10646.214285714286,0.7624608273798653,NA,0.5714285714285714,1,10646.214285714286,14,18
LANL-GrowthRate,inc case,4,CZ,5692.589799331104,3010.185117056856,4.187290969899665,2678.217391304348,0.10307692307692308,0.3769230769230769,8925.615384615385,0.7824190090142138,NA,0.6153846153846154,1,8925.615384615385,13,5
MUNI_DMS-SEIAR,inc case,4,CZ,3646.57983277592,994.0614381270904,88.61872909698997,2563.8996655518395,-0.231371237458194,0.4423076923076923,6240.692307692308,0.585470324482642,NA,0.15384615384615385,0.8461538461538461,6240.692307692308,13,14
RobertWalraven-ESG,inc case,4,CZ,3361.944135802469,1660.9873456790124,158.14814814814815,1542.8086419753085,0.10839506172839507,0.26080246913580246,6420.549382716049,0.6699451590033678,NA,0.7857142857142857,1,9777.642857142857,14,18
UMass-SemiMech,inc case,1,CZ,2153.810900621118,833.5935093167702,944.6335403726708,375.58385093167703,-0.04360248447204969,0.2357142857142857,2848.8571428571427,1.7790283896328247,NA,0.42857142857142855,0.9285714285714286,2848.8571428571427,14,15
USC-SIkJalpha,inc case,4,CZ,7162.462950310559,2160.6679192546585,18.698757763975156,4983.096273291925,-0.3231055900621118,0.6571428571428571,9010,0.9651196057780839,NA,0.21428571428571427,0.42857142857142855,9010,14,18
UVA-Ensemble,inc case,3,CZ,11530.817582417583,1620.312087912088,103.03296703296704,9807.472527472528,-0.13736263736263737,0.25384615384615383,15504.923076923076,2.6502760140622468,NA,0.5384615384615384,0.6153846153846154,15504.923076923076,13,12
bisop-seirfilter,inc case,1,CZ,2178.5610326086958,485.06646739130434,0,1693.4945652173913,-0.27652173913043476,0.7875,3294.125,1.2236306848989906,NA,0.25,0.625,3279.625,8,0
epiforecasts-EpiExpert,inc case,4,CZ,12535.974782608695,2446.2863768115944,0,10089.688405797102,-0.283768115942029,0.83,17732.166666666668,1.166736788423978,NA,0,0.6666666666666666,17732.166666666668,6,0
epiforecasts-EpiNow2,inc case,4,CZ,3806.3527639751555,2241.511149068323,165.08695652173913,1399.7546583850933,0.01850931677018634,0.13571428571428573,6168.785714285715,0.5104326488652099,NA,0.42857142857142855,1,6168.785714285715,14,18
DSMPG-bayes,inc case,4,CZ,8333.492434782609,6574.40547826087,298.28695652173917,1460.8,0.20608695652173914,-0.040000000000000036,8206.2,0.971068673535283,NA,0.6,1,8206.2,5,0
LANL-GrowthRate,inc case,5,CZ,8994.985217391304,3634.314927536232,0,5360.670289855073,-0.12434782608695652,0.6958333333333333,15152.416666666666,0.9388884742916082,NA,0.3333333333333333,1,15152.416666666666,12,5
UMass-SemiMech,inc case,2,CZ,2602.593779264214,997.3094983277592,809.0568561872909,796.2274247491639,-0.14441471571906353,0.35384615384615387,3953.6923076923076,1.5954640145281207,NA,0.3076923076923077,0.9230769230769231,3953.6923076923076,13,15
USC-SIkJalpha,inc case,5,CZ,7606.381906354515,2267.154481605351,28.809364548494983,5310.418060200669,-0.41866220735785953,0.7307692307692307,9552.692307692309,0.8327777403848399,NA,0.07692307692307693,0.23076923076923078,9552.692307692309,13,18
UVA-Ensemble,inc case,4,CZ,13253.651948051947,1587.2363636363636,77.63636363636364,11588.77922077922,-0.2012987012987013,0.2681818181818182,18480.18181818182,2.3906903094130136,NA,0.36363636363636365,0.6363636363636364,18480.18181818182,11,12
bisop-seirfilter,inc case,2,CZ,3797.2283152173914,486.5054891304348,0,3310.7228260869565,-0.4721739130434783,0.96875,5305.875,1.5953979728989152,NA,0,0.375,5211.375,8,0
bisop-seirfilterlite,inc case,1,CZ,1652.1582608695653,852.1292753623188,282.94202898550725,517.0869565217391,-0.06637681159420289,0.16666666666666666,3085.3333333333335,0.7467815110808932,NA,0,1,3085.3333333333335,3,0
LANL-GrowthRate,inc case,6,CZ,11786.687391304347,4066.524347826087,0,7720.163043478261,-0.2910144927536232,0.8591666666666666,19460.75,1.0645679632497427,NA,0.08333333333333333,0.8333333333333334,19460.75,12,5
UMass-SemiMech,inc case,3,CZ,2866.508043478261,1192.308768115942,639.0108695652174,1035.1884057971015,-0.14608695652173911,0.41083333333333333,4396.916666666667,1.3375019638790613,NA,0.3333333333333333,0.8333333333333334,4396.916666666667,12,15
bisop-seirfilter,inc case,3,CZ,4751.6552717391305,607.5683152173913,0,4144.086956521739,-0.49391304347826087,0.96875,6482.5,1.6680447004865828,NA,0,0.25,6284,8,0
bisop-seirfilterlite,inc case,2,CZ,1900.6484057971015,1079.4889855072463,734.1014492753624,87.05797101449275,0.07855072463768116,-0.1333333333333333,2414.6666666666665,0.7297175404131124,NA,0.6666666666666666,1,2415,3,0
UMass-SemiMech,inc case,4,CZ,3097.193320158103,1385.1419367588933,452.3320158102767,1259.7193675889328,-0.1875889328063241,0.4254545454545455,4796.454545454545,1.2071642206968032,NA,0.18181818181818182,0.8181818181818182,4796.454545454545,11,15
bisop-seirfilter,inc case,4,CZ,5221.368206521739,742.90625,0,4478.461956521739,-0.5156521739130435,0.975,7017.625,1.645984276830796,NA,0,0.125,6901.25,8,0
bisop-seirfilterlite,inc case,3,CZ,2161.4972463768117,1537.2508695652175,619.0144927536232,5.231884057971015,0.1655072463768116,-0.3,2049.6666666666665,0.7305267412515145,NA,0.6666666666666666,1,2049.6666666666665,3,0
epiforecasts-EpiExpert_Rt,inc case,1,CZ,1049.9583695652175,742.5235869565217,0,307.4347826086957,0.11478260869565217,0.42500000000000004,1615,0.7434621338722018,NA,0.75,1,1615,4,0
BIOCOMSC-Gompertz,inc case,1,CZ,541.60375,528.1537500000001,13.45,0,0.22500000000000003,-0.95,NA,0.7403281425406535,NA,0.9,1,503.3,10,11
bisop-seirfilterlite,inc case,4,CZ,2255.4411594202898,1906.7455072463767,348.69565217391306,0,0.2234782608695652,-0.30000000000000004,1908,0.6616868439882714,NA,0.6666666666666666,1,1908,3,0
epiforecasts-EpiExpert_Rt,inc case,2,CZ,1752.3103260869566,910.8972826086956,0,841.4130434782609,-0.015652173913043476,0.575,2914,0.8902276767241786,NA,0.25,1,2914,4,0
BIOCOMSC-Gompertz,inc case,2,CZ,902.8666666666667,868.3666666666667,34.5,0,0.21944444444444447,-0.95,NA,0.946597637203455,NA,0.8888888888888888,1,782.8888888888889,9,11
MUNI-ARIMA,inc case,1,CZ,527.7905314009662,451.47169082125606,0,76.31884057971014,0.28144927536231884,0.2333333333333333,576,0.8137985773106041,NA,1,1,576,9,10
bisop-seirfilter,inc case,5,CZ,5204.783913043479,696.6708695652173,0,4508.113043478261,-0.5591304347826087,1,6740.6,1.278959770501848,NA,0,0,6796.4,5,0
epiforecasts-EpiExpert_Rt,inc case,3,CZ,2715.427282608696,1180.4272826086956,0,1535,-0.16782608695652174,0.75,4616.5,1.0735176070434238,NA,0.25,1,4616.5,4,0
MUNI-ARIMA,inc case,2,CZ,1005.5107065217392,929.42375,4.967391304347826,71.1195652173913,0.32130434782608697,0.08749999999999998,786.75,1.1155326433972819,NA,1,1,786.75,8,10
epiforecasts-EpiExpert_Rt,inc case,4,CZ,3534.6521739130435,1570.304347826087,0,1964.3478260869565,-0.18956521739130436,0.775,5969.5,1.2664640214624936,NA,0,1,5969.5,4,0
MUNI-ARIMA,inc case,3,CZ,1173.708188405797,1131.6139855072463,19.76086956521739,22.333333333333336,0.35391304347826086,-0.050000000000000065,599.1666666666666,1.2320092822649522,NA,1,1,599.1666666666666,6,9
MUNI-ARIMA,inc case,4,CZ,1510.0725217391305,1476.724695652174,26.243478260869566,7.104347826086957,0.3626086956521739,-0.10000000000000002,585,1.3667978089781148,NA,1,1,585,5,9
bisop-seirfilter,inc case,6,CZ,4777.995434782609,704.419347826087,0,4073.576086956522,-0.5591304347826087,1,6110.75,0.9393481999471034,NA,0,0,6327.25,4,0
bisop-seirfilter,inc case,7,CZ,5130.680869565217,952.0721739130435,0,4178.608695652174,-0.5591304347826087,1,6944,NA,NA,0,0,7190,1,0
EuroCOVIDhub-baseline,inc case,1,CZ,515.925652173913,500.8386956521739,15.08695652173913,0,0.2234782608695652,-0.30000000000000004,115,2.456260226325802,NA,1,1,115,1,2
EuroCOVIDhub-ensemble,inc death,1,CZ,29.63089514066496,19.74086956521739,1.9283887468030692,7.961636828644501,0.08537084398976982,0.1411764705882353,37.588235294117645,0.7177260639763383,NA,0.7058823529411765,1,37.588235294117645,17,18
IEM_Health-CovidProject,inc death,1,CZ,46.694961636828644,26.648925831202046,1.9462915601023019,18.099744245524295,0.018874680306905374,0.3558823529411765,72.94117647058823,1.1044125241907006,NA,0.5294117647058824,0.9411764705882353,72.94117647058823,17,18
ILM-EKF,inc death,1,CZ,43.353529411764704,39.26145780051151,0.70076726342711,3.391304347826087,0.2541687979539642,0.09999999999999996,32.705882352941174,1.0760242142534744,NA,0.8235294117647058,1,32.705882352941174,17,18
LANL-GrowthRate,inc death,1,CZ,38.742880434782606,9.70211956521739,24.668478260869566,4.372282608695652,-0.27652173913043476,-0.32999999999999996,60.9375,0.9922295947144505,NA,0.125,0.6875,60.9375,16,5
MUNI_DMS-SEIAR,inc death,1,CZ,32.61649275362319,17.39330434782609,6.118840579710145,9.104347826086956,0.06985507246376813,-0.03866666666666667,46.93333333333333,0.9616317033607626,NA,0.6,0.9333333333333333,46.93333333333333,15,14
RobertWalraven-ESG,inc death,1,CZ,46.77519181585678,10.478516624040921,4.846547314578006,31.45012787723785,0.023989769820971868,0.08529411764705883,59.05882352941177,0.9775717590456023,NA,0.7058823529411765,0.8235294117647058,59.05882352941177,17,18
USC-SIkJalpha,inc death,1,CZ,68.93212276214834,26.898874680306907,1.5831202046035806,40.450127877237854,-0.34941176470588237,0.5705882352941176,81.94117647058823,1.7246572844719332,NA,0.23529411764705882,0.29411764705882354,81.94117647058823,17,18
epiforecasts-EpiExpert,inc death,1,CZ,44.8604347826087,16.998115942028985,1.7681159420289856,26.094202898550726,0.035072463768115944,0.33,70.83333333333333,0.9060384998712042,NA,0.6666666666666666,0.8333333333333334,70.83333333333333,6,0
epiforecasts-EpiNow2,inc death,1,CZ,22.332146739130437,12.193559782608697,4.048913043478261,6.0896739130434785,0.03326086956521739,0.09374999999999999,32.0625,0.562054095263873,NA,0.5,1,32.0625,16,5
EuroCOVIDhub-ensemble,inc death,2,CZ,47.676521739130436,24.437391304347827,1.2554347826086956,21.983695652173914,0.04956521739130435,0.25625,73,0.6813563363484393,NA,0.625,1,73,16,18
IEM_Health-CovidProject,inc death,2,CZ,87.57317934782608,35.69274456521739,1.013586956521739,50.86684782608696,-0.12978260869565217,0.501875,138.75,1.2760859427985567,NA,0.375,0.875,138.75,16,18
ILM-EKF,inc death,2,CZ,54.62192934782609,41.874646739130434,1.002717391304348,11.744565217391305,0.15282608695652175,0.18124999999999997,68.4375,0.8418501550491976,NA,0.8125,1,68.4375,16,18
Imperial-DeCa,inc death,1,CZ,32.344882943143816,3.839866220735786,26.989966555183948,1.5150501672240804,-0.24474916387959866,-0.44769230769230767,41.30769230769231,0.8403302529730723,NA,0.23076923076923078,0.6153846153846154,41.30769230769231,13,5
Imperial-RtI0,inc death,1,CZ,33.77652173913044,9.629364548494983,10.411371237458194,13.735785953177258,-0.22468227424749163,0.03923076923076923,55.38461538461539,1.040069327114673,NA,0.23076923076923078,0.6923076923076923,55.38461538461539,13,5
Imperial-sbkp,inc death,1,CZ,38.525016722408026,6.364481605351171,4.8762541806020065,27.28428093645485,-0.2648160535117057,0.11384615384615385,54,0.9139421779078661,NA,0.15384615384615385,0.6153846153846154,54,13,5
LANL-GrowthRate,inc death,2,CZ,47.59965217391304,13.306898550724638,31.61159420289855,2.681159420289855,-0.13594202898550725,-0.3333333333333333,73.8,0.7684439435498273,NA,0.3333333333333333,0.8666666666666667,73.8,15,5
MUNI_DMS-SEIAR,inc death,2,CZ,50.697049689440995,16.84922360248447,10.77329192546584,23.074534161490682,-0.09639751552795031,0.08571428571428574,84.07142857142857,1.04112903512956,NA,0.35714285714285715,1,84.07142857142857,14,14
RobertWalraven-ESG,inc death,2,CZ,84.20875,12.99679347826087,2.0081521739130435,69.2038043478261,0.02782608695652174,0.225,97.375,0.9960196227625352,NA,0.625,0.8125,97.375,16,18
USC-SIkJalpha,inc death,2,CZ,97.38752717391304,31.833179347826086,1.0353260869565217,64.51902173913044,-0.32,0.625,130.75,1.3804170106916862,NA,0.25,0.375,130.75,16,18
epiforecasts-EpiExpert,inc death,2,CZ,115.15840579710145,25.868550724637682,0.06521739130434782,89.22463768115942,-0.22579710144927537,0.6833333333333333,174.33333333333334,1.2796403955485431,NA,0.16666666666666666,0.6666666666666666,174.33333333333334,6,0
epiforecasts-EpiNow2,inc death,2,CZ,50.33342028985507,21.188492753623187,2.802898550724638,26.34202898550725,-0.02579710144927536,0.2713333333333333,82.06666666666666,0.6791400844957094,NA,0.5333333333333333,0.9333333333333333,82.06666666666666,15,5
EuroCOVIDhub-ensemble,inc death,3,CZ,76.14533333333334,30.383014492753624,1.0521739130434782,44.710144927536234,-0.00260869565217391,0.362,122.26666666666667,0.7343249966510298,NA,0.4666666666666667,0.9333333333333333,122.26666666666667,15,18
IEM_Health-CovidProject,inc death,3,CZ,142.16333333333333,45.20391304347826,0.6521739130434783,96.30724637681159,-0.14753623188405796,0.592,229.66666666666666,1.4216813913735378,NA,0.3333333333333333,0.8,229.66666666666666,15,18
