model,target_variable,horizon,location,rel_ae,rel_wis,cov_50,cov_95,bias,n,n_loc,location_name
RobertWalraven-ESG,inc death,3,CZ,0.57,0.55,0.67,0.76,0.19,21,1,Czechia
UMass-MechBayes,inc death,3,CZ,0.21,0.33,0.22,0.94,0.05,18,1,Czechia
USC-SIkJalpha,inc death,3,CZ,0.75,0.68,0.14,0.33,0.41,21,1,Czechia
USyd-OneModelMan,inc death,3,CZ,0.41,NA,NA,NA,NA,18,1,Czechia
epiforecasts-EpiNow2,inc death,3,CZ,0.49,0.35,0.55,0.95,0.31,20,1,Czechia
EuroCOVIDhub-baseline,inc death,4,CZ,1,1,0.4,0.7,0.59,20,1,Czechia
EuroCOVIDhub-ensemble,inc death,4,CZ,0.47,0.34,0.55,0.85,0.38,20,1,Czechia
IEM_Health-CovidProject,inc death,4,CZ,0.84,0.67,0.3,0.65,0.48,20,1,Czechia
ILM-EKF,inc death,4,CZ,0.48,0.33,0.5,0.95,0.19,20,1,Czechia
LANL-GrowthRate,inc death,4,CZ,0.19,0.18,0.37,0.84,0.1,19,1,Czechia
MUNI-ARIMA,inc death,4,CZ,0.12,0.48,0.73,0.91,-0.13,11,1,Czechia
MUNI_DMS-SEIAR,inc death,4,CZ,0.33,0.35,0.17,0.78,0.13,18,1,Czechia
RobertWalraven-ESG,inc death,4,CZ,0.52,0.51,0.7,0.75,0.21,20,1,Czechia
UMass-MechBayes,inc death,4,CZ,0.16,0.25,0.35,0.88,0.01,17,1,Czechia
USC-SIkJalpha,inc death,4,CZ,0.6,0.55,0.25,0.4,0.47,20,1,Czechia
USyd-OneModelMan,inc death,4,CZ,0.42,NA,NA,NA,NA,17,1,Czechia
epiforecasts-EpiNow2,inc death,4,CZ,0.42,0.31,0.53,0.95,0.23,19,1,Czechia
LANL-GrowthRate,inc death,5,CZ,NA,NA,0.28,0.78,0.33,18,1,Czechia
USC-SIkJalpha,inc death,5,CZ,NA,NA,0.16,0.26,0.55,19,1,Czechia
BIOCOMSC-Gompertz,inc case,1,DE,0.51,NA,0.62,1,NA,16,1,Germany
CovidMetrics-epiBATS,inc case,1,DE,0.22,0.99,0.91,1,-0.05,11,1,Germany
EuroCOVIDhub-baseline,inc case,1,DE,1,1,0.22,0.96,0.02,23,1,Germany
EuroCOVIDhub-ensemble,inc case,1,DE,0.73,0.6,0.65,1,0.02,23,1,Germany
FIAS_FZJ-Epi1Ger,inc case,1,DE,0.95,0.92,0.17,0.61,0.11,23,1,Germany
HZI-AgeExtendedSEIR,inc case,1,DE,0.95,0.68,NA,NA,-0.03,22,1,Germany
IEM_Health-CovidProject,inc case,1,DE,1.06,1.01,0.39,0.83,-0.03,23,1,Germany
ILM-EKF,inc case,1,DE,0.93,0.74,0.35,0.87,-0.02,23,1,Germany
ITWW-county_repro,inc case,1,DE,0.88,0.94,0.35,0.52,0.51,23,1,Germany
Karlen-pypm,inc case,1,DE,0.93,0.79,0.35,0.83,0.28,23,1,Germany
LANL-GrowthRate,inc case,1,DE,0.88,0.9,0.59,1,-0.35,22,1,Germany
MUNI-ARIMA,inc case,1,DE,0.41,0.63,0.73,0.87,0.04,15,1,Germany
RobertWalraven-ESG,inc case,1,DE,0.93,0.8,0.39,0.65,-0.38,23,1,Germany
SDSC_ISG-TrendModel,inc case,1,DE,0.72,NA,NA,NA,NA,20,1,Germany
UNIPV-BayesINGARCHX,inc case,1,DE,0.77,0.76,0.18,0.36,0,22,1,Germany
USC-SIkJalpha,inc case,1,DE,1,1.15,0.43,0.52,0.07,23,1,Germany
UVA-Ensemble,inc case,1,DE,1.89,NA,0.39,0.7,NA,23,1,Germany
epiforecasts-EpiExpert,inc case,1,DE,0.8,0.65,0.35,0.87,0.04,23,1,Germany
epiforecasts-EpiExpert_Rt,inc case,1,DE,0.61,0.68,0.56,1,0.08,16,1,Germany
epiforecasts-EpiExpert_direct,inc case,1,DE,0.53,0.74,0.38,0.69,0.13,16,1,Germany
epiforecasts-EpiNow2,inc case,1,DE,1.18,0.98,0.52,0.91,0.09,23,1,Germany
itwm-dSEIR,inc case,1,DE,0.64,0.6,0.39,0.65,0.09,23,1,Germany
BIOCOMSC-Gompertz,inc case,2,DE,0.47,NA,0.53,1,NA,15,1,Germany
CovidMetrics-epiBATS,inc case,2,DE,0.27,1.2,0.9,1,-0.04,10,1,Germany
EuroCOVIDhub-baseline,inc case,2,DE,1,1,0.32,0.77,0.02,22,1,Germany
EuroCOVIDhub-ensemble,inc case,2,DE,0.81,0.61,0.36,0.95,0.06,22,1,Germany
FIAS_FZJ-Epi1Ger,inc case,2,DE,1,0.91,0.09,0.55,0.21,22,1,Germany
HZI-AgeExtendedSEIR,inc case,2,DE,0.87,0.85,NA,NA,0.15,21,1,Germany
IEM_Health-CovidProject,inc case,2,DE,0.97,1,0.32,0.64,-0.01,22,1,Germany
ILM-EKF,inc case,2,DE,0.99,0.77,0.32,0.91,0.06,22,1,Germany
ITWW-county_repro,inc case,2,DE,1.14,1.12,0.14,0.41,0.42,22,1,Germany
Karlen-pypm,inc case,2,DE,0.94,0.8,0.23,0.73,0.32,22,1,Germany
LANL-GrowthRate,inc case,2,DE,0.84,0.72,0.62,0.86,-0.25,21,1,Germany
MUNI-ARIMA,inc case,2,DE,0.38,0.65,0.5,0.93,-0.08,14,1,Germany
RobertWalraven-ESG,inc case,2,DE,0.97,0.82,0.32,0.45,-0.42,22,1,Germany
USC-SIkJalpha,inc case,2,DE,0.93,1.02,0.23,0.32,0.04,22,1,Germany
UVA-Ensemble,inc case,2,DE,1.7,NA,0.41,0.68,NA,22,1,Germany
epiforecasts-EpiExpert,inc case,2,DE,0.78,0.64,0.23,0.64,0.11,22,1,Germany
epiforecasts-EpiExpert_Rt,inc case,2,DE,0.45,0.49,0.27,0.87,0.16,15,1,Germany
epiforecasts-EpiExpert_direct,inc case,2,DE,0.49,0.72,0.33,0.6,0.23,15,1,Germany
epiforecasts-EpiNow2,inc case,2,DE,1.09,0.99,0.5,0.86,0.16,22,1,Germany
itwm-dSEIR,inc case,2,DE,0.78,0.62,0.36,0.77,0.06,22,1,Germany
CovidMetrics-epiBATS,inc case,3,DE,0.25,1.04,1,1,-0.14,8,1,Germany
EuroCOVIDhub-baseline,inc case,3,DE,1,1,0.33,0.81,0.04,21,1,Germany
EuroCOVIDhub-ensemble,inc case,3,DE,0.77,0.67,0.38,0.9,0.14,21,1,Germany
FIAS_FZJ-Epi1Ger,inc case,3,DE,1.02,0.97,0.14,0.57,0.27,21,1,Germany
HZI-AgeExtendedSEIR,inc case,3,DE,0.91,0.94,NA,NA,0.18,20,1,Germany
IEM_Health-CovidProject,inc case,3,DE,1.01,1.12,0.29,0.52,0.03,21,1,Germany
ILM-EKF,inc case,3,DE,1,0.78,0.43,0.9,0.05,21,1,Germany
ITWW-county_repro,inc case,3,DE,1.3,1.25,0.1,0.33,0.43,21,1,Germany
Karlen-pypm,inc case,3,DE,1.13,0.91,0.14,0.67,0.36,21,1,Germany
LANL-GrowthRate,inc case,3,DE,0.77,0.68,0.5,0.75,-0.16,20,1,Germany
MUNI-ARIMA,inc case,3,DE,0.34,0.79,0.42,0.92,-0.23,12,1,Germany
RobertWalraven-ESG,inc case,3,DE,1.05,0.89,0.24,0.33,-0.45,21,1,Germany
USC-SIkJalpha,inc case,3,DE,0.85,0.96,0.14,0.14,0.11,21,1,Germany
UVA-Ensemble,inc case,3,DE,1.31,NA,0.4,0.55,NA,20,1,Germany
epiforecasts-EpiExpert,inc case,3,DE,0.73,0.64,0.24,0.57,0.2,21,1,Germany
epiforecasts-EpiExpert_Rt,inc case,3,DE,0.36,0.36,0.36,0.93,0.21,14,1,Germany
epiforecasts-EpiExpert_direct,inc case,3,DE,0.55,0.82,0.14,0.36,0.29,14,1,Germany
epiforecasts-EpiNow2,inc case,3,DE,1.08,1.09,0.43,0.71,0.15,21,1,Germany
itwm-dSEIR,inc case,3,DE,0.88,0.68,0.33,0.9,0.1,21,1,Germany
CovidMetrics-epiBATS,inc case,4,DE,0.25,0.91,1,1,-0.13,7,1,Germany
EuroCOVIDhub-baseline,inc case,4,DE,1,1,0.35,0.75,0.09,20,1,Germany
EuroCOVIDhub-ensemble,inc case,4,DE,0.85,0.76,0.35,0.75,0.2,20,1,Germany
FIAS_FZJ-Epi1Ger,inc case,4,DE,1.15,1.08,0.25,0.55,0.2,20,1,Germany
HZI-AgeExtendedSEIR,inc case,4,DE,1.02,1.03,NA,NA,0.22,19,1,Germany
IEM_Health-CovidProject,inc case,4,DE,1.17,1.22,0.35,0.5,0.07,20,1,Germany
ILM-EKF,inc case,4,DE,1.2,0.94,0.4,0.8,0.02,20,1,Germany
ITWW-county_repro,inc case,4,DE,1.54,1.47,0.15,0.3,0.51,20,1,Germany
Karlen-pypm,inc case,4,DE,1.47,1.1,0.05,0.6,0.35,20,1,Germany
LANL-GrowthRate,inc case,4,DE,0.78,0.71,0.26,0.84,-0.08,19,1,Germany
MIT_CovidAnalytics-DELPHI,inc case,4,DE,0.55,0.54,0.47,0.68,-0.42,19,1,Germany
MUNI-ARIMA,inc case,4,DE,0.35,0.89,0.45,0.91,-0.28,11,1,Germany
RobertWalraven-ESG,inc case,4,DE,1.07,0.92,0.25,0.35,-0.47,20,1,Germany
USC-SIkJalpha,inc case,4,DE,0.85,0.95,0.2,0.3,0.05,20,1,Germany
UVA-Ensemble,inc case,4,DE,1.45,NA,0.22,0.39,NA,18,1,Germany
epiforecasts-EpiExpert,inc case,4,DE,0.67,0.62,0.25,0.6,0.28,20,1,Germany
epiforecasts-EpiExpert_Rt,inc case,4,DE,0.44,0.44,0.38,0.69,0.13,13,1,Germany
epiforecasts-EpiExpert_direct,inc case,4,DE,0.56,0.92,0.15,0.38,0.37,13,1,Germany
epiforecasts-EpiNow2,inc case,4,DE,1.19,1.24,0.35,0.65,0.13,20,1,Germany
itwm-dSEIR,inc case,4,DE,1.02,0.75,0.4,0.9,0.08,20,1,Germany
LANL-GrowthRate,inc case,5,DE,NA,NA,0.28,0.78,0,18,1,Germany
USC-SIkJalpha,inc case,5,DE,NA,NA,0.05,0.05,0.08,19,1,Germany
EuroCOVIDhub-baseline,inc death,1,DE,1,1,0.57,1,0.33,23,1,Germany
EuroCOVIDhub-ensemble,inc death,1,DE,0.68,0.64,0.83,1,0.04,23,1,Germany
FIAS_FZJ-Epi1Ger,inc death,1,DE,1.71,1.87,0.04,0.17,0.08,23,1,Germany
HZI-AgeExtendedSEIR,inc death,1,DE,0.66,0.5,NA,NA,0.28,22,1,Germany
IEM_Health-CovidProject,inc death,1,DE,1.26,1.11,0.78,1,-0.03,23,1,Germany
ILM-EKF,inc death,1,DE,1.02,1.02,0.78,0.96,0.15,23,1,Germany
ITWW-county_repro,inc death,1,DE,1.04,1.13,0.04,0.26,-0.59,23,1,Germany
Imperial-DeCa,inc death,1,DE,1.23,1.57,0.05,0.16,0.02,19,1,Germany
Imperial-RtI0,inc death,1,DE,0.93,0.99,0.16,0.53,0.47,19,1,Germany
Imperial-sbkp,inc death,1,DE,0.58,0.63,0.21,0.74,0.32,19,1,Germany
Karlen-pypm,inc death,1,DE,1.01,0.82,0.52,1,0.26,23,1,Germany
LANL-GrowthRate,inc death,1,DE,1.09,0.8,0.5,0.91,-0.15,22,1,Germany
MIT_CovidAnalytics-DELPHI,inc death,1,DE,0.94,0.86,0.78,1,-0.04,23,1,Germany
MUNI-ARIMA,inc death,1,DE,0.77,1.11,0.47,1,0.34,15,1,Germany
RobertWalraven-ESG,inc death,1,DE,0.97,0.79,0.78,0.96,-0.14,23,1,Germany
SDSC_ISG-TrendModel,inc death,1,DE,1.08,NA,NA,NA,NA,20,1,Germany
UMass-MechBayes,inc death,1,DE,1.11,0.91,0.5,1,-0.39,20,1,Germany
USC-SIkJalpha,inc death,1,DE,0.93,0.9,0.48,0.57,0.28,23,1,Germany
USyd-OneModelMan,inc death,1,DE,0.89,NA,NA,NA,NA,20,1,Germany
epiforecasts-EpiExpert,inc death,1,DE,0.89,0.79,0.35,0.74,0.27,23,1,Germany
epiforecasts-EpiExpert_Rt,inc death,1,DE,1.17,1.5,0.31,0.62,-0.02,16,1,Germany
epiforecasts-EpiExpert_direct,inc death,1,DE,0.54,0.82,0.38,0.69,0.37,16,1,Germany
epiforecasts-EpiNow2,inc death,1,DE,1.97,1.64,0.35,0.87,0.1,23,1,Germany
itwm-dSEIR,inc death,1,DE,1.04,0.96,0.35,0.78,0.03,23,1,Germany
EuroCOVIDhub-baseline,inc death,2,DE,1,1,0.82,1,0.26,22,1,Germany
EuroCOVIDhub-ensemble,inc death,2,DE,0.58,0.54,0.77,0.95,0.13,22,1,Germany
FIAS_FZJ-Epi1Ger,inc death,2,DE,1.53,1.61,0.05,0.36,0.05,22,1,Germany
HZI-AgeExtendedSEIR,inc death,2,DE,0.65,0.56,NA,NA,0.27,21,1,Germany
IEM_Health-CovidProject,inc death,2,DE,1.14,0.99,0.68,0.95,-0,22,1,Germany
ILM-EKF,inc death,2,DE,1.01,0.93,0.64,0.95,0.13,22,1,Germany
ITWW-county_repro,inc death,2,DE,0.57,0.67,0.05,0.18,-0.3,22,1,Germany
Karlen-pypm,inc death,2,DE,0.88,0.83,0.36,0.86,0.24,22,1,Germany
LANL-GrowthRate,inc death,2,DE,0.86,0.67,0.52,0.9,-0.26,21,1,Germany
MIT_CovidAnalytics-DELPHI,inc death,2,DE,0.95,0.81,0.55,1,0.1,22,1,Germany
MUNI-ARIMA,inc death,2,DE,0.76,1.11,0.5,1,0.31,14,1,Germany
RobertWalraven-ESG,inc death,2,DE,0.96,0.82,0.55,0.91,-0.06,22,1,Germany
UMass-MechBayes,inc death,2,DE,0.72,0.68,0.37,0.95,-0.46,19,1,Germany
USC-SIkJalpha,inc death,2,DE,0.83,0.73,0.64,0.73,0.11,22,1,Germany
USyd-OneModelMan,inc death,2,DE,0.97,NA,NA,NA,NA,19,1,Germany
epiforecasts-EpiExpert,inc death,2,DE,0.72,0.66,0.32,0.82,0.22,22,1,Germany
epiforecasts-EpiExpert_Rt,inc death,2,DE,0.87,1.24,0.2,0.6,-0.11,15,1,Germany
epiforecasts-EpiExpert_direct,inc death,2,DE,0.46,0.67,0.47,0.8,0.39,15,1,Germany
epiforecasts-EpiNow2,inc death,2,DE,1.66,1.41,0.32,0.82,0.17,22,1,Germany
itwm-dSEIR,inc death,2,DE,0.73,0.72,0.41,0.77,0,22,1,Germany
EuroCOVIDhub-baseline,inc death,3,DE,1,1,0.67,1,0.28,21,1,Germany
EuroCOVIDhub-ensemble,inc death,3,DE,0.52,0.52,0.71,0.95,0.19,21,1,Germany
FIAS_FZJ-Epi1Ger,inc death,3,DE,1.49,1.56,0.05,0.43,0.02,21,1,Germany
HZI-AgeExtendedSEIR,inc death,3,DE,0.61,0.66,NA,NA,0.29,20,1,Germany
IEM_Health-CovidProject,inc death,3,DE,1.23,1.03,0.57,1,0.04,21,1,Germany
ILM-EKF,inc death,3,DE,1.05,0.87,0.43,0.95,0.09,21,1,Germany
ITWW-county_repro,inc death,3,DE,0.6,0.66,0.14,0.33,0.07,21,1,Germany
Karlen-pypm,inc death,3,DE,0.95,0.87,0.1,0.81,0.2,21,1,Germany
LANL-GrowthRate,inc death,3,DE,0.88,0.67,0.3,0.95,-0.17,20,1,Germany
MIT_CovidAnalytics-DELPHI,inc death,3,DE,0.66,0.62,0.76,1,0.06,21,1,Germany
MUNI-ARIMA,inc death,3,DE,0.71,1.31,0.67,1,0.24,12,1,Germany
RobertWalraven-ESG,inc death,3,DE,1.01,0.89,0.43,0.9,-0.08,21,1,Germany
UMass-MechBayes,inc death,3,DE,0.57,0.57,0.28,0.94,-0.55,18,1,Germany
USC-SIkJalpha,inc death,3,DE,0.83,0.68,0.52,0.67,0.15,21,1,Germany
USyd-OneModelMan,inc death,3,DE,1.01,NA,NA,NA,NA,18,1,Germany
epiforecasts-EpiExpert,inc death,3,DE,0.59,0.56,0.43,0.86,0.22,21,1,Germany
epiforecasts-EpiExpert_Rt,inc death,3,DE,0.64,0.91,0.14,0.71,-0.14,14,1,Germany
epiforecasts-EpiExpert_direct,inc death,3,DE,0.44,0.77,0.43,0.71,0.4,14,1,Germany
epiforecasts-EpiNow2,inc death,3,DE,1.64,1.39,0.29,0.81,0.19,21,1,Germany
itwm-dSEIR,inc death,3,DE,0.68,0.68,0.24,0.76,0.01,21,1,Germany
EuroCOVIDhub-baseline,inc death,4,DE,1,1,0.6,1,0.29,20,1,Germany
EuroCOVIDhub-ensemble,inc death,4,DE,0.64,0.54,0.65,1,0.22,20,1,Germany
FIAS_FZJ-Epi1Ger,inc death,4,DE,1.46,1.51,0.2,0.5,0.06,20,1,Germany
HZI-AgeExtendedSEIR,inc death,4,DE,0.56,0.78,NA,NA,0.37,19,1,Germany
IEM_Health-CovidProject,inc death,4,DE,1.28,1.14,0.45,1,0.08,20,1,Germany
ILM-EKF,inc death,4,DE,1.14,0.91,0.35,0.95,0.03,20,1,Germany
ITWW-county_repro,inc death,4,DE,0.84,0.84,0.1,0.35,0.12,20,1,Germany
Karlen-pypm,inc death,4,DE,1.1,1,0.25,0.7,0.15,20,1,Germany
LANL-GrowthRate,inc death,4,DE,0.9,0.65,0.42,0.89,-0.22,19,1,Germany
MIT_CovidAnalytics-DELPHI,inc death,4,DE,0.55,0.58,0.75,1,0.02,20,1,Germany
MUNI-ARIMA,inc death,4,DE,0.7,1.58,0.55,1,0.24,11,1,Germany
RobertWalraven-ESG,inc death,4,DE,1.08,0.94,0.4,0.85,-0.09,20,1,Germany
UMass-MechBayes,inc death,4,DE,0.43,0.47,0.35,0.88,-0.56,17,1,Germany
USC-SIkJalpha,inc death,4,DE,0.83,0.69,0.5,0.6,0.03,20,1,Germany
USyd-OneModelMan,inc death,4,DE,1.01,NA,NA,NA,NA,17,1,Germany
epiforecasts-EpiExpert,inc death,4,DE,0.54,0.47,0.4,0.95,0.27,20,1,Germany
epiforecasts-EpiExpert_Rt,inc death,4,DE,0.59,0.81,0.15,0.69,-0.24,13,1,Germany
epiforecasts-EpiExpert_direct,inc death,4,DE,0.36,0.69,0.46,0.77,0.47,13,1,Germany
epiforecasts-EpiNow2,inc death,4,DE,1.62,1.5,0.25,0.9,0.19,20,1,Germany
itwm-dSEIR,inc death,4,DE,0.81,0.77,0.35,0.85,-0.03,20,1,Germany
LANL-GrowthRate,inc death,5,DE,NA,NA,0.39,0.94,-0.18,18,1,Germany
USC-SIkJalpha,inc death,5,DE,NA,NA,0.47,0.53,0.02,19,1,Germany
BIOCOMSC-Gompertz,inc case,1,DK,0.9,NA,0.62,1,NA,16,1,Denmark
EuroCOVIDhub-baseline,inc case,1,DK,1,1,0.26,1,-0.04,23,1,Denmark
EuroCOVIDhub-ensemble,inc case,1,DK,0.94,0.96,0.52,0.74,-0.03,23,1,Denmark
IEM_Health-CovidProject,inc case,1,DK,0.99,1.19,0.48,0.65,0.08,23,1,Denmark
ILM-EKF,inc case,1,DK,1.29,1.46,0.35,0.74,0.13,23,1,Denmark
Karlen-pypm,inc case,1,DK,1.59,1.23,0.6,0.8,-0.14,5,1,Denmark
LANL-GrowthRate,inc case,1,DK,0.94,1.1,0.55,0.82,-0.28,22,1,Denmark
MUNI-ARIMA,inc case,1,DK,0.77,0.74,0.47,0.87,-0.06,15,1,Denmark
RobertWalraven-ESG,inc case,1,DK,1,1.19,0.39,0.57,0.07,23,1,Denmark
SDSC_ISG-TrendModel,inc case,1,DK,0.68,NA,NA,NA,NA,20,1,Denmark
USC-SIkJalpha,inc case,1,DK,1.11,1.55,0.26,0.26,-0.23,23,1,Denmark
UVA-Ensemble,inc case,1,DK,1.23,NA,0.45,0.68,NA,22,1,Denmark
epiforecasts-EpiNow2,inc case,1,DK,1.29,1.41,0.57,0.78,0.07,23,1,Denmark
BIOCOMSC-Gompertz,inc case,2,DK,1.42,NA,0.53,1,NA,15,1,Denmark
EuroCOVIDhub-baseline,inc case,2,DK,1,1,0.45,1,-0.13,22,1,Denmark
EuroCOVIDhub-ensemble,inc case,2,DK,1.07,1.23,0.5,0.82,-0.01,22,1,Denmark
IEM_Health-CovidProject,inc case,2,DK,1.13,1.36,0.36,0.64,0.06,22,1,Denmark
ILM-EKF,inc case,2,DK,1.47,1.88,0.32,0.73,0.13,22,1,Denmark
Karlen-pypm,inc case,2,DK,2.54,2.44,0.25,0.75,0.15,4,1,Denmark
LANL-GrowthRate,inc case,2,DK,1.05,1.45,0.52,0.81,-0.21,21,1,Denmark
MUNI-ARIMA,inc case,2,DK,0.98,0.83,0.57,0.86,-0.09,14,1,Denmark
RobertWalraven-ESG,inc case,2,DK,1.09,1.23,0.23,0.59,-0.11,22,1,Denmark
USC-SIkJalpha,inc case,2,DK,1.26,1.79,0.36,0.5,-0.21,22,1,Denmark
UVA-Ensemble,inc case,2,DK,1.17,NA,0.43,0.67,NA,21,1,Denmark
epiforecasts-EpiNow2,inc case,2,DK,1.95,2.54,0.41,0.82,0.04,22,1,Denmark
EuroCOVIDhub-baseline,inc case,3,DK,1,1,0.38,1,-0.09,21,1,Denmark
EuroCOVIDhub-ensemble,inc case,3,DK,1.29,1.42,0.48,0.81,0.08,21,1,Denmark
IEM_Health-CovidProject,inc case,3,DK,1.19,1.44,0.38,0.71,0.13,21,1,Denmark
ILM-EKF,inc case,3,DK,1.73,2.05,0.48,0.71,0.13,21,1,Denmark
LANL-GrowthRate,inc case,3,DK,1.14,1.38,0.5,0.8,-0.16,20,1,Denmark
MUNI-ARIMA,inc case,3,DK,1.3,0.92,0.42,0.92,-0.11,12,1,Denmark
RobertWalraven-ESG,inc case,3,DK,1.2,1.44,0.14,0.48,-0.25,21,1,Denmark
USC-SIkJalpha,inc case,3,DK,1.42,1.71,0.14,0.24,-0.24,21,1,Denmark
UVA-Ensemble,inc case,3,DK,1.22,NA,0.42,0.68,NA,19,1,Denmark
epiforecasts-EpiNow2,inc case,3,DK,2.62,3.09,0.48,0.81,0.08,21,1,Denmark
EuroCOVIDhub-baseline,inc case,4,DK,1,1,0.45,1,-0.12,20,1,Denmark
EuroCOVIDhub-ensemble,inc case,4,DK,1.38,1.53,0.5,0.8,0.07,20,1,Denmark
IEM_Health-CovidProject,inc case,4,DK,1.2,1.5,0.45,0.65,0.06,20,1,Denmark
ILM-EKF,inc case,4,DK,1.84,2.18,0.4,0.75,0.03,20,1,Denmark
LANL-GrowthRate,inc case,4,DK,1.01,1.2,0.37,0.84,-0.19,19,1,Denmark
MUNI-ARIMA,inc case,4,DK,1.4,0.96,0.27,1,-0.07,11,1,Denmark
RobertWalraven-ESG,inc case,4,DK,1.33,1.62,0.1,0.2,-0.2,20,1,Denmark
USC-SIkJalpha,inc case,4,DK,1.37,1.66,0.15,0.25,-0.13,20,1,Denmark
UVA-Ensemble,inc case,4,DK,1.28,NA,0.12,0.41,NA,17,1,Denmark
epiforecasts-EpiNow2,inc case,4,DK,3.31,3.76,0.35,0.8,0.06,20,1,Denmark
LANL-GrowthRate,inc case,5,DK,NA,NA,0.39,0.83,-0.23,18,1,Denmark
USC-SIkJalpha,inc case,5,DK,NA,NA,0.26,0.32,-0.17,19,1,Denmark
EuroCOVIDhub-baseline,inc death,1,DK,1,1,0.74,1,0.05,23,1,Denmark
EuroCOVIDhub-ensemble,inc death,1,DK,1.09,0.92,0.57,0.96,0.17,23,1,Denmark
IEM_Health-CovidProject,inc death,1,DK,1.22,0.94,0.39,0.65,-0.04,23,1,Denmark
ILM-EKF,inc death,1,DK,1.24,1.56,0.78,1,0.19,23,1,Denmark
Karlen-pypm,inc death,1,DK,0.81,0.95,0.4,1,-0.19,5,1,Denmark
LANL-GrowthRate,inc death,1,DK,0.97,0.67,0.59,1,0.05,22,1,Denmark
MUNI-ARIMA,inc death,1,DK,1.27,1.07,0.33,1,0.11,15,1,Denmark
RobertWalraven-ESG,inc death,1,DK,1.35,0.94,0.39,1,0,23,1,Denmark
SDSC_ISG-TrendModel,inc death,1,DK,1.28,NA,NA,NA,NA,20,1,Denmark
UMass-MechBayes,inc death,1,DK,1.11,0.9,0.45,0.85,0.29,20,1,Denmark
USC-SIkJalpha,inc death,1,DK,1,1.19,0.35,0.39,0.14,23,1,Denmark
USyd-OneModelMan,inc death,1,DK,1.39,NA,NA,NA,NA,20,1,Denmark
epiforecasts-EpiNow2,inc death,1,DK,1.66,1.13,0.39,0.83,0.27,23,1,Denmark
EuroCOVIDhub-baseline,inc death,2,DK,1,1,0.86,1,0.04,22,1,Denmark
EuroCOVIDhub-ensemble,inc death,2,DK,0.99,0.78,0.64,0.95,0.25,22,1,Denmark
IEM_Health-CovidProject,inc death,2,DK,1.11,0.81,0.41,0.86,-0.02,22,1,Denmark
ILM-EKF,inc death,2,DK,1.01,1.58,0.77,1,0.21,22,1,Denmark
Karlen-pypm,inc death,2,DK,0.24,0.75,0.5,1,0.02,4,1,Denmark
LANL-GrowthRate,inc death,2,DK,0.82,0.71,0.57,0.9,0.16,21,1,Denmark
MUNI-ARIMA,inc death,2,DK,0.82,0.94,0.64,1,0.14,14,1,Denmark
RobertWalraven-ESG,inc death,2,DK,1.19,0.84,0.55,0.91,-0.02,22,1,Denmark
UMass-MechBayes,inc death,2,DK,0.86,0.82,0.47,0.84,0.39,19,1,Denmark
USC-SIkJalpha,inc death,2,DK,1.12,0.88,0.41,0.55,0.21,22,1,Denmark
USyd-OneModelMan,inc death,2,DK,1.49,NA,NA,NA,NA,19,1,Denmark
epiforecasts-EpiNow2,inc death,2,DK,1.57,1.17,0.5,0.82,0.38,22,1,Denmark
EuroCOVIDhub-baseline,inc death,3,DK,1,1,0.95,1,0.04,21,1,Denmark
EuroCOVIDhub-ensemble,inc death,3,DK,1.15,0.75,0.62,0.9,0.25,21,1,Denmark
IEM_Health-CovidProject,inc death,3,DK,1.47,0.88,0.33,0.9,-0.01,21,1,Denmark
ILM-EKF,inc death,3,DK,1.3,1.44,0.81,1,0.23,21,1,Denmark
LANL-GrowthRate,inc death,3,DK,0.95,0.67,0.35,0.8,0.17,20,1,Denmark
MUNI-ARIMA,inc death,3,DK,1.03,0.97,0.67,1,0.07,12,1,Denmark
RobertWalraven-ESG,inc death,3,DK,1.22,0.7,0.67,0.95,-0.05,21,1,Denmark
UMass-MechBayes,inc death,3,DK,0.96,0.82,0.39,0.94,0.36,18,1,Denmark
USC-SIkJalpha,inc death,3,DK,1.14,0.92,0.29,0.48,0.13,21,1,Denmark
USyd-OneModelMan,inc death,3,DK,2.07,NA,NA,NA,NA,18,1,Denmark
epiforecasts-EpiNow2,inc death,3,DK,1.73,1.33,0.38,0.81,0.41,21,1,Denmark
EuroCOVIDhub-baseline,inc death,4,DK,1,1,1,1,0.05,20,1,Denmark
EuroCOVIDhub-ensemble,inc death,4,DK,1.28,0.81,0.7,0.85,0.35,20,1,Denmark
IEM_Health-CovidProject,inc death,4,DK,1.53,0.95,0.3,0.85,0.01,20,1,Denmark
ILM-EKF,inc death,4,DK,1.76,1.49,0.7,1,0.27,20,1,Denmark
LANL-GrowthRate,inc death,4,DK,1.08,0.61,0.37,0.89,0.21,19,1,Denmark
MUNI-ARIMA,inc death,4,DK,1.05,0.92,0.82,1,0.15,11,1,Denmark
RobertWalraven-ESG,inc death,4,DK,1.49,0.62,0.75,0.95,-0.06,20,1,Denmark
UMass-MechBayes,inc death,4,DK,1.49,0.93,0.35,0.88,0.4,17,1,Denmark
USC-SIkJalpha,inc death,4,DK,1.35,0.88,0.35,0.55,0.26,20,1,Denmark
USyd-OneModelMan,inc death,4,DK,2.97,NA,NA,NA,NA,17,1,Denmark
epiforecasts-EpiNow2,inc death,4,DK,2.48,1.63,0.3,0.85,0.51,20,1,Denmark
LANL-GrowthRate,inc death,5,DK,NA,NA,0.28,0.83,0.35,18,1,Denmark
