model,target_variable,horizon,location,rel_ae,rel_wis,cov_50,cov_95,bias,n,n_loc,location_name
RobertWalraven-ESG,inc death,2,DE,0.95,0.84,0.55,0.93,-0.13,29,1,Germany
UMass-MechBayes,inc death,2,DE,0.72,0.68,0.35,0.96,-0.42,26,1,Germany
USC-SIkJalpha,inc death,2,DE,0.88,0.8,0.52,0.62,0.22,29,1,Germany
USyd-OneModelMan,inc death,2,DE,0.91,NA,NA,NA,NA,26,1,Germany
epiforecasts-EpiNow2,inc death,2,DE,1.62,1.43,0.38,0.83,0.22,29,1,Germany
itwm-dSEIR,inc death,2,DE,0.82,0.81,0.31,0.72,0.2,29,1,Germany
EuroCOVIDhub-baseline,inc death,3,DE,1,1,0.75,1,0.15,28,1,Germany
EuroCOVIDhub-ensemble,inc death,3,DE,0.54,0.55,0.64,0.93,0.18,28,1,Germany
FIAS_FZJ-Epi1Ger,inc death,3,DE,1.45,1.55,0.04,0.39,0.15,28,1,Germany
HZI-AgeExtendedSEIR,inc death,3,DE,0.63,0.65,NA,NA,0.12,27,1,Germany
IEM_Health-CovidProject,inc death,3,DE,1.19,1.05,0.5,0.93,-0.06,28,1,Germany
ILM-EKF,inc death,3,DE,1.11,1.03,0.46,0.93,0.17,28,1,Germany
ITWW-county_repro,inc death,3,DE,0.61,0.69,0.14,0.36,0.14,28,1,Germany
Karlen-pypm,inc death,3,DE,0.97,0.9,0.14,0.82,0.26,28,1,Germany
LANL-GrowthRate,inc death,3,DE,0.89,0.73,0.3,0.96,-0.3,27,1,Germany
MIT_CovidAnalytics-DELPHI,inc death,3,DE,0.71,0.71,0.64,0.86,-0.14,28,1,Germany
MUNI-ARIMA,inc death,3,DE,0.69,1.14,0.68,1,0.03,19,1,Germany
RobertWalraven-ESG,inc death,3,DE,0.97,0.91,0.46,0.89,-0.16,28,1,Germany
UMass-MechBayes,inc death,3,DE,0.55,0.57,0.36,0.96,-0.45,25,1,Germany
USC-SIkJalpha,inc death,3,DE,0.91,0.84,0.43,0.54,0.31,28,1,Germany
USyd-OneModelMan,inc death,3,DE,1,NA,NA,NA,NA,25,1,Germany
epiforecasts-EpiNow2,inc death,3,DE,1.68,1.55,0.32,0.82,0.26,28,1,Germany
itwm-dSEIR,inc death,3,DE,0.81,0.84,0.18,0.68,0.22,28,1,Germany
EuroCOVIDhub-baseline,inc death,4,DE,1,1,0.7,1,0.16,27,1,Germany
EuroCOVIDhub-ensemble,inc death,4,DE,0.65,0.6,0.59,1,0.28,27,1,Germany
FIAS_FZJ-Epi1Ger,inc death,4,DE,1.52,1.68,0.19,0.41,0.28,27,1,Germany
HZI-AgeExtendedSEIR,inc death,4,DE,0.6,0.72,NA,NA,0.16,26,1,Germany
IEM_Health-CovidProject,inc death,4,DE,1.28,1.15,0.44,0.93,-0.04,27,1,Germany
ILM-EKF,inc death,4,DE,1.33,1.25,0.37,0.89,0.18,27,1,Germany
ITWW-county_repro,inc death,4,DE,0.85,0.92,0.11,0.33,0.32,27,1,Germany
Karlen-pypm,inc death,4,DE,1.19,1.13,0.19,0.7,0.32,27,1,Germany
LANL-GrowthRate,inc death,4,DE,0.9,0.73,0.46,0.92,-0.3,26,1,Germany
MIT_CovidAnalytics-DELPHI,inc death,4,DE,0.63,0.69,0.59,0.85,-0.19,27,1,Germany
MUNI-ARIMA,inc death,4,DE,0.68,1.23,0.56,1,0.03,18,1,Germany
RobertWalraven-ESG,inc death,4,DE,1.04,0.98,0.44,0.85,-0.16,27,1,Germany
UMass-MechBayes,inc death,4,DE,0.43,0.49,0.42,0.92,-0.44,24,1,Germany
USC-SIkJalpha,inc death,4,DE,0.95,0.93,0.37,0.44,0.28,27,1,Germany
USyd-OneModelMan,inc death,4,DE,1.03,NA,NA,NA,NA,24,1,Germany
epiforecasts-EpiNow2,inc death,4,DE,1.8,1.84,0.22,0.89,0.29,27,1,Germany
itwm-dSEIR,inc death,4,DE,0.97,1,0.26,0.74,0.21,27,1,Germany
LANL-GrowthRate,inc death,5,DE,NA,NA,0.32,0.88,-0.24,25,1,Germany
USC-SIkJalpha,inc death,5,DE,NA,NA,0.35,0.38,0.28,26,1,Germany
EuroCOVIDhub-baseline,inc case,1,DK,1,1,0.3,1,0.07,30,1,Denmark
EuroCOVIDhub-ensemble,inc case,1,DK,0.9,0.9,0.47,0.8,0.01,30,1,Denmark
IEM_Health-CovidProject,inc case,1,DK,1,1.15,0.4,0.63,0.16,30,1,Denmark
ILM-EKF,inc case,1,DK,1.28,1.38,0.4,0.77,0.14,30,1,Denmark
Karlen-pypm,inc case,1,DK,1.29,1.31,0.67,0.92,0.04,12,1,Denmark
LANL-GrowthRate,inc case,1,DK,0.84,0.95,0.55,0.86,-0.24,29,1,Denmark
MUNI-ARIMA,inc case,1,DK,0.72,0.71,0.5,0.91,-0.03,22,1,Denmark
RobertWalraven-ESG,inc case,1,DK,1.03,1.17,0.37,0.67,0.05,30,1,Denmark
SDSC_ISG-TrendModel,inc case,1,DK,0.7,NA,NA,NA,NA,27,1,Denmark
USC-SIkJalpha,inc case,1,DK,1.06,1.4,0.2,0.37,-0.11,30,1,Denmark
UVA-Ensemble,inc case,1,DK,1.76,NA,0.45,0.66,NA,29,1,Denmark
epiforecasts-EpiNow2,inc case,1,DK,1.18,1.24,0.6,0.83,-0.01,30,1,Denmark
EuroCOVIDhub-baseline,inc case,2,DK,1,1,0.45,1,-0.01,29,1,Denmark
EuroCOVIDhub-ensemble,inc case,2,DK,1.01,1.09,0.48,0.86,0.06,29,1,Denmark
IEM_Health-CovidProject,inc case,2,DK,1.13,1.37,0.31,0.55,0.17,29,1,Denmark
ILM-EKF,inc case,2,DK,1.4,1.61,0.34,0.79,0.18,29,1,Denmark
Karlen-pypm,inc case,2,DK,1.71,1.86,0.18,0.73,0.16,11,1,Denmark
LANL-GrowthRate,inc case,2,DK,0.97,1.19,0.54,0.82,-0.13,28,1,Denmark
MUNI-ARIMA,inc case,2,DK,0.88,0.8,0.57,0.9,0.01,21,1,Denmark
RobertWalraven-ESG,inc case,2,DK,1.06,1.15,0.21,0.66,-0.05,29,1,Denmark
USC-SIkJalpha,inc case,2,DK,1.17,1.54,0.31,0.41,-0.08,29,1,Denmark
UVA-Ensemble,inc case,2,DK,1.51,NA,0.43,0.64,NA,28,1,Denmark
epiforecasts-EpiNow2,inc case,2,DK,1.66,1.99,0.48,0.86,-0.04,29,1,Denmark
EuroCOVIDhub-baseline,inc case,3,DK,1,1,0.39,1,0.03,28,1,Denmark
EuroCOVIDhub-ensemble,inc case,3,DK,1.14,1.27,0.43,0.82,0.14,28,1,Denmark
IEM_Health-CovidProject,inc case,3,DK,1.21,1.5,0.39,0.64,0.24,28,1,Denmark
ILM-EKF,inc case,3,DK,1.69,1.96,0.39,0.79,0.23,28,1,Denmark
Karlen-pypm,inc case,3,DK,2.27,2.26,0.2,0.8,0.17,10,1,Denmark
LANL-GrowthRate,inc case,3,DK,1.03,1.23,0.48,0.78,-0.04,27,1,Denmark
MUNI-ARIMA,inc case,3,DK,1.07,0.88,0.47,0.95,0.05,19,1,Denmark
RobertWalraven-ESG,inc case,3,DK,1.09,1.22,0.18,0.54,-0.15,28,1,Denmark
USC-SIkJalpha,inc case,3,DK,1.33,1.71,0.11,0.25,-0.15,28,1,Denmark
UVA-Ensemble,inc case,3,DK,1.63,NA,0.35,0.69,NA,26,1,Denmark
epiforecasts-EpiNow2,inc case,3,DK,2.3,2.95,0.5,0.86,0.05,28,1,Denmark
EuroCOVIDhub-baseline,inc case,4,DK,1,1,0.44,1,0.01,27,1,Denmark
EuroCOVIDhub-ensemble,inc case,4,DK,1.22,1.36,0.48,0.85,0.14,27,1,Denmark
IEM_Health-CovidProject,inc case,4,DK,1.3,1.63,0.41,0.63,0.2,27,1,Denmark
ILM-EKF,inc case,4,DK,2.05,2.46,0.33,0.78,0.22,27,1,Denmark
Karlen-pypm,inc case,4,DK,2.66,2.78,0.11,0.78,0.19,9,1,Denmark
LANL-GrowthRate,inc case,4,DK,0.95,1.12,0.35,0.77,-0.04,26,1,Denmark
MUNI-ARIMA,inc case,4,DK,1.18,0.94,0.39,1,0.08,18,1,Denmark
RobertWalraven-ESG,inc case,4,DK,1.15,1.26,0.15,0.37,-0.11,27,1,Denmark
USC-SIkJalpha,inc case,4,DK,1.34,1.77,0.11,0.22,-0.13,27,1,Denmark
UVA-Ensemble,inc case,4,DK,1.84,NA,0.12,0.42,NA,24,1,Denmark
epiforecasts-EpiNow2,inc case,4,DK,2.95,3.73,0.41,0.81,0.04,27,1,Denmark
LANL-GrowthRate,inc case,5,DK,NA,NA,0.36,0.8,0.01,25,1,Denmark
USC-SIkJalpha,inc case,5,DK,NA,NA,0.23,0.27,-0.14,26,1,Denmark
EuroCOVIDhub-baseline,inc death,1,DK,1,1,0.67,1,-0.01,30,1,Denmark
EuroCOVIDhub-ensemble,inc death,1,DK,1.11,0.96,0.53,0.97,0.03,30,1,Denmark
IEM_Health-CovidProject,inc death,1,DK,1.11,1.06,0.3,0.67,-0.02,30,1,Denmark
ILM-EKF,inc death,1,DK,1.07,1.57,0.83,1,0.11,30,1,Denmark
Imperial-DeCa,inc death,1,DK,1.21,1.02,0.36,0.73,-0.13,11,1,Denmark
Imperial-RtI0,inc death,1,DK,1.97,1.3,0.73,1,-0.03,11,1,Denmark
Imperial-sbkp,inc death,1,DK,1.6,1.14,0.45,1,-0.03,11,1,Denmark
Karlen-pypm,inc death,1,DK,1.14,1.04,0.42,0.83,-0.44,12,1,Denmark
LANL-GrowthRate,inc death,1,DK,1.09,0.79,0.55,0.97,-0.09,29,1,Denmark
MUNI-ARIMA,inc death,1,DK,1.22,1.1,0.36,1,0.03,22,1,Denmark
RobertWalraven-ESG,inc death,1,DK,1.23,0.98,0.37,1,-0.04,30,1,Denmark
SDSC_ISG-TrendModel,inc death,1,DK,1.47,NA,NA,NA,NA,27,1,Denmark
UMass-MechBayes,inc death,1,DK,1.3,1,0.44,0.85,0.13,27,1,Denmark
USC-SIkJalpha,inc death,1,DK,1.15,1.28,0.27,0.4,-0,30,1,Denmark
USyd-OneModelMan,inc death,1,DK,1.39,NA,NA,NA,NA,27,1,Denmark
epiforecasts-EpiNow2,inc death,1,DK,1.62,1.17,0.37,0.83,0.07,30,1,Denmark
EuroCOVIDhub-baseline,inc death,2,DK,1,1,0.83,1,-0.04,29,1,Denmark
EuroCOVIDhub-ensemble,inc death,2,DK,0.98,0.83,0.55,0.97,0.04,29,1,Denmark
IEM_Health-CovidProject,inc death,2,DK,1.02,0.8,0.48,0.9,0.02,29,1,Denmark
ILM-EKF,inc death,2,DK,1.05,1.54,0.79,1,0.11,29,1,Denmark
Karlen-pypm,inc death,2,DK,0.99,1.09,0.36,0.82,-0.45,11,1,Denmark
LANL-GrowthRate,inc death,2,DK,0.93,0.83,0.5,0.86,-0.07,28,1,Denmark
MUNI-ARIMA,inc death,2,DK,0.85,0.9,0.71,1,0.02,21,1,Denmark
RobertWalraven-ESG,inc death,2,DK,1.11,0.84,0.52,0.93,-0.14,29,1,Denmark
UMass-MechBayes,inc death,2,DK,0.81,0.88,0.42,0.85,0.2,26,1,Denmark
USC-SIkJalpha,inc death,2,DK,1.22,1.1,0.38,0.48,-0.02,29,1,Denmark
USyd-OneModelMan,inc death,2,DK,1.34,NA,NA,NA,NA,26,1,Denmark
epiforecasts-EpiNow2,inc death,2,DK,1.53,1.23,0.41,0.83,0.1,29,1,Denmark
EuroCOVIDhub-baseline,inc death,3,DK,1,1,0.93,1,-0.03,28,1,Denmark
EuroCOVIDhub-ensemble,inc death,3,DK,1.02,0.8,0.54,0.93,0.04,28,1,Denmark
IEM_Health-CovidProject,inc death,3,DK,1.52,1.1,0.32,0.89,0,28,1,Denmark
ILM-EKF,inc death,3,DK,1.11,1.55,0.86,1,0.12,28,1,Denmark
Karlen-pypm,inc death,3,DK,1.17,0.98,0.2,0.7,-0.57,10,1,Denmark
LANL-GrowthRate,inc death,3,DK,0.97,0.86,0.3,0.74,-0.1,27,1,Denmark
MUNI-ARIMA,inc death,3,DK,0.93,0.88,0.68,1,-0.04,19,1,Denmark
RobertWalraven-ESG,inc death,3,DK,1.17,0.81,0.61,0.89,-0.2,28,1,Denmark
UMass-MechBayes,inc death,3,DK,0.98,0.87,0.36,0.88,0.17,25,1,Denmark
USC-SIkJalpha,inc death,3,DK,1.08,1.06,0.25,0.39,-0.1,28,1,Denmark
USyd-OneModelMan,inc death,3,DK,1.55,NA,NA,NA,NA,25,1,Denmark
epiforecasts-EpiNow2,inc death,3,DK,1.58,1.36,0.32,0.82,0.14,28,1,Denmark
EuroCOVIDhub-baseline,inc death,4,DK,1,1,1,1,-0.04,27,1,Denmark
EuroCOVIDhub-ensemble,inc death,4,DK,1.15,0.88,0.56,0.89,0.05,27,1,Denmark
IEM_Health-CovidProject,inc death,4,DK,1.7,1.31,0.3,0.85,-0.05,27,1,Denmark
ILM-EKF,inc death,4,DK,1.26,1.68,0.78,1,0.15,27,1,Denmark
Karlen-pypm,inc death,4,DK,1.49,0.93,0,0.89,-0.53,9,1,Denmark
LANL-GrowthRate,inc death,4,DK,1.09,0.89,0.27,0.73,-0.11,26,1,Denmark
MUNI-ARIMA,inc death,4,DK,1.03,0.82,0.72,1,-0.07,18,1,Denmark
RobertWalraven-ESG,inc death,4,DK,1.36,0.79,0.63,0.93,-0.24,27,1,Denmark
UMass-MechBayes,inc death,4,DK,1.32,1,0.33,0.88,0.2,24,1,Denmark
USC-SIkJalpha,inc death,4,DK,1.13,1.08,0.26,0.44,-0.07,27,1,Denmark
USyd-OneModelMan,inc death,4,DK,1.99,NA,NA,NA,NA,24,1,Denmark
epiforecasts-EpiNow2,inc death,4,DK,1.87,1.57,0.3,0.85,0.21,27,1,Denmark
LANL-GrowthRate,inc death,5,DK,NA,NA,0.2,0.64,-0.01,25,1,Denmark
USC-SIkJalpha,inc death,5,DK,NA,NA,0.31,0.38,-0.02,26,1,Denmark
EuroCOVIDhub-baseline,inc case,1,EE,1,1,0.23,0.87,0.01,30,1,Estonia
EuroCOVIDhub-ensemble,inc case,1,EE,0.71,0.61,0.5,0.97,0.02,30,1,Estonia
IEM_Health-CovidProject,inc case,1,EE,1.11,0.78,0.4,0.9,0.06,30,1,Estonia
ILM-EKF,inc case,1,EE,1.44,1.3,0.4,0.9,0.1,30,1,Estonia
Karlen-pypm,inc case,1,EE,0.81,1.11,0.5,1,-0.01,12,1,Estonia
LANL-GrowthRate,inc case,1,EE,0.97,0.84,0.41,0.97,-0.41,29,1,Estonia
MUNI-ARIMA,inc case,1,EE,0.41,0.6,0.45,1,-0.07,22,1,Estonia
RobertWalraven-ESG,inc case,1,EE,1.03,0.92,0.17,0.67,-0.25,30,1,Estonia
SDSC_ISG-TrendModel,inc case,1,EE,0.61,NA,NA,NA,NA,27,1,Estonia
USC-SIkJalpha,inc case,1,EE,1.19,1.04,0.3,0.53,0.08,30,1,Estonia
UVA-Ensemble,inc case,1,EE,2.39,NA,0.38,0.79,NA,29,1,Estonia
epiforecasts-EpiNow2,inc case,1,EE,0.83,0.78,0.4,0.9,-0.09,30,1,Estonia
EuroCOVIDhub-baseline,inc case,2,EE,1,1,0.17,0.9,0.05,29,1,Estonia
EuroCOVIDhub-ensemble,inc case,2,EE,0.71,0.61,0.45,0.9,0.01,29,1,Estonia
IEM_Health-CovidProject,inc case,2,EE,1.02,0.83,0.34,0.69,0.08,29,1,Estonia
ILM-EKF,inc case,2,EE,1.43,1.35,0.24,0.79,0.1,29,1,Estonia
Karlen-pypm,inc case,2,EE,0.75,1.01,0.55,1,0.09,11,1,Estonia
LANL-GrowthRate,inc case,2,EE,0.91,0.75,0.46,0.89,-0.29,28,1,Estonia
MUNI-ARIMA,inc case,2,EE,0.29,0.54,0.67,1,-0.11,21,1,Estonia
RobertWalraven-ESG,inc case,2,EE,0.98,1.12,0.07,0.38,-0.43,29,1,Estonia
USC-SIkJalpha,inc case,2,EE,0.78,0.82,0.24,0.48,-0.08,29,1,Estonia
UVA-Ensemble,inc case,2,EE,1.65,NA,0.36,0.79,NA,28,1,Estonia
epiforecasts-EpiNow2,inc case,2,EE,0.83,0.9,0.45,0.83,-0.1,29,1,Estonia
EuroCOVIDhub-baseline,inc case,3,EE,1,1,0.14,0.82,0.12,28,1,Estonia
EuroCOVIDhub-ensemble,inc case,3,EE,0.8,0.67,0.36,0.82,0.03,28,1,Estonia
IEM_Health-CovidProject,inc case,3,EE,1.08,0.97,0.36,0.61,0.08,28,1,Estonia
ILM-EKF,inc case,3,EE,1.6,1.58,0.21,0.71,0.12,28,1,Estonia
Karlen-pypm,inc case,3,EE,0.88,1.18,0.5,0.9,0.2,10,1,Estonia
LANL-GrowthRate,inc case,3,EE,0.83,0.79,0.37,0.74,-0.17,27,1,Estonia
MUNI-ARIMA,inc case,3,EE,0.37,0.6,0.63,0.95,-0.15,19,1,Estonia
RobertWalraven-ESG,inc case,3,EE,0.98,1.27,0.04,0.32,-0.45,28,1,Estonia
USC-SIkJalpha,inc case,3,EE,0.61,0.77,0.25,0.43,-0.17,28,1,Estonia
UVA-Ensemble,inc case,3,EE,1.34,NA,0.27,0.62,NA,26,1,Estonia
epiforecasts-EpiNow2,inc case,3,EE,0.98,1.12,0.36,0.79,-0.13,28,1,Estonia
EuroCOVIDhub-baseline,inc case,4,EE,1,1,0.15,0.81,0.13,27,1,Estonia
EuroCOVIDhub-ensemble,inc case,4,EE,0.84,0.71,0.44,0.74,0.04,27,1,Estonia
IEM_Health-CovidProject,inc case,4,EE,1.15,1.08,0.26,0.56,0.09,27,1,Estonia
ILM-EKF,inc case,4,EE,1.77,1.83,0.15,0.7,0.09,27,1,Estonia
Karlen-pypm,inc case,4,EE,1.21,1.56,0.44,0.78,0.33,9,1,Estonia
LANL-GrowthRate,inc case,4,EE,0.83,0.81,0.27,0.69,-0.07,26,1,Estonia
MUNI-ARIMA,inc case,4,EE,0.36,0.57,0.61,1,-0.2,18,1,Estonia
RobertWalraven-ESG,inc case,4,EE,0.92,1.3,0.07,0.3,-0.44,27,1,Estonia
USC-SIkJalpha,inc case,4,EE,0.57,0.83,0.26,0.26,-0.2,27,1,Estonia
UVA-Ensemble,inc case,4,EE,1.08,NA,0.17,0.54,NA,24,1,Estonia
epiforecasts-EpiNow2,inc case,4,EE,1.09,1.33,0.26,0.67,-0.17,27,1,Estonia
LANL-GrowthRate,inc case,5,EE,NA,NA,0.2,0.68,0.01,25,1,Estonia
USC-SIkJalpha,inc case,5,EE,NA,NA,0.23,0.23,-0.23,26,1,Estonia
EuroCOVIDhub-baseline,inc death,1,EE,1,1,0.37,0.9,0.02,30,1,Estonia
EuroCOVIDhub-ensemble,inc death,1,EE,0.75,0.71,0.7,1,0.07,30,1,Estonia
IEM_Health-CovidProject,inc death,1,EE,0.87,0.89,0.57,0.83,0.2,30,1,Estonia
ILM-EKF,inc death,1,EE,0.74,1.34,0.87,1,0.09,30,1,Estonia
Karlen-pypm,inc death,1,EE,0.33,0.84,0.58,1,-0.22,12,1,Estonia
LANL-GrowthRate,inc death,1,EE,1.1,1.25,0.24,0.79,0.01,29,1,Estonia
MUNI-ARIMA,inc death,1,EE,0.52,0.96,0.59,1,-0.02,22,1,Estonia
RobertWalraven-ESG,inc death,1,EE,0.99,0.93,0.43,0.77,-0.07,30,1,Estonia
SDSC_ISG-TrendModel,inc death,1,EE,0.97,NA,NA,NA,NA,27,1,Estonia
UMass-MechBayes,inc death,1,EE,0.86,0.7,0.52,1,0.06,27,1,Estonia
USC-SIkJalpha,inc death,1,EE,0.94,0.93,0.37,0.47,0.11,30,1,Estonia
USyd-OneModelMan,inc death,1,EE,1.23,NA,NA,NA,NA,27,1,Estonia
epiforecasts-EpiNow2,inc death,1,EE,0.83,0.79,0.64,1,0.1,28,1,Estonia
EuroCOVIDhub-baseline,inc death,2,EE,1,1,0.41,0.9,0.08,29,1,Estonia
EuroCOVIDhub-ensemble,inc death,2,EE,0.62,0.6,0.62,0.97,0.1,29,1,Estonia
IEM_Health-CovidProject,inc death,2,EE,1.04,1,0.52,0.79,0.24,29,1,Estonia
ILM-EKF,inc death,2,EE,0.72,1,0.86,1,0.12,29,1,Estonia
Karlen-pypm,inc death,2,EE,0.34,0.65,0.55,1,-0.3,11,1,Estonia
LANL-GrowthRate,inc death,2,EE,1.15,1.33,0.25,0.64,-0.03,28,1,Estonia
MUNI-ARIMA,inc death,2,EE,0.67,0.99,0.52,0.9,-0,21,1,Estonia
RobertWalraven-ESG,inc death,2,EE,0.96,0.82,0.55,0.83,-0.14,29,1,Estonia
UMass-MechBayes,inc death,2,EE,0.46,0.49,0.58,1,0.11,26,1,Estonia
USC-SIkJalpha,inc death,2,EE,0.72,0.71,0.48,0.59,0.15,29,1,Estonia
USyd-OneModelMan,inc death,2,EE,0.84,NA,NA,NA,NA,26,1,Estonia
epiforecasts-EpiNow2,inc death,2,EE,1.03,0.71,0.48,1,0.08,27,1,Estonia
EuroCOVIDhub-baseline,inc death,3,EE,1,1,0.39,0.79,0.13,28,1,Estonia
EuroCOVIDhub-ensemble,inc death,3,EE,0.62,0.54,0.57,0.86,0.11,28,1,Estonia
IEM_Health-CovidProject,inc death,3,EE,1.15,1.12,0.43,0.75,0.27,28,1,Estonia
ILM-EKF,inc death,3,EE,0.76,0.8,0.86,1,0.14,28,1,Estonia
Karlen-pypm,inc death,3,EE,0.3,0.54,0.5,1,-0.29,10,1,Estonia
LANL-GrowthRate,inc death,3,EE,0.95,1.13,0.19,0.63,-0.08,27,1,Estonia
MUNI-ARIMA,inc death,3,EE,0.6,0.85,0.47,0.95,-0.08,19,1,Estonia
RobertWalraven-ESG,inc death,3,EE,0.88,0.74,0.61,0.79,-0.13,28,1,Estonia
UMass-MechBayes,inc death,3,EE,0.49,0.46,0.52,1,0.18,25,1,Estonia
USC-SIkJalpha,inc death,3,EE,0.56,0.58,0.5,0.57,0.19,28,1,Estonia
USyd-OneModelMan,inc death,3,EE,0.8,NA,NA,NA,NA,25,1,Estonia
epiforecasts-EpiNow2,inc death,3,EE,1.06,0.65,0.58,1,0.06,26,1,Estonia
EuroCOVIDhub-baseline,inc death,4,EE,1,1,0.41,0.78,0.18,27,1,Estonia
EuroCOVIDhub-ensemble,inc death,4,EE,0.58,0.51,0.52,0.89,0.14,27,1,Estonia
IEM_Health-CovidProject,inc death,4,EE,1.46,1.29,0.41,0.78,0.22,27,1,Estonia
ILM-EKF,inc death,4,EE,1.08,0.81,0.78,0.96,0.17,27,1,Estonia
Karlen-pypm,inc death,4,EE,0.27,0.47,0.44,1,-0.31,9,1,Estonia
LANL-GrowthRate,inc death,4,EE,0.82,0.94,0.27,0.58,-0.03,26,1,Estonia
MUNI-ARIMA,inc death,4,EE,0.49,0.76,0.33,1,-0.12,18,1,Estonia
RobertWalraven-ESG,inc death,4,EE,0.73,0.74,0.48,0.7,-0.11,27,1,Estonia
UMass-MechBayes,inc death,4,EE,0.35,0.4,0.54,0.96,0.25,24,1,Estonia
USC-SIkJalpha,inc death,4,EE,0.44,0.52,0.41,0.7,0.09,27,1,Estonia
USyd-OneModelMan,inc death,4,EE,0.78,NA,NA,NA,NA,24,1,Estonia
epiforecasts-EpiNow2,inc death,4,EE,0.91,0.63,0.6,0.92,0.06,25,1,Estonia
LANL-GrowthRate,inc death,5,EE,NA,NA,0.16,0.52,0.08,25,1,Estonia
USC-SIkJalpha,inc death,5,EE,NA,NA,0.42,0.5,0.07,26,1,Estonia
EuroCOVIDhub-baseline,inc case,1,ES,1,1,0.44,0.96,0.14,27,1,Spain
EuroCOVIDhub-ensemble,inc case,1,ES,0.87,0.86,0.7,0.93,-0.05,27,1,Spain
IEM_Health-CovidProject,inc case,1,ES,1.18,1.08,0.22,0.89,0.22,27,1,Spain
ILM-EKF,inc case,1,ES,1.29,1.42,0.54,0.73,0.15,26,1,Spain
Karlen-pypm,inc case,1,ES,1.93,1.42,0.17,1,0.12,12,1,Spain
LANL-GrowthRate,inc case,1,ES,1.26,1.2,0.65,0.92,-0.36,26,1,Spain
MUNI-ARIMA,inc case,1,ES,1.32,1.36,0.35,0.8,0.28,20,1,Spain
RobertWalraven-ESG,inc case,1,ES,0.94,1.05,0.44,0.89,-0.29,27,1,Spain
SDSC_ISG-TrendModel,inc case,1,ES,0.75,NA,NA,NA,NA,25,1,Spain
UNED-PreCoV2,inc case,1,ES,0.63,1,NA,NA,-0.15,27,1,Spain
USC-SIkJalpha,inc case,1,ES,1.04,1.27,0.33,0.67,-0.17,27,1,Spain
UVA-Ensemble,inc case,1,ES,1.99,NA,0.33,0.81,NA,27,1,Spain
epiforecasts-EpiNow2,inc case,1,ES,1.17,1.06,0.77,1,-0.21,26,1,Spain
EuroCOVIDhub-baseline,inc case,2,ES,1,1,0.42,0.96,0.12,26,1,Spain
EuroCOVIDhub-ensemble,inc case,2,ES,1,1,0.62,0.92,0.03,26,1,Spain
IEM_Health-CovidProject,inc case,2,ES,1.22,1.26,0.19,0.65,0.25,26,1,Spain
ILM-EKF,inc case,2,ES,1.8,2.14,0.28,0.52,0.19,25,1,Spain
Karlen-pypm,inc case,2,ES,2.53,2.06,0.18,0.73,0.08,11,1,Spain
LANL-GrowthRate,inc case,2,ES,1.13,1.14,0.62,0.88,-0.29,26,1,Spain
MUNI-ARIMA,inc case,2,ES,1.28,1.2,0.26,0.63,0.25,19,1,Spain
RobertWalraven-ESG,inc case,2,ES,0.9,1.01,0.35,0.77,-0.3,26,1,Spain
UB-BSLCoV,inc case,2,ES,2.38,2.37,0.5,0.75,0.06,20,1,Spain
UNED-PreCoV2,inc case,2,ES,0.84,1.04,NA,NA,-0.03,25,1,Spain
USC-SIkJalpha,inc case,2,ES,1.08,1.29,0.23,0.58,-0.15,26,1,Spain
UVA-Ensemble,inc case,2,ES,1.5,NA,0.31,0.65,NA,26,1,Spain
epiforecasts-EpiNow2,inc case,2,ES,1.2,1.14,0.72,0.96,-0.2,25,1,Spain
EuroCOVIDhub-baseline,inc case,3,ES,1,1,0.44,0.92,0.15,25,1,Spain
EuroCOVIDhub-ensemble,inc case,3,ES,1.15,1.23,0.56,0.8,0.16,25,1,Spain
IEM_Health-CovidProject,inc case,3,ES,1.27,1.38,0.16,0.48,0.3,25,1,Spain
ILM-EKF,inc case,3,ES,2.38,2.99,0.28,0.52,0.25,25,1,Spain
Karlen-pypm,inc case,3,ES,3.43,2.97,0.1,0.4,0.06,10,1,Spain
LANL-GrowthRate,inc case,3,ES,0.95,1.04,0.58,0.88,-0.19,24,1,Spain
MUNI-ARIMA,inc case,3,ES,1.29,1.12,0.24,0.71,0.25,17,1,Spain
RobertWalraven-ESG,inc case,3,ES,0.82,0.97,0.4,0.72,-0.29,25,1,Spain
UB-BSLCoV,inc case,3,ES,3.82,3.98,0.42,0.74,0.17,19,1,Spain
UNED-PreCoV2,inc case,3,ES,0.99,1.26,0.74,1,0.06,23,1,Spain
USC-SIkJalpha,inc case,3,ES,1.1,1.39,0.24,0.56,-0.14,25,1,Spain
UVA-Ensemble,inc case,3,ES,1.45,NA,0.25,0.5,NA,24,1,Spain
epiforecasts-EpiNow2,inc case,3,ES,1.3,1.26,0.62,0.92,-0.2,24,1,Spain
EuroCOVIDhub-baseline,inc case,4,ES,1,1,0.42,0.88,0.14,24,1,Spain
EuroCOVIDhub-ensemble,inc case,4,ES,1.39,1.54,0.42,0.79,0.19,24,1,Spain
IEM_Health-CovidProject,inc case,4,ES,1.3,1.4,0.17,0.5,0.24,24,1,Spain
ILM-EKF,inc case,4,ES,3.37,4.19,0.22,0.52,0.33,23,1,Spain
Karlen-pypm,inc case,4,ES,4.59,3.98,0.11,0.33,0.09,9,1,Spain
