model,target_variable,horizon,location,interval_score,sharpness,underprediction,overprediction,coverage_deviation,bias,aem,relative_skill,scaled_rel_skill,cov_50,cov_95,mae,n,continuous_weeks
EuroCOVIDhub-ensemble,inc case,1,AT,667.7961413043479,383.57603260869564,19.66304347826087,264.5570652173913,0.07673913043478262,0.34875,994.0625,0.8206115955844175,NA,0.6875,0.9375,994.0625,16,17
IEM_Health-CovidProject,inc case,1,AT,870.4212979115197,391.2751009247845,0.8611909594713457,478.2850060272639,-0.042826086956521736,0.540625,1329.1213319170633,1.0902909370484133,NA,0.375,0.875,1329.1213319170633,16,17
ILM-EKF,inc case,1,AT,834.5652046063018,514.4061112352804,6.989130434782609,313.1699629362388,0.13652173913043478,0.2625,1143.205324145163,0.9743987578069854,NA,0.6875,1,1143.205324145163,16,17
LANL-GrowthRate,inc case,1,AT,651.7429551242236,369.1973029503106,190.24875776397516,92.29689440993786,0.04956521739130435,-0.2285714285714286,1044.25,0.6570320452339065,NA,0.42857142857142855,1,1044.25,14,1
RobertWalraven-ESG,inc case,1,AT,678.0608365384616,434.53569230769233,14.190913461538448,229.33423076923077,0.09538461538461539,0.3105769230769231,874.6573557692307,0.9843221248122648,NA,0.625,0.9375,1132.2293749999997,16,17
USC-SIkJalpha,inc case,1,AT,1052.604741847826,388.6351766304348,33.04891304347826,630.920652173913,-0.23847826086956522,0.61875,1215.1875,1.3650398492046472,NA,0.3125,0.5,1215.1875,16,17
epiforecasts-EpiExpert,inc case,1,AT,765.0290497682728,282.1324296736352,65.3425879114231,417.5540321832144,-0.11468599033816425,0.35,1161.5666666666666,0.9850274149827416,NA,0.3333333333333333,0.8888888888888888,1161.5666666666666,9,0
epiforecasts-EpiNow2,inc case,1,AT,620.5727989130435,252.27116847826088,131.6358695652174,236.66576086956522,-0.15695652173913044,0.066875,984.25,0.7343659192388446,NA,0.4375,0.6875,984.25,16,17
EuroCOVIDhub-ensemble,inc case,2,AT,1399.3567536231885,610.432115942029,12.918840579710144,776.0057971014493,0.014782608695652177,0.44666666666666666,2081.266666666667,0.9092959533791601,NA,0.6,0.9333333333333333,2081.266666666667,15,17
IEM_Health-CovidProject,inc case,2,AT,1887.205050725875,622.6449201468253,1.4994616771629419,1263.0606689018869,-0.17072463768115942,0.64,2906.1081742781694,1.269431398340028,NA,0.3333333333333333,0.7333333333333333,2906.1081742781694,15,17
ILM-EKF,inc case,2,AT,1709.8477485525113,915.2488538167534,5.466666666666667,789.1322280690913,0.09594202898550724,0.35333333333333333,2434.1771272204232,1.0122253819104052,NA,0.6666666666666666,1,2434.1771272204232,15,17
LANL-GrowthRate,inc case,2,AT,1092.76897189441,494.54692220496895,185.20124223602483,413.0208074534161,0.030931677018633544,0.11785714285714285,1751.5357142857142,0.6372561323748182,NA,0.5714285714285714,1,1751.5357142857142,14,1
RobertWalraven-ESG,inc case,2,AT,990.7821405405405,572.8386810810811,33.9141081081081,384.0293513513513,0.1227027027027027,0.2578378378378378,1247.1668108108106,0.7955412259631417,NA,0.5333333333333333,0.8666666666666667,1849.4226666666664,15,17
USC-SIkJalpha,inc case,2,AT,1719.581252173913,457.45719420289856,37.58898550724637,1224.535072463768,-0.2808695652173913,0.65,2187.266666666667,1.1984917351597437,NA,0.26666666666666666,0.4666666666666667,2187.266666666667,15,17
UVA-Ensemble,inc case,1,AT,1334.0025512344362,615.6559568252875,125.93443209827579,592.4121623108729,-0.014285714285714285,0.3066666666666667,2641.128847477717,1.6850957051166102,NA,0.3333333333333333,1,2641.128847477717,15,16
epiforecasts-EpiExpert,inc case,2,AT,1614.2931985552893,372.6532221178337,91.069352962690715,1150.570623474765,-0.17265700483091787,0.4311111111111111,2244.5953703703667,1.094629549906935,NA,0.3333333333333333,0.5555555555555556,2244.5953703703667,9,0
epiforecasts-EpiNow2,inc case,2,AT,1400.2060869565219,494.78289855072467,224.8057971014493,680.6173913043478,-0.1591304347826087,0.212,2243.2,0.8652245816771709,NA,0.26666666666666666,0.7333333333333333,2243.2,15,17
DSMPG-bayes,inc case,1,AT,1265.0226127264777,319.9279125418243,5.915549490081231,939.1791506945723,-0.16782608695652174,0.58875,2029.8514593513491,0.9945831071935292,NA,0.25,0.75,2029.8514593513491,8,0
EuroCOVIDhub-ensemble,inc case,3,AT,2348.4969875776396,900.2733850931677,6.3229813664596275,1441.9006211180124,-0.062236024844720496,0.5642857142857143,3534.714285714286,0.929451518021884,NA,0.5,0.8571428571428571,3534.714285714286,14,17
IEM_Health-CovidProject,inc case,3,AT,3295.7198988543973,934.7922506553978,0,2360.9276481989996,-0.24236024844720497,0.775,5084.508210820535,1.3871379057480093,NA,0.21428571428571427,0.7142857142857143,5084.508210820535,14,17
ILM-EKF,inc case,3,AT,2891.221864213758,1469.3864266081814,6.993788819875776,1414.841648785701,0.04956521739130435,0.44285714285714284,4382.054037165217,1.059719016404332,NA,0.5714285714285714,1,4382.054037165217,14,17
LANL-GrowthRate,inc case,3,AT,1967.444385785953,664.4529476588629,225.48862876254182,1077.5028093645485,-0.1042809364548495,0.3907692307692308,3202.730769230769,0.748852416813695,NA,0.46153846153846156,0.8461538461538461,3202.730769230769,13,1
RobertWalraven-ESG,inc case,3,AT,1290.2289444444443,706.5293765432099,68.14635802469135,515.5532098765432,0.10839506172839507,0.3175925925925926,1673.0863580246914,0.6742848117605451,NA,0.5,0.8571428571428571,2520.3035714285716,14,17
USC-SIkJalpha,inc case,3,AT,2805.613652173913,535.8161366459627,21.570186335403733,2248.2273291925467,-0.3603726708074534,0.6857142857142857,3232.8571428571427,1.1731454856509864,NA,0.21428571428571427,0.2857142857142857,3232.8571428571427,14,17
UVA-Ensemble,inc case,2,AT,2108.5568769885367,785.7273237539176,250.13787610939698,1072.691677125222,-0.11224489795918367,0.2357142857142857,4376.297429347893,1.4426119345833155,NA,0.2857142857142857,0.9285714285714286,4376.297429347893,14,16
epiforecasts-EpiExpert,inc case,3,AT,2846.4600995064075,509.8781069819251,126.3866623027702,2210.195330221712,-0.30792270531400967,0.4355555555555556,3906.165185185189,1.1175705672048377,NA,0.2222222222222222,0.4444444444444444,3906.165185185189,9,0
epiforecasts-EpiNow2,inc case,3,AT,2179.3790838509317,782.7797049689441,184.92857142857144,1211.6708074534163,-0.16782608695652174,0.1842857142857143,3389.785714285714,0.8251072140568626,NA,0.35714285714285715,0.6428571428571429,3389.785714285714,14,17
DSMPG-bayes,inc case,2,AT,2186.280528151048,650.7897934740026,14.77356531342491,1520.7171693636208,-0.15695652173913044,0.54125,3566.8625297270546,0.8754802211242947,NA,0.375,0.875,3566.8625297270546,8,0
EuroCOVIDhub-ensemble,inc case,4,AT,3493.6482943143815,1284.0429431438126,0,2209.6053511705686,-0.15779264214046823,0.6984615384615385,5403.538461538462,0.9781237380037553,NA,0.23076923076923078,0.7692307692307693,5403.538461538462,13,17
IEM_Health-CovidProject,inc case,4,AT,5208.365420866611,1387.1698395065707,0,3821.1955813600407,-0.3718394648829431,0.8853846153846154,8123.416890725202,1.5528371301620572,NA,0.15384615384615385,0.46153846153846156,8123.416890725202,13,17
ILM-EKF,inc case,4,AT,4493.876664208571,2242.327146022067,0.7090301003344478,2250.84048808617,-0.003946488294314377,0.5307692307692308,6988.108164473918,1.1125900768275936,NA,0.38461538461538464,1,6988.108164473918,13,17
LANL-GrowthRate,inc case,4,AT,2978.2563797101448,895.5930463768116,169.84891304347826,1912.8144202898552,-0.20405797101449274,0.6208333333333333,4736.375,0.8610016619998527,NA,0.25,0.8333333333333334,4736.375,12,1
RobertWalraven-ESG,inc case,4,AT,1674.319026618705,850.8081633093525,71.8223021582734,751.68856115107906,0.08935251798561152,0.31546762589928057,2073.859928057554,0.5952368835320103,NA,0.46153846153846156,0.7692307692307693,3028.857692307692,13,17
UMass-SemiMech,inc case,1,AT,895.2801672240803,542.1129431438127,40.66555183946488,312.5016722408027,0.022809364548494984,0.45384615384615384,1407,1.1471104477497145,NA,0.5384615384615384,1,1407,13,14
USC-SIkJalpha,inc case,4,AT,3862.145959866221,680.404822742475,0,3181.741137123746,-0.30494983277591975,0.7846153846153846,4722.615384615385,1.151304052004994,NA,0.3076923076923077,0.38461538461538464,4722.615384615385,13,17
UVA-Ensemble,inc case,3,AT,3061.5191933775295,892.0568507524463,535.4046905256482,1634.0576520994352,-0.16666666666666666,0.2625,5209.143610651303,1.274656275039171,NA,0.4166666666666667,0.75,5209.143610651303,12,11
epiforecasts-EpiExpert,inc case,4,AT,4008.1170963444097,719.8148684078253,14.977549999619582,3273.3246779369647,-0.27652173913043476,0.69375,5502.08,1.0849103541651945,NA,0.25,0.5,5502.08,8,0
epiforecasts-EpiNow2,inc case,4,AT,2909.317575250836,1083.6955016722409,119.70234113712375,1705.9197324414715,-0.1711705685618729,0.3576923076923077,4583.384615384615,0.7480854338468624,NA,0.38461538461538464,0.7692307692307693,4583.384615384615,13,17
DSMPG-bayes,inc case,3,AT,4715.066073008463,1533.2493947061823,0,3181.8166783022807,-0.22869565217391305,0.796,7689.097018755037,1.0924201984075772,NA,0.2,0.8,7689.097018755037,5,0
LANL-GrowthRate,inc case,5,AT,3887.6497661231883,1084.426360326087,36.65108695652173,2766.5723188405796,-0.3055072463768116,0.765,5817.666666666667,0.8618739328637888,NA,0.16666666666666666,0.5833333333333334,5817.666666666667,12,1
UMass-SemiMech,inc case,2,AT,1645.6240579710145,774.3088405797101,50.02173913043478,821.2934782608696,-0.10985507246376812,0.5958333333333333,2648.25,1.1242052977757664,NA,0.25,1,2648.25,12,14
USC-SIkJalpha,inc case,5,AT,5233.589329710145,852.8965760869564,0,4380.692753623189,-0.4504347826086956,0.9083333333333333,6832.416666666667,1.160262495324871,NA,0.08333333333333333,0.16666666666666666,6832.416666666667,12,17
UVA-Ensemble,inc case,4,AT,5077.571677008721,860.1523065158042,267.5775774613415,3949.841793031575,-0.2714285714285714,0.31,7505.486300857177,1.7690565391944946,NA,0.3,0.5,7505.486300857177,10,11
bisop-seirfilterlite,inc case,1,AT,1410.0249275362319,235.95246376811593,312.0869565217391,861.9855072463768,-0.3272463768115942,0.21666666666666667,2033.6666666666667,1.0328677159331037,NA,0,0.6666666666666666,2033.6666666666667,3,0
DSMPG-bayes,inc case,4,AT,6135.838722050746,2249.8741001634075,0,3885.9646218873377,-0.22869565217391305,0.8099999999999999,9970.374092838943,1.0855586439044942,NA,0,1,9970.374092838943,5,0
LANL-GrowthRate,inc case,6,AT,5213.972523913044,1386.4507847826087,7.195652173913044,3820.326086956522,-0.36150197628458497,0.8045454545454546,7248.227272727273,NA,NA,0.18181818181818182,0.36363636363636365,7248.227272727273,11,1
UMass-SemiMech,inc case,3,AT,2241.5996442687747,1015.8842292490118,6.762845849802371,1218.9525691699605,-0.13225296442687748,0.6509090909090909,3456.181818181818,1.038482183472691,NA,0.2727272727272727,0.8181818181818182,3456.181818181818,11,14
bisop-seirfilterlite,inc case,2,AT,1807.7101449275362,341.0144927536232,175.6231884057971,1291.072463768116,-0.15333333333333332,0,2416,0.9657593354395154,NA,0.3333333333333333,0.6666666666666666,2416,3,0
UMass-SemiMech,inc case,4,AT,2993.769347826087,1338.065,0,1655.7043478260869,-0.14173913043478262,0.6960000000000001,4648.4,1.0078873463116116,NA,0.3,0.8,4648.4,10,14
bisop-seirfilterlite,inc case,3,AT,1484.101739130435,553.3191304347827,3.927536231884058,926.8550724637681,0.07855072463768116,0.3833333333333333,2122,0.7229586943211527,NA,0.6666666666666666,1,2122,3,0
epiforecasts-EpiExpert_Rt,inc case,1,AT,1046.6963852173913,359.918472173913,167.9886956521739,518.7892173913044,-0.19391304347826085,0.41,1581.25,1.184175483018271,NA,0.2,0.8,1581.25,5,0
BIOCOMSC-Gompertz,inc case,1,AT,530.3361111111111,525.5583333333334,0.05555555555555555,4.722222222222222,0.16388888888888892,0,NA,0.9584372062912023,NA,0.7777777777777778,1,466.1111111111111,9,10
bisop-seirfilterlite,inc case,4,AT,1938.8357971014493,815.1401449275362,0,1123.695652173913,-0.06637681159420289,0.6333333333333333,3436.3333333333335,0.5464773146263945,NA,0.3333333333333333,1,3436.3333333333335,3,0
epiforecasts-EpiExpert_Rt,inc case,2,AT,1949.52443,380.41529956521737,154.85652173913047,1414.2526086956523,-0.36782608695652175,0.58,2800.9,1.279953895148539,NA,0,0.4,2800.9,5,0
epiforecasts-EpiExpert_direct,inc case,1,AT,1139.1096565983646,175.2760129783795,27.90686446050696,935.9267791594783,-0.24028985507246375,0.36666666666666664,1534.7833333333333,1.2973376298267194,NA,0,0.6666666666666666,1534.7833333333333,3,0
BIOCOMSC-Gompertz,inc case,2,AT,934.2421875,934.2421875,0,0,0.275,NA,NA,0.8785462016145928,NA,1,1,1065.625,8,10
MUNI-ARIMA,inc case,1,AT,325.8375543478261,172.99516304347827,7.125000000000001,145.7173913043478,0.09304347826086956,0.22499999999999998,458.875,0.6073168274899188,NA,0.625,1,458.875,8,9
epiforecasts-EpiExpert_Rt,inc case,3,AT,2404.195520434783,522.4978682608696,1.8478260869565217,1879.8498260869565,-0.24608695652173912,0.6799999999999999,3139.8,1.1258579840319909,NA,0.4,0.4,3139.8,5,0
epiforecasts-EpiExpert_direct,inc case,2,AT,2281.7584057653667,299.2671996709211,1.0468679508997187,1981.4443381435458,-0.24028985507246375,0.5933333333333334,3093.9133333333334,1.2454949957607775,NA,0.3333333333333333,0.3333333333333333,3093.9133333333334,3,0
MUNI-ARIMA,inc case,2,AT,679.1954658385093,433.38801242236025,0.9130434782608695,244.8944099378882,0.211055900621118,0.2571428571428571,846.4285714285714,0.76062282765716,NA,0.8571428571428571,1,846.4285714285714,7,9
epiforecasts-EpiExpert_Rt,inc case,4,AT,3004.4302489130437,800.2902489130435,0,2204.14,-0.27652173913043476,0.775,4223.5,0.9372328528520955,NA,0.25,0.5,4223.5,4,0
epiforecasts-EpiExpert_direct,inc case,3,AT,3239.2722401155493,413.3060319554264,82.23942636897014,2743.726781791153,-0.5301449275362319,0.34,4379.386666666666,1.107754119633149,NA,0,0,4379.386666666666,3,0
epiforecasts-EpiExpert_direct,inc case,4,AT,3359.1827739442397,503.99221580716875,0,2855.190558137071,-0.2982608695652174,0.7666666666666667,4592.906666666667,0.8581508973923686,NA,0.3333333333333333,0.3333333333333333,4592.906666666667,3,0
MUNI-ARIMA,inc case,3,AT,689.7660869565217,638.9313043478261,0.0782608695652174,50.756521739130434,0.32782608695652177,0.13999999999999996,476,0.9962901863141223,NA,1,1,476,5,8
MUNI-ARIMA,inc case,4,AT,1020.804347826087,939.2826086956521,0,81.52173913043478,0.31043478260869567,0.2,784.5,1.3942058680032283,NA,1,1,784.5,4,8
EuroCOVIDhub-ensemble,inc death,1,AT,8.899429347826088,6.391277173913044,0.7771739130434783,1.7309782608695652,0.13108695652173913,0.10625,12.1875,0.744113048514904,NA,0.8125,1,12.1875,16,17
IEM_Health-CovidProject,inc death,1,AT,12.666013853954835,7.461387032076133,1.9828845992811306,3.2217422225975723,0.07130434782608695,0.1625,19.743107776431238,1.0678584476249353,NA,0.625,1,19.743107776431238,16,17
ILM-EKF,inc death,1,AT,18.121971757345854,16.43617457860843,0.2265580483026392,1.4592391304347827,0.2669565217391304,0.09999999999999998,14.648335110960701,1.537329262852373,NA,0.9375,1,14.648335110960701,16,17
LANL-GrowthRate,inc death,1,AT,10.555424223602484,2.8878776397515526,4.965683229813664,2.701863354037267,-0.12124223602484471,0.017857142857142867,15.785714285714286,0.77791451538898,NA,0.2857142857142857,0.9285714285714286,15.785714285714286,14,1
RobertWalraven-ESG,inc death,1,AT,9.486702717391305,4.247300543478261,2.3602445652173913,2.8791576086956523,-0.04826086956521739,0.0625,16.905,0.8016941594624828,NA,0.3125,1,16.905,16,17
USC-SIkJalpha,inc death,1,AT,15.388448369565218,4.790078804347826,0.9494565217391304,9.648913043478261,-0.28739130434782606,0.3875,16.5,1.4049109323403637,NA,0.3125,0.375,16.5,16,17
epiforecasts-EpiExpert,inc death,1,AT,11.011582201670299,3.776490837929162,2.0049717382296297,5.230119625511506,-0.13521739130434782,0.3875,18.608125,0.8623542510959926,NA,0.25,1,18.608125,8,0
epiforecasts-EpiNow2,inc death,1,AT,9.91983777173913,4.9084247282608695,0.5679347826086957,4.443478260869565,0.03326086956521739,0.19062500000000002,15.15625,0.7438428837758283,NA,0.5625,1,15.15625,16,17
EuroCOVIDhub-ensemble,inc death,2,AT,11.093884057971014,7.815623188405797,0.43768115942028984,2.8405797101449277,0.12492753623188406,0.22666666666666668,14.466666666666667,0.7116896253284817,NA,0.7333333333333333,1,14.466666666666667,15,17
IEM_Health-CovidProject,inc death,2,AT,20.494864595213446,10.424044136715455,3.104737555464581,6.966082903033413,-0.00260869565217391,0.2866666666666667,31.47997198729736,1.2958536646046832,NA,0.4,1,31.47997198729736,15,17
ILM-EKF,inc death,2,AT,21.30018545595614,18.188429906331127,0.1391304347826087,2.972625114842403,0.2118840579710145,0.22,23.53413965219414,1.2839477887229096,NA,0.9333333333333333,1,23.53413965219414,15,17
Imperial-DeCa,inc death,1,AT,8.200815942028985,2.226178260869565,4.753623188405797,1.2210144927536233,-0.08811594202898551,-0.24416666666666667,11.75,0.6055809592625234,NA,0.5833333333333334,0.75,11.75,12,4
Imperial-RtI0,inc death,1,AT,14.368955978260873,5.85989800724638,4.282608695652174,4.226449275362319,-0.03739130434782608,0.15416666666666667,23.583333333333332,1.146004675951978,NA,0.5,1,23.583333333333332,12,4
Imperial-sbkp,inc death,1,AT,18.219621014492756,3.7413601449275378,5.771739130434783,8.706521739130435,-0.18956521739130436,0.2875,26.666666666666668,1.4018371502502076,NA,0.3333333333333333,0.75,26.666666666666668,12,4
LANL-GrowthRate,inc death,2,AT,13.110639596273293,3.932068167701864,5.72360248447205,3.4549689440993787,-0.21130434782608695,-0.17142857142857143,21.821428571428573,0.794696406834158,NA,0.07142857142857142,0.8571428571428571,21.821428571428573,14,1
RobertWalraven-ESG,inc death,2,AT,14.213297391304348,5.219935072463768,4.817507246376812,4.175855072463769,-0.043188405797101447,0.068,22.73,0.8752502939975825,NA,0.5333333333333333,0.9333333333333333,22.73,15,17
USC-SIkJalpha,inc death,2,AT,18.728484057971013,5.698918840579711,0.49797101449275366,12.531594202898551,-0.2634782608695652,0.4166666666666667,19.666666666666668,1.2849738873451853,NA,0.3333333333333333,0.4,19.666666666666668,15,17
epiforecasts-EpiExpert,inc death,2,AT,17.077755606851277,4.614908485045441,2.4042249202549133,10.058622201550923,-0.17869565217391303,0.2075,27.794791666666626,1.0424933874208486,NA,0.25,0.75,27.794791666666626,8,0
epiforecasts-EpiNow2,inc death,2,AT,14.79745115942029,5.60817579710145,0.4260869565217391,8.763188405797102,-0.04608695652173913,0.312,22.266666666666666,0.7816140583942436,NA,0.4,0.9333333333333333,22.266666666666666,15,17
EuroCOVIDhub-ensemble,inc death,3,AT,15.489068322981367,9.641242236024844,0.043478260869565216,5.804347826086957,0.09614906832298137,0.37857142857142856,19.357142857142858,0.759118047078717,NA,0.6428571428571429,1,19.357142857142858,14,17
IEM_Health-CovidProject,inc death,3,AT,32.74998161535814,13.862950178527491,3.9155045652580838,14.971526871572564,-0.11813664596273292,0.3771428571428571,51.27579241854464,1.624112950230973,NA,0.35714285714285715,0.7857142857142857,51.27579241854464,14,17
ILM-EKF,inc death,3,AT,27.43966002531152,20.691681318403564,0.11180124223602485,6.636177464671934,0.11788819875776398,0.3357142857142857,38.17641382127972,1.20505440636128,NA,0.7142857142857143,1,38.17641382127972,14,17
LANL-GrowthRate,inc death,3,AT,15.655534949832777,5.027274080267559,5.6755852842809364,4.952675585284282,-0.09759197324414716,-0.10538461538461538,24.846153846153847,0.667910983824664,NA,0.3076923076923077,0.9230769230769231,24.846153846153847,13,1
RobertWalraven-ESG,inc death,3,AT,18.38241242236025,6.161791304347826,6.218012422360249,6.0026086956521745,-0.1057142857142857,0.03714285714285715,31.364285714285717,0.8257587143109061,NA,0.35714285714285715,0.9285714285714286,31.364285714285717,14,17
USC-SIkJalpha,inc death,3,AT,29.882046583850933,6.5895,0,23.292546583850932,-0.3417391304347826,0.8178571428571428,35.785714285714285,1.5206550042574405,NA,0.21428571428571427,0.35714285714285715,35.785714285714285,14,17
epiforecasts-EpiExpert,inc death,3,AT,25.22643393973888,5.678239067951111,0.7279495172659185,18.82024535452185,-0.27652173913043476,0.575,37.525208333333374,1.1955911438944509,NA,0.25,0.5,37.525208333333374,8,0
epiforecasts-EpiNow2,inc death,3,AT,23.386510248447205,7.1221313664596275,0.6614906832298136,15.602888198757764,-0.09639751552795031,0.3964285714285714,35.42857142857143,0.8749664589115146,NA,0.35714285714285715,0.9285714285714286,35.42857142857143,14,17
EuroCOVIDhub-ensemble,inc death,4,AT,22.043979933110368,12.147658862876254,0.16387959866220736,9.732441471571907,0.009431438127090304,0.44076923076923075,32.69230769230769,0.811353879553114,NA,0.5384615384615384,0.9230769230769231,32.69230769230769,13,17
IEM_Health-CovidProject,inc death,4,AT,48.39166586757575,17.591165326606703,6.643716627806648,24.1567839131624,-0.18454849498327758,0.47,75.34142597216719,1.8454724110143714,NA,0.3076923076923077,0.6923076923076923,75.34142597216719,13,17
ILM-EKF,inc death,4,AT,37.86788963355253,24.376238867343986,0.12040133779264214,13.371249428415899,0.0027424749163879624,0.46153846153846156,57.36458615647245,1.2146706824586697,NA,0.38461538461538464,1,57.36458615647245,13,17
LANL-GrowthRate,inc death,4,AT,23.5768347826087,6.860168115942031,8.18768115942029,8.528985507246377,-0.0627536231884058,0.037500000000000006,33.666666666666664,0.7626776398840657,NA,0.5,0.75,33.666666666666664,12,1
RobertWalraven-ESG,inc death,4,AT,26.70323210702341,7.121325752508361,10.966220735785953,8.615685618729097,-0.1711705685618729,0.019230769230769256,43.47769230769231,0.8806814699794927,NA,0.3076923076923077,0.8461538461538461,43.47769230769231,13,17
UMass-MechBayes,inc death,1,AT,7.210267558528428,4.75876254180602,1.7391304347826086,0.7123745819397993,0.10976588628762542,-0.12692307692307692,10.076923076923077,0.6567636076463036,NA,0.6923076923076923,1,10.076923076923077,13,14
UMass-SemiMech,inc death,1,AT,7.318060200668897,5.1575250836120405,0.9531772575250836,1.2073578595317727,0.08635451505016722,-0.011538461538461523,9.538461538461538,0.701534344662969,NA,0.6153846153846154,1,9.538461538461538,13,14
USC-SIkJalpha,inc death,4,AT,38.222160535117055,8.420153846153847,0.02541806020066888,29.776588628762543,-0.2982608695652174,0.7153846153846154,46.07692307692308,1.4038579362325188,NA,0.3076923076923077,0.38461538461538464,46.07692307692308,13,17
epiforecasts-EpiExpert,inc death,4,AT,31.74300662083282,7.8171825679683185,1.2650376614649452,22.660786391399558,-0.24857142857142855,0.3,44.55642857142857,1.151007070843625,NA,0.2857142857142857,0.42857142857142855,44.55642857142857,7,0
epiforecasts-EpiNow2,inc death,4,AT,30.624809866220737,9.766281438127091,0.23411371237458195,20.624414715719062,-0.04742474916387959,0.44846153846153847,48.19230769230769,0.8311882564234732,NA,0.5384615384615384,0.9230769230769231,48.19230769230769,13,17
LANL-GrowthRate,inc death,5,AT,30.8186222826087,8.575325181159423,9.192028985507246,13.05126811594203,-0.18956521739130436,0.13583333333333336,44.5,0.7787413352774836,NA,0.25,0.75,44.5,12,1
UMass-MechBayes,inc death,2,AT,7.995217391304348,5.839420289855073,1.2427536231884058,0.9130434782608696,0.10753623188405798,-0.06666666666666667,9.75,0.5402297366916293,NA,0.6666666666666666,1,9.75,12,14
UMass-SemiMech,inc death,2,AT,10.976195652173914,6.447210144927537,0.2826086956521739,4.246376811594203,0.07855072463768116,0.23333333333333334,15.333333333333334,0.758339827553488,NA,0.6666666666666666,1,15.333333333333334,12,14
USC-SIkJalpha,inc death,5,AT,50.81907608695652,10.785018115942028,0.010144927536231873,40.02391304347826,-0.24753623188405796,0.7041666666666667,63.5,1.2841234370122099,NA,0.3333333333333333,0.5,63.5,12,17
bisop-seirfilterlite,inc death,1,AT,27.512753623188406,5.9910144927536235,21.52173913043478,0,-0.3272463768115942,-0.8533333333333334,43.666666666666664,2.046293186340935,NA,0,0.3333333333333333,43.666666666666664,3,0
LANL-GrowthRate,inc death,6,AT,38.4755371541502,11.12502332015811,8.454545454545455,18.895968379446643,-0.203399209486166,0.3618181818181818,57.81818181818182,NA,NA,0.2727272727272727,0.6363636363636364,57.81818181818182,11,1
UMass-MechBayes,inc death,3,AT,11.127865612648222,7.321541501976284,1.4940711462450593,2.3122529644268774,0.025849802371541504,0.036363636363636376,17.181818181818183,0.5266058285099515,NA,0.5454545454545454,1,17.181818181818183,11,14
UMass-SemiMech,inc death,3,AT,17.62387351778656,8.260237154150198,0.10276679841897234,9.26086956521739,-0.00577075098814229,0.41363636363636364,27.545454545454547,0.8804979743663499,NA,0.5454545454545454,1,27.545454545454547,11,14
bisop-seirfilterlite,inc death,2,AT,23.698840579710144,6.061159420289855,17.63768115942029,0,-0.15333333333333332,-0.6666666666666666,31.666666666666668,1.4860327087888994,NA,0.3333333333333333,0.6666666666666666,31.666666666666668,3,0
UMass-MechBayes,inc death,4,AT,13.71808695652174,9.252869565217392,0.7478260869565218,3.717391304347826,0.07565217391304348,0.12999999999999998,20.7,0.5006064202424377,NA,0.5,1,20.7,10,14
UMass-SemiMech,inc death,4,AT,25.639782608695654,10.796304347826087,0.004347826086956522,14.839130434782609,-0.07217391304347825,0.595,39.2,0.9719914310641097,NA,0.4,0.9,39.2,10,14
bisop-seirfilterlite,inc death,3,AT,17.549855072463767,6.53536231884058,11.01449275362319,0,-0.0953623188405797,-0.65,24.666666666666668,0.8342793185453972,NA,0.3333333333333333,1,24.666666666666668,3,0
epiforecasts-EpiExpert_Rt,inc death,1,AT,8.926625,4.112711956521739,0.24347826086956523,4.570434782608696,-0.08956521739130435,0.53,15.2,0.7796182021760872,NA,0.4,1,15.2,5,0
BIOCOMSC-Gompertz,inc death,1,AT,11.14375,8.01875,2.75,0.375,0.025000000000000022,-0.125,NA,1.32420549276841,NA,0.625,0.875,16.75,8,1
bisop-seirfilterlite,inc death,4,AT,13.418840579710144,7.2449275362318835,4.739130434782608,1.434782608695652,0.020579710144927536,-0.26666666666666666,22,0.45281942185475066,NA,0.6666666666666666,1,22,3,0
epiforecasts-EpiExpert_Rt,inc death,2,AT,12.926979565217392,4.283501304347826,0.008695652173913044,8.634782608695652,-0.019999999999999997,0.5,18.8,0.8026925400349555,NA,0.4,0.8,18.8,5,0
epiforecasts-EpiExpert_direct,inc death,1,AT,9.78057565706101,3.0269957174376896,0,6.753579939623321,-0.03739130434782609,0.5833333333333334,15.76,1.1730714087151497,NA,0.6666666666666666,1,15.76,3,0
BIOCOMSC-Gompertz,inc death,2,AT,17.1953125,13.0703125,3.25,0.875,0.025000000000000022,-0.3333333333333333,NA,1.47043326662633,NA,0.625,0.875,22,8,1
MUNI-ARIMA,inc death,1,AT,10.616467391304347,4.649076086956522,1.766304347826087,4.201086956521739,-0.03739130434782609,0.15625000000000006,18.25,1.5514263101861074,NA,0.625,1,18.25,8,9
epiforecasts-EpiExpert_Rt,inc death,3,AT,20.452814782608694,4.649684347826087,0.013043478260869565,15.790086956521739,-0.19391304347826085,0.66,29.1,0.8699647341792456,NA,0.2,0.6,29.1,5,0
epiforecasts-EpiExpert_direct,inc death,2,AT,18.279855609196307,4.4542473921882255,0.5879799908959858,13.237628226112097,-0.2982608695652174,0.35,30.249999999999996,1.2003106621497857,NA,0,1,30.249999999999996,3,0
MUNI-ARIMA,inc death,2,AT,15.592360248447205,7.374968944099379,1.2236024844720497,6.9937888198757765,0.037142857142857144,0.2571428571428572,25.285714285714285,1.5567664313489116,NA,0.5714285714285714,1,25.285714285714285,7,9
