weeks_included,model,target_variable,horizon,location,rel_ae,rel_wis,cov_50,cov_95,bias,n,n_loc,location_name
All,EuroCOVIDhub-All_relative_skill_weighted_mean,inc case,1,Overall,0.79,0.66,0.53,0.89,-0.07,1068,31,NA
All,EuroCOVIDhub-All_relative_skill_weighted_median,inc case,1,Overall,0.82,0.68,0.5,0.88,-0.09,1068,31,NA
All,EuroCOVIDhub-baseline,inc case,1,Overall,1,1,0.26,0.81,-0.12,1270,32,NA
All,EuroCOVIDhub-mean,inc case,1,Overall,0.78,0.64,0.53,0.91,-0.05,1155,32,NA
All,EuroCOVIDhub-median,inc case,1,Overall,0.84,0.7,0.5,0.88,-0.09,1155,32,NA
All,EuroCOVIDhub-All_relative_skill_weighted_mean,inc case,2,Overall,0.96,0.81,0.43,0.82,-0.06,1034,32,NA
All,EuroCOVIDhub-All_relative_skill_weighted_median,inc case,2,Overall,0.94,0.8,0.41,0.81,-0.1,1034,32,NA
All,EuroCOVIDhub-baseline,inc case,2,Overall,1,1,0.3,0.75,-0.13,1232,32,NA
All,EuroCOVIDhub-mean,inc case,2,Overall,0.93,0.78,0.43,0.83,-0.04,1121,32,NA
All,EuroCOVIDhub-median,inc case,2,Overall,0.89,0.76,0.39,0.8,-0.13,1121,32,NA
All,EuroCOVIDhub-All_relative_skill_weighted_mean,inc case,3,Overall,1.15,1,0.35,0.76,-0.05,1003,32,NA
All,EuroCOVIDhub-All_relative_skill_weighted_median,inc case,3,Overall,1.04,0.9,0.33,0.75,-0.12,1003,32,NA
All,EuroCOVIDhub-baseline,inc case,3,Overall,1,1,0.3,0.71,-0.12,1191,32,NA
All,EuroCOVIDhub-mean,inc case,3,Overall,1.14,0.97,0.35,0.76,-0.03,1078,32,NA
All,EuroCOVIDhub-median,inc case,3,Overall,0.89,0.78,0.33,0.72,-0.16,1078,32,NA
All,EuroCOVIDhub-All_relative_skill_weighted_mean,inc case,4,Overall,1.44,1.24,0.31,0.72,-0.05,976,32,NA
All,EuroCOVIDhub-All_relative_skill_weighted_median,inc case,4,Overall,1.15,1,0.3,0.71,-0.13,976,32,NA
All,EuroCOVIDhub-baseline,inc case,4,Overall,1,1,0.31,0.68,-0.13,1167,32,NA
All,EuroCOVIDhub-mean,inc case,4,Overall,1.47,1.26,0.33,0.72,-0.03,1054,32,NA
All,EuroCOVIDhub-median,inc case,4,Overall,0.96,0.85,0.29,0.69,-0.19,1054,32,NA
All,EuroCOVIDhub-All_relative_skill_weighted_mean,inc death,4,Overall,0.71,0.65,0.52,0.91,0.12,961,30,NA
All,EuroCOVIDhub-All_relative_skill_weighted_median,inc death,4,Overall,0.63,0.56,0.5,0.92,0.04,961,30,NA
All,EuroCOVIDhub-baseline,inc death,4,Overall,1,1,0.6,0.86,-0,1144,30,NA
All,EuroCOVIDhub-mean,inc death,4,Overall,0.73,0.67,0.55,0.92,0.15,1042,30,NA
All,EuroCOVIDhub-median,inc death,4,Overall,0.64,0.56,0.51,0.92,-0,1042,30,NA
All,EuroCOVIDhub-All_relative_skill_weighted_mean,inc death,1,Overall,0.66,0.61,0.64,0.96,0.06,1046,30,NA
All,EuroCOVIDhub-All_relative_skill_weighted_median,inc death,1,Overall,0.63,0.59,0.61,0.96,0.03,1046,30,NA
All,EuroCOVIDhub-baseline,inc death,1,Overall,1,1,0.45,0.95,-0.01,1238,32,NA
