weeks_included,model,target_variable,horizon,location,rel_ae,rel_wis,cov_50,cov_95,bias,n,n_loc,location_name
All,EuroCOVIDhub-All_relative_skill_weighted_mean,inc case,1,Overall,0.77,0.62,0.52,0.89,-0.05,1142,31,NA
All,EuroCOVIDhub-All_relative_skill_weighted_median,inc case,1,Overall,0.78,0.62,0.49,0.88,-0.06,1142,31,NA
All,EuroCOVIDhub-baseline,inc case,1,Overall,1,1,0.24,0.79,-0.09,1349,32,NA
All,EuroCOVIDhub-mean,inc case,1,Overall,0.78,0.62,0.52,0.91,-0.02,1234,32,NA
All,EuroCOVIDhub-median,inc case,1,Overall,0.8,0.64,0.49,0.88,-0.06,1234,32,NA
All,EuroCOVIDhub-All_relative_skill_weighted_mean,inc case,2,Overall,0.89,0.73,0.42,0.81,-0.04,1105,32,NA
All,EuroCOVIDhub-All_relative_skill_weighted_median,inc case,2,Overall,0.88,0.73,0.4,0.79,-0.08,1105,32,NA
All,EuroCOVIDhub-baseline,inc case,2,Overall,1,1,0.29,0.73,-0.11,1308,32,NA
All,EuroCOVIDhub-mean,inc case,2,Overall,0.89,0.73,0.42,0.82,-0.02,1197,32,NA
All,EuroCOVIDhub-median,inc case,2,Overall,0.88,0.72,0.38,0.8,-0.1,1197,32,NA
All,EuroCOVIDhub-All_relative_skill_weighted_mean,inc case,3,Overall,1.06,0.9,0.34,0.75,-0.03,1072,32,NA
All,EuroCOVIDhub-All_relative_skill_weighted_median,inc case,3,Overall,0.98,0.83,0.33,0.73,-0.1,1072,32,NA
All,EuroCOVIDhub-baseline,inc case,3,Overall,1,1,0.29,0.69,-0.11,1265,32,NA
All,EuroCOVIDhub-mean,inc case,3,Overall,1.08,0.9,0.34,0.76,-0.02,1152,32,NA
All,EuroCOVIDhub-median,inc case,3,Overall,0.94,0.78,0.32,0.72,-0.14,1152,32,NA
All,EuroCOVIDhub-All_relative_skill_weighted_mean,inc case,4,Overall,1.43,1.21,0.31,0.71,-0.03,1043,32,NA
All,EuroCOVIDhub-All_relative_skill_weighted_median,inc case,4,Overall,1.15,0.98,0.3,0.7,-0.11,1043,32,NA
All,EuroCOVIDhub-baseline,inc case,4,Overall,1,1,0.3,0.66,-0.12,1239,32,NA
All,EuroCOVIDhub-mean,inc case,4,Overall,1.46,1.22,0.33,0.72,-0.01,1126,32,NA
All,EuroCOVIDhub-median,inc case,4,Overall,0.99,0.84,0.29,0.69,-0.18,1126,32,NA
All,EuroCOVIDhub-All_relative_skill_weighted_mean,inc death,4,Overall,0.86,0.8,0.52,0.91,0.14,1040,30,NA
All,EuroCOVIDhub-All_relative_skill_weighted_median,inc death,4,Overall,0.73,0.66,0.5,0.92,0.05,1040,30,NA
All,EuroCOVIDhub-baseline,inc death,4,Overall,1,1,0.58,0.87,-0.02,1229,30,NA
All,EuroCOVIDhub-mean,inc death,4,Overall,0.86,0.81,0.55,0.91,0.16,1127,30,NA
All,EuroCOVIDhub-median,inc death,4,Overall,0.68,0.61,0.51,0.92,-0.01,1127,30,NA
All,EuroCOVIDhub-All_relative_skill_weighted_mean,inc death,1,Overall,0.68,0.63,0.64,0.96,0.06,1128,31,NA
All,EuroCOVIDhub-All_relative_skill_weighted_median,inc death,1,Overall,0.65,0.6,0.61,0.96,0.02,1128,31,NA
All,EuroCOVIDhub-baseline,inc death,1,Overall,1,1,0.44,0.95,-0.03,1326,32,NA
All,EuroCOVIDhub-mean,inc death,1,Overall,0.68,1.87,0.67,0.97,0.07,1219,32,NA
All,EuroCOVIDhub-median,inc death,1,Overall,0.63,0.6,0.62,0.95,0.01,1219,32,NA
All,EuroCOVIDhub-All_relative_skill_weighted_mean,inc death,2,Overall,0.63,0.58,0.58,0.95,0.09,1095,30,NA
All,EuroCOVIDhub-All_relative_skill_weighted_median,inc death,2,Overall,0.61,0.54,0.56,0.95,0.04,1095,30,NA
All,EuroCOVIDhub-baseline,inc death,2,Overall,1,1,0.54,0.92,-0.03,1284,31,NA
All,EuroCOVIDhub-mean,inc death,2,Overall,0.62,0.58,0.62,0.96,0.11,1184,31,NA
All,EuroCOVIDhub-median,inc death,2,Overall,0.59,0.53,0.58,0.95,0.01,1184,31,NA
All,EuroCOVIDhub-All_relative_skill_weighted_mean,inc death,3,Overall,0.7,0.65,0.55,0.92,0.13,1066,29,NA
All,EuroCOVIDhub-All_relative_skill_weighted_median,inc death,3,Overall,0.64,0.57,0.53,0.94,0.05,1066,29,NA
All,EuroCOVIDhub-baseline,inc death,3,Overall,1,1,0.58,0.89,-0.03,1257,30,NA
All,EuroCOVIDhub-mean,inc death,3,Overall,0.69,0.64,0.58,0.94,0.14,1153,30,NA
All,EuroCOVIDhub-median,inc death,3,Overall,0.6,0.53,0.54,0.94,0.01,1153,30,NA
All,EuroCOVIDhub-All_relative_skill_weighted_mean,inc case,1,BE,0.79,0.62,0.46,0.83,-0.1,46,1,Belgium
All,EuroCOVIDhub-All_relative_skill_weighted_median,inc case,1,BE,0.79,0.64,0.43,0.83,-0.09,46,1,Belgium
All,EuroCOVIDhub-baseline,inc case,1,BE,1,1,0.34,0.8,-0.13,50,1,Belgium
All,EuroCOVIDhub-mean,inc case,1,BE,0.78,0.59,0.48,0.89,-0.08,46,1,Belgium
All,EuroCOVIDhub-median,inc case,1,BE,0.84,0.64,0.46,0.87,-0.06,46,1,Belgium
All,EuroCOVIDhub-All_relative_skill_weighted_mean,inc case,2,BE,0.93,0.8,0.44,0.71,-0.06,45,1,Belgium
All,EuroCOVIDhub-All_relative_skill_weighted_median,inc case,2,BE,0.94,0.82,0.47,0.71,-0.07,45,1,Belgium
All,EuroCOVIDhub-baseline,inc case,2,BE,1,1,0.35,0.8,-0.08,49,1,Belgium
All,EuroCOVIDhub-mean,inc case,2,BE,0.92,0.76,0.49,0.78,-0.04,45,1,Belgium
All,EuroCOVIDhub-median,inc case,2,BE,0.98,0.78,0.49,0.76,-0.06,45,1,Belgium
All,EuroCOVIDhub-All_relative_skill_weighted_mean,inc case,3,BE,1.02,0.95,0.41,0.66,-0.04,44,1,Belgium
All,EuroCOVIDhub-All_relative_skill_weighted_median,inc case,3,BE,1,0.93,0.45,0.68,-0.08,44,1,Belgium
All,EuroCOVIDhub-baseline,inc case,3,BE,1,1,0.35,0.71,-0.13,48,1,Belgium
All,EuroCOVIDhub-mean,inc case,3,BE,0.99,0.91,0.48,0.68,-0.03,44,1,Belgium
All,EuroCOVIDhub-median,inc case,3,BE,0.99,0.9,0.52,0.68,-0.09,44,1,Belgium
All,EuroCOVIDhub-All_relative_skill_weighted_mean,inc case,4,BE,1.23,1.13,0.4,0.74,-0.06,43,1,Belgium
All,EuroCOVIDhub-All_relative_skill_weighted_median,inc case,4,BE,1.11,1.04,0.4,0.74,-0.11,43,1,Belgium
All,EuroCOVIDhub-baseline,inc case,4,BE,1,1,0.34,0.74,-0.14,47,1,Belgium
All,EuroCOVIDhub-mean,inc case,4,BE,1.16,1.07,0.37,0.7,-0.05,43,1,Belgium
All,EuroCOVIDhub-median,inc case,4,BE,0.96,0.91,0.44,0.72,-0.17,43,1,Belgium
All,EuroCOVIDhub-All_relative_skill_weighted_mean,inc death,1,BE,0.86,0.69,0.72,0.98,-0.01,46,1,Belgium
All,EuroCOVIDhub-All_relative_skill_weighted_median,inc death,1,BE,0.85,0.67,0.61,0.98,-0.05,46,1,Belgium
All,EuroCOVIDhub-baseline,inc death,1,BE,1,1,0.68,1,-0.05,50,1,Belgium
All,EuroCOVIDhub-mean,inc death,1,BE,0.82,0.66,0.7,0.98,-0.02,46,1,Belgium
All,EuroCOVIDhub-median,inc death,1,BE,0.83,0.66,0.65,0.98,-0.06,46,1,Belgium
All,EuroCOVIDhub-All_relative_skill_weighted_mean,inc death,2,BE,0.66,0.58,0.67,0.96,0,45,1,Belgium
All,EuroCOVIDhub-All_relative_skill_weighted_median,inc death,2,BE,0.71,0.58,0.67,0.96,-0.04,45,1,Belgium
All,EuroCOVIDhub-baseline,inc death,2,BE,1,1,0.76,1,-0.09,49,1,Belgium
All,EuroCOVIDhub-mean,inc death,2,BE,0.67,0.57,0.67,0.98,0.02,45,1,Belgium
All,EuroCOVIDhub-median,inc death,2,BE,0.71,0.58,0.64,0.96,-0.06,45,1,Belgium
All,EuroCOVIDhub-All_relative_skill_weighted_mean,inc death,3,BE,0.67,0.59,0.64,0.91,-0.01,44,1,Belgium
All,EuroCOVIDhub-All_relative_skill_weighted_median,inc death,3,BE,0.73,0.6,0.55,0.91,-0.06,44,1,Belgium
All,EuroCOVIDhub-baseline,inc death,3,BE,1,1,0.77,1,-0.07,48,1,Belgium
All,EuroCOVIDhub-mean,inc death,3,BE,0.65,0.58,0.66,0.93,0.02,44,1,Belgium
All,EuroCOVIDhub-median,inc death,3,BE,0.75,0.63,0.48,0.93,-0.05,44,1,Belgium
All,EuroCOVIDhub-All_relative_skill_weighted_mean,inc death,4,BE,0.78,0.68,0.56,0.95,0.01,43,1,Belgium
All,EuroCOVIDhub-All_relative_skill_weighted_median,inc death,4,BE,0.82,0.68,0.49,0.95,-0.07,43,1,Belgium
All,EuroCOVIDhub-baseline,inc death,4,BE,1,1,0.79,1,-0.06,47,1,Belgium
All,EuroCOVIDhub-mean,inc death,4,BE,0.73,0.67,0.58,0.93,0.05,43,1,Belgium
