weeks_included,model,target_variable,horizon,location,rel_ae,rel_wis,cov_50,cov_95,bias,n,n_loc,location_name
All,EuroCOVIDhub-All_relative_skill_weighted_mean,inc case,1,Overall,0.59,0.57,0.64,0.95,0.09,336,29,NA
All,EuroCOVIDhub-All_relative_skill_weighted_median,inc case,1,Overall,0.6,0.56,0.62,0.94,0.08,336,29,NA
All,EuroCOVIDhub-baseline,inc case,1,Overall,1,1,0.3,0.94,0.19,474,32,NA
All,EuroCOVIDhub-mean,inc case,1,Overall,0.64,0.62,0.6,0.95,0.11,359,31,NA
All,EuroCOVIDhub-median,inc case,1,Overall,0.68,0.6,0.59,0.93,0.1,359,31,NA
All,EuroCOVIDhub-All_relative_skill_weighted_mean,inc case,2,Overall,0.55,0.53,0.53,0.91,0.18,310,30,NA
All,EuroCOVIDhub-All_relative_skill_weighted_median,inc case,2,Overall,0.54,0.52,0.52,0.91,0.16,310,30,NA
All,EuroCOVIDhub-baseline,inc case,2,Overall,1,1,0.35,0.88,0.21,443,31,NA
All,EuroCOVIDhub-mean,inc case,2,Overall,0.59,0.58,0.49,0.9,0.18,332,31,NA
All,EuroCOVIDhub-median,inc case,2,Overall,0.58,0.57,0.48,0.91,0.14,332,31,NA
All,EuroCOVIDhub-All_relative_skill_weighted_mean,inc case,3,Overall,0.6,0.58,0.43,0.84,0.3,284,30,NA
All,EuroCOVIDhub-All_relative_skill_weighted_median,inc case,3,Overall,0.59,0.56,0.45,0.86,0.25,284,30,NA
All,EuroCOVIDhub-baseline,inc case,3,Overall,1,1,0.36,0.85,0.26,414,31,NA
All,EuroCOVIDhub-mean,inc case,3,Overall,0.64,0.62,0.41,0.86,0.3,301,31,NA
All,EuroCOVIDhub-median,inc case,3,Overall,0.6,0.6,0.45,0.88,0.22,301,31,NA
All,EuroCOVIDhub-All_relative_skill_weighted_mean,inc case,4,Overall,0.63,0.62,0.35,0.8,0.4,260,30,NA
All,EuroCOVIDhub-All_relative_skill_weighted_median,inc case,4,Overall,0.62,0.6,0.38,0.82,0.35,260,30,NA
All,EuroCOVIDhub-baseline,inc case,4,Overall,1,1,0.36,0.82,0.32,388,31,NA
All,EuroCOVIDhub-mean,inc case,4,Overall,0.67,0.66,0.37,0.79,0.41,275,31,NA
All,EuroCOVIDhub-median,inc case,4,Overall,0.63,0.61,0.4,0.84,0.31,275,31,NA
All,EuroCOVIDhub-All_relative_skill_weighted_mean,inc death,1,Overall,0.51,0.5,0.65,0.96,0.15,312,25,NA
All,EuroCOVIDhub-All_relative_skill_weighted_median,inc death,1,Overall,0.5,0.49,0.63,0.96,0.12,312,25,NA
All,EuroCOVIDhub-baseline,inc death,1,Overall,1,1,0.44,0.95,0.19,456,32,NA
All,EuroCOVIDhub-mean,inc death,1,Overall,0.5,0.52,0.7,0.97,0.15,349,29,NA
All,EuroCOVIDhub-median,inc death,1,Overall,0.48,0.51,0.68,0.96,0.11,349,29,NA
All,EuroCOVIDhub-All_relative_skill_weighted_mean,inc death,2,Overall,0.4,0.4,0.6,0.95,0.23,293,25,NA
All,EuroCOVIDhub-All_relative_skill_weighted_median,inc death,2,Overall,0.39,0.39,0.61,0.94,0.2,293,25,NA
All,EuroCOVIDhub-baseline,inc death,2,Overall,1,1,0.56,0.91,0.22,428,29,NA
All,EuroCOVIDhub-mean,inc death,2,Overall,0.38,0.39,0.66,0.96,0.24,328,29,NA
All,EuroCOVIDhub-median,inc death,2,Overall,0.39,0.39,0.64,0.96,0.19,328,29,NA
All,EuroCOVIDhub-All_relative_skill_weighted_mean,inc death,3,Overall,0.38,0.36,0.51,0.9,0.36,268,24,NA
All,EuroCOVIDhub-All_relative_skill_weighted_median,inc death,3,Overall,0.36,0.35,0.5,0.93,0.31,268,24,NA
All,EuroCOVIDhub-baseline,inc death,3,Overall,1,1,0.55,0.87,0.26,404,29,NA
All,EuroCOVIDhub-mean,inc death,3,Overall,0.38,0.36,0.59,0.93,0.35,300,29,NA
All,EuroCOVIDhub-median,inc death,3,Overall,0.36,0.34,0.57,0.95,0.28,300,29,NA
All,EuroCOVIDhub-All_relative_skill_weighted_mean,inc death,4,Overall,0.4,0.37,0.45,0.88,0.47,244,24,NA
All,EuroCOVIDhub-All_relative_skill_weighted_median,inc death,4,Overall,0.36,0.34,0.45,0.89,0.41,244,24,NA
All,EuroCOVIDhub-baseline,inc death,4,Overall,1,1,0.57,0.83,0.29,375,29,NA
All,EuroCOVIDhub-mean,inc death,4,Overall,0.41,0.38,0.52,0.9,0.45,273,29,NA
All,EuroCOVIDhub-median,inc death,4,Overall,0.35,0.33,0.55,0.92,0.35,273,29,NA
All,EuroCOVIDhub-All_relative_skill_weighted_mean,inc case,1,BE,1.07,1.01,0.36,0.86,0.07,14,1,Belgium
All,EuroCOVIDhub-All_relative_skill_weighted_median,inc case,1,BE,1.08,1,0.29,0.86,0.09,14,1,Belgium
All,EuroCOVIDhub-baseline,inc case,1,BE,1,1,0.28,1,0.13,18,1,Belgium
All,EuroCOVIDhub-mean,inc case,1,BE,1.1,1.02,0.36,0.93,0.1,14,1,Belgium
All,EuroCOVIDhub-median,inc case,1,BE,1.11,0.98,0.36,0.93,0.08,14,1,Belgium
All,EuroCOVIDhub-All_relative_skill_weighted_mean,inc case,2,BE,0.78,0.88,0.54,0.92,0.17,13,1,Belgium
All,EuroCOVIDhub-All_relative_skill_weighted_median,inc case,2,BE,0.81,0.88,0.54,0.92,0.18,13,1,Belgium
All,EuroCOVIDhub-baseline,inc case,2,BE,1,1,0.24,1,0.24,17,1,Belgium
All,EuroCOVIDhub-mean,inc case,2,BE,0.78,0.84,0.54,0.92,0.17,13,1,Belgium
All,EuroCOVIDhub-median,inc case,2,BE,0.72,0.82,0.54,0.85,0.18,13,1,Belgium
All,EuroCOVIDhub-All_relative_skill_weighted_mean,inc case,3,BE,0.7,0.8,0.42,0.83,0.31,12,1,Belgium
All,EuroCOVIDhub-All_relative_skill_weighted_median,inc case,3,BE,0.7,0.81,0.5,0.92,0.27,12,1,Belgium
All,EuroCOVIDhub-baseline,inc case,3,BE,1,1,0.38,1,0.31,16,1,Belgium
All,EuroCOVIDhub-mean,inc case,3,BE,0.7,0.78,0.5,0.92,0.28,12,1,Belgium
All,EuroCOVIDhub-median,inc case,3,BE,0.63,0.77,0.67,0.92,0.24,12,1,Belgium
All,EuroCOVIDhub-All_relative_skill_weighted_mean,inc case,4,BE,0.71,0.78,0.36,1,0.49,11,1,Belgium
All,EuroCOVIDhub-All_relative_skill_weighted_median,inc case,4,BE,0.7,0.76,0.45,1,0.44,11,1,Belgium
All,EuroCOVIDhub-baseline,inc case,4,BE,1,1,0.33,1,0.34,15,1,Belgium
All,EuroCOVIDhub-mean,inc case,4,BE,0.64,0.74,0.45,0.91,0.45,11,1,Belgium
All,EuroCOVIDhub-median,inc case,4,BE,0.61,0.7,0.55,0.91,0.37,11,1,Belgium
All,EuroCOVIDhub-All_relative_skill_weighted_mean,inc death,1,BE,0.7,0.56,0.79,1,0.2,14,1,Belgium
All,EuroCOVIDhub-All_relative_skill_weighted_median,inc death,1,BE,0.68,0.52,0.86,1,0.18,14,1,Belgium
All,EuroCOVIDhub-baseline,inc death,1,BE,1,1,0.83,1,0.22,18,1,Belgium
All,EuroCOVIDhub-mean,inc death,1,BE,0.66,0.54,0.71,1,0.16,14,1,Belgium
All,EuroCOVIDhub-median,inc death,1,BE,0.62,0.49,0.93,1,0.12,14,1,Belgium
All,EuroCOVIDhub-All_relative_skill_weighted_mean,inc death,2,BE,0.45,0.42,0.77,0.92,0.34,13,1,Belgium
All,EuroCOVIDhub-All_relative_skill_weighted_median,inc death,2,BE,0.44,0.4,0.77,0.92,0.31,13,1,Belgium
All,EuroCOVIDhub-baseline,inc death,2,BE,1,1,0.94,1,0.14,17,1,Belgium
All,EuroCOVIDhub-mean,inc death,2,BE,0.49,0.42,0.77,1,0.31,13,1,Belgium
All,EuroCOVIDhub-median,inc death,2,BE,0.45,0.41,0.77,1,0.25,13,1,Belgium
All,EuroCOVIDhub-All_relative_skill_weighted_mean,inc death,3,BE,0.5,0.43,0.58,0.92,0.46,12,1,Belgium
All,EuroCOVIDhub-All_relative_skill_weighted_median,inc death,3,BE,0.5,0.42,0.58,0.92,0.47,12,1,Belgium
All,EuroCOVIDhub-baseline,inc death,3,BE,1,1,0.94,1,0.16,16,1,Belgium
All,EuroCOVIDhub-mean,inc death,3,BE,0.53,0.44,0.67,0.92,0.4,12,1,Belgium
All,EuroCOVIDhub-median,inc death,3,BE,0.5,0.42,0.58,0.92,0.41,12,1,Belgium
All,EuroCOVIDhub-All_relative_skill_weighted_mean,inc death,4,BE,0.5,0.43,0.55,1,0.56,11,1,Belgium
All,EuroCOVIDhub-All_relative_skill_weighted_median,inc death,4,BE,0.49,0.42,0.45,1,0.55,11,1,Belgium
All,EuroCOVIDhub-baseline,inc death,4,BE,1,1,1,1,0.15,15,1,Belgium
All,EuroCOVIDhub-mean,inc death,4,BE,0.45,0.41,0.55,1,0.54,11,1,Belgium
All,EuroCOVIDhub-median,inc death,4,BE,0.5,0.41,0.45,1,0.52,11,1,Belgium
All,EuroCOVIDhub-All_relative_skill_weighted_mean,inc case,1,BG,0.39,0.47,1,1,0.09,14,1,Bulgaria
All,EuroCOVIDhub-All_relative_skill_weighted_median,inc case,1,BG,0.38,0.43,0.93,1,0.11,14,1,Bulgaria
All,EuroCOVIDhub-baseline,inc case,1,BG,1,1,0.28,0.94,0.39,18,1,Bulgaria
All,EuroCOVIDhub-mean,inc case,1,BG,0.43,0.46,0.93,1,0.11,14,1,Bulgaria
All,EuroCOVIDhub-median,inc case,1,BG,0.45,0.42,0.86,1,0.13,14,1,Bulgaria
All,EuroCOVIDhub-All_relative_skill_weighted_mean,inc case,2,BG,0.4,0.37,0.77,1,0.22,13,1,Bulgaria
All,EuroCOVIDhub-All_relative_skill_weighted_median,inc case,2,BG,0.36,0.34,0.77,1,0.17,13,1,Bulgaria
All,EuroCOVIDhub-baseline,inc case,2,BG,1,1,0.35,0.71,0.43,17,1,Bulgaria
All,EuroCOVIDhub-mean,inc case,2,BG,0.42,0.37,0.85,1,0.22,13,1,Bulgaria
All,EuroCOVIDhub-median,inc case,2,BG,0.36,0.34,0.77,1,0.17,13,1,Bulgaria
All,EuroCOVIDhub-All_relative_skill_weighted_mean,inc case,3,BG,0.43,0.37,0.5,1,0.34,12,1,Bulgaria
All,EuroCOVIDhub-All_relative_skill_weighted_median,inc case,3,BG,0.38,0.34,0.67,1,0.29,12,1,Bulgaria
All,EuroCOVIDhub-baseline,inc case,3,BG,1,1,0.31,0.69,0.48,16,1,Bulgaria
All,EuroCOVIDhub-mean,inc case,3,BG,0.44,0.38,0.58,1,0.32,12,1,Bulgaria
All,EuroCOVIDhub-median,inc case,3,BG,0.35,0.34,0.75,1,0.25,12,1,Bulgaria
All,EuroCOVIDhub-All_relative_skill_weighted_mean,inc case,4,BG,0.47,0.41,0.36,1,0.49,11,1,Bulgaria
All,EuroCOVIDhub-All_relative_skill_weighted_median,inc case,4,BG,0.42,0.38,0.45,1,0.4,11,1,Bulgaria
All,EuroCOVIDhub-baseline,inc case,4,BG,1,1,0.33,0.6,0.52,15,1,Bulgaria
All,EuroCOVIDhub-mean,inc case,4,BG,0.46,0.41,0.45,1,0.46,11,1,Bulgaria
All,EuroCOVIDhub-median,inc case,4,BG,0.38,0.36,0.64,1,0.28,11,1,Bulgaria
All,EuroCOVIDhub-All_relative_skill_weighted_mean,inc death,1,BG,0.27,0.54,0.64,1,-0.09,14,1,Bulgaria
All,EuroCOVIDhub-All_relative_skill_weighted_median,inc death,1,BG,0.25,0.51,0.64,1,-0.16,14,1,Bulgaria
All,EuroCOVIDhub-baseline,inc death,1,BG,1,1,0.17,0.94,0.32,18,1,Bulgaria
All,EuroCOVIDhub-mean,inc death,1,BG,0.32,0.57,0.64,1,-0.09,14,1,Bulgaria
All,EuroCOVIDhub-median,inc death,1,BG,0.27,0.51,0.64,1,-0.19,14,1,Bulgaria
All,EuroCOVIDhub-All_relative_skill_weighted_mean,inc death,2,BG,0.21,0.32,0.85,1,-0.02,13,1,Bulgaria
All,EuroCOVIDhub-All_relative_skill_weighted_median,inc death,2,BG,0.2,0.3,0.77,1,-0.04,13,1,Bulgaria
All,EuroCOVIDhub-baseline,inc death,2,BG,1,1,0.18,0.88,0.32,17,1,Bulgaria
All,EuroCOVIDhub-mean,inc death,2,BG,0.2,0.32,0.92,1,0,13,1,Bulgaria
All,EuroCOVIDhub-median,inc death,2,BG,0.18,0.29,0.77,1,-0.08,13,1,Bulgaria
All,EuroCOVIDhub-All_relative_skill_weighted_mean,inc death,3,BG,0.24,0.27,0.67,1,0.12,12,1,Bulgaria
All,EuroCOVIDhub-All_relative_skill_weighted_median,inc death,3,BG,0.23,0.24,0.58,1,0.06,12,1,Bulgaria
All,EuroCOVIDhub-baseline,inc death,3,BG,1,1,0.19,0.81,0.36,16,1,Bulgaria
All,EuroCOVIDhub-mean,inc death,3,BG,0.22,0.26,0.75,1,0.17,12,1,Bulgaria
All,EuroCOVIDhub-median,inc death,3,BG,0.18,0.21,0.67,1,-0.02,12,1,Bulgaria
All,EuroCOVIDhub-All_relative_skill_weighted_mean,inc death,4,BG,0.27,0.26,0.64,1,0.24,11,1,Bulgaria
All,EuroCOVIDhub-All_relative_skill_weighted_median,inc death,4,BG,0.24,0.23,0.55,1,0.13,11,1,Bulgaria
All,EuroCOVIDhub-baseline,inc death,4,BG,1,1,0.2,0.67,0.42,15,1,Bulgaria
All,EuroCOVIDhub-mean,inc death,4,BG,0.25,0.24,0.73,1,0.25,11,1,Bulgaria
All,EuroCOVIDhub-median,inc death,4,BG,0.18,0.19,0.55,1,0.04,11,1,Bulgaria
All,EuroCOVIDhub-All_relative_skill_weighted_mean,inc case,1,CH,0.63,0.83,0.79,0.93,0.09,14,1,Switzerland
All,EuroCOVIDhub-All_relative_skill_weighted_median,inc case,1,CH,0.61,0.78,0.79,0.93,0.12,14,1,Switzerland
All,EuroCOVIDhub-baseline,inc case,1,CH,1,1,0.28,1,0.18,18,1,Switzerland
All,EuroCOVIDhub-mean,inc case,1,CH,0.73,0.91,0.71,1,0.14,14,1,Switzerland
All,EuroCOVIDhub-median,inc case,1,CH,0.6,0.75,0.71,1,0.09,14,1,Switzerland
All,EuroCOVIDhub-All_relative_skill_weighted_mean,inc case,2,CH,0.51,0.69,0.62,1,0.25,13,1,Switzerland
All,EuroCOVIDhub-All_relative_skill_weighted_median,inc case,2,CH,0.51,0.66,0.62,1,0.25,13,1,Switzerland
All,EuroCOVIDhub-baseline,inc case,2,CH,1,1,0.24,1,0.15,17,1,Switzerland
All,EuroCOVIDhub-mean,inc case,2,CH,0.59,0.79,0.62,1,0.24,13,1,Switzerland
All,EuroCOVIDhub-median,inc case,2,CH,0.51,0.64,0.62,1,0.23,13,1,Switzerland
All,EuroCOVIDhub-All_relative_skill_weighted_mean,inc case,3,CH,0.68,0.74,0.5,1,0.42,12,1,Switzerland
All,EuroCOVIDhub-All_relative_skill_weighted_median,inc case,3,CH,0.69,0.72,0.42,1,0.44,12,1,Switzerland
All,EuroCOVIDhub-baseline,inc case,3,CH,1,1,0.31,1,0.17,16,1,Switzerland
All,EuroCOVIDhub-mean,inc case,3,CH,0.64,0.78,0.58,0.92,0.39,12,1,Switzerland
All,EuroCOVIDhub-median,inc case,3,CH,0.54,0.62,0.5,1,0.37,12,1,Switzerland
All,EuroCOVIDhub-All_relative_skill_weighted_mean,inc case,4,CH,0.79,0.83,0.45,1,0.53,11,1,Switzerland
All,EuroCOVIDhub-All_relative_skill_weighted_median,inc case,4,CH,0.8,0.81,0.45,1,0.55,11,1,Switzerland
All,EuroCOVIDhub-baseline,inc case,4,CH,1,1,0.4,1,0.25,15,1,Switzerland
All,EuroCOVIDhub-mean,inc case,4,CH,0.72,0.83,0.55,0.91,0.51,11,1,Switzerland
All,EuroCOVIDhub-median,inc case,4,CH,0.58,0.65,0.55,0.91,0.51,11,1,Switzerland
All,EuroCOVIDhub-All_relative_skill_weighted_mean,inc case,1,CZ,0.24,0.35,0.79,1,-0.03,14,1,Czechia
All,EuroCOVIDhub-All_relative_skill_weighted_median,inc case,1,CZ,0.23,0.32,0.71,1,-0.02,14,1,Czechia
All,EuroCOVIDhub-baseline,inc case,1,CZ,1,1,0.39,1,0.55,18,1,Czechia
All,EuroCOVIDhub-mean,inc case,1,CZ,0.26,0.33,0.71,1,0.06,14,1,Czechia
All,EuroCOVIDhub-median,inc case,1,CZ,0.35,0.32,0.71,1,0.12,14,1,Czechia
All,EuroCOVIDhub-All_relative_skill_weighted_mean,inc case,2,CZ,0.18,0.27,0.69,1,0.08,13,1,Czechia
All,EuroCOVIDhub-All_relative_skill_weighted_median,inc case,2,CZ,0.21,0.27,0.69,1,0.02,13,1,Czechia
All,EuroCOVIDhub-baseline,inc case,2,CZ,1,1,0.41,0.88,0.54,17,1,Czechia
All,EuroCOVIDhub-mean,inc case,2,CZ,0.22,0.26,0.69,1,0.15,13,1,Czechia
All,EuroCOVIDhub-median,inc case,2,CZ,0.27,0.28,0.62,0.92,0.1,13,1,Czechia
All,EuroCOVIDhub-All_relative_skill_weighted_mean,inc case,3,CZ,0.19,0.26,0.67,1,0.18,12,1,Czechia
All,EuroCOVIDhub-All_relative_skill_weighted_median,inc case,3,CZ,0.19,0.25,0.67,0.92,0.1,12,1,Czechia
All,EuroCOVIDhub-baseline,inc case,3,CZ,1,1,0.44,0.81,0.56,16,1,Czechia
All,EuroCOVIDhub-mean,inc case,3,CZ,0.2,0.26,0.67,1,0.25,12,1,Czechia
All,EuroCOVIDhub-median,inc case,3,CZ,0.2,0.26,0.5,0.92,0.14,12,1,Czechia
All,EuroCOVIDhub-All_relative_skill_weighted_mean,inc case,4,CZ,0.2,0.27,0.45,1,0.34,11,1,Czechia
All,EuroCOVIDhub-All_relative_skill_weighted_median,inc case,4,CZ,0.19,0.25,0.55,1,0.22,11,1,Czechia
All,EuroCOVIDhub-baseline,inc case,4,CZ,1,1,0.4,0.8,0.6,15,1,Czechia
All,EuroCOVIDhub-mean,inc case,4,CZ,0.23,0.27,0.55,1,0.41,11,1,Czechia
All,EuroCOVIDhub-median,inc case,4,CZ,0.2,0.26,0.55,1,0.23,11,1,Czechia
All,EuroCOVIDhub-All_relative_skill_weighted_mean,inc death,1,CZ,0.25,0.3,0.64,1,0,14,1,Czechia
All,EuroCOVIDhub-All_relative_skill_weighted_median,inc death,1,CZ,0.22,0.28,0.64,1,-0.01,14,1,Czechia
All,EuroCOVIDhub-baseline,inc death,1,CZ,1,1,0.22,1,0.49,18,1,Czechia
All,EuroCOVIDhub-mean,inc death,1,CZ,0.26,0.3,0.71,1,0.04,14,1,Czechia
All,EuroCOVIDhub-median,inc death,1,CZ,0.22,0.28,0.57,1,0.03,14,1,Czechia
All,EuroCOVIDhub-All_relative_skill_weighted_mean,inc death,2,CZ,0.15,0.19,0.62,1,0.02,13,1,Czechia
All,EuroCOVIDhub-All_relative_skill_weighted_median,inc death,2,CZ,0.15,0.19,0.62,1,0.03,13,1,Czechia
All,EuroCOVIDhub-baseline,inc death,2,CZ,1,1,0.35,0.82,0.56,17,1,Czechia
All,EuroCOVIDhub-mean,inc death,2,CZ,0.16,0.19,0.69,1,0.09,13,1,Czechia
All,EuroCOVIDhub-median,inc death,2,CZ,0.17,0.2,0.69,1,0.09,13,1,Czechia
All,EuroCOVIDhub-All_relative_skill_weighted_mean,inc death,3,CZ,0.12,0.15,0.67,1,0.05,12,1,Czechia
All,EuroCOVIDhub-All_relative_skill_weighted_median,inc death,3,CZ,0.13,0.15,0.67,1,0.03,12,1,Czechia
All,EuroCOVIDhub-baseline,inc death,3,CZ,1,1,0.31,0.69,0.69,16,1,Czechia
All,EuroCOVIDhub-mean,inc death,3,CZ,0.15,0.16,0.67,1,0.15,12,1,Czechia
All,EuroCOVIDhub-median,inc death,3,CZ,0.16,0.17,0.58,1,0.14,12,1,Czechia
All,EuroCOVIDhub-All_relative_skill_weighted_mean,inc death,4,CZ,0.1,0.13,0.73,0.91,0.15,11,1,Czechia
All,EuroCOVIDhub-All_relative_skill_weighted_median,inc death,4,CZ,0.11,0.13,0.64,1,0.09,11,1,Czechia
All,EuroCOVIDhub-baseline,inc death,4,CZ,1,1,0.27,0.67,0.72,15,1,Czechia
All,EuroCOVIDhub-mean,inc death,4,CZ,0.13,0.14,0.73,0.91,0.25,11,1,Czechia
All,EuroCOVIDhub-median,inc death,4,CZ,0.12,0.13,0.64,0.91,0.19,11,1,Czechia
All,EuroCOVIDhub-All_relative_skill_weighted_mean,inc case,1,DK,0.88,0.94,0.64,0.86,0.02,14,1,Denmark
All,EuroCOVIDhub-All_relative_skill_weighted_median,inc case,1,DK,0.92,0.97,0.64,0.86,0.02,14,1,Denmark
All,EuroCOVIDhub-baseline,inc case,1,DK,1,1,0.22,1,0.04,18,1,Denmark
All,EuroCOVIDhub-mean,inc case,1,DK,0.89,0.95,0.71,0.79,0.02,14,1,Denmark
All,EuroCOVIDhub-median,inc case,1,DK,0.99,1,0.57,0.71,0.04,14,1,Denmark
All,EuroCOVIDhub-All_relative_skill_weighted_mean,inc case,2,DK,0.96,1.08,0.46,0.77,0.04,13,1,Denmark
All,EuroCOVIDhub-All_relative_skill_weighted_median,inc case,2,DK,0.99,1.1,0.46,0.77,0.04,13,1,Denmark
All,EuroCOVIDhub-baseline,inc case,2,DK,1,1,0.41,1,-0.05,17,1,Denmark
All,EuroCOVIDhub-mean,inc case,2,DK,0.98,1.07,0.54,0.77,0.02,13,1,Denmark
All,EuroCOVIDhub-median,inc case,2,DK,0.98,1.09,0.54,0.85,0.01,13,1,Denmark
