weeks_included,model,target_variable,horizon,location,rel_ae,rel_wis,cov_50,cov_95,bias,n,n_loc,location_name
All,EuroCOVIDhub-All_relative_skill_weighted_mean,inc case,1,Overall,0.72,0.65,0.58,0.93,-0.05,839,30,NA
All,EuroCOVIDhub-All_relative_skill_weighted_median,inc case,1,Overall,0.71,0.64,0.55,0.92,-0.07,839,30,NA
All,EuroCOVIDhub-baseline,inc case,1,Overall,1,1,0.31,0.9,-0.07,1018,32,NA
All,EuroCOVIDhub-mean,inc case,1,Overall,0.74,0.67,0.56,0.94,-0.02,903,32,NA
All,EuroCOVIDhub-median,inc case,1,Overall,0.74,0.66,0.54,0.91,-0.06,903,32,NA
All,EuroCOVIDhub-All_relative_skill_weighted_mean,inc case,2,Overall,0.81,0.76,0.48,0.88,-0.01,807,31,NA
All,EuroCOVIDhub-All_relative_skill_weighted_median,inc case,2,Overall,0.79,0.73,0.46,0.87,-0.06,807,31,NA
All,EuroCOVIDhub-baseline,inc case,2,Overall,1,1,0.36,0.84,-0.08,984,31,NA
All,EuroCOVIDhub-mean,inc case,2,Overall,0.83,0.78,0.46,0.88,0,873,31,NA
All,EuroCOVIDhub-median,inc case,2,Overall,0.79,0.75,0.42,0.86,-0.08,873,31,NA
All,EuroCOVIDhub-All_relative_skill_weighted_mean,inc case,3,Overall,0.95,0.89,0.39,0.82,0.01,774,30,NA
All,EuroCOVIDhub-All_relative_skill_weighted_median,inc case,3,Overall,0.88,0.82,0.38,0.82,-0.06,774,30,NA
All,EuroCOVIDhub-baseline,inc case,3,Overall,1,1,0.37,0.81,-0.06,945,31,NA
All,EuroCOVIDhub-mean,inc case,3,Overall,0.96,0.92,0.38,0.82,0.03,832,31,NA
All,EuroCOVIDhub-median,inc case,3,Overall,0.86,0.83,0.36,0.79,-0.1,832,31,NA
All,EuroCOVIDhub-All_relative_skill_weighted_mean,inc case,4,Overall,1.18,1.14,0.35,0.78,0.03,746,30,NA
All,EuroCOVIDhub-All_relative_skill_weighted_median,inc case,4,Overall,1,0.96,0.34,0.78,-0.06,746,30,NA
All,EuroCOVIDhub-baseline,inc case,4,Overall,1,1,0.38,0.79,-0.05,920,31,NA
All,EuroCOVIDhub-mean,inc case,4,Overall,1.2,1.19,0.37,0.77,0.05,807,31,NA
All,EuroCOVIDhub-median,inc case,4,Overall,0.95,0.92,0.33,0.76,-0.11,807,31,NA
All,EuroCOVIDhub-All_relative_skill_weighted_mean,inc death,1,Overall,0.57,0.52,0.66,0.98,0.02,806,30,NA
All,EuroCOVIDhub-All_relative_skill_weighted_median,inc death,1,Overall,0.55,0.51,0.62,0.97,-0.01,806,30,NA
All,EuroCOVIDhub-baseline,inc death,1,Overall,1,1,0.5,0.95,-0.02,986,32,NA
All,EuroCOVIDhub-mean,inc death,1,Overall,0.57,0.53,0.68,0.98,0.02,879,30,NA
All,EuroCOVIDhub-median,inc death,1,Overall,0.54,0.52,0.63,0.96,-0.02,879,30,NA
All,EuroCOVIDhub-All_relative_skill_weighted_mean,inc death,2,Overall,0.48,0.43,0.59,0.97,0.04,775,30,NA
All,EuroCOVIDhub-All_relative_skill_weighted_median,inc death,2,Overall,0.48,0.42,0.59,0.95,-0.01,775,30,NA
All,EuroCOVIDhub-baseline,inc death,2,Overall,1,1,0.61,0.92,-0.02,947,30,NA
All,EuroCOVIDhub-mean,inc death,2,Overall,0.46,0.42,0.64,0.97,0.05,847,30,NA
All,EuroCOVIDhub-median,inc death,2,Overall,0.46,0.42,0.6,0.95,-0.03,847,30,NA
All,EuroCOVIDhub-All_relative_skill_weighted_mean,inc death,3,Overall,0.49,0.43,0.56,0.95,0.06,745,29,NA
All,EuroCOVIDhub-All_relative_skill_weighted_median,inc death,3,Overall,0.48,0.41,0.53,0.94,-0,745,29,NA
All,EuroCOVIDhub-baseline,inc death,3,Overall,1,1,0.65,0.89,-0.01,921,29,NA
All,EuroCOVIDhub-mean,inc death,3,Overall,0.48,0.42,0.6,0.96,0.08,817,29,NA
All,EuroCOVIDhub-median,inc death,3,Overall,0.48,0.41,0.55,0.94,-0.03,817,29,NA
All,EuroCOVIDhub-All_relative_skill_weighted_mean,inc death,4,Overall,0.55,0.48,0.53,0.92,0.08,717,29,NA
All,EuroCOVIDhub-All_relative_skill_weighted_median,inc death,4,Overall,0.53,0.45,0.51,0.92,-0.01,717,29,NA
All,EuroCOVIDhub-baseline,inc death,4,Overall,1,1,0.66,0.87,-0.01,893,29,NA
All,EuroCOVIDhub-mean,inc death,4,Overall,0.55,0.49,0.57,0.93,0.1,791,29,NA
All,EuroCOVIDhub-median,inc death,4,Overall,0.53,0.45,0.53,0.93,-0.05,791,29,NA
