weeks_included,model,target_variable,horizon,location,rel_ae,rel_wis,cov_50,cov_95,bias,n,n_loc,location_name
All,EuroCOVIDhub-All_relative_skill_weighted_mean,inc case,1,Overall,0.72,0.67,0.61,0.95,0.02,579,29,NA
All,EuroCOVIDhub-All_relative_skill_weighted_median,inc case,1,Overall,0.72,0.66,0.59,0.95,0,579,29,NA
All,EuroCOVIDhub-baseline,inc case,1,Overall,1,1,0.33,0.94,0.04,742,32,NA
All,EuroCOVIDhub-mean,inc case,1,Overall,0.75,0.7,0.59,0.96,0.06,627,31,NA
All,EuroCOVIDhub-median,inc case,1,Overall,0.77,0.69,0.56,0.93,0.01,627,31,NA
All,EuroCOVIDhub-All_relative_skill_weighted_mean,inc case,2,Overall,0.82,0.8,0.5,0.91,0.08,551,30,NA
All,EuroCOVIDhub-All_relative_skill_weighted_median,inc case,2,Overall,0.78,0.76,0.49,0.9,0.03,551,30,NA
All,EuroCOVIDhub-baseline,inc case,2,Overall,1,1,0.39,0.9,0.04,711,31,NA
All,EuroCOVIDhub-mean,inc case,2,Overall,0.85,0.84,0.48,0.9,0.1,600,31,NA
All,EuroCOVIDhub-median,inc case,2,Overall,0.78,0.78,0.46,0.88,0,600,31,NA
All,EuroCOVIDhub-All_relative_skill_weighted_mean,inc case,3,Overall,0.98,0.97,0.4,0.83,0.12,521,30,NA
All,EuroCOVIDhub-All_relative_skill_weighted_median,inc case,3,Overall,0.88,0.86,0.4,0.84,0.04,521,30,NA
All,EuroCOVIDhub-baseline,inc case,3,Overall,1,1,0.39,0.87,0.06,677,31,NA
All,EuroCOVIDhub-mean,inc case,3,Overall,1.01,1.02,0.39,0.83,0.14,564,31,NA
All,EuroCOVIDhub-median,inc case,3,Overall,0.86,0.87,0.39,0.82,-0.01,564,31,NA
All,EuroCOVIDhub-All_relative_skill_weighted_mean,inc case,4,Overall,1.31,1.35,0.35,0.79,0.14,493,30,NA
All,EuroCOVIDhub-All_relative_skill_weighted_median,inc case,4,Overall,1.03,1.03,0.35,0.8,0.05,493,30,NA
All,EuroCOVIDhub-baseline,inc case,4,Overall,1,1,0.4,0.85,0.08,648,31,NA
All,EuroCOVIDhub-mean,inc case,4,Overall,1.36,1.44,0.37,0.78,0.17,535,31,NA
