weeks_included,model,target_variable,horizon,location,rel_ae,rel_wis,cov_50,cov_95,bias,n,n_loc,location_name
All,EuroCOVIDhub-All_relative_skill_weighted_mean,inc case,1,Overall,0.81,0.67,0.53,0.89,-0.07,1044,31,NA
All,EuroCOVIDhub-All_relative_skill_weighted_median,inc case,1,Overall,0.83,0.69,0.5,0.88,-0.09,1044,31,NA
All,EuroCOVIDhub-baseline,inc case,1,Overall,1,1,0.26,0.82,-0.11,1243,32,NA
All,EuroCOVIDhub-mean,inc case,1,Overall,0.79,0.65,0.52,0.91,-0.04,1128,32,NA
All,EuroCOVIDhub-median,inc case,1,Overall,0.83,0.71,0.5,0.88,-0.09,1128,32,NA
All,EuroCOVIDhub-All_relative_skill_weighted_mean,inc case,2,Overall,0.97,0.83,0.44,0.82,-0.06,1010,32,NA
All,EuroCOVIDhub-All_relative_skill_weighted_median,inc case,2,Overall,0.94,0.82,0.41,0.81,-0.1,1010,32,NA
All,EuroCOVIDhub-baseline,inc case,2,Overall,1,1,0.31,0.76,-0.12,1205,32,NA
All,EuroCOVIDhub-mean,inc case,2,Overall,0.94,0.8,0.43,0.83,-0.04,1094,32,NA
All,EuroCOVIDhub-median,inc case,2,Overall,0.88,0.77,0.39,0.81,-0.12,1094,32,NA
All,EuroCOVIDhub-All_relative_skill_weighted_mean,inc case,3,Overall,1.08,0.95,0.35,0.76,-0.05,980,32,NA
All,EuroCOVIDhub-All_relative_skill_weighted_median,inc case,3,Overall,0.97,0.85,0.33,0.75,-0.12,980,32,NA
All,EuroCOVIDhub-baseline,inc case,3,Overall,1,1,0.31,0.73,-0.11,1166,32,NA
All,EuroCOVIDhub-mean,inc case,3,Overall,1.08,0.94,0.35,0.76,-0.03,1053,32,NA
All,EuroCOVIDhub-median,inc case,3,Overall,0.88,0.78,0.33,0.73,-0.16,1053,32,NA
All,EuroCOVIDhub-All_relative_skill_weighted_mean,inc case,4,Overall,0.98,0.87,0.32,0.74,-0.05,951,32,NA
All,EuroCOVIDhub-All_relative_skill_weighted_median,inc case,4,Overall,0.93,0.83,0.31,0.73,-0.13,951,32,NA
All,EuroCOVIDhub-baseline,inc case,4,Overall,1,1,0.32,0.7,-0.12,1140,32,NA
