weeks_included,model,target_variable,horizon,location,rel_ae,rel_wis,cov_50,cov_95,bias,n,n_loc,location_name
10,EuroCOVIDhub-10_relative_skill_weighted_mean,inc case,1,Overall,1.11,0.73,0.68,0.95,0.12,63,32,NA
10,EuroCOVIDhub-10_relative_skill_weighted_median,inc case,1,Overall,1.23,0.72,0.6,0.95,0.11,63,32,NA
10,EuroCOVIDhub-All_relative_skill_weighted_mean,inc case,1,Overall,1.11,0.73,0.68,0.95,0.12,63,32,NA
10,EuroCOVIDhub-All_relative_skill_weighted_median,inc case,1,Overall,1.23,0.72,0.6,0.95,0.11,63,32,NA
10,EuroCOVIDhub-baseline,inc case,1,Overall,1,1,0.17,0.88,-0.02,191,32,NA
10,EuroCOVIDhub-mean,inc case,1,Overall,0.92,0.83,0.65,0.96,0.05,191,32,NA
10,EuroCOVIDhub-median,inc case,1,Overall,0.97,0.78,0.59,0.96,0.04,191,32,NA
10,EuroCOVIDhub-10_relative_skill_weighted_mean,inc case,2,Overall,0.75,0.62,0.48,0.97,0.21,31,31,NA
10,EuroCOVIDhub-10_relative_skill_weighted_median,inc case,2,Overall,0.76,0.62,0.52,1,0.17,31,31,NA
10,EuroCOVIDhub-All_relative_skill_weighted_mean,inc case,2,Overall,0.75,0.62,0.48,0.97,0.21,31,31,NA
10,EuroCOVIDhub-All_relative_skill_weighted_median,inc case,2,Overall,0.76,0.62,0.52,1,0.17,31,31,NA
10,EuroCOVIDhub-baseline,inc case,2,Overall,1,1,0.25,0.8,-0.09,159,32,NA
10,EuroCOVIDhub-mean,inc case,2,Overall,1,0.74,0.47,0.94,0.11,159,32,NA
10,EuroCOVIDhub-median,inc case,2,Overall,1.03,0.74,0.39,0.92,0.08,159,32,NA
10,EuroCOVIDhub-baseline,inc case,3,Overall,1,1,0.28,0.79,-0.08,127,32,NA
10,EuroCOVIDhub-mean,inc case,3,Overall,1.15,1.09,0.38,0.9,0.2,127,32,NA
10,EuroCOVIDhub-median,inc case,3,Overall,1.16,1.07,0.38,0.87,0.12,127,32,NA
10,EuroCOVIDhub-baseline,inc case,4,Overall,1,1,0.32,0.73,-0.1,95,32,NA
10,EuroCOVIDhub-mean,inc case,4,Overall,1.36,1.3,0.32,0.86,0.18,95,32,NA
10,EuroCOVIDhub-median,inc case,4,Overall,1.34,1.17,0.35,0.88,0.1,95,32,NA
10,EuroCOVIDhub-10_relative_skill_weighted_mean,inc death,1,Overall,0.53,0.79,0.78,1,-0.08,60,30,NA
10,EuroCOVIDhub-10_relative_skill_weighted_median,inc death,1,Overall,0.47,0.73,0.75,0.97,-0.14,60,30,NA
