weeks_included,model,target_variable,horizon,location,rel_ae,rel_wis,cov_50,cov_95,bias,n,n_loc,location_name
All,EuroCOVIDhub-All_relative_skill_weighted_mean,inc case,1,Overall,0.73,0.67,0.61,0.94,-0.04,710,29,NA
All,EuroCOVIDhub-All_relative_skill_weighted_median,inc case,1,Overall,0.73,0.66,0.59,0.94,-0.06,710,29,NA
All,EuroCOVIDhub-baseline,inc case,1,Overall,1,1,0.34,0.94,-0.01,882,32,NA
All,EuroCOVIDhub-mean,inc case,1,Overall,0.76,0.7,0.59,0.95,-0.01,767,31,NA
All,EuroCOVIDhub-median,inc case,1,Overall,0.76,0.68,0.56,0.92,-0.05,767,31,NA
All,EuroCOVIDhub-All_relative_skill_weighted_mean,inc case,2,Overall,0.83,0.79,0.5,0.91,0.02,680,30,NA
All,EuroCOVIDhub-All_relative_skill_weighted_median,inc case,2,Overall,0.79,0.75,0.5,0.9,-0.03,680,30,NA
All,EuroCOVIDhub-baseline,inc case,2,Overall,1,1,0.4,0.89,-0.01,848,31,NA
All,EuroCOVIDhub-mean,inc case,2,Overall,0.85,0.82,0.49,0.9,0.04,737,31,NA
All,EuroCOVIDhub-median,inc case,2,Overall,0.79,0.77,0.46,0.89,-0.06,737,31,NA
All,EuroCOVIDhub-All_relative_skill_weighted_mean,inc case,3,Overall,0.99,0.95,0.42,0.85,0.07,648,30,NA
All,EuroCOVIDhub-All_relative_skill_weighted_median,inc case,3,Overall,0.9,0.86,0.41,0.86,-0.01,648,30,NA
All,EuroCOVIDhub-baseline,inc case,3,Overall,1,1,0.4,0.86,0.02,812,31,NA
All,EuroCOVIDhub-mean,inc case,3,Overall,1.01,0.98,0.41,0.85,0.09,699,31,NA
All,EuroCOVIDhub-median,inc case,3,Overall,0.87,0.86,0.4,0.82,-0.05,699,31,NA
All,EuroCOVIDhub-All_relative_skill_weighted_mean,inc case,4,Overall,1.27,1.28,0.37,0.81,0.11,619,30,NA
All,EuroCOVIDhub-All_relative_skill_weighted_median,inc case,4,Overall,1.04,1.01,0.37,0.82,0.02,619,30,NA
All,EuroCOVIDhub-baseline,inc case,4,Overall,1,1,0.41,0.85,0.04,784,31,NA
All,EuroCOVIDhub-mean,inc case,4,Overall,1.31,1.35,0.39,0.8,0.14,671,31,NA
All,EuroCOVIDhub-median,inc case,4,Overall,0.97,0.97,0.36,0.79,-0.03,671,31,NA
All,EuroCOVIDhub-All_relative_skill_weighted_mean,inc death,1,Overall,0.55,0.51,0.67,0.97,0.03,667,28,NA
All,EuroCOVIDhub-All_relative_skill_weighted_median,inc death,1,Overall,0.54,0.5,0.64,0.97,0,667,28,NA
All,EuroCOVIDhub-baseline,inc death,1,Overall,1,1,0.54,0.96,0.04,844,32,NA
All,EuroCOVIDhub-mean,inc death,1,Overall,0.56,0.53,0.69,0.98,0.04,737,29,NA
All,EuroCOVIDhub-median,inc death,1,Overall,0.53,0.51,0.65,0.97,-0.01,737,29,NA
All,EuroCOVIDhub-All_relative_skill_weighted_mean,inc death,2,Overall,0.43,0.4,0.62,0.97,0.07,638,28,NA
All,EuroCOVIDhub-All_relative_skill_weighted_median,inc death,2,Overall,0.43,0.39,0.62,0.96,0.03,638,28,NA
All,EuroCOVIDhub-baseline,inc death,2,Overall,1,1,0.65,0.94,0.04,807,29,NA
All,EuroCOVIDhub-mean,inc death,2,Overall,0.42,0.4,0.67,0.97,0.08,707,29,NA
All,EuroCOVIDhub-median,inc death,2,Overall,0.43,0.39,0.63,0.97,0.01,707,29,NA
All,EuroCOVIDhub-All_relative_skill_weighted_mean,inc death,3,Overall,0.43,0.39,0.59,0.95,0.13,610,28,NA
All,EuroCOVIDhub-All_relative_skill_weighted_median,inc death,3,Overall,0.42,0.37,0.56,0.95,0.06,610,28,NA
All,EuroCOVIDhub-baseline,inc death,3,Overall,1,1,0.68,0.92,0.06,781,29,NA
All,EuroCOVIDhub-mean,inc death,3,Overall,0.43,0.38,0.63,0.96,0.14,677,29,NA
All,EuroCOVIDhub-median,inc death,3,Overall,0.42,0.36,0.59,0.96,0.03,677,29,NA
All,EuroCOVIDhub-All_relative_skill_weighted_mean,inc death,4,Overall,0.46,0.41,0.56,0.93,0.17,583,27,NA
All,EuroCOVIDhub-All_relative_skill_weighted_median,inc death,4,Overall,0.42,0.36,0.55,0.93,0.08,583,27,NA
All,EuroCOVIDhub-baseline,inc death,4,Overall,1,1,0.69,0.89,0.08,751,29,NA
All,EuroCOVIDhub-mean,inc death,4,Overall,0.47,0.42,0.6,0.94,0.18,649,29,NA
All,EuroCOVIDhub-median,inc death,4,Overall,0.4,0.35,0.58,0.94,0.03,649,29,NA
All,EuroCOVIDhub-All_relative_skill_weighted_mean,inc case,1,BE,1.15,1.09,0.59,0.9,-0.15,29,1,Belgium
All,EuroCOVIDhub-All_relative_skill_weighted_median,inc case,1,BE,1.13,1.06,0.55,0.9,-0.14,29,1,Belgium
All,EuroCOVIDhub-baseline,inc case,1,BE,1,1,0.52,1,-0.06,33,1,Belgium
All,EuroCOVIDhub-mean,inc case,1,BE,1.15,1.07,0.59,0.93,-0.12,29,1,Belgium
All,EuroCOVIDhub-median,inc case,1,BE,1.12,1.02,0.59,0.93,-0.11,29,1,Belgium
All,EuroCOVIDhub-All_relative_skill_weighted_mean,inc case,2,BE,0.97,1.02,0.61,0.89,-0.07,28,1,Belgium
All,EuroCOVIDhub-All_relative_skill_weighted_median,inc case,2,BE,0.95,1.02,0.64,0.89,-0.09,28,1,Belgium
All,EuroCOVIDhub-baseline,inc case,2,BE,1,1,0.5,1,-0.02,32,1,Belgium
All,EuroCOVIDhub-mean,inc case,2,BE,0.95,1,0.68,0.89,-0.05,28,1,Belgium
All,EuroCOVIDhub-median,inc case,2,BE,0.89,0.98,0.68,0.86,-0.08,28,1,Belgium
All,EuroCOVIDhub-All_relative_skill_weighted_mean,inc case,3,BE,0.97,1.05,0.52,0.81,-0.01,27,1,Belgium
All,EuroCOVIDhub-All_relative_skill_weighted_median,inc case,3,BE,0.89,0.99,0.59,0.85,-0.08,27,1,Belgium
All,EuroCOVIDhub-baseline,inc case,3,BE,1,1,0.55,1,0.01,31,1,Belgium
All,EuroCOVIDhub-mean,inc case,3,BE,0.97,1.04,0.59,0.85,0.02,27,1,Belgium
All,EuroCOVIDhub-median,inc case,3,BE,0.85,0.95,0.7,0.85,-0.1,27,1,Belgium
All,EuroCOVIDhub-All_relative_skill_weighted_mean,inc case,4,BE,1.07,1.2,0.5,0.88,0.03,26,1,Belgium
All,EuroCOVIDhub-All_relative_skill_weighted_median,inc case,4,BE,0.9,0.99,0.54,0.88,-0.04,26,1,Belgium
All,EuroCOVIDhub-baseline,inc case,4,BE,1,1,0.53,1,-0,30,1,Belgium
All,EuroCOVIDhub-mean,inc case,4,BE,1.07,1.18,0.5,0.85,0.07,26,1,Belgium
All,EuroCOVIDhub-median,inc case,4,BE,0.83,0.94,0.62,0.85,-0.09,26,1,Belgium
All,EuroCOVIDhub-All_relative_skill_weighted_mean,inc death,1,BE,0.81,0.53,0.79,1,-0.04,29,1,Belgium
All,EuroCOVIDhub-All_relative_skill_weighted_median,inc death,1,BE,0.8,0.51,0.76,1,-0.08,29,1,Belgium
All,EuroCOVIDhub-baseline,inc death,1,BE,1,1,0.88,1,0.05,33,1,Belgium
All,EuroCOVIDhub-mean,inc death,1,BE,0.78,0.52,0.76,1,-0.06,29,1,Belgium
All,EuroCOVIDhub-median,inc death,1,BE,0.75,0.49,0.76,1,-0.11,29,1,Belgium
All,EuroCOVIDhub-All_relative_skill_weighted_mean,inc death,2,BE,0.6,0.4,0.71,0.96,-0.01,28,1,Belgium
All,EuroCOVIDhub-All_relative_skill_weighted_median,inc death,2,BE,0.6,0.39,0.71,0.96,-0.05,28,1,Belgium
All,EuroCOVIDhub-baseline,inc death,2,BE,1,1,0.97,1,0.01,32,1,Belgium
All,EuroCOVIDhub-mean,inc death,2,BE,0.62,0.4,0.75,1,-0.01,28,1,Belgium
All,EuroCOVIDhub-median,inc death,2,BE,0.6,0.39,0.68,1,-0.07,28,1,Belgium
All,EuroCOVIDhub-All_relative_skill_weighted_mean,inc death,3,BE,0.6,0.38,0.67,0.96,-0,27,1,Belgium
All,EuroCOVIDhub-All_relative_skill_weighted_median,inc death,3,BE,0.61,0.38,0.63,0.96,-0.03,27,1,Belgium
All,EuroCOVIDhub-baseline,inc death,3,BE,1,1,0.97,1,0.02,31,1,Belgium
All,EuroCOVIDhub-mean,inc death,3,BE,0.61,0.38,0.7,0.96,-0,27,1,Belgium
All,EuroCOVIDhub-median,inc death,3,BE,0.6,0.37,0.59,0.96,-0.03,27,1,Belgium
All,EuroCOVIDhub-All_relative_skill_weighted_mean,inc death,4,BE,0.58,0.37,0.65,1,0.03,26,1,Belgium
All,EuroCOVIDhub-All_relative_skill_weighted_median,inc death,4,BE,0.58,0.36,0.58,1,-0.03,26,1,Belgium
All,EuroCOVIDhub-baseline,inc death,4,BE,1,1,1,1,0.03,30,1,Belgium
All,EuroCOVIDhub-mean,inc death,4,BE,0.53,0.36,0.65,1,0.06,26,1,Belgium
All,EuroCOVIDhub-median,inc death,4,BE,0.57,0.35,0.5,1,-0.06,26,1,Belgium
All,EuroCOVIDhub-All_relative_skill_weighted_mean,inc case,1,BG,0.58,0.55,0.66,0.97,-0.13,29,1,Bulgaria
All,EuroCOVIDhub-All_relative_skill_weighted_median,inc case,1,BG,0.55,0.52,0.62,0.97,-0.13,29,1,Bulgaria
All,EuroCOVIDhub-baseline,inc case,1,BG,1,1,0.27,0.94,-0.04,33,1,Bulgaria
All,EuroCOVIDhub-mean,inc case,1,BG,0.6,0.55,0.66,1,-0.11,29,1,Bulgaria
All,EuroCOVIDhub-median,inc case,1,BG,0.59,0.53,0.55,0.97,-0.16,29,1,Bulgaria
All,EuroCOVIDhub-All_relative_skill_weighted_mean,inc case,2,BG,0.69,0.63,0.54,0.89,-0.06,28,1,Bulgaria
All,EuroCOVIDhub-All_relative_skill_weighted_median,inc case,2,BG,0.64,0.6,0.5,0.89,-0.12,28,1,Bulgaria
All,EuroCOVIDhub-baseline,inc case,2,BG,1,1,0.34,0.81,-0.04,32,1,Bulgaria
All,EuroCOVIDhub-mean,inc case,2,BG,0.69,0.61,0.57,0.89,-0.06,28,1,Bulgaria
All,EuroCOVIDhub-median,inc case,2,BG,0.63,0.59,0.5,0.86,-0.13,28,1,Bulgaria
All,EuroCOVIDhub-All_relative_skill_weighted_mean,inc case,3,BG,0.86,0.77,0.37,0.81,0,27,1,Bulgaria
All,EuroCOVIDhub-All_relative_skill_weighted_median,inc case,3,BG,0.77,0.71,0.37,0.85,-0.06,27,1,Bulgaria
All,EuroCOVIDhub-baseline,inc case,3,BG,1,1,0.35,0.77,-0.05,31,1,Bulgaria
All,EuroCOVIDhub-mean,inc case,3,BG,0.85,0.75,0.41,0.93,0,27,1,Bulgaria
All,EuroCOVIDhub-median,inc case,3,BG,0.71,0.68,0.41,0.85,-0.1,27,1,Bulgaria
All,EuroCOVIDhub-All_relative_skill_weighted_mean,inc case,4,BG,1.09,1.08,0.27,0.77,0.06,26,1,Bulgaria
All,EuroCOVIDhub-All_relative_skill_weighted_median,inc case,4,BG,0.95,0.91,0.27,0.73,-0.03,26,1,Bulgaria
All,EuroCOVIDhub-baseline,inc case,4,BG,1,1,0.3,0.77,-0.05,30,1,Bulgaria
All,EuroCOVIDhub-mean,inc case,4,BG,1.08,1.03,0.31,0.85,0.07,26,1,Bulgaria
All,EuroCOVIDhub-median,inc case,4,BG,0.81,0.83,0.38,0.73,-0.09,26,1,Bulgaria
All,EuroCOVIDhub-All_relative_skill_weighted_mean,inc death,1,BG,0.48,0.58,0.66,1,-0.17,29,1,Bulgaria
All,EuroCOVIDhub-All_relative_skill_weighted_median,inc death,1,BG,0.46,0.57,0.66,1,-0.21,29,1,Bulgaria
All,EuroCOVIDhub-baseline,inc death,1,BG,1,1,0.21,0.94,0.01,33,1,Bulgaria
All,EuroCOVIDhub-mean,inc death,1,BG,0.51,0.59,0.66,1,-0.16,29,1,Bulgaria
All,EuroCOVIDhub-median,inc death,1,BG,0.48,0.58,0.59,1,-0.21,29,1,Bulgaria
All,EuroCOVIDhub-All_relative_skill_weighted_mean,inc death,2,BG,0.36,0.43,0.71,1,-0.15,28,1,Bulgaria
All,EuroCOVIDhub-All_relative_skill_weighted_median,inc death,2,BG,0.36,0.42,0.68,0.96,-0.18,28,1,Bulgaria
All,EuroCOVIDhub-baseline,inc death,2,BG,1,1,0.25,0.94,-0.07,32,1,Bulgaria
All,EuroCOVIDhub-mean,inc death,2,BG,0.35,0.42,0.82,1,-0.13,28,1,Bulgaria
All,EuroCOVIDhub-median,inc death,2,BG,0.33,0.41,0.71,0.96,-0.21,28,1,Bulgaria
All,EuroCOVIDhub-All_relative_skill_weighted_mean,inc death,3,BG,0.42,0.41,0.59,1,-0.11,27,1,Bulgaria
All,EuroCOVIDhub-All_relative_skill_weighted_median,inc death,3,BG,0.43,0.41,0.52,0.93,-0.16,27,1,Bulgaria
All,EuroCOVIDhub-baseline,inc death,3,BG,1,1,0.26,0.9,-0.08,31,1,Bulgaria
All,EuroCOVIDhub-mean,inc death,3,BG,0.39,0.39,0.67,1,-0.07,27,1,Bulgaria
All,EuroCOVIDhub-median,inc death,3,BG,0.36,0.39,0.59,0.96,-0.22,27,1,Bulgaria
All,EuroCOVIDhub-All_relative_skill_weighted_mean,inc death,4,BG,0.49,0.47,0.58,1,-0.03,26,1,Bulgaria
All,EuroCOVIDhub-All_relative_skill_weighted_median,inc death,4,BG,0.49,0.47,0.46,0.92,-0.11,26,1,Bulgaria
All,EuroCOVIDhub-baseline,inc death,4,BG,1,1,0.27,0.77,-0.05,30,1,Bulgaria
All,EuroCOVIDhub-mean,inc death,4,BG,0.45,0.43,0.65,1,-0.03,26,1,Bulgaria
All,EuroCOVIDhub-median,inc death,4,BG,0.38,0.41,0.54,0.88,-0.2,26,1,Bulgaria
All,EuroCOVIDhub-All_relative_skill_weighted_mean,inc case,1,CH,0.75,0.77,0.62,0.9,-0.02,29,1,Switzerland
All,EuroCOVIDhub-All_relative_skill_weighted_median,inc case,1,CH,0.75,0.76,0.62,0.9,-0.01,29,1,Switzerland
All,EuroCOVIDhub-baseline,inc case,1,CH,1,1,0.24,1,0.04,33,1,Switzerland
All,EuroCOVIDhub-mean,inc case,1,CH,0.79,0.8,0.55,1,0.03,29,1,Switzerland
All,EuroCOVIDhub-median,inc case,1,CH,0.78,0.76,0.59,0.97,-0.05,29,1,Switzerland
All,EuroCOVIDhub-All_relative_skill_weighted_mean,inc case,2,CH,0.83,0.96,0.46,0.82,0.12,28,1,Switzerland
All,EuroCOVIDhub-All_relative_skill_weighted_median,inc case,2,CH,0.76,0.89,0.54,0.86,0.05,28,1,Switzerland
All,EuroCOVIDhub-baseline,inc case,2,CH,1,1,0.22,1,-0,32,1,Switzerland
All,EuroCOVIDhub-mean,inc case,2,CH,0.92,1.02,0.43,0.89,0.13,28,1,Switzerland
All,EuroCOVIDhub-median,inc case,2,CH,0.77,0.88,0.5,0.86,-0,28,1,Switzerland
All,EuroCOVIDhub-All_relative_skill_weighted_mean,inc case,3,CH,1.13,1.22,0.33,0.85,0.21,27,1,Switzerland
All,EuroCOVIDhub-All_relative_skill_weighted_median,inc case,3,CH,0.95,1.04,0.33,0.81,0.15,27,1,Switzerland
All,EuroCOVIDhub-baseline,inc case,3,CH,1,1,0.23,1,0.01,31,1,Switzerland
All,EuroCOVIDhub-mean,inc case,3,CH,1.19,1.27,0.37,0.81,0.23,27,1,Switzerland
All,EuroCOVIDhub-median,inc case,3,CH,0.82,0.92,0.33,0.81,0.09,27,1,Switzerland
