weeks_included,model,target_variable,horizon,location,rel_ae,rel_wis,cov_50,cov_95,bias,n,n_loc,location_name
All,EuroCOVIDhub-All_relative_skill_weighted_median,inc death,3,BE,0.64,0.52,0.57,0.86,0.51,7,1,Belgium
All,EuroCOVIDhub-baseline,inc death,3,BE,1,1,0.91,1,0.1,11,1,Belgium
All,EuroCOVIDhub-mean,inc death,3,BE,0.65,0.54,0.57,0.86,0.4,7,1,Belgium
All,EuroCOVIDhub-median,inc death,3,BE,0.63,0.52,0.57,0.86,0.41,7,1,Belgium
All,EuroCOVIDhub-All_relative_skill_weighted_mean,inc death,4,BE,0.65,0.56,0.33,1,0.63,6,1,Belgium
All,EuroCOVIDhub-All_relative_skill_weighted_median,inc death,4,BE,0.64,0.54,0.33,1,0.62,6,1,Belgium
All,EuroCOVIDhub-baseline,inc death,4,BE,1,1,1,1,0.08,10,1,Belgium
All,EuroCOVIDhub-mean,inc death,4,BE,0.56,0.52,0.5,1,0.55,6,1,Belgium
All,EuroCOVIDhub-median,inc death,4,BE,0.64,0.52,0.5,1,0.5,6,1,Belgium
All,EuroCOVIDhub-All_relative_skill_weighted_mean,inc case,1,BG,0.39,0.48,1,1,0.23,9,1,Bulgaria
All,EuroCOVIDhub-All_relative_skill_weighted_median,inc case,1,BG,0.38,0.44,0.89,1,0.27,9,1,Bulgaria
All,EuroCOVIDhub-baseline,inc case,1,BG,1,1,0,0.92,0.42,13,1,Bulgaria
All,EuroCOVIDhub-mean,inc case,1,BG,0.43,0.47,0.89,1,0.26,9,1,Bulgaria
All,EuroCOVIDhub-median,inc case,1,BG,0.46,0.43,0.78,1,0.29,9,1,Bulgaria
All,EuroCOVIDhub-All_relative_skill_weighted_mean,inc case,2,BG,0.41,0.38,0.62,1,0.48,8,1,Bulgaria
All,EuroCOVIDhub-All_relative_skill_weighted_median,inc case,2,BG,0.36,0.35,0.62,1,0.45,8,1,Bulgaria
All,EuroCOVIDhub-baseline,inc case,2,BG,1,1,0.08,0.58,0.48,12,1,Bulgaria
All,EuroCOVIDhub-mean,inc case,2,BG,0.43,0.38,0.75,1,0.48,8,1,Bulgaria
All,EuroCOVIDhub-median,inc case,2,BG,0.36,0.35,0.62,1,0.48,8,1,Bulgaria
All,EuroCOVIDhub-All_relative_skill_weighted_mean,inc case,3,BG,0.45,0.39,0.14,1,0.66,7,1,Bulgaria
All,EuroCOVIDhub-All_relative_skill_weighted_median,inc case,3,BG,0.39,0.35,0.43,1,0.63,7,1,Bulgaria
All,EuroCOVIDhub-baseline,inc case,3,BG,1,1,0,0.55,0.55,11,1,Bulgaria
All,EuroCOVIDhub-mean,inc case,3,BG,0.46,0.39,0.29,1,0.63,7,1,Bulgaria
All,EuroCOVIDhub-median,inc case,3,BG,0.37,0.35,0.57,1,0.57,7,1,Bulgaria
All,EuroCOVIDhub-All_relative_skill_weighted_mean,inc case,4,BG,0.49,0.43,0,1,0.77,6,1,Bulgaria
All,EuroCOVIDhub-All_relative_skill_weighted_median,inc case,4,BG,0.44,0.39,0.17,1,0.7,6,1,Bulgaria
All,EuroCOVIDhub-baseline,inc case,4,BG,1,1,0.1,0.4,0.61,10,1,Bulgaria
All,EuroCOVIDhub-mean,inc case,4,BG,0.49,0.43,0.17,1,0.77,6,1,Bulgaria
All,EuroCOVIDhub-median,inc case,4,BG,0.41,0.38,0.33,1,0.63,6,1,Bulgaria
All,EuroCOVIDhub-All_relative_skill_weighted_mean,inc death,1,BG,0.19,0.54,0.89,1,0.02,9,1,Bulgaria
All,EuroCOVIDhub-All_relative_skill_weighted_median,inc death,1,BG,0.15,0.51,0.89,1,-0.08,9,1,Bulgaria
All,EuroCOVIDhub-baseline,inc death,1,BG,1,1,0.08,0.92,0.39,13,1,Bulgaria
All,EuroCOVIDhub-mean,inc death,1,BG,0.25,0.57,0.89,1,0,9,1,Bulgaria
All,EuroCOVIDhub-median,inc death,1,BG,0.18,0.5,0.89,1,-0.12,9,1,Bulgaria
All,EuroCOVIDhub-All_relative_skill_weighted_mean,inc death,2,BG,0.19,0.32,1,1,0.2,8,1,Bulgaria
All,EuroCOVIDhub-All_relative_skill_weighted_median,inc death,2,BG,0.18,0.3,1,1,0.16,8,1,Bulgaria
All,EuroCOVIDhub-baseline,inc death,2,BG,1,1,0,0.83,0.29,12,1,Bulgaria
All,EuroCOVIDhub-mean,inc death,2,BG,0.19,0.32,1,1,0.16,8,1,Bulgaria
All,EuroCOVIDhub-median,inc death,2,BG,0.15,0.28,1,1,0.08,8,1,Bulgaria
All,EuroCOVIDhub-All_relative_skill_weighted_mean,inc death,3,BG,0.24,0.27,0.71,1,0.36,7,1,Bulgaria
All,EuroCOVIDhub-All_relative_skill_weighted_median,inc death,3,BG,0.22,0.24,0.71,1,0.33,7,1,Bulgaria
All,EuroCOVIDhub-baseline,inc death,3,BG,1,1,0,0.73,0.29,11,1,Bulgaria
All,EuroCOVIDhub-mean,inc death,3,BG,0.21,0.26,0.71,1,0.36,7,1,Bulgaria
All,EuroCOVIDhub-median,inc death,3,BG,0.16,0.21,0.86,1,0.19,7,1,Bulgaria
All,EuroCOVIDhub-All_relative_skill_weighted_mean,inc death,4,BG,0.3,0.29,0.5,1,0.53,6,1,Bulgaria
All,EuroCOVIDhub-All_relative_skill_weighted_median,inc death,4,BG,0.27,0.25,0.5,1,0.47,6,1,Bulgaria
All,EuroCOVIDhub-baseline,inc death,4,BG,1,1,0.2,0.5,0.32,10,1,Bulgaria
All,EuroCOVIDhub-mean,inc death,4,BG,0.28,0.26,0.67,1,0.48,6,1,Bulgaria
All,EuroCOVIDhub-median,inc death,4,BG,0.19,0.2,0.67,1,0.35,6,1,Bulgaria
All,EuroCOVIDhub-All_relative_skill_weighted_mean,inc case,1,CH,0.61,0.87,0.89,1,0.16,9,1,Switzerland
All,EuroCOVIDhub-All_relative_skill_weighted_median,inc case,1,CH,0.59,0.83,0.89,1,0.2,9,1,Switzerland
All,EuroCOVIDhub-baseline,inc case,1,CH,1,1,0.15,1,0.13,13,1,Switzerland
All,EuroCOVIDhub-mean,inc case,1,CH,0.73,0.98,0.78,1,0.2,9,1,Switzerland
All,EuroCOVIDhub-median,inc case,1,CH,0.58,0.79,1,1,0.14,9,1,Switzerland
All,EuroCOVIDhub-All_relative_skill_weighted_mean,inc case,2,CH,0.43,0.69,0.88,1,0.28,8,1,Switzerland
All,EuroCOVIDhub-All_relative_skill_weighted_median,inc case,2,CH,0.49,0.71,0.88,1,0.3,8,1,Switzerland
All,EuroCOVIDhub-baseline,inc case,2,CH,1,1,0.17,1,0.05,12,1,Switzerland
All,EuroCOVIDhub-mean,inc case,2,CH,0.47,0.75,0.88,1,0.22,8,1,Switzerland
All,EuroCOVIDhub-median,inc case,2,CH,0.52,0.68,0.88,1,0.25,8,1,Switzerland
All,EuroCOVIDhub-All_relative_skill_weighted_mean,inc case,3,CH,0.73,0.82,0.71,1,0.44,7,1,Switzerland
All,EuroCOVIDhub-All_relative_skill_weighted_median,inc case,3,CH,0.79,0.84,0.57,1,0.49,7,1,Switzerland
All,EuroCOVIDhub-baseline,inc case,3,CH,1,1,0.27,1,0.04,11,1,Switzerland
All,EuroCOVIDhub-mean,inc case,3,CH,0.48,0.69,0.86,1,0.34,7,1,Switzerland
All,EuroCOVIDhub-median,inc case,3,CH,0.57,0.68,0.71,1,0.37,7,1,Switzerland
All,EuroCOVIDhub-All_relative_skill_weighted_mean,inc case,4,CH,1.05,1.05,0.5,1,0.53,6,1,Switzerland
All,EuroCOVIDhub-All_relative_skill_weighted_median,inc case,4,CH,1.09,1.05,0.5,1,0.57,6,1,Switzerland
All,EuroCOVIDhub-baseline,inc case,4,CH,1,1,0.4,1,0.1,10,1,Switzerland
All,EuroCOVIDhub-mean,inc case,4,CH,0.74,0.84,0.67,1,0.45,6,1,Switzerland
All,EuroCOVIDhub-median,inc case,4,CH,0.73,0.78,0.67,1,0.48,6,1,Switzerland
All,EuroCOVIDhub-All_relative_skill_weighted_mean,inc case,1,CZ,0.22,0.36,0.89,1,0.07,9,1,Czechia
All,EuroCOVIDhub-All_relative_skill_weighted_median,inc case,1,CZ,0.21,0.34,0.89,1,0.13,9,1,Czechia
All,EuroCOVIDhub-baseline,inc case,1,CZ,1,1,0.15,1,0.72,13,1,Czechia
All,EuroCOVIDhub-mean,inc case,1,CZ,0.23,0.33,0.89,1,0.18,9,1,Czechia
All,EuroCOVIDhub-median,inc case,1,CZ,0.34,0.33,0.89,1,0.31,9,1,Czechia
All,EuroCOVIDhub-All_relative_skill_weighted_mean,inc case,2,CZ,0.17,0.28,0.75,1,0.24,8,1,Czechia
All,EuroCOVIDhub-All_relative_skill_weighted_median,inc case,2,CZ,0.2,0.28,0.75,1,0.25,8,1,Czechia
All,EuroCOVIDhub-baseline,inc case,2,CZ,1,1,0.17,0.83,0.72,12,1,Czechia
All,EuroCOVIDhub-mean,inc case,2,CZ,0.2,0.27,0.75,1,0.34,8,1,Czechia
All,EuroCOVIDhub-median,inc case,2,CZ,0.26,0.29,0.62,1,0.39,8,1,Czechia
All,EuroCOVIDhub-All_relative_skill_weighted_mean,inc case,3,CZ,0.18,0.28,0.57,1,0.36,7,1,Czechia
All,EuroCOVIDhub-All_relative_skill_weighted_median,inc case,3,CZ,0.18,0.27,0.57,1,0.34,7,1,Czechia
All,EuroCOVIDhub-baseline,inc case,3,CZ,1,1,0.18,0.73,0.75,11,1,Czechia
All,EuroCOVIDhub-mean,inc case,3,CZ,0.19,0.27,0.57,1,0.46,7,1,Czechia
All,EuroCOVIDhub-median,inc case,3,CZ,0.19,0.28,0.43,1,0.43,7,1,Czechia
All,EuroCOVIDhub-All_relative_skill_weighted_mean,inc case,4,CZ,0.19,0.29,0.5,1,0.48,6,1,Czechia
All,EuroCOVIDhub-All_relative_skill_weighted_median,inc case,4,CZ,0.18,0.28,0.5,1,0.42,6,1,Czechia
All,EuroCOVIDhub-baseline,inc case,4,CZ,1,1,0.1,0.7,0.78,10,1,Czechia
All,EuroCOVIDhub-mean,inc case,4,CZ,0.22,0.29,0.5,1,0.58,6,1,Czechia
All,EuroCOVIDhub-median,inc case,4,CZ,0.19,0.28,0.5,1,0.5,6,1,Czechia
All,EuroCOVIDhub-All_relative_skill_weighted_mean,inc death,1,CZ,0.2,0.27,0.78,1,0.13,9,1,Czechia
All,EuroCOVIDhub-All_relative_skill_weighted_median,inc death,1,CZ,0.17,0.25,0.89,1,0.13,9,1,Czechia
All,EuroCOVIDhub-baseline,inc death,1,CZ,1,1,0,1,0.63,13,1,Czechia
All,EuroCOVIDhub-mean,inc death,1,CZ,0.21,0.28,0.89,1,0.17,9,1,Czechia
All,EuroCOVIDhub-median,inc death,1,CZ,0.16,0.25,0.89,1,0.18,9,1,Czechia
All,EuroCOVIDhub-All_relative_skill_weighted_mean,inc death,2,CZ,0.12,0.17,0.62,1,0.17,8,1,Czechia
All,EuroCOVIDhub-All_relative_skill_weighted_median,inc death,2,CZ,0.12,0.17,0.62,1,0.21,8,1,Czechia
All,EuroCOVIDhub-baseline,inc death,2,CZ,1,1,0.08,0.75,0.71,12,1,Czechia
All,EuroCOVIDhub-mean,inc death,2,CZ,0.13,0.18,0.75,1,0.28,8,1,Czechia
All,EuroCOVIDhub-median,inc death,2,CZ,0.15,0.18,0.75,1,0.3,8,1,Czechia
All,EuroCOVIDhub-All_relative_skill_weighted_mean,inc death,3,CZ,0.11,0.15,0.57,1,0.29,7,1,Czechia
All,EuroCOVIDhub-All_relative_skill_weighted_median,inc death,3,CZ,0.12,0.15,0.57,1,0.26,7,1,Czechia
All,EuroCOVIDhub-baseline,inc death,3,CZ,1,1,0,0.55,0.88,11,1,Czechia
All,EuroCOVIDhub-mean,inc death,3,CZ,0.14,0.16,0.57,1,0.43,7,1,Czechia
All,EuroCOVIDhub-median,inc death,3,CZ,0.15,0.17,0.43,1,0.43,7,1,Czechia
All,EuroCOVIDhub-All_relative_skill_weighted_mean,inc death,4,CZ,0.1,0.13,0.5,0.83,0.38,6,1,Czechia
All,EuroCOVIDhub-All_relative_skill_weighted_median,inc death,4,CZ,0.11,0.13,0.5,1,0.32,6,1,Czechia
All,EuroCOVIDhub-baseline,inc death,4,CZ,1,1,0,0.5,0.92,10,1,Czechia
All,EuroCOVIDhub-mean,inc death,4,CZ,0.13,0.14,0.5,0.83,0.55,6,1,Czechia
All,EuroCOVIDhub-median,inc death,4,CZ,0.12,0.14,0.5,0.83,0.45,6,1,Czechia
All,EuroCOVIDhub-All_relative_skill_weighted_mean,inc case,1,DK,0.92,1.03,0.89,1,-0,9,1,Denmark
All,EuroCOVIDhub-All_relative_skill_weighted_median,inc case,1,DK,0.98,1.04,0.89,1,0,9,1,Denmark
All,EuroCOVIDhub-baseline,inc case,1,DK,1,1,0.31,1,-0.01,13,1,Denmark
All,EuroCOVIDhub-mean,inc case,1,DK,0.91,1.01,1,1,-0.01,9,1,Denmark
All,EuroCOVIDhub-median,inc case,1,DK,1.05,1.03,0.78,1,0.02,9,1,Denmark
All,EuroCOVIDhub-All_relative_skill_weighted_mean,inc case,2,DK,0.93,1,0.75,1,-0.08,8,1,Denmark
All,EuroCOVIDhub-All_relative_skill_weighted_median,inc case,2,DK,1,1.02,0.75,1,-0.06,8,1,Denmark
All,EuroCOVIDhub-baseline,inc case,2,DK,1,1,0.5,1,-0.2,12,1,Denmark
All,EuroCOVIDhub-mean,inc case,2,DK,0.96,1,0.88,1,-0.09,8,1,Denmark
All,EuroCOVIDhub-median,inc case,2,DK,0.99,0.99,0.88,1,-0.1,8,1,Denmark
All,EuroCOVIDhub-All_relative_skill_weighted_mean,inc case,3,DK,0.98,1.04,0.86,1,-0.2,7,1,Denmark
All,EuroCOVIDhub-All_relative_skill_weighted_median,inc case,3,DK,0.96,1.06,0.86,1,-0.2,7,1,Denmark
All,EuroCOVIDhub-baseline,inc case,3,DK,1,1,0.55,1,-0.16,11,1,Denmark
All,EuroCOVIDhub-mean,inc case,3,DK,0.94,1.03,0.86,1,-0.17,7,1,Denmark
All,EuroCOVIDhub-median,inc case,3,DK,1,1.07,0.86,1,-0.2,7,1,Denmark
All,EuroCOVIDhub-All_relative_skill_weighted_mean,inc case,4,DK,1.06,1.02,0.67,1,-0.25,6,1,Denmark
All,EuroCOVIDhub-All_relative_skill_weighted_median,inc case,4,DK,1.04,1.01,0.67,1,-0.28,6,1,Denmark
All,EuroCOVIDhub-baseline,inc case,4,DK,1,1,0.7,1,-0.27,10,1,Denmark
All,EuroCOVIDhub-mean,inc case,4,DK,0.99,1.03,1,1,-0.22,6,1,Denmark
All,EuroCOVIDhub-median,inc case,4,DK,1.04,1.06,0.83,1,-0.27,6,1,Denmark
All,EuroCOVIDhub-All_relative_skill_weighted_mean,inc death,1,DK,0.93,1,0.44,0.89,0.33,9,1,Denmark
All,EuroCOVIDhub-All_relative_skill_weighted_median,inc death,1,DK,1,0.96,0.44,0.89,0.33,9,1,Denmark
All,EuroCOVIDhub-baseline,inc death,1,DK,1,1,0.69,1,0.1,13,1,Denmark
All,EuroCOVIDhub-mean,inc death,1,DK,1.05,1.04,0.44,0.89,0.38,9,1,Denmark
All,EuroCOVIDhub-median,inc death,1,DK,1.05,1.07,0.44,0.89,0.37,9,1,Denmark
All,EuroCOVIDhub-All_relative_skill_weighted_mean,inc death,2,DK,1.02,0.97,0.38,0.75,0.35,8,1,Denmark
All,EuroCOVIDhub-All_relative_skill_weighted_median,inc death,2,DK,1.04,0.91,0.38,0.88,0.34,8,1,Denmark
All,EuroCOVIDhub-baseline,inc death,2,DK,1,1,0.75,1,0.07,12,1,Denmark
All,EuroCOVIDhub-mean,inc death,2,DK,1.02,0.97,0.38,0.88,0.39,8,1,Denmark
All,EuroCOVIDhub-median,inc death,2,DK,1.04,0.94,0.38,0.88,0.43,8,1,Denmark
All,EuroCOVIDhub-All_relative_skill_weighted_mean,inc death,3,DK,1.13,1,0.43,0.57,0.46,7,1,Denmark
All,EuroCOVIDhub-All_relative_skill_weighted_median,inc death,3,DK,1.17,0.97,0.29,0.57,0.46,7,1,Denmark
All,EuroCOVIDhub-baseline,inc death,3,DK,1,1,0.91,1,0.08,11,1,Denmark
All,EuroCOVIDhub-mean,inc death,3,DK,1.09,0.97,0.43,0.71,0.5,7,1,Denmark
All,EuroCOVIDhub-median,inc death,3,DK,1.13,0.97,0.43,0.57,0.51,7,1,Denmark
All,EuroCOVIDhub-All_relative_skill_weighted_mean,inc death,4,DK,1.25,0.94,0.33,0.67,0.67,6,1,Denmark
All,EuroCOVIDhub-All_relative_skill_weighted_median,inc death,4,DK,1.25,0.92,0.33,0.67,0.67,6,1,Denmark
All,EuroCOVIDhub-baseline,inc death,4,DK,1,1,1,1,0.11,10,1,Denmark
All,EuroCOVIDhub-mean,inc death,4,DK,1.35,0.97,0.33,0.67,0.73,6,1,Denmark
All,EuroCOVIDhub-median,inc death,4,DK,1.45,1,0.33,0.67,0.75,6,1,Denmark
All,EuroCOVIDhub-All_relative_skill_weighted_mean,inc case,1,EE,0.42,0.42,0.89,1,0.12,9,1,Estonia
All,EuroCOVIDhub-All_relative_skill_weighted_median,inc case,1,EE,0.46,0.41,0.89,1,0.12,9,1,Estonia
All,EuroCOVIDhub-baseline,inc case,1,EE,1,1,0.15,0.69,0.62,13,1,Estonia
All,EuroCOVIDhub-mean,inc case,1,EE,0.46,0.45,0.78,1,0.22,9,1,Estonia
All,EuroCOVIDhub-median,inc case,1,EE,0.6,0.49,0.78,1,0.2,9,1,Estonia
All,EuroCOVIDhub-All_relative_skill_weighted_mean,inc case,2,EE,0.36,0.37,0.5,0.88,0.18,8,1,Estonia
All,EuroCOVIDhub-All_relative_skill_weighted_median,inc case,2,EE,0.37,0.38,0.5,0.88,0.16,8,1,Estonia
All,EuroCOVIDhub-baseline,inc case,2,EE,1,1,0,0.75,0.73,12,1,Estonia
All,EuroCOVIDhub-mean,inc case,2,EE,0.37,0.38,0.5,1,0.21,8,1,Estonia
All,EuroCOVIDhub-median,inc case,2,EE,0.47,0.42,0.5,1,0.2,8,1,Estonia
All,EuroCOVIDhub-All_relative_skill_weighted_mean,inc case,3,EE,0.36,0.39,0.57,0.86,0.11,7,1,Estonia
All,EuroCOVIDhub-All_relative_skill_weighted_median,inc case,3,EE,0.38,0.4,0.57,0.86,0.16,7,1,Estonia
All,EuroCOVIDhub-baseline,inc case,3,EE,1,1,0,0.55,0.9,11,1,Estonia
All,EuroCOVIDhub-mean,inc case,3,EE,0.35,0.39,0.57,0.86,0.2,7,1,Estonia
All,EuroCOVIDhub-median,inc case,3,EE,0.41,0.41,0.43,0.86,0.16,7,1,Estonia
All,EuroCOVIDhub-All_relative_skill_weighted_mean,inc case,4,EE,0.35,0.38,0.67,0.83,0.18,6,1,Estonia
All,EuroCOVIDhub-All_relative_skill_weighted_median,inc case,4,EE,0.4,0.4,0.67,0.83,0.13,6,1,Estonia
All,EuroCOVIDhub-baseline,inc case,4,EE,1,1,0,0.5,0.93,10,1,Estonia
All,EuroCOVIDhub-mean,inc case,4,EE,0.33,0.37,0.67,0.83,0.2,6,1,Estonia
All,EuroCOVIDhub-median,inc case,4,EE,0.38,0.4,0.5,0.83,0.17,6,1,Estonia
All,EuroCOVIDhub-All_relative_skill_weighted_mean,inc death,1,EE,0.64,0.54,0.56,1,0.28,9,1,Estonia
All,EuroCOVIDhub-All_relative_skill_weighted_median,inc death,1,EE,0.62,0.53,0.44,1,0.26,9,1,Estonia
All,EuroCOVIDhub-baseline,inc death,1,EE,1,1,0.15,0.77,0.16,13,1,Estonia
All,EuroCOVIDhub-mean,inc death,1,EE,0.58,0.51,0.67,1,0.17,9,1,Estonia
