weeks_included,model,target_variable,horizon,location,rel_ae,rel_wis,cov_50,cov_95,bias,n,n_loc,location_name
All,EuroCOVIDhub-All_relative_skill_weighted_mean,inc case,1,Overall,0.59,0.58,0.71,0.97,0.19,249,29,NA
All,EuroCOVIDhub-All_relative_skill_weighted_median,inc case,1,Overall,0.6,0.57,0.68,0.97,0.19,249,29,NA
All,EuroCOVIDhub-baseline,inc case,1,Overall,1,1,0.23,0.93,0.24,377,32,NA
All,EuroCOVIDhub-mean,inc case,1,Overall,0.64,0.63,0.66,0.97,0.22,262,30,NA
All,EuroCOVIDhub-median,inc case,1,Overall,0.69,0.59,0.65,0.97,0.21,262,30,NA
All,EuroCOVIDhub-All_relative_skill_weighted_mean,inc case,2,Overall,0.54,0.53,0.55,0.92,0.3,224,30,NA
All,EuroCOVIDhub-All_relative_skill_weighted_median,inc case,2,Overall,0.53,0.52,0.54,0.93,0.29,224,30,NA
All,EuroCOVIDhub-baseline,inc case,2,Overall,1,1,0.29,0.86,0.25,347,31,NA
All,EuroCOVIDhub-mean,inc case,2,Overall,0.58,0.58,0.53,0.93,0.3,236,31,NA
All,EuroCOVIDhub-median,inc case,2,Overall,0.57,0.56,0.49,0.96,0.27,236,31,NA
All,EuroCOVIDhub-All_relative_skill_weighted_mean,inc case,3,Overall,0.61,0.6,0.41,0.82,0.42,197,30,NA
All,EuroCOVIDhub-All_relative_skill_weighted_median,inc case,3,Overall,0.59,0.56,0.45,0.85,0.39,197,30,NA
All,EuroCOVIDhub-baseline,inc case,3,Overall,1,1,0.3,0.82,0.28,319,31,NA
All,EuroCOVIDhub-mean,inc case,3,Overall,0.66,0.65,0.43,0.85,0.4,206,30,NA
All,EuroCOVIDhub-median,inc case,3,Overall,0.61,0.6,0.46,0.89,0.35,206,30,NA
All,EuroCOVIDhub-All_relative_skill_weighted_mean,inc case,4,Overall,0.65,0.64,0.32,0.79,0.5,170,29,NA
All,EuroCOVIDhub-All_relative_skill_weighted_median,inc case,4,Overall,0.62,0.6,0.35,0.82,0.48,170,29,NA
All,EuroCOVIDhub-baseline,inc case,4,Overall,1,1,0.3,0.78,0.33,292,31,NA
All,EuroCOVIDhub-mean,inc case,4,Overall,0.69,0.69,0.36,0.79,0.48,179,31,NA
All,EuroCOVIDhub-median,inc case,4,Overall,0.65,0.62,0.36,0.85,0.42,179,31,NA
All,EuroCOVIDhub-All_relative_skill_weighted_mean,inc death,1,Overall,0.51,0.52,0.65,0.97,0.17,228,24,NA
All,EuroCOVIDhub-All_relative_skill_weighted_median,inc death,1,Overall,0.5,0.5,0.64,0.97,0.15,228,24,NA
All,EuroCOVIDhub-baseline,inc death,1,Overall,1,1,0.36,0.94,0.18,357,32,NA
All,EuroCOVIDhub-mean,inc death,1,Overall,0.5,0.54,0.71,0.98,0.17,250,28,NA
All,EuroCOVIDhub-median,inc death,1,Overall,0.48,0.53,0.7,0.97,0.13,250,28,NA
All,EuroCOVIDhub-All_relative_skill_weighted_mean,inc death,2,Overall,0.38,0.39,0.56,0.96,0.29,207,24,NA
All,EuroCOVIDhub-All_relative_skill_weighted_median,inc death,2,Overall,0.37,0.37,0.59,0.95,0.26,207,24,NA
All,EuroCOVIDhub-baseline,inc death,2,Overall,1,1,0.48,0.89,0.21,327,29,NA
All,EuroCOVIDhub-mean,inc death,2,Overall,0.36,0.39,0.62,0.98,0.28,227,28,NA
All,EuroCOVIDhub-median,inc death,2,Overall,0.36,0.37,0.62,0.97,0.23,227,28,NA
All,EuroCOVIDhub-All_relative_skill_weighted_mean,inc death,3,Overall,0.38,0.36,0.46,0.9,0.44,184,24,NA
All,EuroCOVIDhub-All_relative_skill_weighted_median,inc death,3,Overall,0.36,0.34,0.47,0.93,0.41,184,24,NA
All,EuroCOVIDhub-baseline,inc death,3,Overall,1,1,0.49,0.83,0.24,307,29,NA
All,EuroCOVIDhub-mean,inc death,3,Overall,0.39,0.36,0.54,0.94,0.42,203,29,NA
All,EuroCOVIDhub-median,inc death,3,Overall,0.36,0.32,0.53,0.95,0.37,203,29,NA
All,EuroCOVIDhub-All_relative_skill_weighted_mean,inc death,4,Overall,0.42,0.37,0.36,0.88,0.56,159,24,NA
All,EuroCOVIDhub-All_relative_skill_weighted_median,inc death,4,Overall,0.37,0.33,0.39,0.9,0.52,159,24,NA
All,EuroCOVIDhub-baseline,inc death,4,Overall,1,1,0.52,0.78,0.28,279,29,NA
All,EuroCOVIDhub-mean,inc death,4,Overall,0.43,0.38,0.45,0.9,0.53,177,29,NA
All,EuroCOVIDhub-median,inc death,4,Overall,0.36,0.32,0.51,0.94,0.43,177,29,NA
All,EuroCOVIDhub-All_relative_skill_weighted_mean,inc case,1,BE,0.97,0.92,0.5,1,0.27,10,1,Belgium
All,EuroCOVIDhub-All_relative_skill_weighted_median,inc case,1,BE,0.99,0.91,0.4,1,0.31,10,1,Belgium
All,EuroCOVIDhub-baseline,inc case,1,BE,1,1,0.21,1,0.22,14,1,Belgium
All,EuroCOVIDhub-mean,inc case,1,BE,1.01,0.93,0.4,1,0.29,10,1,Belgium
All,EuroCOVIDhub-median,inc case,1,BE,1.02,0.89,0.5,1,0.29,10,1,Belgium
All,EuroCOVIDhub-All_relative_skill_weighted_mean,inc case,2,BE,0.72,0.82,0.67,1,0.32,9,1,Belgium
All,EuroCOVIDhub-All_relative_skill_weighted_median,inc case,2,BE,0.75,0.81,0.67,1,0.34,9,1,Belgium
All,EuroCOVIDhub-baseline,inc case,2,BE,1,1,0.15,1,0.28,13,1,Belgium
All,EuroCOVIDhub-mean,inc case,2,BE,0.71,0.78,0.67,1,0.3,9,1,Belgium
All,EuroCOVIDhub-median,inc case,2,BE,0.63,0.74,0.67,1,0.33,9,1,Belgium
All,EuroCOVIDhub-All_relative_skill_weighted_mean,inc case,3,BE,0.65,0.78,0.5,1,0.4,8,1,Belgium
All,EuroCOVIDhub-All_relative_skill_weighted_median,inc case,3,BE,0.65,0.77,0.62,1,0.36,8,1,Belgium
All,EuroCOVIDhub-baseline,inc case,3,BE,1,1,0.33,1,0.31,12,1,Belgium
All,EuroCOVIDhub-mean,inc case,3,BE,0.66,0.76,0.62,1,0.35,8,1,Belgium
All,EuroCOVIDhub-median,inc case,3,BE,0.58,0.72,0.88,1,0.32,8,1,Belgium
All,EuroCOVIDhub-All_relative_skill_weighted_mean,inc case,4,BE,0.71,0.84,0.43,1,0.56,7,1,Belgium
All,EuroCOVIDhub-All_relative_skill_weighted_median,inc case,4,BE,0.7,0.81,0.57,1,0.5,7,1,Belgium
All,EuroCOVIDhub-baseline,inc case,4,BE,1,1,0.27,1,0.31,11,1,Belgium
All,EuroCOVIDhub-mean,inc case,4,BE,0.59,0.75,0.57,1,0.46,7,1,Belgium
All,EuroCOVIDhub-median,inc case,4,BE,0.58,0.72,0.71,1,0.39,7,1,Belgium
All,EuroCOVIDhub-All_relative_skill_weighted_mean,inc death,1,BE,0.73,0.61,0.8,1,0.2,10,1,Belgium
All,EuroCOVIDhub-All_relative_skill_weighted_median,inc death,1,BE,0.73,0.58,0.9,1,0.17,10,1,Belgium
All,EuroCOVIDhub-baseline,inc death,1,BE,1,1,0.79,1,0.19,14,1,Belgium
All,EuroCOVIDhub-mean,inc death,1,BE,0.68,0.59,0.8,1,0.13,10,1,Belgium
All,EuroCOVIDhub-median,inc death,1,BE,0.66,0.55,0.9,1,0.12,10,1,Belgium
All,EuroCOVIDhub-All_relative_skill_weighted_mean,inc death,2,BE,0.51,0.49,0.67,0.89,0.33,9,1,Belgium
All,EuroCOVIDhub-All_relative_skill_weighted_median,inc death,2,BE,0.51,0.47,0.67,0.89,0.34,9,1,Belgium
All,EuroCOVIDhub-baseline,inc death,2,BE,1,1,0.92,1,0.08,13,1,Belgium
All,EuroCOVIDhub-mean,inc death,2,BE,0.56,0.49,0.67,1,0.29,9,1,Belgium
All,EuroCOVIDhub-median,inc death,2,BE,0.5,0.48,0.67,1,0.27,9,1,Belgium
All,EuroCOVIDhub-All_relative_skill_weighted_mean,inc death,3,BE,0.58,0.5,0.5,0.88,0.5,8,1,Belgium
All,EuroCOVIDhub-All_relative_skill_weighted_median,inc death,3,BE,0.6,0.49,0.5,0.88,0.52,8,1,Belgium
All,EuroCOVIDhub-baseline,inc death,3,BE,1,1,0.92,1,0.12,12,1,Belgium
All,EuroCOVIDhub-mean,inc death,3,BE,0.61,0.51,0.62,0.88,0.41,8,1,Belgium
All,EuroCOVIDhub-median,inc death,3,BE,0.59,0.49,0.5,0.88,0.44,8,1,Belgium
All,EuroCOVIDhub-All_relative_skill_weighted_mean,inc death,4,BE,0.59,0.52,0.29,1,0.63,7,1,Belgium
All,EuroCOVIDhub-All_relative_skill_weighted_median,inc death,4,BE,0.58,0.5,0.29,1,0.61,7,1,Belgium
All,EuroCOVIDhub-baseline,inc death,4,BE,1,1,1,1,0.11,11,1,Belgium
All,EuroCOVIDhub-mean,inc death,4,BE,0.51,0.49,0.43,1,0.56,7,1,Belgium
All,EuroCOVIDhub-median,inc death,4,BE,0.58,0.49,0.43,1,0.53,7,1,Belgium
All,EuroCOVIDhub-All_relative_skill_weighted_mean,inc case,1,BG,0.38,0.47,1,1,0.19,10,1,Bulgaria
All,EuroCOVIDhub-All_relative_skill_weighted_median,inc case,1,BG,0.38,0.44,0.9,1,0.22,10,1,Bulgaria
All,EuroCOVIDhub-baseline,inc case,1,BG,1,1,0.07,0.93,0.42,14,1,Bulgaria
All,EuroCOVIDhub-mean,inc case,1,BG,0.43,0.46,0.9,1,0.22,10,1,Bulgaria
All,EuroCOVIDhub-median,inc case,1,BG,0.45,0.42,0.8,1,0.25,10,1,Bulgaria
All,EuroCOVIDhub-All_relative_skill_weighted_mean,inc case,2,BG,0.4,0.38,0.67,1,0.41,9,1,Bulgaria
All,EuroCOVIDhub-All_relative_skill_weighted_median,inc case,2,BG,0.36,0.35,0.67,1,0.38,9,1,Bulgaria
All,EuroCOVIDhub-baseline,inc case,2,BG,1,1,0.15,0.62,0.48,13,1,Bulgaria
All,EuroCOVIDhub-mean,inc case,2,BG,0.43,0.38,0.78,1,0.41,9,1,Bulgaria
