weeks_included,model,target_variable,horizon,location,rel_ae,rel_wis,cov_50,cov_95,bias,n,n_loc,location_name
10,EuroCOVIDhub-10_relative_skill_weighted_mean,inc case,1,Overall,0.78,0.58,0.76,0.97,0.11,127,32,NA
10,EuroCOVIDhub-10_relative_skill_weighted_median,inc case,1,Overall,0.88,0.56,0.67,0.97,0.12,127,32,NA
10,EuroCOVIDhub-All_relative_skill_weighted_mean,inc case,1,Overall,0.78,0.58,0.76,0.97,0.11,127,32,NA
10,EuroCOVIDhub-All_relative_skill_weighted_median,inc case,1,Overall,0.88,0.56,0.67,0.97,0.12,127,32,NA
10,EuroCOVIDhub-baseline,inc case,1,Overall,1,1,0.2,0.89,0.09,255,32,NA
10,EuroCOVIDhub-cutoff_10_relative_skill_weighted_mean,inc case,1,Overall,0.47,0.84,0.81,1,0.1,21,21,NA
10,EuroCOVIDhub-cutoff_10_relative_skill_weighted_median,inc case,1,Overall,0.46,0.82,0.76,1,0.08,21,21,NA
10,EuroCOVIDhub-cutoff_All_relative_skill_weighted_mean,inc case,1,Overall,0.47,0.84,0.81,1,0.1,21,21,NA
10,EuroCOVIDhub-cutoff_All_relative_skill_weighted_median,inc case,1,Overall,0.46,0.82,0.76,1,0.08,21,21,NA
10,EuroCOVIDhub-cutoff_mean,inc case,1,Overall,0.49,0.87,0.86,1,0.1,21,21,NA
10,EuroCOVIDhub-cutoff_median,inc case,1,Overall,0.48,0.86,0.81,1,0.07,21,21,NA
10,EuroCOVIDhub-mean,inc case,1,Overall,0.8,0.59,0.69,0.97,0.07,255,32,NA
10,EuroCOVIDhub-median,inc case,1,Overall,0.85,0.55,0.64,0.97,0.05,255,32,NA
10,EuroCOVIDhub-10_relative_skill_weighted_mean,inc case,2,Overall,0.63,0.66,0.62,0.97,0.15,95,32,NA
10,EuroCOVIDhub-10_relative_skill_weighted_median,inc case,2,Overall,0.63,0.64,0.63,0.98,0.12,95,32,NA
10,EuroCOVIDhub-All_relative_skill_weighted_mean,inc case,2,Overall,0.63,0.66,0.62,0.97,0.15,95,32,NA
10,EuroCOVIDhub-All_relative_skill_weighted_median,inc case,2,Overall,0.63,0.64,0.63,0.98,0.12,95,32,NA
10,EuroCOVIDhub-baseline,inc case,2,Overall,1,1,0.26,0.8,0.02,223,32,NA
10,EuroCOVIDhub-mean,inc case,2,Overall,0.9,0.71,0.52,0.94,0.11,223,32,NA
10,EuroCOVIDhub-median,inc case,2,Overall,0.93,0.69,0.46,0.94,0.08,223,32,NA
10,EuroCOVIDhub-10_relative_skill_weighted_mean,inc case,3,Overall,0.75,0.84,0.6,0.94,0.19,63,32,NA
10,EuroCOVIDhub-10_relative_skill_weighted_median,inc case,3,Overall,0.76,0.77,0.57,0.98,0.13,63,32,NA
10,EuroCOVIDhub-All_relative_skill_weighted_mean,inc case,3,Overall,0.75,0.84,0.6,0.94,0.19,63,32,NA
10,EuroCOVIDhub-All_relative_skill_weighted_median,inc case,3,Overall,0.76,0.77,0.57,0.98,0.13,63,32,NA
10,EuroCOVIDhub-baseline,inc case,3,Overall,1,1,0.3,0.78,0.04,191,32,NA
10,EuroCOVIDhub-mean,inc case,3,Overall,1.11,1.01,0.44,0.91,0.2,191,32,NA
10,EuroCOVIDhub-median,inc case,3,Overall,1.11,0.93,0.45,0.91,0.13,191,32,NA
10,EuroCOVIDhub-10_relative_skill_weighted_mean,inc case,4,Overall,1.03,0.97,0.55,0.94,0.33,31,31,NA
10,EuroCOVIDhub-10_relative_skill_weighted_median,inc case,4,Overall,1.05,0.89,0.55,0.94,0.32,31,31,NA
10,EuroCOVIDhub-All_relative_skill_weighted_mean,inc case,4,Overall,1.03,0.97,0.55,0.94,0.33,31,31,NA
10,EuroCOVIDhub-All_relative_skill_weighted_median,inc case,4,Overall,1.05,0.89,0.55,0.94,0.32,31,31,NA
10,EuroCOVIDhub-baseline,inc case,4,Overall,1,1,0.32,0.74,0.05,159,32,NA
10,EuroCOVIDhub-mean,inc case,4,Overall,1.43,1.17,0.36,0.89,0.26,159,32,NA
10,EuroCOVIDhub-median,inc case,4,Overall,1.37,1.06,0.38,0.9,0.18,159,32,NA
10,EuroCOVIDhub-10_relative_skill_weighted_mean,inc death,1,Overall,0.42,0.49,0.76,0.99,0.06,120,30,NA
10,EuroCOVIDhub-10_relative_skill_weighted_median,inc death,1,Overall,0.4,0.46,0.73,0.98,0.03,120,30,NA
