weeks_included,model,target_variable,horizon,location,rel_ae,rel_wis,cov_50,cov_95,bias,n,n_loc,location_name
All,EuroCOVIDhub-All_relative_skill_weighted_mean,inc case,1,Overall,0.58,0.58,0.69,0.97,0.2,270,29,NA
All,EuroCOVIDhub-All_relative_skill_weighted_median,inc case,1,Overall,0.6,0.57,0.67,0.97,0.2,270,29,NA
All,EuroCOVIDhub-baseline,inc case,1,Overall,1,1,0.24,0.93,0.26,400,32,NA
All,EuroCOVIDhub-mean,inc case,1,Overall,0.64,0.63,0.64,0.97,0.24,285,30,NA
All,EuroCOVIDhub-median,inc case,1,Overall,0.68,0.59,0.63,0.96,0.23,285,30,NA
All,EuroCOVIDhub-All_relative_skill_weighted_mean,inc case,2,Overall,0.53,0.53,0.54,0.92,0.31,246,30,NA
All,EuroCOVIDhub-All_relative_skill_weighted_median,inc case,2,Overall,0.52,0.51,0.54,0.93,0.3,246,30,NA
All,EuroCOVIDhub-baseline,inc case,2,Overall,1,1,0.3,0.87,0.26,372,31,NA
All,EuroCOVIDhub-mean,inc case,2,Overall,0.57,0.58,0.52,0.93,0.32,261,31,NA
All,EuroCOVIDhub-median,inc case,2,Overall,0.56,0.55,0.49,0.95,0.28,261,31,NA
All,EuroCOVIDhub-All_relative_skill_weighted_mean,inc case,3,Overall,0.6,0.59,0.41,0.83,0.42,219,30,NA
All,EuroCOVIDhub-All_relative_skill_weighted_median,inc case,3,Overall,0.58,0.56,0.44,0.86,0.39,219,30,NA
All,EuroCOVIDhub-baseline,inc case,3,Overall,1,1,0.31,0.83,0.29,342,31,NA
All,EuroCOVIDhub-mean,inc case,3,Overall,0.65,0.65,0.41,0.86,0.42,229,30,NA
All,EuroCOVIDhub-median,inc case,3,Overall,0.6,0.59,0.46,0.9,0.35,229,30,NA
All,EuroCOVIDhub-All_relative_skill_weighted_mean,inc case,4,Overall,0.65,0.65,0.3,0.77,0.52,193,30,NA
All,EuroCOVIDhub-All_relative_skill_weighted_median,inc case,4,Overall,0.62,0.61,0.34,0.79,0.49,193,30,NA
All,EuroCOVIDhub-baseline,inc case,4,Overall,1,1,0.31,0.79,0.34,316,31,NA
All,EuroCOVIDhub-mean,inc case,4,Overall,0.69,0.7,0.34,0.76,0.5,203,31,NA
All,EuroCOVIDhub-median,inc case,4,Overall,0.64,0.63,0.35,0.83,0.43,203,31,NA
All,EuroCOVIDhub-All_relative_skill_weighted_mean,inc death,1,Overall,0.5,0.5,0.64,0.97,0.17,249,24,NA
All,EuroCOVIDhub-All_relative_skill_weighted_median,inc death,1,Overall,0.49,0.49,0.63,0.97,0.14,249,24,NA
All,EuroCOVIDhub-baseline,inc death,1,Overall,1,1,0.38,0.94,0.19,381,32,NA
All,EuroCOVIDhub-mean,inc death,1,Overall,0.49,0.52,0.7,0.97,0.17,274,28,NA
All,EuroCOVIDhub-median,inc death,1,Overall,0.48,0.51,0.69,0.97,0.13,274,28,NA
All,EuroCOVIDhub-All_relative_skill_weighted_mean,inc death,2,Overall,0.38,0.39,0.55,0.96,0.27,228,24,NA
All,EuroCOVIDhub-All_relative_skill_weighted_median,inc death,2,Overall,0.38,0.37,0.57,0.94,0.24,228,24,NA
All,EuroCOVIDhub-baseline,inc death,2,Overall,1,1,0.5,0.9,0.22,351,29,NA
All,EuroCOVIDhub-mean,inc death,2,Overall,0.37,0.39,0.62,0.97,0.27,251,28,NA
All,EuroCOVIDhub-median,inc death,2,Overall,0.37,0.38,0.61,0.96,0.22,251,28,NA
All,EuroCOVIDhub-All_relative_skill_weighted_mean,inc death,3,Overall,0.38,0.37,0.46,0.89,0.41,205,24,NA
All,EuroCOVIDhub-All_relative_skill_weighted_median,inc death,3,Overall,0.36,0.34,0.46,0.92,0.38,205,24,NA
All,EuroCOVIDhub-baseline,inc death,3,Overall,1,1,0.5,0.84,0.25,330,29,NA
All,EuroCOVIDhub-mean,inc death,3,Overall,0.38,0.37,0.55,0.93,0.4,226,29,NA
All,EuroCOVIDhub-median,inc death,3,Overall,0.36,0.33,0.53,0.95,0.34,226,29,NA
All,EuroCOVIDhub-All_relative_skill_weighted_mean,inc death,4,Overall,0.41,0.37,0.38,0.87,0.55,180,24,NA
All,EuroCOVIDhub-All_relative_skill_weighted_median,inc death,4,Overall,0.36,0.33,0.41,0.88,0.5,180,24,NA
All,EuroCOVIDhub-baseline,inc death,4,Overall,1,1,0.52,0.79,0.29,302,29,NA
All,EuroCOVIDhub-mean,inc death,4,Overall,0.43,0.38,0.46,0.89,0.51,200,29,NA
All,EuroCOVIDhub-median,inc death,4,Overall,0.36,0.32,0.51,0.92,0.42,200,29,NA
All,EuroCOVIDhub-All_relative_skill_weighted_mean,inc case,1,BE,0.95,0.9,0.45,1,0.33,11,1,Belgium
All,EuroCOVIDhub-All_relative_skill_weighted_median,inc case,1,BE,0.96,0.9,0.36,1,0.36,11,1,Belgium
All,EuroCOVIDhub-baseline,inc case,1,BE,1,1,0.2,1,0.25,15,1,Belgium
All,EuroCOVIDhub-mean,inc case,1,BE,0.99,0.92,0.36,1,0.35,11,1,Belgium
All,EuroCOVIDhub-median,inc case,1,BE,1.01,0.88,0.45,1,0.34,11,1,Belgium
All,EuroCOVIDhub-All_relative_skill_weighted_mean,inc case,2,BE,0.71,0.8,0.6,1,0.38,10,1,Belgium
All,EuroCOVIDhub-All_relative_skill_weighted_median,inc case,2,BE,0.74,0.8,0.6,1,0.4,10,1,Belgium
All,EuroCOVIDhub-baseline,inc case,2,BE,1,1,0.14,1,0.31,14,1,Belgium
All,EuroCOVIDhub-mean,inc case,2,BE,0.71,0.77,0.6,1,0.36,10,1,Belgium
All,EuroCOVIDhub-median,inc case,2,BE,0.64,0.73,0.6,1,0.39,10,1,Belgium
All,EuroCOVIDhub-All_relative_skill_weighted_mean,inc case,3,BE,0.67,0.79,0.44,0.89,0.47,9,1,Belgium
All,EuroCOVIDhub-All_relative_skill_weighted_median,inc case,3,BE,0.67,0.78,0.56,1,0.42,9,1,Belgium
All,EuroCOVIDhub-baseline,inc case,3,BE,1,1,0.31,1,0.34,13,1,Belgium
All,EuroCOVIDhub-mean,inc case,3,BE,0.68,0.77,0.56,1,0.41,9,1,Belgium
All,EuroCOVIDhub-median,inc case,3,BE,0.6,0.73,0.78,1,0.39,9,1,Belgium
All,EuroCOVIDhub-All_relative_skill_weighted_mean,inc case,4,BE,0.69,0.81,0.38,1,0.6,8,1,Belgium
All,EuroCOVIDhub-All_relative_skill_weighted_median,inc case,4,BE,0.68,0.79,0.5,1,0.55,8,1,Belgium
All,EuroCOVIDhub-baseline,inc case,4,BE,1,1,0.25,1,0.34,12,1,Belgium
All,EuroCOVIDhub-mean,inc case,4,BE,0.61,0.75,0.5,0.88,0.52,8,1,Belgium
All,EuroCOVIDhub-median,inc case,4,BE,0.59,0.71,0.62,0.88,0.46,8,1,Belgium
All,EuroCOVIDhub-All_relative_skill_weighted_mean,inc death,1,BE,0.71,0.59,0.82,1,0.16,11,1,Belgium
All,EuroCOVIDhub-All_relative_skill_weighted_median,inc death,1,BE,0.71,0.56,0.91,1,0.15,11,1,Belgium
All,EuroCOVIDhub-baseline,inc death,1,BE,1,1,0.8,1,0.2,15,1,Belgium
All,EuroCOVIDhub-mean,inc death,1,BE,0.66,0.57,0.82,1,0.11,11,1,Belgium
All,EuroCOVIDhub-median,inc death,1,BE,0.64,0.53,0.91,1,0.1,11,1,Belgium
All,EuroCOVIDhub-All_relative_skill_weighted_mean,inc death,2,BE,0.48,0.47,0.7,0.9,0.34,10,1,Belgium
All,EuroCOVIDhub-All_relative_skill_weighted_median,inc death,2,BE,0.48,0.45,0.7,0.9,0.34,10,1,Belgium
All,EuroCOVIDhub-baseline,inc death,2,BE,1,1,0.93,1,0.11,14,1,Belgium
All,EuroCOVIDhub-mean,inc death,2,BE,0.53,0.47,0.7,1,0.3,10,1,Belgium
All,EuroCOVIDhub-median,inc death,2,BE,0.49,0.46,0.7,1,0.28,10,1,Belgium
All,EuroCOVIDhub-All_relative_skill_weighted_mean,inc death,3,BE,0.55,0.48,0.56,0.89,0.47,9,1,Belgium
All,EuroCOVIDhub-All_relative_skill_weighted_median,inc death,3,BE,0.57,0.47,0.56,0.89,0.49,9,1,Belgium
All,EuroCOVIDhub-baseline,inc death,3,BE,1,1,0.92,1,0.14,13,1,Belgium
All,EuroCOVIDhub-mean,inc death,3,BE,0.58,0.49,0.67,0.89,0.39,9,1,Belgium
All,EuroCOVIDhub-median,inc death,3,BE,0.56,0.47,0.56,0.89,0.41,9,1,Belgium
All,EuroCOVIDhub-All_relative_skill_weighted_mean,inc death,4,BE,0.56,0.49,0.38,1,0.61,8,1,Belgium
All,EuroCOVIDhub-All_relative_skill_weighted_median,inc death,4,BE,0.55,0.47,0.25,1,0.61,8,1,Belgium
All,EuroCOVIDhub-baseline,inc death,4,BE,1,1,1,1,0.12,12,1,Belgium
All,EuroCOVIDhub-mean,inc death,4,BE,0.49,0.46,0.5,1,0.55,8,1,Belgium
All,EuroCOVIDhub-median,inc death,4,BE,0.56,0.46,0.38,1,0.55,8,1,Belgium
All,EuroCOVIDhub-All_relative_skill_weighted_mean,inc case,1,BG,0.39,0.47,1,1,0.15,11,1,Bulgaria
All,EuroCOVIDhub-All_relative_skill_weighted_median,inc case,1,BG,0.38,0.44,0.91,1,0.17,11,1,Bulgaria
All,EuroCOVIDhub-baseline,inc case,1,BG,1,1,0.13,0.93,0.42,15,1,Bulgaria
All,EuroCOVIDhub-mean,inc case,1,BG,0.43,0.46,0.91,1,0.17,11,1,Bulgaria
All,EuroCOVIDhub-median,inc case,1,BG,0.45,0.42,0.82,1,0.19,11,1,Bulgaria
All,EuroCOVIDhub-All_relative_skill_weighted_mean,inc case,2,BG,0.4,0.38,0.7,1,0.34,10,1,Bulgaria
All,EuroCOVIDhub-All_relative_skill_weighted_median,inc case,2,BG,0.36,0.35,0.7,1,0.31,10,1,Bulgaria
All,EuroCOVIDhub-baseline,inc case,2,BG,1,1,0.21,0.64,0.47,14,1,Bulgaria
All,EuroCOVIDhub-mean,inc case,2,BG,0.42,0.38,0.8,1,0.35,10,1,Bulgaria
All,EuroCOVIDhub-median,inc case,2,BG,0.36,0.35,0.7,1,0.32,10,1,Bulgaria
All,EuroCOVIDhub-All_relative_skill_weighted_mean,inc case,3,BG,0.44,0.38,0.33,1,0.52,9,1,Bulgaria
All,EuroCOVIDhub-All_relative_skill_weighted_median,inc case,3,BG,0.38,0.35,0.56,1,0.47,9,1,Bulgaria
All,EuroCOVIDhub-baseline,inc case,3,BG,1,1,0.15,0.62,0.53,13,1,Bulgaria
All,EuroCOVIDhub-mean,inc case,3,BG,0.45,0.38,0.44,1,0.5,9,1,Bulgaria
All,EuroCOVIDhub-median,inc case,3,BG,0.35,0.34,0.67,1,0.41,9,1,Bulgaria
All,EuroCOVIDhub-All_relative_skill_weighted_mean,inc case,4,BG,0.48,0.42,0.12,1,0.72,8,1,Bulgaria
All,EuroCOVIDhub-All_relative_skill_weighted_median,inc case,4,BG,0.43,0.39,0.25,1,0.64,8,1,Bulgaria
All,EuroCOVIDhub-baseline,inc case,4,BG,1,1,0.17,0.5,0.59,12,1,Bulgaria
All,EuroCOVIDhub-mean,inc case,4,BG,0.47,0.42,0.25,1,0.7,8,1,Bulgaria
All,EuroCOVIDhub-median,inc case,4,BG,0.39,0.37,0.5,1,0.5,8,1,Bulgaria
All,EuroCOVIDhub-All_relative_skill_weighted_mean,inc death,1,BG,0.22,0.53,0.82,1,-0.03,11,1,Bulgaria
All,EuroCOVIDhub-All_relative_skill_weighted_median,inc death,1,BG,0.19,0.5,0.82,1,-0.11,11,1,Bulgaria
All,EuroCOVIDhub-baseline,inc death,1,BG,1,1,0.13,0.93,0.37,15,1,Bulgaria
All,EuroCOVIDhub-mean,inc death,1,BG,0.28,0.56,0.82,1,-0.04,11,1,Bulgaria
All,EuroCOVIDhub-median,inc death,1,BG,0.22,0.5,0.82,1,-0.15,11,1,Bulgaria
