weeks_included,model,target_variable,horizon,location,rel_ae,rel_wis,cov_50,cov_95,bias,n,n_loc,location_name
10,EuroCOVIDhub-10_relative_skill_weighted_mean,inc case,1,Overall,0.89,0.64,0.73,0.96,0.09,95,32,NA
10,EuroCOVIDhub-10_relative_skill_weighted_median,inc case,1,Overall,0.99,0.64,0.64,0.96,0.09,95,32,NA
10,EuroCOVIDhub-All_relative_skill_weighted_mean,inc case,1,Overall,0.89,0.64,0.73,0.96,0.09,95,32,NA
10,EuroCOVIDhub-All_relative_skill_weighted_median,inc case,1,Overall,0.99,0.64,0.64,0.96,0.09,95,32,NA
10,EuroCOVIDhub-baseline,inc case,1,Overall,1,1,0.19,0.88,0.02,223,32,NA
10,EuroCOVIDhub-mean,inc case,1,Overall,0.84,0.71,0.68,0.96,0.04,223,32,NA
10,EuroCOVIDhub-median,inc case,1,Overall,0.89,0.67,0.62,0.96,0.03,223,32,NA
10,EuroCOVIDhub-10_relative_skill_weighted_mean,inc case,2,Overall,0.6,0.69,0.62,0.98,0.1,63,32,NA
10,EuroCOVIDhub-10_relative_skill_weighted_median,inc case,2,Overall,0.59,0.68,0.62,1,0.07,63,32,NA
10,EuroCOVIDhub-All_relative_skill_weighted_mean,inc case,2,Overall,0.6,0.69,0.62,0.98,0.1,63,32,NA
10,EuroCOVIDhub-All_relative_skill_weighted_median,inc case,2,Overall,0.59,0.68,0.62,1,0.07,63,32,NA
10,EuroCOVIDhub-baseline,inc case,2,Overall,1,1,0.25,0.8,-0.05,191,32,NA
10,EuroCOVIDhub-mean,inc case,2,Overall,0.97,0.81,0.49,0.94,0.1,191,32,NA
10,EuroCOVIDhub-median,inc case,2,Overall,1,0.79,0.43,0.94,0.07,191,32,NA
10,EuroCOVIDhub-10_relative_skill_weighted_mean,inc case,3,Overall,0.91,0.83,0.55,0.94,0.23,31,31,NA
10,EuroCOVIDhub-10_relative_skill_weighted_median,inc case,3,Overall,0.97,0.8,0.52,0.97,0.18,31,31,NA
10,EuroCOVIDhub-All_relative_skill_weighted_mean,inc case,3,Overall,0.91,0.83,0.55,0.94,0.23,31,31,NA
10,EuroCOVIDhub-All_relative_skill_weighted_median,inc case,3,Overall,0.97,0.8,0.52,0.97,0.18,31,31,NA
10,EuroCOVIDhub-baseline,inc case,3,Overall,1,1,0.28,0.78,-0.01,159,32,NA
10,EuroCOVIDhub-mean,inc case,3,Overall,1.15,1.03,0.4,0.91,0.21,159,32,NA
10,EuroCOVIDhub-median,inc case,3,Overall,1.15,0.97,0.41,0.89,0.13,159,32,NA
10,EuroCOVIDhub-baseline,inc case,4,Overall,1,1,0.32,0.73,-0.02,127,32,NA
10,EuroCOVIDhub-mean,inc case,4,Overall,1.49,1.42,0.32,0.87,0.25,127,32,NA
10,EuroCOVIDhub-median,inc case,4,Overall,1.43,1.29,0.34,0.89,0.17,127,32,NA
10,EuroCOVIDhub-10_relative_skill_weighted_mean,inc death,1,Overall,0.49,0.72,0.76,0.99,0.01,90,30,NA
10,EuroCOVIDhub-10_relative_skill_weighted_median,inc death,1,Overall,0.44,0.67,0.73,0.97,-0.04,90,30,NA
10,EuroCOVIDhub-All_relative_skill_weighted_mean,inc death,1,Overall,0.49,0.72,0.76,0.99,0.01,90,30,NA
10,EuroCOVIDhub-All_relative_skill_weighted_median,inc death,1,Overall,0.44,0.67,0.73,0.97,-0.04,90,30,NA
10,EuroCOVIDhub-baseline,inc death,1,Overall,1,1,0.32,0.95,-0.01,224,32,NA
10,EuroCOVIDhub-mean,inc death,1,Overall,0.66,0.77,0.69,0.93,0.12,224,32,NA
10,EuroCOVIDhub-median,inc death,1,Overall,0.61,0.72,0.7,0.98,0.03,224,32,NA
10,EuroCOVIDhub-10_relative_skill_weighted_mean,inc death,2,Overall,0.39,0.63,0.73,1,0,60,30,NA
10,EuroCOVIDhub-10_relative_skill_weighted_median,inc death,2,Overall,0.37,0.6,0.73,0.98,-0.07,60,30,NA
10,EuroCOVIDhub-All_relative_skill_weighted_mean,inc death,2,Overall,0.39,0.63,0.73,1,0,60,30,NA
10,EuroCOVIDhub-All_relative_skill_weighted_median,inc death,2,Overall,0.37,0.6,0.73,0.98,-0.07,60,30,NA
10,EuroCOVIDhub-baseline,inc death,2,Overall,1,1,0.49,0.91,-0.05,192,32,NA
10,EuroCOVIDhub-mean,inc death,2,Overall,0.63,0.67,0.68,0.91,0.17,192,32,NA
10,EuroCOVIDhub-median,inc death,2,Overall,0.61,0.63,0.7,0.98,0.06,192,32,NA
10,EuroCOVIDhub-10_relative_skill_weighted_mean,inc death,3,Overall,0.49,0.65,0.63,1,0.04,30,30,NA
10,EuroCOVIDhub-10_relative_skill_weighted_median,inc death,3,Overall,0.44,0.59,0.57,1,-0.04,30,30,NA
10,EuroCOVIDhub-All_relative_skill_weighted_mean,inc death,3,Overall,0.49,0.65,0.63,1,0.04,30,30,NA
10,EuroCOVIDhub-All_relative_skill_weighted_median,inc death,3,Overall,0.44,0.59,0.57,1,-0.04,30,30,NA
10,EuroCOVIDhub-baseline,inc death,3,Overall,1,1,0.53,0.86,-0.07,160,32,NA
10,EuroCOVIDhub-mean,inc death,3,Overall,0.69,0.71,0.62,0.92,0.19,160,32,NA
10,EuroCOVIDhub-median,inc death,3,Overall,0.72,0.68,0.64,0.97,0.1,160,32,NA
10,EuroCOVIDhub-baseline,inc death,4,Overall,1,1,0.58,0.83,-0.06,128,32,NA
10,EuroCOVIDhub-mean,inc death,4,Overall,0.73,0.7,0.59,0.9,0.21,128,32,NA
10,EuroCOVIDhub-median,inc death,4,Overall,0.7,0.65,0.61,0.95,0.1,128,32,NA
10,EuroCOVIDhub-10_relative_skill_weighted_mean,inc case,1,AT,0.84,0.69,0.67,1,0.23,3,1,Austria
10,EuroCOVIDhub-10_relative_skill_weighted_median,inc case,1,AT,0.74,0.66,0.67,1,0.27,3,1,Austria
10,EuroCOVIDhub-All_relative_skill_weighted_mean,inc case,1,AT,0.84,0.69,0.67,1,0.23,3,1,Austria
10,EuroCOVIDhub-All_relative_skill_weighted_median,inc case,1,AT,0.74,0.66,0.67,1,0.27,3,1,Austria
10,EuroCOVIDhub-baseline,inc case,1,AT,1,1,0.14,1,0.03,7,1,Austria
10,EuroCOVIDhub-mean,inc case,1,AT,0.7,0.76,0.86,1,0.17,7,1,Austria
10,EuroCOVIDhub-median,inc case,1,AT,0.78,0.78,0.71,1,0.21,7,1,Austria
10,EuroCOVIDhub-10_relative_skill_weighted_mean,inc case,2,AT,0.72,0.75,0.5,1,0.35,2,1,Austria
10,EuroCOVIDhub-10_relative_skill_weighted_median,inc case,2,AT,0.6,0.69,0.5,1,0.4,2,1,Austria
10,EuroCOVIDhub-All_relative_skill_weighted_mean,inc case,2,AT,0.72,0.75,0.5,1,0.35,2,1,Austria
10,EuroCOVIDhub-All_relative_skill_weighted_median,inc case,2,AT,0.6,0.69,0.5,1,0.4,2,1,Austria
10,EuroCOVIDhub-baseline,inc case,2,AT,1,1,0,1,0.02,6,1,Austria
10,EuroCOVIDhub-mean,inc case,2,AT,0.8,0.79,0.5,1,0.38,6,1,Austria
10,EuroCOVIDhub-median,inc case,2,AT,0.84,0.75,0.5,1,0.4,6,1,Austria
10,EuroCOVIDhub-10_relative_skill_weighted_mean,inc case,3,AT,1.17,0.96,0,1,0.8,1,1,Austria
10,EuroCOVIDhub-10_relative_skill_weighted_median,inc case,3,AT,1.02,0.85,0,1,0.8,1,1,Austria
10,EuroCOVIDhub-All_relative_skill_weighted_mean,inc case,3,AT,1.17,0.96,0,1,0.8,1,1,Austria
10,EuroCOVIDhub-All_relative_skill_weighted_median,inc case,3,AT,1.02,0.85,0,1,0.8,1,1,Austria
10,EuroCOVIDhub-baseline,inc case,3,AT,1,1,0.2,1,0.1,5,1,Austria
10,EuroCOVIDhub-mean,inc case,3,AT,1.28,1,0.4,1,0.56,5,1,Austria
10,EuroCOVIDhub-median,inc case,3,AT,1.28,0.97,0.4,1,0.6,5,1,Austria
10,EuroCOVIDhub-baseline,inc case,4,AT,1,1,0.25,1,0.12,4,1,Austria
10,EuroCOVIDhub-mean,inc case,4,AT,2.15,2.24,0.25,0.75,0.68,4,1,Austria
10,EuroCOVIDhub-median,inc case,4,AT,2.37,2.25,0.25,1,0.68,4,1,Austria
10,EuroCOVIDhub-10_relative_skill_weighted_mean,inc death,1,AT,0.89,0.9,1,1,0.07,3,1,Austria
10,EuroCOVIDhub-10_relative_skill_weighted_median,inc death,1,AT,0.91,0.87,0.67,1,0.17,3,1,Austria
