weeks_included,model,target_variable,horizon,location,rel_ae,rel_wis,cov_50,cov_95,bias,n,n_loc,location_name
All,EuroCOVIDhub-All_relative_skill_weighted_mean,inc case,1,Overall,0.63,0.61,0.74,0.98,0.1,133,28,NA
All,EuroCOVIDhub-All_relative_skill_weighted_median,inc case,1,Overall,0.65,0.6,0.74,0.98,0.12,133,28,NA
All,EuroCOVIDhub-baseline,inc case,1,Overall,1,1,0.22,0.9,0.12,255,32,NA
All,EuroCOVIDhub-mean,inc case,1,Overall,0.68,0.67,0.73,0.97,0.13,140,30,NA
All,EuroCOVIDhub-median,inc case,1,Overall,0.77,0.63,0.69,0.97,0.14,140,30,NA
All,EuroCOVIDhub-All_relative_skill_weighted_mean,inc case,2,Overall,0.61,0.57,0.62,0.97,0.2,105,28,NA
All,EuroCOVIDhub-All_relative_skill_weighted_median,inc case,2,Overall,0.59,0.55,0.62,0.98,0.19,105,28,NA
All,EuroCOVIDhub-baseline,inc case,2,Overall,1,1,0.27,0.84,0.08,225,31,NA
All,EuroCOVIDhub-mean,inc case,2,Overall,0.65,0.64,0.56,0.96,0.17,114,31,NA
All,EuroCOVIDhub-median,inc case,2,Overall,0.64,0.61,0.54,0.98,0.15,114,31,NA
All,EuroCOVIDhub-All_relative_skill_weighted_mean,inc death,1,Overall,0.51,0.52,0.68,0.97,0.1,114,24,NA
All,EuroCOVIDhub-All_relative_skill_weighted_median,inc death,1,Overall,0.5,0.5,0.66,0.98,0.09,114,24,NA
All,EuroCOVIDhub-baseline,inc death,1,Overall,1,1,0.34,0.92,0.07,232,32,NA
All,EuroCOVIDhub-mean,inc death,1,Overall,0.5,0.56,0.74,0.98,0.1,125,28,NA
All,EuroCOVIDhub-median,inc death,1,Overall,0.46,0.54,0.74,0.98,0.08,125,28,NA
All,EuroCOVIDhub-All_relative_skill_weighted_mean,inc death,2,Overall,0.45,0.44,0.61,0.99,0.19,93,24,NA
All,EuroCOVIDhub-All_relative_skill_weighted_median,inc death,2,Overall,0.44,0.41,0.66,0.98,0.16,93,24,NA
All,EuroCOVIDhub-baseline,inc death,2,Overall,1,1,0.44,0.87,0.06,200,28,NA
All,EuroCOVIDhub-mean,inc death,2,Overall,0.42,0.43,0.7,1,0.19,100,27,NA
All,EuroCOVIDhub-median,inc death,2,Overall,0.4,0.41,0.69,0.99,0.13,100,27,NA
All,EuroCOVIDhub-All_relative_skill_weighted_mean,inc case,1,BE,1.2,1.21,0.8,1,0.12,5,1,Belgium
