weeks_included,model,target_variable,horizon,location,rel_ae,rel_wis,cov_50,cov_95,bias,n,n_loc,location_name
All,EuroCOVIDhub-All_relative_skill_weighted_mean,inc case,1,Overall,0.74,0.69,0.61,0.94,0.02,527,29,NA
All,EuroCOVIDhub-All_relative_skill_weighted_median,inc case,1,Overall,0.74,0.67,0.6,0.94,-0,527,29,NA
All,EuroCOVIDhub-baseline,inc case,1,Overall,1,1,0.34,0.94,0.05,687,32,NA
All,EuroCOVIDhub-mean,inc case,1,Overall,0.77,0.72,0.59,0.96,0.05,572,31,NA
All,EuroCOVIDhub-median,inc case,1,Overall,0.78,0.7,0.56,0.93,0.01,572,31,NA
All,EuroCOVIDhub-All_relative_skill_weighted_mean,inc case,2,Overall,0.81,0.79,0.5,0.9,0.07,499,30,NA
All,EuroCOVIDhub-All_relative_skill_weighted_median,inc case,2,Overall,0.78,0.75,0.48,0.89,0.02,499,30,NA
All,EuroCOVIDhub-baseline,inc case,2,Overall,1,1,0.4,0.9,0.05,655,31,NA
All,EuroCOVIDhub-mean,inc case,2,Overall,0.84,0.83,0.48,0.9,0.09,544,31,NA
All,EuroCOVIDhub-median,inc case,2,Overall,0.78,0.78,0.45,0.88,-0,544,31,NA
All,EuroCOVIDhub-All_relative_skill_weighted_mean,inc case,3,Overall,0.98,0.96,0.41,0.83,0.11,471,30,NA
All,EuroCOVIDhub-All_relative_skill_weighted_median,inc case,3,Overall,0.88,0.85,0.41,0.83,0.03,471,30,NA
All,EuroCOVIDhub-baseline,inc case,3,Overall,1,1,0.39,0.87,0.07,621,31,NA
All,EuroCOVIDhub-mean,inc case,3,Overall,1.01,1.02,0.39,0.83,0.13,508,31,NA
All,EuroCOVIDhub-median,inc case,3,Overall,0.86,0.87,0.39,0.81,-0.02,508,31,NA
All,EuroCOVIDhub-All_relative_skill_weighted_mean,inc case,4,Overall,1.25,1.28,0.35,0.8,0.13,446,30,NA
All,EuroCOVIDhub-All_relative_skill_weighted_median,inc case,4,Overall,1.04,1.03,0.35,0.78,0.04,446,30,NA
All,EuroCOVIDhub-baseline,inc case,4,Overall,1,1,0.4,0.85,0.09,594,31,NA
All,EuroCOVIDhub-mean,inc case,4,Overall,1.28,1.35,0.37,0.79,0.15,481,31,NA
All,EuroCOVIDhub-median,inc case,4,Overall,0.98,0.99,0.33,0.76,-0.02,481,31,NA
All,EuroCOVIDhub-All_relative_skill_weighted_mean,inc death,1,Overall,0.55,0.51,0.66,0.97,0.1,494,27,NA
All,EuroCOVIDhub-All_relative_skill_weighted_median,inc death,1,Overall,0.54,0.5,0.64,0.97,0.07,494,27,NA
All,EuroCOVIDhub-baseline,inc death,1,Overall,1,1,0.55,0.96,0.11,652,32,NA
