weeks_included,model,target_variable,horizon,location,rel_ae,rel_wis,cov_50,cov_95,bias,n,n_loc,location_name
All,EuroCOVIDhub-All_relative_skill_weighted_mean,inc case,1,Overall,0.76,0.7,0.6,0.94,0.02,456,29,NA
All,EuroCOVIDhub-All_relative_skill_weighted_median,inc case,1,Overall,0.76,0.68,0.58,0.94,0.01,456,29,NA
All,EuroCOVIDhub-baseline,inc case,1,Overall,1,1,0.34,0.94,0.08,602,32,NA
All,EuroCOVIDhub-mean,inc case,1,Overall,0.79,0.73,0.58,0.95,0.05,487,31,NA
All,EuroCOVIDhub-median,inc case,1,Overall,0.81,0.71,0.55,0.92,0.02,487,31,NA
All,EuroCOVIDhub-All_relative_skill_weighted_mean,inc case,2,Overall,0.82,0.79,0.49,0.89,0.08,429,30,NA
All,EuroCOVIDhub-All_relative_skill_weighted_median,inc case,2,Overall,0.8,0.76,0.47,0.88,0.04,429,30,NA
All,EuroCOVIDhub-baseline,inc case,2,Overall,1,1,0.39,0.89,0.09,572,31,NA
All,EuroCOVIDhub-mean,inc case,2,Overall,0.84,0.83,0.47,0.89,0.1,461,31,NA
All,EuroCOVIDhub-median,inc case,2,Overall,0.8,0.8,0.43,0.87,0.02,461,31,NA
All,EuroCOVIDhub-All_relative_skill_weighted_mean,inc case,3,Overall,0.92,0.92,0.4,0.82,0.14,400,30,NA
All,EuroCOVIDhub-All_relative_skill_weighted_median,inc case,3,Overall,0.87,0.86,0.4,0.81,0.07,400,30,NA
All,EuroCOVIDhub-baseline,inc case,3,Overall,1,1,0.39,0.86,0.12,539,31,NA
All,EuroCOVIDhub-mean,inc case,3,Overall,0.95,0.95,0.38,0.82,0.15,426,31,NA
All,EuroCOVIDhub-median,inc case,3,Overall,0.86,0.87,0.38,0.79,0.02,426,31,NA
All,EuroCOVIDhub-All_relative_skill_weighted_mean,inc case,4,Overall,1.08,1.1,0.33,0.77,0.17,373,30,NA
All,EuroCOVIDhub-All_relative_skill_weighted_median,inc case,4,Overall,0.98,0.97,0.34,0.76,0.09,373,30,NA
All,EuroCOVIDhub-baseline,inc case,4,Overall,1,1,0.39,0.83,0.15,514,31,NA
All,EuroCOVIDhub-mean,inc case,4,Overall,1.09,1.13,0.34,0.77,0.17,401,31,NA
All,EuroCOVIDhub-median,inc case,4,Overall,0.93,0.94,0.32,0.75,0.03,401,31,NA
All,EuroCOVIDhub-All_relative_skill_weighted_mean,inc death,1,Overall,0.54,0.51,0.66,0.96,0.14,423,26,NA
All,EuroCOVIDhub-All_relative_skill_weighted_median,inc death,1,Overall,0.53,0.5,0.65,0.96,0.11,423,26,NA
All,EuroCOVIDhub-baseline,inc death,1,Overall,1,1,0.53,0.96,0.14,579,32,NA
All,EuroCOVIDhub-mean,inc death,1,Overall,0.54,0.53,0.7,0.97,0.14,472,29,NA
All,EuroCOVIDhub-median,inc death,1,Overall,0.51,0.52,0.69,0.97,0.1,472,29,NA
All,EuroCOVIDhub-All_relative_skill_weighted_mean,inc death,2,Overall,0.42,0.4,0.63,0.95,0.21,401,26,NA
All,EuroCOVIDhub-All_relative_skill_weighted_median,inc death,2,Overall,0.41,0.39,0.63,0.95,0.17,401,26,NA
All,EuroCOVIDhub-baseline,inc death,2,Overall,1,1,0.63,0.93,0.17,549,29,NA
All,EuroCOVIDhub-mean,inc death,2,Overall,0.4,0.4,0.69,0.96,0.21,449,29,NA
All,EuroCOVIDhub-median,inc death,2,Overall,0.41,0.4,0.66,0.96,0.15,449,29,NA
All,EuroCOVIDhub-All_relative_skill_weighted_mean,inc death,3,Overall,0.4,0.38,0.57,0.92,0.3,376,26,NA
All,EuroCOVIDhub-All_relative_skill_weighted_median,inc death,3,Overall,0.39,0.36,0.56,0.94,0.24,376,26,NA
All,EuroCOVIDhub-baseline,inc death,3,Overall,1,1,0.64,0.89,0.2,526,29,NA
All,EuroCOVIDhub-mean,inc death,3,Overall,0.4,0.38,0.64,0.94,0.3,422,29,NA
All,EuroCOVIDhub-median,inc death,3,Overall,0.39,0.35,0.61,0.95,0.21,422,29,NA
All,EuroCOVIDhub-All_relative_skill_weighted_mean,inc death,4,Overall,0.42,0.39,0.53,0.89,0.36,350,26,NA
All,EuroCOVIDhub-All_relative_skill_weighted_median,inc death,4,Overall,0.37,0.34,0.52,0.91,0.28,350,26,NA
All,EuroCOVIDhub-baseline,inc death,4,Overall,1,1,0.65,0.87,0.23,498,29,NA
All,EuroCOVIDhub-mean,inc death,4,Overall,0.43,0.4,0.59,0.91,0.35,396,29,NA
All,EuroCOVIDhub-median,inc death,4,Overall,0.37,0.33,0.59,0.93,0.22,396,29,NA
All,EuroCOVIDhub-All_relative_skill_weighted_mean,inc case,1,BE,1.11,1.07,0.47,0.89,-0.03,19,1,Belgium
All,EuroCOVIDhub-All_relative_skill_weighted_median,inc case,1,BE,1.09,1.05,0.42,0.89,-0.01,19,1,Belgium
All,EuroCOVIDhub-baseline,inc case,1,BE,1,1,0.39,1,0,23,1,Belgium
All,EuroCOVIDhub-mean,inc case,1,BE,1.11,1.04,0.47,0.95,0.02,19,1,Belgium
All,EuroCOVIDhub-median,inc case,1,BE,1.1,1,0.47,0.95,0.02,19,1,Belgium
All,EuroCOVIDhub-All_relative_skill_weighted_mean,inc case,2,BE,0.83,0.96,0.56,0.89,0.04,18,1,Belgium
All,EuroCOVIDhub-All_relative_skill_weighted_median,inc case,2,BE,0.85,0.96,0.56,0.89,0.05,18,1,Belgium
All,EuroCOVIDhub-baseline,inc case,2,BE,1,1,0.36,1,0.08,22,1,Belgium
All,EuroCOVIDhub-mean,inc case,2,BE,0.82,0.93,0.61,0.89,0.08,18,1,Belgium
All,EuroCOVIDhub-median,inc case,2,BE,0.79,0.91,0.61,0.83,0.07,18,1,Belgium
All,EuroCOVIDhub-All_relative_skill_weighted_mean,inc case,3,BE,0.8,0.95,0.41,0.82,0.09,17,1,Belgium
All,EuroCOVIDhub-All_relative_skill_weighted_median,inc case,3,BE,0.79,0.95,0.47,0.82,0.05,17,1,Belgium
All,EuroCOVIDhub-baseline,inc case,3,BE,1,1,0.43,1,0.12,21,1,Belgium
All,EuroCOVIDhub-mean,inc case,3,BE,0.81,0.96,0.53,0.88,0.14,17,1,Belgium
All,EuroCOVIDhub-median,inc case,3,BE,0.74,0.92,0.65,0.82,0.06,17,1,Belgium
All,EuroCOVIDhub-All_relative_skill_weighted_mean,inc case,4,BE,0.84,0.97,0.38,0.88,0.14,16,1,Belgium
All,EuroCOVIDhub-All_relative_skill_weighted_median,inc case,4,BE,0.82,0.97,0.38,0.81,0.09,16,1,Belgium
All,EuroCOVIDhub-baseline,inc case,4,BE,1,1,0.35,1,0.12,20,1,Belgium
All,EuroCOVIDhub-mean,inc case,4,BE,0.86,0.99,0.38,0.81,0.19,16,1,Belgium
All,EuroCOVIDhub-median,inc case,4,BE,0.75,0.9,0.5,0.75,0.06,16,1,Belgium
All,EuroCOVIDhub-All_relative_skill_weighted_mean,inc death,1,BE,0.73,0.53,0.84,1,0.17,19,1,Belgium
All,EuroCOVIDhub-All_relative_skill_weighted_median,inc death,1,BE,0.71,0.49,0.89,1,0.15,19,1,Belgium
All,EuroCOVIDhub-baseline,inc death,1,BE,1,1,0.87,1,0.17,23,1,Belgium
All,EuroCOVIDhub-mean,inc death,1,BE,0.7,0.51,0.79,1,0.13,19,1,Belgium
All,EuroCOVIDhub-median,inc death,1,BE,0.66,0.47,0.95,1,0.11,19,1,Belgium
All,EuroCOVIDhub-All_relative_skill_weighted_mean,inc death,2,BE,0.46,0.38,0.83,0.94,0.26,18,1,Belgium
All,EuroCOVIDhub-All_relative_skill_weighted_median,inc death,2,BE,0.45,0.37,0.83,0.94,0.23,18,1,Belgium
All,EuroCOVIDhub-baseline,inc death,2,BE,1,1,0.95,1,0.1,22,1,Belgium
All,EuroCOVIDhub-mean,inc death,2,BE,0.5,0.39,0.83,1,0.24,18,1,Belgium
All,EuroCOVIDhub-median,inc death,2,BE,0.46,0.37,0.83,1,0.21,18,1,Belgium
All,EuroCOVIDhub-All_relative_skill_weighted_mean,inc death,3,BE,0.48,0.38,0.71,0.94,0.3,17,1,Belgium
All,EuroCOVIDhub-All_relative_skill_weighted_median,inc death,3,BE,0.49,0.37,0.71,0.94,0.29,17,1,Belgium
All,EuroCOVIDhub-baseline,inc death,3,BE,1,1,0.95,1,0.11,21,1,Belgium
All,EuroCOVIDhub-mean,inc death,3,BE,0.5,0.39,0.76,0.94,0.3,17,1,Belgium
All,EuroCOVIDhub-median,inc death,3,BE,0.49,0.37,0.71,0.94,0.29,17,1,Belgium
All,EuroCOVIDhub-All_relative_skill_weighted_mean,inc death,4,BE,0.49,0.38,0.69,1,0.36,16,1,Belgium
All,EuroCOVIDhub-All_relative_skill_weighted_median,inc death,4,BE,0.48,0.36,0.62,1,0.31,16,1,Belgium
All,EuroCOVIDhub-baseline,inc death,4,BE,1,1,1,1,0.12,20,1,Belgium
All,EuroCOVIDhub-mean,inc death,4,BE,0.44,0.36,0.69,1,0.39,16,1,Belgium
All,EuroCOVIDhub-median,inc death,4,BE,0.47,0.35,0.62,1,0.29,16,1,Belgium
All,EuroCOVIDhub-All_relative_skill_weighted_mean,inc case,1,BG,0.4,0.47,0.84,0.95,-0.12,19,1,Bulgaria
All,EuroCOVIDhub-All_relative_skill_weighted_median,inc case,1,BG,0.41,0.44,0.74,0.95,-0.12,19,1,Bulgaria
All,EuroCOVIDhub-baseline,inc case,1,BG,1,1,0.3,0.96,0.17,23,1,Bulgaria
All,EuroCOVIDhub-mean,inc case,1,BG,0.45,0.46,0.74,1,-0.1,19,1,Bulgaria
All,EuroCOVIDhub-median,inc case,1,BG,0.48,0.44,0.63,1,-0.12,19,1,Bulgaria
All,EuroCOVIDhub-All_relative_skill_weighted_mean,inc case,2,BG,0.44,0.42,0.61,0.89,-0.06,18,1,Bulgaria
All,EuroCOVIDhub-All_relative_skill_weighted_median,inc case,2,BG,0.42,0.41,0.61,0.89,-0.12,18,1,Bulgaria
All,EuroCOVIDhub-baseline,inc case,2,BG,1,1,0.41,0.77,0.23,22,1,Bulgaria
All,EuroCOVIDhub-mean,inc case,2,BG,0.47,0.42,0.67,0.94,-0.05,18,1,Bulgaria
All,EuroCOVIDhub-median,inc case,2,BG,0.42,0.42,0.61,0.83,-0.12,18,1,Bulgaria
All,EuroCOVIDhub-All_relative_skill_weighted_mean,inc case,3,BG,0.5,0.46,0.41,0.82,-0.01,17,1,Bulgaria
All,EuroCOVIDhub-All_relative_skill_weighted_median,inc case,3,BG,0.45,0.44,0.47,0.82,-0.05,17,1,Bulgaria
All,EuroCOVIDhub-baseline,inc case,3,BG,1,1,0.38,0.76,0.28,21,1,Bulgaria
All,EuroCOVIDhub-mean,inc case,3,BG,0.51,0.45,0.47,0.94,-0,17,1,Bulgaria
All,EuroCOVIDhub-median,inc case,3,BG,0.43,0.45,0.53,0.82,-0.08,17,1,Bulgaria
All,EuroCOVIDhub-All_relative_skill_weighted_mean,inc case,4,BG,0.53,0.49,0.31,0.88,0.09,16,1,Bulgaria
All,EuroCOVIDhub-All_relative_skill_weighted_median,inc case,4,BG,0.49,0.48,0.38,0.81,0.01,16,1,Bulgaria
All,EuroCOVIDhub-baseline,inc case,4,BG,1,1,0.4,0.7,0.3,20,1,Bulgaria
All,EuroCOVIDhub-mean,inc case,4,BG,0.52,0.48,0.38,0.94,0.08,16,1,Bulgaria
All,EuroCOVIDhub-median,inc case,4,BG,0.45,0.47,0.5,0.81,-0.07,16,1,Bulgaria
All,EuroCOVIDhub-All_relative_skill_weighted_mean,inc death,1,BG,0.31,0.55,0.63,1,-0.11,19,1,Bulgaria
All,EuroCOVIDhub-All_relative_skill_weighted_median,inc death,1,BG,0.29,0.52,0.63,1,-0.16,19,1,Bulgaria
All,EuroCOVIDhub-baseline,inc death,1,BG,1,1,0.22,0.96,0.24,23,1,Bulgaria
All,EuroCOVIDhub-mean,inc death,1,BG,0.36,0.57,0.63,1,-0.09,19,1,Bulgaria
All,EuroCOVIDhub-median,inc death,1,BG,0.31,0.52,0.58,1,-0.16,19,1,Bulgaria
All,EuroCOVIDhub-All_relative_skill_weighted_mean,inc death,2,BG,0.24,0.35,0.78,1,-0.07,18,1,Bulgaria
All,EuroCOVIDhub-All_relative_skill_weighted_median,inc death,2,BG,0.24,0.33,0.72,0.94,-0.1,18,1,Bulgaria
All,EuroCOVIDhub-baseline,inc death,2,BG,1,1,0.32,0.91,0.25,22,1,Bulgaria
All,EuroCOVIDhub-mean,inc death,2,BG,0.23,0.34,0.89,1,-0.04,18,1,Bulgaria
All,EuroCOVIDhub-median,inc death,2,BG,0.21,0.32,0.78,0.94,-0.11,18,1,Bulgaria
All,EuroCOVIDhub-All_relative_skill_weighted_mean,inc death,3,BG,0.26,0.29,0.71,1,-0.01,17,1,Bulgaria
All,EuroCOVIDhub-All_relative_skill_weighted_median,inc death,3,BG,0.25,0.26,0.65,0.94,-0.07,17,1,Bulgaria
All,EuroCOVIDhub-baseline,inc death,3,BG,1,1,0.38,0.86,0.28,21,1,Bulgaria
All,EuroCOVIDhub-mean,inc death,3,BG,0.24,0.28,0.76,1,0.04,17,1,Bulgaria
All,EuroCOVIDhub-median,inc death,3,BG,0.2,0.23,0.71,1,-0.12,17,1,Bulgaria
All,EuroCOVIDhub-All_relative_skill_weighted_mean,inc death,4,BG,0.28,0.27,0.69,1,0.04,16,1,Bulgaria
All,EuroCOVIDhub-All_relative_skill_weighted_median,inc death,4,BG,0.26,0.24,0.56,1,-0.06,16,1,Bulgaria
All,EuroCOVIDhub-baseline,inc death,4,BG,1,1,0.4,0.75,0.34,20,1,Bulgaria
