weeks_included,model,target_variable,horizon,location,rel_ae,rel_wis,cov_50,cov_95,bias,n,n_loc,location_name
All,EuroCOVIDhub-All_relative_skill_weighted_mean,inc case,1,Overall,0.74,0.68,0.6,0.94,-0.05,735,29,NA
All,EuroCOVIDhub-All_relative_skill_weighted_median,inc case,1,Overall,0.74,0.67,0.58,0.93,-0.07,735,29,NA
All,EuroCOVIDhub-baseline,inc case,1,Overall,1,1,0.33,0.93,-0.03,909,32,NA
All,EuroCOVIDhub-mean,inc case,1,Overall,0.77,0.7,0.59,0.95,-0.02,794,31,NA
All,EuroCOVIDhub-median,inc case,1,Overall,0.77,0.69,0.56,0.92,-0.06,794,31,NA
All,EuroCOVIDhub-All_relative_skill_weighted_mean,inc case,2,Overall,0.84,0.8,0.49,0.9,-0,705,30,NA
All,EuroCOVIDhub-All_relative_skill_weighted_median,inc case,2,Overall,0.81,0.77,0.49,0.89,-0.05,705,30,NA
All,EuroCOVIDhub-baseline,inc case,2,Overall,1,1,0.39,0.88,-0.03,875,31,NA
All,EuroCOVIDhub-mean,inc case,2,Overall,0.86,0.82,0.48,0.89,0.02,764,31,NA
All,EuroCOVIDhub-median,inc case,2,Overall,0.8,0.78,0.45,0.88,-0.07,764,31,NA
All,EuroCOVIDhub-All_relative_skill_weighted_mean,inc case,3,Overall,1,0.96,0.41,0.84,0.04,673,30,NA
All,EuroCOVIDhub-All_relative_skill_weighted_median,inc case,3,Overall,0.91,0.87,0.4,0.85,-0.03,673,30,NA
All,EuroCOVIDhub-baseline,inc case,3,Overall,1,1,0.4,0.86,-0,838,31,NA
All,EuroCOVIDhub-mean,inc case,3,Overall,1.01,0.99,0.4,0.84,0.07,725,31,NA
All,EuroCOVIDhub-median,inc case,3,Overall,0.88,0.87,0.39,0.81,-0.08,725,31,NA
All,EuroCOVIDhub-All_relative_skill_weighted_mean,inc case,4,Overall,1.28,1.28,0.36,0.81,0.08,644,30,NA
All,EuroCOVIDhub-All_relative_skill_weighted_median,inc case,4,Overall,1.06,1.03,0.36,0.81,-0.01,644,30,NA
All,EuroCOVIDhub-baseline,inc case,4,Overall,1,1,0.41,0.84,0.02,811,31,NA
All,EuroCOVIDhub-mean,inc case,4,Overall,1.31,1.34,0.38,0.8,0.11,698,31,NA
All,EuroCOVIDhub-median,inc case,4,Overall,0.99,0.98,0.35,0.79,-0.06,698,31,NA
All,EuroCOVIDhub-All_relative_skill_weighted_mean,inc death,1,Overall,0.56,0.52,0.66,0.97,0.02,695,28,NA
All,EuroCOVIDhub-All_relative_skill_weighted_median,inc death,1,Overall,0.55,0.5,0.63,0.97,-0.01,695,28,NA
All,EuroCOVIDhub-baseline,inc death,1,Overall,1,1,0.53,0.96,0.02,873,32,NA
