weeks_included,model,target_variable,horizon,location,rel_ae,rel_wis,cov_50,cov_95,bias,n,n_loc,location_name
All,EuroCOVIDhub-All_relative_skill_weighted_mean,inc case,1,Overall,0.76,0.62,0.52,0.89,-0.05,1167,31,NA
All,EuroCOVIDhub-All_relative_skill_weighted_median,inc case,1,Overall,0.76,0.62,0.49,0.88,-0.06,1167,31,NA
All,EuroCOVIDhub-baseline,inc case,1,Overall,1,1,0.24,0.78,-0.07,1376,32,NA
All,EuroCOVIDhub-mean,inc case,1,Overall,0.76,0.61,0.52,0.91,-0.02,1261,32,NA
All,EuroCOVIDhub-median,inc case,1,Overall,0.79,0.64,0.5,0.88,-0.06,1261,32,NA
All,EuroCOVIDhub-All_relative_skill_weighted_mean,inc case,2,Overall,0.86,0.71,0.42,0.82,-0.04,1130,32,NA
All,EuroCOVIDhub-All_relative_skill_weighted_median,inc case,2,Overall,0.85,0.7,0.4,0.79,-0.08,1130,32,NA
All,EuroCOVIDhub-baseline,inc case,2,Overall,1,1,0.28,0.72,-0.09,1334,32,NA
All,EuroCOVIDhub-mean,inc case,2,Overall,0.86,0.7,0.42,0.83,-0.02,1223,32,NA
All,EuroCOVIDhub-median,inc case,2,Overall,0.85,0.7,0.38,0.8,-0.1,1223,32,NA
All,EuroCOVIDhub-All_relative_skill_weighted_mean,inc case,3,Overall,0.99,0.84,0.34,0.74,-0.02,1098,32,NA
All,EuroCOVIDhub-All_relative_skill_weighted_median,inc case,3,Overall,0.92,0.77,0.32,0.73,-0.09,1098,32,NA
All,EuroCOVIDhub-baseline,inc case,3,Overall,1,1,0.28,0.68,-0.09,1292,32,NA
All,EuroCOVIDhub-mean,inc case,3,Overall,1.02,0.85,0.34,0.76,-0.01,1179,32,NA
All,EuroCOVIDhub-median,inc case,3,Overall,0.9,0.74,0.32,0.72,-0.13,1179,32,NA
All,EuroCOVIDhub-All_relative_skill_weighted_mean,inc case,4,Overall,1.36,1.15,0.3,0.71,-0.02,1068,32,NA
All,EuroCOVIDhub-All_relative_skill_weighted_median,inc case,4,Overall,1.09,0.93,0.3,0.69,-0.1,1068,32,NA
All,EuroCOVIDhub-baseline,inc case,4,Overall,1,1,0.29,0.65,-0.11,1265,32,NA
All,EuroCOVIDhub-mean,inc case,4,Overall,1.41,1.17,0.32,0.71,-0,1152,32,NA
All,EuroCOVIDhub-median,inc case,4,Overall,0.98,0.82,0.29,0.69,-0.16,1152,32,NA
All,EuroCOVIDhub-All_relative_skill_weighted_mean,inc death,4,Overall,0.89,0.83,0.52,0.91,0.15,1067,30,NA
All,EuroCOVIDhub-All_relative_skill_weighted_median,inc death,4,Overall,0.75,0.68,0.5,0.92,0.05,1067,30,NA
All,EuroCOVIDhub-baseline,inc death,4,Overall,1,1,0.58,0.87,-0.03,1258,31,NA
All,EuroCOVIDhub-mean,inc death,4,Overall,0.88,0.83,0.55,0.91,0.17,1156,31,NA
All,EuroCOVIDhub-median,inc death,4,Overall,0.69,0.62,0.51,0.92,-0.01,1156,31,NA
All,EuroCOVIDhub-All_relative_skill_weighted_mean,inc death,1,Overall,0.68,0.64,0.64,0.96,0.06,1156,31,NA
All,EuroCOVIDhub-All_relative_skill_weighted_median,inc death,1,Overall,0.65,0.6,0.61,0.96,0.03,1156,31,NA
All,EuroCOVIDhub-baseline,inc death,1,Overall,1,1,0.44,0.95,-0.02,1356,32,NA
All,EuroCOVIDhub-mean,inc death,1,Overall,0.68,1.84,0.67,0.97,0.07,1249,32,NA
All,EuroCOVIDhub-median,inc death,1,Overall,0.63,0.6,0.62,0.95,0.02,1249,32,NA
All,EuroCOVIDhub-All_relative_skill_weighted_mean,inc death,2,Overall,0.63,0.58,0.57,0.95,0.1,1122,31,NA
All,EuroCOVIDhub-All_relative_skill_weighted_median,inc death,2,Overall,0.61,0.54,0.56,0.95,0.05,1122,31,NA
All,EuroCOVIDhub-baseline,inc death,2,Overall,1,1,0.53,0.92,-0.02,1313,32,NA
All,EuroCOVIDhub-mean,inc death,2,Overall,0.62,1.32,0.62,0.96,0.11,1213,32,NA
All,EuroCOVIDhub-median,inc death,2,Overall,0.59,0.53,0.58,0.95,0.02,1213,32,NA
All,EuroCOVIDhub-All_relative_skill_weighted_mean,inc death,3,Overall,0.7,0.65,0.55,0.92,0.13,1092,29,NA
All,EuroCOVIDhub-All_relative_skill_weighted_median,inc death,3,Overall,0.64,0.57,0.53,0.94,0.06,1092,29,NA
All,EuroCOVIDhub-baseline,inc death,3,Overall,1,1,0.57,0.89,-0.03,1285,30,NA
All,EuroCOVIDhub-mean,inc death,3,Overall,0.69,0.65,0.58,0.94,0.14,1181,30,NA
All,EuroCOVIDhub-median,inc death,3,Overall,0.6,0.54,0.54,0.94,0.01,1181,30,NA
All,EuroCOVIDhub-All_relative_skill_weighted_mean,inc case,1,BE,0.78,0.61,0.45,0.83,-0.11,47,1,Belgium
All,EuroCOVIDhub-All_relative_skill_weighted_median,inc case,1,BE,0.79,0.64,0.43,0.83,-0.1,47,1,Belgium
All,EuroCOVIDhub-baseline,inc case,1,BE,1,1,0.33,0.8,-0.11,51,1,Belgium
All,EuroCOVIDhub-mean,inc case,1,BE,0.77,0.59,0.49,0.89,-0.09,47,1,Belgium
All,EuroCOVIDhub-median,inc case,1,BE,0.83,0.63,0.45,0.87,-0.08,47,1,Belgium
All,EuroCOVIDhub-All_relative_skill_weighted_mean,inc case,2,BE,0.89,0.77,0.46,0.72,-0.06,46,1,Belgium
All,EuroCOVIDhub-All_relative_skill_weighted_median,inc case,2,BE,0.9,0.79,0.46,0.72,-0.08,46,1,Belgium
All,EuroCOVIDhub-baseline,inc case,2,BE,1,1,0.34,0.8,-0.06,50,1,Belgium
