weeks_included,model,target_variable,horizon,location,rel_ae,rel_wis,cov_50,cov_95,bias,n,n_loc,location_name
All,EuroCOVIDhub-All_relative_skill_weighted_mean,inc case,1,Overall,0.72,0.67,0.62,0.95,0.02,605,29,NA
All,EuroCOVIDhub-All_relative_skill_weighted_median,inc case,1,Overall,0.72,0.66,0.6,0.95,0,605,29,NA
All,EuroCOVIDhub-baseline,inc case,1,Overall,1,1,0.33,0.94,0.04,770,32,NA
All,EuroCOVIDhub-mean,inc case,1,Overall,0.75,0.7,0.59,0.96,0.06,655,31,NA
All,EuroCOVIDhub-median,inc case,1,Overall,0.76,0.69,0.57,0.93,0.01,655,31,NA
All,EuroCOVIDhub-All_relative_skill_weighted_mean,inc case,2,Overall,0.82,0.8,0.5,0.91,0.08,576,30,NA
All,EuroCOVIDhub-All_relative_skill_weighted_median,inc case,2,Overall,0.78,0.75,0.5,0.9,0.03,576,30,NA
All,EuroCOVIDhub-baseline,inc case,2,Overall,1,1,0.39,0.9,0.04,738,31,NA
All,EuroCOVIDhub-mean,inc case,2,Overall,0.84,0.83,0.49,0.9,0.1,627,31,NA
All,EuroCOVIDhub-median,inc case,2,Overall,0.78,0.78,0.46,0.89,0.01,627,31,NA
All,EuroCOVIDhub-All_relative_skill_weighted_mean,inc case,3,Overall,0.99,0.98,0.41,0.84,0.13,546,30,NA
All,EuroCOVIDhub-All_relative_skill_weighted_median,inc case,3,Overall,0.89,0.87,0.41,0.84,0.05,546,30,NA
All,EuroCOVIDhub-baseline,inc case,3,Overall,1,1,0.39,0.87,0.06,704,31,NA
All,EuroCOVIDhub-mean,inc case,3,Overall,1.01,1.02,0.4,0.83,0.15,591,31,NA
All,EuroCOVIDhub-median,inc case,3,Overall,0.86,0.87,0.4,0.82,0,591,31,NA
All,EuroCOVIDhub-All_relative_skill_weighted_mean,inc case,4,Overall,1.31,1.36,0.35,0.79,0.15,518,30,NA
All,EuroCOVIDhub-All_relative_skill_weighted_median,inc case,4,Overall,1.04,1.04,0.36,0.8,0.06,518,30,NA
All,EuroCOVIDhub-baseline,inc case,4,Overall,1,1,0.39,0.85,0.08,676,31,NA
All,EuroCOVIDhub-mean,inc case,4,Overall,1.35,1.44,0.37,0.78,0.18,563,31,NA
