weeks_included,model,target_variable,horizon,location,rel_ae,rel_wis,cov_50,cov_95,bias,n,n_loc,location_name
All,EuroCOVIDhub-All_relative_skill_weighted_mean,inc case,1,Overall,0.57,0.55,0.63,0.94,0.06,359,29,NA
All,EuroCOVIDhub-All_relative_skill_weighted_median,inc case,1,Overall,0.58,0.54,0.61,0.94,0.04,359,29,NA
All,EuroCOVIDhub-baseline,inc case,1,Overall,1,1,0.31,0.93,0.16,499,32,NA
All,EuroCOVIDhub-mean,inc case,1,Overall,0.62,0.59,0.59,0.95,0.08,384,31,NA
All,EuroCOVIDhub-median,inc case,1,Overall,0.64,0.57,0.58,0.92,0.05,384,31,NA
All,EuroCOVIDhub-All_relative_skill_weighted_mean,inc case,2,Overall,0.54,0.52,0.52,0.9,0.13,333,30,NA
All,EuroCOVIDhub-All_relative_skill_weighted_median,inc case,2,Overall,0.54,0.52,0.51,0.89,0.1,333,30,NA
All,EuroCOVIDhub-baseline,inc case,2,Overall,1,1,0.36,0.88,0.18,469,31,NA
All,EuroCOVIDhub-mean,inc case,2,Overall,0.58,0.57,0.49,0.89,0.13,358,31,NA
All,EuroCOVIDhub-median,inc case,2,Overall,0.58,0.58,0.47,0.89,0.08,358,31,NA
All,EuroCOVIDhub-All_relative_skill_weighted_mean,inc case,3,Overall,0.61,0.59,0.42,0.82,0.22,306,30,NA
All,EuroCOVIDhub-All_relative_skill_weighted_median,inc case,3,Overall,0.6,0.57,0.43,0.84,0.18,306,30,NA
All,EuroCOVIDhub-baseline,inc case,3,Overall,1,1,0.37,0.85,0.22,439,31,NA
All,EuroCOVIDhub-mean,inc case,3,Overall,0.66,0.64,0.4,0.83,0.22,326,31,NA
All,EuroCOVIDhub-median,inc case,3,Overall,0.63,0.63,0.42,0.84,0.13,326,31,NA
All,EuroCOVIDhub-All_relative_skill_weighted_mean,inc case,4,Overall,0.65,0.63,0.35,0.79,0.32,281,30,NA
All,EuroCOVIDhub-All_relative_skill_weighted_median,inc case,4,Overall,0.64,0.62,0.38,0.81,0.27,281,30,NA
All,EuroCOVIDhub-baseline,inc case,4,Overall,1,1,0.38,0.82,0.28,413,31,NA
All,EuroCOVIDhub-mean,inc case,4,Overall,0.69,0.67,0.36,0.78,0.31,300,31,NA
All,EuroCOVIDhub-median,inc case,4,Overall,0.65,0.65,0.39,0.81,0.21,300,31,NA
All,EuroCOVIDhub-All_relative_skill_weighted_mean,inc death,1,Overall,0.51,0.5,0.65,0.96,0.16,333,25,NA
All,EuroCOVIDhub-All_relative_skill_weighted_median,inc death,1,Overall,0.51,0.49,0.64,0.96,0.13,333,25,NA
All,EuroCOVIDhub-baseline,inc death,1,Overall,1,1,0.46,0.95,0.19,481,32,NA
All,EuroCOVIDhub-mean,inc death,1,Overall,0.51,0.52,0.7,0.97,0.16,374,29,NA
All,EuroCOVIDhub-median,inc death,1,Overall,0.49,0.51,0.69,0.96,0.12,374,29,NA
All,EuroCOVIDhub-All_relative_skill_weighted_mean,inc death,2,Overall,0.4,0.4,0.61,0.95,0.23,314,25,NA
All,EuroCOVIDhub-All_relative_skill_weighted_median,inc death,2,Overall,0.4,0.39,0.61,0.94,0.2,314,25,NA
All,EuroCOVIDhub-baseline,inc death,2,Overall,1,1,0.58,0.92,0.22,452,29,NA
All,EuroCOVIDhub-mean,inc death,2,Overall,0.38,0.39,0.66,0.96,0.24,352,29,NA
All,EuroCOVIDhub-median,inc death,2,Overall,0.39,0.39,0.65,0.96,0.19,352,29,NA
All,EuroCOVIDhub-All_relative_skill_weighted_mean,inc death,3,Overall,0.38,0.37,0.53,0.91,0.33,290,25,NA
All,EuroCOVIDhub-All_relative_skill_weighted_median,inc death,3,Overall,0.37,0.35,0.52,0.93,0.29,290,25,NA
All,EuroCOVIDhub-baseline,inc death,3,Overall,1,1,0.58,0.87,0.25,429,29,NA
All,EuroCOVIDhub-mean,inc death,3,Overall,0.38,0.36,0.61,0.94,0.33,325,29,NA
All,EuroCOVIDhub-median,inc death,3,Overall,0.37,0.34,0.58,0.95,0.26,325,29,NA
All,EuroCOVIDhub-All_relative_skill_weighted_mean,inc death,4,Overall,0.4,0.37,0.48,0.89,0.45,265,24,NA
All,EuroCOVIDhub-All_relative_skill_weighted_median,inc death,4,Overall,0.35,0.33,0.47,0.89,0.39,265,24,NA
All,EuroCOVIDhub-baseline,inc death,4,Overall,1,1,0.59,0.84,0.29,400,29,NA
All,EuroCOVIDhub-mean,inc death,4,Overall,0.41,0.38,0.54,0.91,0.42,298,29,NA
All,EuroCOVIDhub-median,inc death,4,Overall,0.35,0.33,0.56,0.92,0.32,298,29,NA
All,EuroCOVIDhub-All_relative_skill_weighted_mean,inc case,1,BE,1.11,1.06,0.33,0.87,0.01,15,1,Belgium
All,EuroCOVIDhub-All_relative_skill_weighted_median,inc case,1,BE,1.11,1.03,0.27,0.87,0.03,15,1,Belgium
All,EuroCOVIDhub-baseline,inc case,1,BE,1,1,0.26,1,0.09,19,1,Belgium
All,EuroCOVIDhub-mean,inc case,1,BE,1.11,1.02,0.33,0.93,0.05,15,1,Belgium
All,EuroCOVIDhub-median,inc case,1,BE,1.12,0.99,0.33,0.93,0.02,15,1,Belgium
All,EuroCOVIDhub-All_relative_skill_weighted_mean,inc case,2,BE,0.83,0.95,0.5,0.86,0.09,14,1,Belgium
All,EuroCOVIDhub-All_relative_skill_weighted_median,inc case,2,BE,0.86,0.96,0.5,0.86,0.1,14,1,Belgium
All,EuroCOVIDhub-baseline,inc case,2,BE,1,1,0.22,1,0.19,18,1,Belgium
All,EuroCOVIDhub-mean,inc case,2,BE,0.84,0.92,0.5,0.86,0.09,14,1,Belgium
All,EuroCOVIDhub-median,inc case,2,BE,0.78,0.91,0.5,0.79,0.09,14,1,Belgium
All,EuroCOVIDhub-All_relative_skill_weighted_mean,inc case,3,BE,0.75,0.9,0.38,0.77,0.21,13,1,Belgium
All,EuroCOVIDhub-All_relative_skill_weighted_median,inc case,3,BE,0.75,0.91,0.46,0.85,0.17,13,1,Belgium
All,EuroCOVIDhub-baseline,inc case,3,BE,1,1,0.35,1,0.25,17,1,Belgium
All,EuroCOVIDhub-mean,inc case,3,BE,0.75,0.87,0.46,0.85,0.18,13,1,Belgium
All,EuroCOVIDhub-median,inc case,3,BE,0.69,0.86,0.62,0.85,0.15,13,1,Belgium
