"forecast_date","target","target_end_date","location","type","quantile","value","scenario_id"
2022-10-24,"1 wk ahead inc case",2022-10-29,"PL","point","NA",5838,"forecast"
2022-10-24,"1 wk ahead inc case",2022-10-29,"PL","quantile",0.01,3590,"forecast"
2022-10-24,"1 wk ahead inc case",2022-10-29,"PL","quantile",0.025,3820,"forecast"
2022-10-24,"1 wk ahead inc case",2022-10-29,"PL","quantile",0.05,4031,"forecast"
2022-10-24,"1 wk ahead inc case",2022-10-29,"PL","quantile",0.1,4293,"forecast"
2022-10-24,"1 wk ahead inc case",2022-10-29,"PL","quantile",0.15,4486,"forecast"
2022-10-24,"1 wk ahead inc case",2022-10-29,"PL","quantile",0.2,4650,"forecast"
2022-10-24,"1 wk ahead inc case",2022-10-29,"PL","quantile",0.25,4801,"forecast"
2022-10-24,"1 wk ahead inc case",2022-10-29,"PL","quantile",0.3,4949,"forecast"
2022-10-24,"1 wk ahead inc case",2022-10-29,"PL","quantile",0.35,5100,"forecast"
2022-10-24,"1 wk ahead inc case",2022-10-29,"PL","quantile",0.4,5263,"forecast"
2022-10-24,"1 wk ahead inc case",2022-10-29,"PL","quantile",0.45,5455,"forecast"
2022-10-24,"1 wk ahead inc case",2022-10-29,"PL","quantile",0.5,5838,"forecast"
2022-10-24,"1 wk ahead inc case",2022-10-29,"PL","quantile",0.55,6216,"forecast"
2022-10-24,"1 wk ahead inc case",2022-10-29,"PL","quantile",0.6,6406,"forecast"
2022-10-24,"1 wk ahead inc case",2022-10-29,"PL","quantile",0.65,6571,"forecast"
2022-10-24,"1 wk ahead inc case",2022-10-29,"PL","quantile",0.7,6727,"forecast"
2022-10-24,"1 wk ahead inc case",2022-10-29,"PL","quantile",0.75,6883,"forecast"
2022-10-24,"1 wk ahead inc case",2022-10-29,"PL","quantile",0.8,7047,"forecast"
2022-10-24,"1 wk ahead inc case",2022-10-29,"PL","quantile",0.85,7230,"forecast"
2022-10-24,"1 wk ahead inc case",2022-10-29,"PL","quantile",0.9,7449,"forecast"
2022-10-24,"1 wk ahead inc case",2022-10-29,"PL","quantile",0.95,7761,"forecast"
2022-10-24,"1 wk ahead inc case",2022-10-29,"PL","quantile",0.975,8022,"forecast"
2022-10-24,"1 wk ahead inc case",2022-10-29,"PL","quantile",0.99,8318,"forecast"
2022-10-24,"2 wk ahead inc case",2022-11-05,"PL","point","NA",4903,"forecast"
2022-10-24,"2 wk ahead inc case",2022-11-05,"PL","quantile",0.01,2037,"forecast"
2022-10-24,"2 wk ahead inc case",2022-11-05,"PL","quantile",0.025,2321,"forecast"
2022-10-24,"2 wk ahead inc case",2022-11-05,"PL","quantile",0.05,2591,"forecast"
2022-10-24,"2 wk ahead inc case",2022-11-05,"PL","quantile",0.1,2938,"forecast"
2022-10-24,"2 wk ahead inc case",2022-11-05,"PL","quantile",0.15,3198,"forecast"
2022-10-24,"2 wk ahead inc case",2022-11-05,"PL","quantile",0.2,3423,"forecast"
2022-10-24,"2 wk ahead inc case",2022-11-05,"PL","quantile",0.25,3631,"forecast"
2022-10-24,"2 wk ahead inc case",2022-11-05,"PL","quantile",0.3,3834,"forecast"
2022-10-24,"2 wk ahead inc case",2022-11-05,"PL","quantile",0.35,4038,"forecast"
2022-10-24,"2 wk ahead inc case",2022-11-05,"PL","quantile",0.4,4252,"forecast"
2022-10-24,"2 wk ahead inc case",2022-11-05,"PL","quantile",0.45,4494,"forecast"
2022-10-24,"2 wk ahead inc case",2022-11-05,"PL","quantile",0.5,4903,"forecast"
2022-10-24,"2 wk ahead inc case",2022-11-05,"PL","quantile",0.55,5299,"forecast"
2022-10-24,"2 wk ahead inc case",2022-11-05,"PL","quantile",0.6,5544,"forecast"
2022-10-24,"2 wk ahead inc case",2022-11-05,"PL","quantile",0.65,5776,"forecast"
2022-10-24,"2 wk ahead inc case",2022-11-05,"PL","quantile",0.7,6009,"forecast"
2022-10-24,"2 wk ahead inc case",2022-11-05,"PL","quantile",0.75,6255,"forecast"
2022-10-24,"2 wk ahead inc case",2022-11-05,"PL","quantile",0.8,6526,"forecast"
2022-10-24,"2 wk ahead inc case",2022-11-05,"PL","quantile",0.85,6841,"forecast"
2022-10-24,"2 wk ahead inc case",2022-11-05,"PL","quantile",0.9,7239,"forecast"
2022-10-24,"2 wk ahead inc case",2022-11-05,"PL","quantile",0.95,7840,"forecast"
2022-10-24,"2 wk ahead inc case",2022-11-05,"PL","quantile",0.975,8373,"forecast"
2022-10-24,"2 wk ahead inc case",2022-11-05,"PL","quantile",0.99,9009,"forecast"
2022-10-24,"3 wk ahead inc case",2022-11-12,"PL","point","NA",4409,"forecast"
2022-10-24,"3 wk ahead inc case",2022-11-12,"PL","quantile",0.01,1126,"forecast"
2022-10-24,"3 wk ahead inc case",2022-11-12,"PL","quantile",0.025,1394,"forecast"
2022-10-24,"3 wk ahead inc case",2022-11-12,"PL","quantile",0.05,1669,"forecast"
2022-10-24,"3 wk ahead inc case",2022-11-12,"PL","quantile",0.1,2046,"forecast"
2022-10-24,"3 wk ahead inc case",2022-11-12,"PL","quantile",0.15,2343,"forecast"
2022-10-24,"3 wk ahead inc case",2022-11-12,"PL","quantile",0.2,2610,"forecast"
2022-10-24,"3 wk ahead inc case",2022-11-12,"PL","quantile",0.25,2864,"forecast"
2022-10-24,"3 wk ahead inc case",2022-11-12,"PL","quantile",0.3,3115,"forecast"
2022-10-24,"3 wk ahead inc case",2022-11-12,"PL","quantile",0.35,3372,"forecast"
2022-10-24,"3 wk ahead inc case",2022-11-12,"PL","quantile",0.4,3643,"forecast"
2022-10-24,"3 wk ahead inc case",2022-11-12,"PL","quantile",0.45,3946,"forecast"
2022-10-24,"3 wk ahead inc case",2022-11-12,"PL","quantile",0.5,4409,"forecast"
2022-10-24,"3 wk ahead inc case",2022-11-12,"PL","quantile",0.55,4856,"forecast"
2022-10-24,"3 wk ahead inc case",2022-11-12,"PL","quantile",0.6,5179,"forecast"
2022-10-24,"3 wk ahead inc case",2022-11-12,"PL","quantile",0.65,5502,"forecast"
2022-10-24,"3 wk ahead inc case",2022-11-12,"PL","quantile",0.7,5841,"forecast"
2022-10-24,"3 wk ahead inc case",2022-11-12,"PL","quantile",0.75,6213,"forecast"
2022-10-24,"3 wk ahead inc case",2022-11-12,"PL","quantile",0.8,6639,"forecast"
2022-10-24,"3 wk ahead inc case",2022-11-12,"PL","quantile",0.85,7153,"forecast"
2022-10-24,"3 wk ahead inc case",2022-11-12,"PL","quantile",0.9,7830,"forecast"
2022-10-24,"3 wk ahead inc case",2022-11-12,"PL","quantile",0.95,8906,"forecast"
2022-10-24,"3 wk ahead inc case",2022-11-12,"PL","quantile",0.975,9915,"forecast"
2022-10-24,"3 wk ahead inc case",2022-11-12,"PL","quantile",0.99,11184,"forecast"
2022-10-24,"4 wk ahead inc case",2022-11-19,"PL","point","NA",4084,"forecast"
2022-10-24,"4 wk ahead inc case",2022-11-19,"PL","quantile",0.01,573,"forecast"
2022-10-24,"4 wk ahead inc case",2022-11-19,"PL","quantile",0.025,786,"forecast"
2022-10-24,"4 wk ahead inc case",2022-11-19,"PL","quantile",0.05,1025,"forecast"
2022-10-24,"4 wk ahead inc case",2022-11-19,"PL","quantile",0.1,1383,"forecast"
2022-10-24,"4 wk ahead inc case",2022-11-19,"PL","quantile",0.15,1687,"forecast"
2022-10-24,"4 wk ahead inc case",2022-11-19,"PL","quantile",0.2,1973,"forecast"
2022-10-24,"4 wk ahead inc case",2022-11-19,"PL","quantile",0.25,2256,"forecast"
2022-10-24,"4 wk ahead inc case",2022-11-19,"PL","quantile",0.3,2546,"forecast"
2022-10-24,"4 wk ahead inc case",2022-11-19,"PL","quantile",0.35,2850,"forecast"
2022-10-24,"4 wk ahead inc case",2022-11-19,"PL","quantile",0.4,3179,"forecast"
2022-10-24,"4 wk ahead inc case",2022-11-19,"PL","quantile",0.45,3549,"forecast"
2022-10-24,"4 wk ahead inc case",2022-11-19,"PL","quantile",0.5,4084,"forecast"
2022-10-24,"4 wk ahead inc case",2022-11-19,"PL","quantile",0.55,4604,"forecast"
2022-10-24,"4 wk ahead inc case",2022-11-19,"PL","quantile",0.6,5027,"forecast"
2022-10-24,"4 wk ahead inc case",2022-11-19,"PL","quantile",0.65,5470,"forecast"
2022-10-24,"4 wk ahead inc case",2022-11-19,"PL","quantile",0.7,5955,"forecast"
2022-10-24,"4 wk ahead inc case",2022-11-19,"PL","quantile",0.75,6506,"forecast"
2022-10-24,"4 wk ahead inc case",2022-11-19,"PL","quantile",0.8,7159,"forecast"
2022-10-24,"4 wk ahead inc case",2022-11-19,"PL","quantile",0.85,7978,"forecast"
2022-10-24,"4 wk ahead inc case",2022-11-19,"PL","quantile",0.9,9107,"forecast"
2022-10-24,"4 wk ahead inc case",2022-11-19,"PL","quantile",0.95,11006,"forecast"
2022-10-24,"4 wk ahead inc case",2022-11-19,"PL","quantile",0.975,12898,"forecast"
2022-10-24,"4 wk ahead inc case",2022-11-19,"PL","quantile",0.99,15422,"forecast"
