forecast_date,target,target_end_date,location,type,quantile,value,scenario_id
2023-12-04,1 wk ahead inc case,2023-12-09,PL,point,NA,15957,forecast
2023-12-04,1 wk ahead inc case,2023-12-09,PL,quantile,0.01,9953,forecast
2023-12-04,1 wk ahead inc case,2023-12-09,PL,quantile,0.025,10788,forecast
2023-12-04,1 wk ahead inc case,2023-12-09,PL,quantile,0.05,11538,forecast
2023-12-04,1 wk ahead inc case,2023-12-09,PL,quantile,0.1,12440,forecast
2023-12-04,1 wk ahead inc case,2023-12-09,PL,quantile,0.15,13072,forecast
2023-12-04,1 wk ahead inc case,2023-12-09,PL,quantile,0.2,13588,forecast
2023-12-04,1 wk ahead inc case,2023-12-09,PL,quantile,0.25,14040,forecast
2023-12-04,1 wk ahead inc case,2023-12-09,PL,quantile,0.3,14454,forecast
2023-12-04,1 wk ahead inc case,2023-12-09,PL,quantile,0.35,14843,forecast
2023-12-04,1 wk ahead inc case,2023-12-09,PL,quantile,0.4,15219,forecast
2023-12-04,1 wk ahead inc case,2023-12-09,PL,quantile,0.45,15589,forecast
2023-12-04,1 wk ahead inc case,2023-12-09,PL,quantile,0.5,15957,forecast
2023-12-04,1 wk ahead inc case,2023-12-09,PL,quantile,0.55,16266,forecast
2023-12-04,1 wk ahead inc case,2023-12-09,PL,quantile,0.6,16581,forecast
2023-12-04,1 wk ahead inc case,2023-12-09,PL,quantile,0.65,16910,forecast
2023-12-04,1 wk ahead inc case,2023-12-09,PL,quantile,0.7,17259,forecast
2023-12-04,1 wk ahead inc case,2023-12-09,PL,quantile,0.75,17638,forecast
2023-12-04,1 wk ahead inc case,2023-12-09,PL,quantile,0.8,18064,forecast
2023-12-04,1 wk ahead inc case,2023-12-09,PL,quantile,0.85,18566,forecast
2023-12-04,1 wk ahead inc case,2023-12-09,PL,quantile,0.9,19204,forecast
2023-12-04,1 wk ahead inc case,2023-12-09,PL,quantile,0.95,20165,forecast
2023-12-04,1 wk ahead inc case,2023-12-09,PL,quantile,0.975,21012,forecast
2023-12-04,1 wk ahead inc case,2023-12-09,PL,quantile,0.99,22014,forecast
2023-12-04,2 wk ahead inc case,2023-12-16,PL,point,NA,20424,forecast
2023-12-04,2 wk ahead inc case,2023-12-16,PL,quantile,0.01,8378,forecast
2023-12-04,2 wk ahead inc case,2023-12-16,PL,quantile,0.025,9770,forecast
2023-12-04,2 wk ahead inc case,2023-12-16,PL,quantile,0.05,11100,forecast
2023-12-04,2 wk ahead inc case,2023-12-16,PL,quantile,0.1,12800,forecast
2023-12-04,2 wk ahead inc case,2023-12-16,PL,quantile,0.15,14054,forecast
2023-12-04,2 wk ahead inc case,2023-12-16,PL,quantile,0.2,15115,forecast
2023-12-04,2 wk ahead inc case,2023-12-16,PL,quantile,0.25,16074,forecast
2023-12-04,2 wk ahead inc case,2023-12-16,PL,quantile,0.3,16974,forecast
2023-12-04,2 wk ahead inc case,2023-12-16,PL,quantile,0.35,17842,forecast
2023-12-04,2 wk ahead inc case,2023-12-16,PL,quantile,0.4,18696,forecast
2023-12-04,2 wk ahead inc case,2023-12-16,PL,quantile,0.45,19553,forecast
2023-12-04,2 wk ahead inc case,2023-12-16,PL,quantile,0.5,20424,forecast
2023-12-04,2 wk ahead inc case,2023-12-16,PL,quantile,0.55,21081,forecast
2023-12-04,2 wk ahead inc case,2023-12-16,PL,quantile,0.6,21762,forecast
2023-12-04,2 wk ahead inc case,2023-12-16,PL,quantile,0.65,22479,forecast
2023-12-04,2 wk ahead inc case,2023-12-16,PL,quantile,0.7,23251,forecast
2023-12-04,2 wk ahead inc case,2023-12-16,PL,quantile,0.75,24103,forecast
2023-12-04,2 wk ahead inc case,2023-12-16,PL,quantile,0.8,25074,forecast
2023-12-04,2 wk ahead inc case,2023-12-16,PL,quantile,0.85,26236,forecast
2023-12-04,2 wk ahead inc case,2023-12-16,PL,quantile,0.9,27745,forecast
2023-12-04,2 wk ahead inc case,2023-12-16,PL,quantile,0.95,30080,forecast
2023-12-04,2 wk ahead inc case,2023-12-16,PL,quantile,0.975,32201,forecast
2023-12-04,2 wk ahead inc case,2023-12-16,PL,quantile,0.99,34782,forecast
2023-12-04,3 wk ahead inc case,2023-12-23,PL,point,NA,23359,forecast
2023-12-04,3 wk ahead inc case,2023-12-23,PL,quantile,0.01,5471,forecast
2023-12-04,3 wk ahead inc case,2023-12-23,PL,quantile,0.025,7034,forecast
2023-12-04,3 wk ahead inc case,2023-12-23,PL,quantile,0.05,8665,forecast
2023-12-04,3 wk ahead inc case,2023-12-23,PL,quantile,0.1,10932,forecast
2023-12-04,3 wk ahead inc case,2023-12-23,PL,quantile,0.15,12729,forecast
2023-12-04,3 wk ahead inc case,2023-12-23,PL,quantile,0.2,14330,forecast
2023-12-04,3 wk ahead inc case,2023-12-23,PL,quantile,0.25,15837,forecast
2023-12-04,3 wk ahead inc case,2023-12-23,PL,quantile,0.3,17302,forecast
2023-12-04,3 wk ahead inc case,2023-12-23,PL,quantile,0.35,18761,forecast
2023-12-04,3 wk ahead inc case,2023-12-23,PL,quantile,0.4,20240,forecast
2023-12-04,3 wk ahead inc case,2023-12-23,PL,quantile,0.45,21765,forecast
2023-12-04,3 wk ahead inc case,2023-12-23,PL,quantile,0.5,23359,forecast
2023-12-04,3 wk ahead inc case,2023-12-23,PL,quantile,0.55,24517,forecast
2023-12-04,3 wk ahead inc case,2023-12-23,PL,quantile,0.6,25737,forecast
2023-12-04,3 wk ahead inc case,2023-12-23,PL,quantile,0.65,27046,forecast
2023-12-04,3 wk ahead inc case,2023-12-23,PL,quantile,0.7,28479,forecast
2023-12-04,3 wk ahead inc case,2023-12-23,PL,quantile,0.75,30089,forecast
