"forecast_date","target","target_end_date","location","type","quantile","value","scenario_id"
2023-10-02,"1 wk ahead inc case",2023-10-07,"PL","point","NA",1631,"forecast"
2023-10-02,"1 wk ahead inc case",2023-10-07,"PL","quantile",0.01,861,"forecast"
2023-10-02,"1 wk ahead inc case",2023-10-07,"PL","quantile",0.025,959,"forecast"
2023-10-02,"1 wk ahead inc case",2023-10-07,"PL","quantile",0.05,1051,"forecast"
2023-10-02,"1 wk ahead inc case",2023-10-07,"PL","quantile",0.1,1163,"forecast"
2023-10-02,"1 wk ahead inc case",2023-10-07,"PL","quantile",0.15,1244,"forecast"
2023-10-02,"1 wk ahead inc case",2023-10-07,"PL","quantile",0.2,1311,"forecast"
2023-10-02,"1 wk ahead inc case",2023-10-07,"PL","quantile",0.25,1370,"forecast"
2023-10-02,"1 wk ahead inc case",2023-10-07,"PL","quantile",0.3,1426,"forecast"
2023-10-02,"1 wk ahead inc case",2023-10-07,"PL","quantile",0.35,1478,"forecast"
2023-10-02,"1 wk ahead inc case",2023-10-07,"PL","quantile",0.4,1529,"forecast"
2023-10-02,"1 wk ahead inc case",2023-10-07,"PL","quantile",0.45,1580,"forecast"
2023-10-02,"1 wk ahead inc case",2023-10-07,"PL","quantile",0.5,1631,"forecast"
2023-10-02,"1 wk ahead inc case",2023-10-07,"PL","quantile",0.55,1672,"forecast"
2023-10-02,"1 wk ahead inc case",2023-10-07,"PL","quantile",0.6,1713,"forecast"
2023-10-02,"1 wk ahead inc case",2023-10-07,"PL","quantile",0.65,1756,"forecast"
2023-10-02,"1 wk ahead inc case",2023-10-07,"PL","quantile",0.7,1803,"forecast"
2023-10-02,"1 wk ahead inc case",2023-10-07,"PL","quantile",0.75,1854,"forecast"
2023-10-02,"1 wk ahead inc case",2023-10-07,"PL","quantile",0.8,1911,"forecast"
2023-10-02,"1 wk ahead inc case",2023-10-07,"PL","quantile",0.85,1979,"forecast"
2023-10-02,"1 wk ahead inc case",2023-10-07,"PL","quantile",0.9,2134,"forecast"
2023-10-02,"1 wk ahead inc case",2023-10-07,"PL","quantile",0.95,2291,"forecast"
2023-10-02,"1 wk ahead inc case",2023-10-07,"PL","quantile",0.975,2434,"forecast"
2023-10-02,"1 wk ahead inc case",2023-10-07,"PL","quantile",0.99,2606,"forecast"
2023-10-02,"2 wk ahead inc case",2023-10-14,"PL","point","NA",1692,"forecast"
2023-10-02,"2 wk ahead inc case",2023-10-14,"PL","quantile",0.01,408,"forecast"
2023-10-02,"2 wk ahead inc case",2023-10-14,"PL","quantile",0.025,523,"forecast"
2023-10-02,"2 wk ahead inc case",2023-10-14,"PL","quantile",0.05,642,"forecast"
2023-10-02,"2 wk ahead inc case",2023-10-14,"PL","quantile",0.1,806,"forecast"
2023-10-02,"2 wk ahead inc case",2023-10-14,"PL","quantile",0.15,936,"forecast"
2023-10-02,"2 wk ahead inc case",2023-10-14,"PL","quantile",0.2,1050,"forecast"
2023-10-02,"2 wk ahead inc case",2023-10-14,"PL","quantile",0.25,1158,"forecast"
2023-10-02,"2 wk ahead inc case",2023-10-14,"PL","quantile",0.3,1263,"forecast"
2023-10-02,"2 wk ahead inc case",2023-10-14,"PL","quantile",0.35,1366,"forecast"
2023-10-02,"2 wk ahead inc case",2023-10-14,"PL","quantile",0.4,1471,"forecast"
2023-10-02,"2 wk ahead inc case",2023-10-14,"PL","quantile",0.45,1579,"forecast"
2023-10-02,"2 wk ahead inc case",2023-10-14,"PL","quantile",0.5,1692,"forecast"
2023-10-02,"2 wk ahead inc case",2023-10-14,"PL","quantile",0.55,1774,"forecast"
2023-10-02,"2 wk ahead inc case",2023-10-14,"PL","quantile",0.6,1860,"forecast"
2023-10-02,"2 wk ahead inc case",2023-10-14,"PL","quantile",0.65,1952,"forecast"
2023-10-02,"2 wk ahead inc case",2023-10-14,"PL","quantile",0.7,2053,"forecast"
2023-10-02,"2 wk ahead inc case",2023-10-14,"PL","quantile",0.75,2167,"forecast"
2023-10-02,"2 wk ahead inc case",2023-10-14,"PL","quantile",0.8,2298,"forecast"
2023-10-02,"2 wk ahead inc case",2023-10-14,"PL","quantile",0.85,2459,"forecast"
2023-10-02,"2 wk ahead inc case",2023-10-14,"PL","quantile",0.9,2889,"forecast"
2023-10-02,"2 wk ahead inc case",2023-10-14,"PL","quantile",0.95,3327,"forecast"
2023-10-02,"2 wk ahead inc case",2023-10-14,"PL","quantile",0.975,3748,"forecast"
2023-10-02,"2 wk ahead inc case",2023-10-14,"PL","quantile",0.99,4289,"forecast"
2023-10-02,"3 wk ahead inc case",2023-10-21,"PL","point","NA",1520,"forecast"
2023-10-02,"3 wk ahead inc case",2023-10-21,"PL","quantile",0.01,107,"forecast"
2023-10-02,"3 wk ahead inc case",2023-10-21,"PL","quantile",0.025,175,"forecast"
2023-10-02,"3 wk ahead inc case",2023-10-21,"PL","quantile",0.05,259,"forecast"
2023-10-02,"3 wk ahead inc case",2023-10-21,"PL","quantile",0.1,397,"forecast"
2023-10-02,"3 wk ahead inc case",2023-10-21,"PL","quantile",0.15,523,"forecast"
2023-10-02,"3 wk ahead inc case",2023-10-21,"PL","quantile",0.2,646,"forecast"
2023-10-02,"3 wk ahead inc case",2023-10-21,"PL","quantile",0.25,771,"forecast"
2023-10-02,"3 wk ahead inc case",2023-10-21,"PL","quantile",0.3,901,"forecast"
2023-10-02,"3 wk ahead inc case",2023-10-21,"PL","quantile",0.35,1039,"forecast"
2023-10-02,"3 wk ahead inc case",2023-10-21,"PL","quantile",0.4,1186,"forecast"
2023-10-02,"3 wk ahead inc case",2023-10-21,"PL","quantile",0.45,1345,"forecast"
2023-10-02,"3 wk ahead inc case",2023-10-21,"PL","quantile",0.5,1520,"forecast"
2023-10-02,"3 wk ahead inc case",2023-10-21,"PL","quantile",0.55,1647,"forecast"
2023-10-02,"3 wk ahead inc case",2023-10-21,"PL","quantile",0.6,1785,"forecast"
2023-10-02,"3 wk ahead inc case",2023-10-21,"PL","quantile",0.65,1937,"forecast"
