forecast_date,target,target_end_date,location,type,quantile,value,scenario_id
2023-12-25,1 wk ahead inc case,2023-12-30,PL,point,NA,12167,forecast
2023-12-25,1 wk ahead inc case,2023-12-30,PL,quantile,0.01,7696,forecast
2023-12-25,1 wk ahead inc case,2023-12-30,PL,quantile,0.025,8321,forecast
2023-12-25,1 wk ahead inc case,2023-12-30,PL,quantile,0.05,8882,forecast
2023-12-25,1 wk ahead inc case,2023-12-30,PL,quantile,0.1,9555,forecast
2023-12-25,1 wk ahead inc case,2023-12-30,PL,quantile,0.15,10025,forecast
2023-12-25,1 wk ahead inc case,2023-12-30,PL,quantile,0.2,10409,forecast
2023-12-25,1 wk ahead inc case,2023-12-30,PL,quantile,0.25,10745,forecast
2023-12-25,1 wk ahead inc case,2023-12-30,PL,quantile,0.3,11052,forecast
2023-12-25,1 wk ahead inc case,2023-12-30,PL,quantile,0.35,11341,forecast
2023-12-25,1 wk ahead inc case,2023-12-30,PL,quantile,0.4,11620,forecast
2023-12-25,1 wk ahead inc case,2023-12-30,PL,quantile,0.45,11894,forecast
2023-12-25,1 wk ahead inc case,2023-12-30,PL,quantile,0.5,12167,forecast
2023-12-25,1 wk ahead inc case,2023-12-30,PL,quantile,0.55,12397,forecast
2023-12-25,1 wk ahead inc case,2023-12-30,PL,quantile,0.6,12632,forecast
2023-12-25,1 wk ahead inc case,2023-12-30,PL,quantile,0.65,12877,forecast
2023-12-25,1 wk ahead inc case,2023-12-30,PL,quantile,0.7,13137,forecast
2023-12-25,1 wk ahead inc case,2023-12-30,PL,quantile,0.75,13420,forecast
2023-12-25,1 wk ahead inc case,2023-12-30,PL,quantile,0.8,13737,forecast
2023-12-25,1 wk ahead inc case,2023-12-30,PL,quantile,0.85,14110,forecast
2023-12-25,1 wk ahead inc case,2023-12-30,PL,quantile,0.9,14584,forecast
2023-12-25,1 wk ahead inc case,2023-12-30,PL,quantile,0.95,15297,forecast
2023-12-25,1 wk ahead inc case,2023-12-30,PL,quantile,0.975,15926,forecast
2023-12-25,1 wk ahead inc case,2023-12-30,PL,quantile,0.99,16668,forecast
2023-12-25,2 wk ahead inc case,2024-01-06,PL,point,NA,9581,forecast
2023-12-25,2 wk ahead inc case,2024-01-06,PL,quantile,0.01,3992,forecast
2023-12-25,2 wk ahead inc case,2024-01-06,PL,quantile,0.025,4642,forecast
2023-12-25,2 wk ahead inc case,2024-01-06,PL,quantile,0.05,5263,forecast
2023-12-25,2 wk ahead inc case,2024-01-06,PL,quantile,0.1,6053,forecast
2023-12-25,2 wk ahead inc case,2024-01-06,PL,quantile,0.15,6635,forecast
2023-12-25,2 wk ahead inc case,2024-01-06,PL,quantile,0.2,7128,forecast
2023-12-25,2 wk ahead inc case,2024-01-06,PL,quantile,0.25,7572,forecast
2023-12-25,2 wk ahead inc case,2024-01-06,PL,quantile,0.3,7988,forecast
