"forecast_date","target","target_end_date","location","type","quantile","value","scenario_id"
2023-08-07,"1 wk ahead inc case",2023-08-12,"PL","point","NA",60,"forecast"
2023-08-07,"1 wk ahead inc case",2023-08-12,"PL","quantile",0.01,2,"forecast"
2023-08-07,"1 wk ahead inc case",2023-08-12,"PL","quantile",0.025,5,"forecast"
2023-08-07,"1 wk ahead inc case",2023-08-12,"PL","quantile",0.05,9,"forecast"
2023-08-07,"1 wk ahead inc case",2023-08-12,"PL","quantile",0.1,14,"forecast"
2023-08-07,"1 wk ahead inc case",2023-08-12,"PL","quantile",0.15,19,"forecast"
2023-08-07,"1 wk ahead inc case",2023-08-12,"PL","quantile",0.2,23,"forecast"
2023-08-07,"1 wk ahead inc case",2023-08-12,"PL","quantile",0.25,26,"forecast"
2023-08-07,"1 wk ahead inc case",2023-08-12,"PL","quantile",0.3,30,"forecast"
2023-08-07,"1 wk ahead inc case",2023-08-12,"PL","quantile",0.35,35,"forecast"
2023-08-07,"1 wk ahead inc case",2023-08-12,"PL","quantile",0.4,40,"forecast"
2023-08-07,"1 wk ahead inc case",2023-08-12,"PL","quantile",0.45,46,"forecast"
2023-08-07,"1 wk ahead inc case",2023-08-12,"PL","quantile",0.5,60,"forecast"
2023-08-07,"1 wk ahead inc case",2023-08-12,"PL","quantile",0.55,74,"forecast"
2023-08-07,"1 wk ahead inc case",2023-08-12,"PL","quantile",0.6,80,"forecast"
2023-08-07,"1 wk ahead inc case",2023-08-12,"PL","quantile",0.65,85,"forecast"
2023-08-07,"1 wk ahead inc case",2023-08-12,"PL","quantile",0.7,90,"forecast"
2023-08-07,"1 wk ahead inc case",2023-08-12,"PL","quantile",0.75,94,"forecast"
2023-08-07,"1 wk ahead inc case",2023-08-12,"PL","quantile",0.8,99,"forecast"
2023-08-07,"1 wk ahead inc case",2023-08-12,"PL","quantile",0.85,104,"forecast"
2023-08-07,"1 wk ahead inc case",2023-08-12,"PL","quantile",0.9,109,"forecast"
2023-08-07,"1 wk ahead inc case",2023-08-12,"PL","quantile",0.95,117,"forecast"
2023-08-07,"1 wk ahead inc case",2023-08-12,"PL","quantile",0.975,124,"forecast"
2023-08-07,"1 wk ahead inc case",2023-08-12,"PL","quantile",0.99,131,"forecast"
2023-08-07,"2 wk ahead inc case",2023-08-19,"PL","point","NA",45,"forecast"
2023-08-07,"2 wk ahead inc case",2023-08-19,"PL","quantile",0.01,1,"forecast"
