forecast_date,scenario_id,target,target_end_date,location,type,quantile,value
2021-04-26,forecast,1 wk ahead inc case,2021-05-01,ES,quantile,0.010,11348.08
2021-04-26,forecast,2 wk ahead inc case,2021-05-08,ES,quantile,0.010,5600.49
2021-04-26,forecast,3 wk ahead inc case,2021-05-15,ES,quantile,0.010,3004.45
2021-04-26,forecast,1 wk ahead inc case,2021-05-01,ES,quantile,0.025,14127.22
2021-04-26,forecast,2 wk ahead inc case,2021-05-08,ES,quantile,0.025,7772.73
2021-04-26,forecast,3 wk ahead inc case,2021-05-15,ES,quantile,0.025,4590.42
2021-04-26,forecast,1 wk ahead inc case,2021-05-01,ES,quantile,0.050,17188.15
2021-04-26,forecast,2 wk ahead inc case,2021-05-08,ES,quantile,0.050,10381.42
2021-04-26,forecast,3 wk ahead inc case,2021-05-15,ES,quantile,0.050,6658.87
2021-04-26,forecast,1 wk ahead inc case,2021-05-01,ES,quantile,0.100,21713.22
2021-04-26,forecast,2 wk ahead inc case,2021-05-08,ES,quantile,0.100,14628.47
2021-04-26,forecast,3 wk ahead inc case,2021-05-15,ES,quantile,0.100,10340.78
2021-04-26,forecast,1 wk ahead inc case,2021-05-01,ES,quantile,0.150,25532.43
2021-04-26,forecast,2 wk ahead inc case,2021-05-08,ES,quantile,0.150,18596.95
2021-04-26,forecast,3 wk ahead inc case,2021-05-15,ES,quantile,0.150,14027.66
2021-04-26,forecast,1 wk ahead inc case,2021-05-01,ES,quantile,0.200,29140.02
2021-04-26,forecast,2 wk ahead inc case,2021-05-08,ES,quantile,0.200,22627.36
2021-04-26,forecast,3 wk ahead inc case,2021-05-15,ES,quantile,0.200,17965.73
2021-04-26,forecast,1 wk ahead inc case,2021-05-01,ES,quantile,0.250,32712.03
2021-04-26,forecast,2 wk ahead inc case,2021-05-08,ES,quantile,0.250,26806.72
2021-04-26,forecast,3 wk ahead inc case,2021-05-15,ES,quantile,0.250,22368.34
2021-04-26,forecast,1 wk ahead inc case,2021-05-01,ES,quantile,0.300,36368.88
2021-04-26,forecast,2 wk ahead inc case,2021-05-08,ES,quantile,0.300,31273.48
2021-04-26,forecast,3 wk ahead inc case,2021-05-15,ES,quantile,0.300,27302.17
2021-04-26,forecast,1 wk ahead inc case,2021-05-01,ES,quantile,0.350,40198.45
2021-04-26,forecast,2 wk ahead inc case,2021-05-08,ES,quantile,0.350,36119.74
2021-04-26,forecast,3 wk ahead inc case,2021-05-15,ES,quantile,0.350,32890.44
2021-04-26,forecast,1 wk ahead inc case,2021-05-01,ES,quantile,0.400,44280.87
2021-04-26,forecast,2 wk ahead inc case,2021-05-08,ES,quantile,0.400,41476.86
2021-04-26,forecast,3 wk ahead inc case,2021-05-15,ES,quantile,0.400,39294.46
2021-04-26,forecast,1 wk ahead inc case,2021-05-01,ES,quantile,0.450,48710.17
2021-04-26,forecast,2 wk ahead inc case,2021-05-08,ES,quantile,0.450,47488.15
2021-04-26,forecast,3 wk ahead inc case,2021-05-15,ES,quantile,0.450,46754.50
2021-04-26,forecast,1 wk ahead inc case,2021-05-01,ES,quantile,0.500,53594.91
2021-04-26,forecast,2 wk ahead inc case,2021-05-08,ES,quantile,0.500,54344.06
2021-04-26,forecast,3 wk ahead inc case,2021-05-15,ES,quantile,0.500,55575.04
2021-04-26,forecast,1 wk ahead inc case,2021-05-01,ES,quantile,0.550,59074.87
2021-04-26,forecast,2 wk ahead inc case,2021-05-08,ES,quantile,0.550,62292.34
2021-04-26,forecast,3 wk ahead inc case,2021-05-15,ES,quantile,0.550,66185.14
2021-04-26,forecast,1 wk ahead inc case,2021-05-01,ES,quantile,0.600,65343.80
2021-04-26,forecast,2 wk ahead inc case,2021-05-08,ES,quantile,0.600,71689.54
2021-04-26,forecast,3 wk ahead inc case,2021-05-15,ES,quantile,0.600,79200.71
2021-04-26,forecast,1 wk ahead inc case,2021-05-01,ES,quantile,0.650,72680.13
2021-04-26,forecast,2 wk ahead inc case,2021-05-08,ES,quantile,0.650,83068.23
2021-04-26,forecast,3 wk ahead inc case,2021-05-15,ES,quantile,0.650,95579.25
2021-04-26,forecast,1 wk ahead inc case,2021-05-01,ES,quantile,0.700,81507.84
2021-04-26,forecast,2 wk ahead inc case,2021-05-08,ES,quantile,0.700,97261.14
2021-04-26,forecast,3 wk ahead inc case,2021-05-15,ES,quantile,0.700,116861.48
2021-04-26,forecast,1 wk ahead inc case,2021-05-01,ES,quantile,0.750,92518.53
2021-04-26,forecast,2 wk ahead inc case,2021-05-08,ES,quantile,0.750,115663.07
2021-04-26,forecast,3 wk ahead inc case,2021-05-15,ES,quantile,0.750,145708.45
2021-04-26,forecast,1 wk ahead inc case,2021-05-01,ES,quantile,0.800,106946.86
2021-04-26,forecast,2 wk ahead inc case,2021-05-08,ES,quantile,0.800,140836.05
2021-04-26,forecast,3 wk ahead inc case,2021-05-15,ES,quantile,0.800,187178.45
2021-04-26,forecast,1 wk ahead inc case,2021-05-01,ES,quantile,0.850,127299.53
2021-04-26,forecast,2 wk ahead inc case,2021-05-08,ES,quantile,0.850,178155.39
2021-04-26,forecast,3 wk ahead inc case,2021-05-15,ES,quantile,0.850,252319.83
2021-04-26,forecast,1 wk ahead inc case,2021-05-01,ES,quantile,0.900,159828.27
2021-04-26,forecast,2 wk ahead inc case,2021-05-08,ES,quantile,0.900,241587.69
2021-04-26,forecast,3 wk ahead inc case,2021-05-15,ES,quantile,0.900,371329.56
2021-04-26,forecast,1 wk ahead inc case,2021-05-01,ES,quantile,0.950,227911.94
2021-04-26,forecast,2 wk ahead inc case,2021-05-08,ES,quantile,0.950,386556.14
2021-04-26,forecast,3 wk ahead inc case,2021-05-15,ES,quantile,0.950,673191.37
2021-04-26,forecast,1 wk ahead inc case,2021-05-01,ES,quantile,0.975,315402.26
2021-04-26,forecast,2 wk ahead inc case,2021-05-08,ES,quantile,0.975,591733.79
2021-04-26,forecast,3 wk ahead inc case,2021-05-15,ES,quantile,0.975,1152116.01
2021-04-26,forecast,1 wk ahead inc case,2021-05-01,ES,quantile,0.990,469237.00
2021-04-26,forecast,2 wk ahead inc case,2021-05-08,ES,quantile,0.990,990928.48
2021-04-26,forecast,3 wk ahead inc case,2021-05-15,ES,quantile,0.990,2203642.81
2021-04-26,forecast,1 wk ahead inc case,2021-05-01,ES,point,,53594.91
2021-04-26,forecast,2 wk ahead inc case,2021-05-08,ES,point,,54344.06
2021-04-26,forecast,3 wk ahead inc case,2021-05-15,ES,point,,55575.04
2021-04-26,forecast,1 wk ahead inc death,2021-05-01,ES,quantile,0.010,171.99
2021-04-26,forecast,2 wk ahead inc death,2021-05-08,ES,quantile,0.010,125.61
2021-04-26,forecast,3 wk ahead inc death,2021-05-15,ES,quantile,0.010,93.51
2021-04-26,forecast,1 wk ahead inc death,2021-05-01,ES,quantile,0.025,211.37
2021-04-26,forecast,2 wk ahead inc death,2021-05-08,ES,quantile,0.025,161.82
2021-04-26,forecast,3 wk ahead inc death,2021-05-15,ES,quantile,0.025,126.41
2021-04-26,forecast,1 wk ahead inc death,2021-05-01,ES,quantile,0.050,252.81
2021-04-26,forecast,2 wk ahead inc death,2021-05-08,ES,quantile,0.050,201.68
2021-04-26,forecast,3 wk ahead inc death,2021-05-15,ES,quantile,0.050,163.84
2021-04-26,forecast,1 wk ahead inc death,2021-05-01,ES,quantile,0.100,311.91
2021-04-26,forecast,2 wk ahead inc death,2021-05-08,ES,quantile,0.100,260.13
2021-04-26,forecast,3 wk ahead inc death,2021-05-15,ES,quantile,0.100,220.88
2021-04-26,forecast,1 wk ahead inc death,2021-05-01,ES,quantile,0.150,364.71
2021-04-26,forecast,2 wk ahead inc death,2021-05-08,ES,quantile,0.150,311.11
2021-04-26,forecast,3 wk ahead inc death,2021-05-15,ES,quantile,0.150,270.50
2021-04-26,forecast,1 wk ahead inc death,2021-05-01,ES,quantile,0.200,415.00
