forecast_date,location,target,target_end_date,type,scenario_id,quantile,value
2021-09-06,AT,1 wk ahead inc death,2021-09-11,point,forecast,NA,32
2021-09-06,AT,2 wk ahead inc death,2021-09-18,point,forecast,NA,37
2021-09-06,AT,3 wk ahead inc death,2021-09-25,point,forecast,NA,40
2021-09-06,AT,4 wk ahead inc death,2021-10-02,point,forecast,NA,41
2021-09-06,BE,1 wk ahead inc death,2021-09-11,point,forecast,NA,40
2021-09-06,BE,2 wk ahead inc death,2021-09-18,point,forecast,NA,41
2021-09-06,BE,3 wk ahead inc death,2021-09-25,point,forecast,NA,44
2021-09-06,BE,4 wk ahead inc death,2021-10-02,point,forecast,NA,45
2021-09-06,BG,1 wk ahead inc death,2021-09-11,point,forecast,NA,400
2021-09-06,BG,2 wk ahead inc death,2021-09-18,point,forecast,NA,409
2021-09-06,BG,3 wk ahead inc death,2021-09-25,point,forecast,NA,406
2021-09-06,BG,4 wk ahead inc death,2021-10-02,point,forecast,NA,393
2021-09-06,CH,1 wk ahead inc death,2021-09-11,point,forecast,NA,50
2021-09-06,CH,2 wk ahead inc death,2021-09-18,point,forecast,NA,52
2021-09-06,CH,3 wk ahead inc death,2021-09-25,point,forecast,NA,54
2021-09-06,CH,4 wk ahead inc death,2021-10-02,point,forecast,NA,54
2021-09-06,CY,1 wk ahead inc death,2021-09-11,point,forecast,NA,14
2021-09-06,CY,2 wk ahead inc death,2021-09-18,point,forecast,NA,12
2021-09-06,CY,3 wk ahead inc death,2021-09-25,point,forecast,NA,10
2021-09-06,CY,4 wk ahead inc death,2021-10-02,point,forecast,NA,10
2021-09-06,CZ,1 wk ahead inc death,2021-09-11,point,forecast,NA,4
2021-09-06,CZ,2 wk ahead inc death,2021-09-18,point,forecast,NA,3
2021-09-06,CZ,3 wk ahead inc death,2021-09-25,point,forecast,NA,6
2021-09-06,CZ,4 wk ahead inc death,2021-10-02,point,forecast,NA,8
2021-09-06,DE,1 wk ahead inc death,2021-09-11,point,forecast,NA,452
2021-09-06,DE,2 wk ahead inc death,2021-09-18,point,forecast,NA,590
2021-09-06,DE,3 wk ahead inc death,2021-09-25,point,forecast,NA,767
2021-09-06,DE,4 wk ahead inc death,2021-10-02,point,forecast,NA,890
2021-09-06,DK,1 wk ahead inc death,2021-09-11,point,forecast,NA,13
2021-09-06,DK,2 wk ahead inc death,2021-09-18,point,forecast,NA,14
2021-09-06,DK,3 wk ahead inc death,2021-09-25,point,forecast,NA,14
2021-09-06,DK,4 wk ahead inc death,2021-10-02,point,forecast,NA,14
2021-09-06,EE,1 wk ahead inc death,2021-09-11,point,forecast,NA,10
2021-09-06,EE,2 wk ahead inc death,2021-09-18,point,forecast,NA,11
2021-09-06,EE,3 wk ahead inc death,2021-09-25,point,forecast,NA,11
2021-09-06,EE,4 wk ahead inc death,2021-10-02,point,forecast,NA,11
2021-09-06,ES,1 wk ahead inc death,2021-09-11,point,forecast,NA,764
2021-09-06,ES,2 wk ahead inc death,2021-09-18,point,forecast,NA,666
2021-09-06,ES,3 wk ahead inc death,2021-09-25,point,forecast,NA,574
2021-09-06,ES,4 wk ahead inc death,2021-10-02,point,forecast,NA,500
2021-09-06,FI,1 wk ahead inc death,2021-09-11,point,forecast,NA,10
2021-09-06,FI,2 wk ahead inc death,2021-09-18,point,forecast,NA,10
2021-09-06,FI,3 wk ahead inc death,2021-09-25,point,forecast,NA,10
2021-09-06,FI,4 wk ahead inc death,2021-10-02,point,forecast,NA,10
2021-09-06,FR,1 wk ahead inc death,2021-09-11,point,forecast,NA,699
2021-09-06,FR,2 wk ahead inc death,2021-09-18,point,forecast,NA,709
2021-09-06,FR,3 wk ahead inc death,2021-09-25,point,forecast,NA,725
2021-09-06,FR,4 wk ahead inc death,2021-10-02,point,forecast,NA,724
2021-09-06,GB,1 wk ahead inc death,2021-09-11,point,forecast,NA,863
2021-09-06,GB,2 wk ahead inc death,2021-09-18,point,forecast,NA,904
2021-09-06,GB,3 wk ahead inc death,2021-09-25,point,forecast,NA,917
2021-09-06,GB,4 wk ahead inc death,2021-10-02,point,forecast,NA,912
2021-09-06,GR,1 wk ahead inc death,2021-09-11,point,forecast,NA,364
2021-09-06,GR,2 wk ahead inc death,2021-09-18,point,forecast,NA,360
2021-09-06,GR,3 wk ahead inc death,2021-09-25,point,forecast,NA,339
2021-09-06,GR,4 wk ahead inc death,2021-10-02,point,forecast,NA,307
2021-09-06,HR,1 wk ahead inc death,2021-09-11,point,forecast,NA,46
2021-09-06,HR,2 wk ahead inc death,2021-09-18,point,forecast,NA,50
2021-09-06,HR,3 wk ahead inc death,2021-09-25,point,forecast,NA,51
2021-09-06,HR,4 wk ahead inc death,2021-10-02,point,forecast,NA,50
2021-09-06,HU,1 wk ahead inc death,2021-09-11,point,forecast,NA,4
2021-09-06,HU,2 wk ahead inc death,2021-09-18,point,forecast,NA,4
2021-09-06,HU,3 wk ahead inc death,2021-09-25,point,forecast,NA,4
2021-09-06,HU,4 wk ahead inc death,2021-10-02,point,forecast,NA,5
