forecast_date,location,target,target_end_date,type,scenario_id,quantile,value
2021-07-26,AT,1 wk ahead inc death,2021-07-31,point,forecast,NA,2
2021-07-26,AT,2 wk ahead inc death,2021-08-07,point,forecast,NA,2
2021-07-26,AT,3 wk ahead inc death,2021-08-14,point,forecast,NA,2
2021-07-26,AT,4 wk ahead inc death,2021-08-21,point,forecast,NA,2
2021-07-26,BE,1 wk ahead inc death,2021-07-31,point,forecast,NA,13
2021-07-26,BE,2 wk ahead inc death,2021-08-07,point,forecast,NA,14
2021-07-26,BE,3 wk ahead inc death,2021-08-14,point,forecast,NA,15
2021-07-26,BE,4 wk ahead inc death,2021-08-21,point,forecast,NA,15
2021-07-26,BG,1 wk ahead inc death,2021-07-31,point,forecast,NA,19
2021-07-26,BG,2 wk ahead inc death,2021-08-07,point,forecast,NA,16
2021-07-26,BG,3 wk ahead inc death,2021-08-14,point,forecast,NA,13
2021-07-26,BG,4 wk ahead inc death,2021-08-21,point,forecast,NA,12
2021-07-26,CH,1 wk ahead inc death,2021-07-31,point,forecast,NA,2
2021-07-26,CH,2 wk ahead inc death,2021-08-07,point,forecast,NA,2
2021-07-26,CH,3 wk ahead inc death,2021-08-14,point,forecast,NA,2
2021-07-26,CH,4 wk ahead inc death,2021-08-21,point,forecast,NA,2
2021-07-26,CY,1 wk ahead inc death,2021-07-31,point,forecast,NA,16
2021-07-26,CY,2 wk ahead inc death,2021-08-07,point,forecast,NA,17
2021-07-26,CY,3 wk ahead inc death,2021-08-14,point,forecast,NA,17
2021-07-26,CY,4 wk ahead inc death,2021-08-21,point,forecast,NA,16
2021-07-26,CZ,1 wk ahead inc death,2021-07-31,point,forecast,NA,26
2021-07-26,CZ,2 wk ahead inc death,2021-08-07,point,forecast,NA,30
2021-07-26,CZ,3 wk ahead inc death,2021-08-14,point,forecast,NA,31
2021-07-26,CZ,4 wk ahead inc death,2021-08-21,point,forecast,NA,30
2021-07-26,DE,1 wk ahead inc death,2021-07-31,point,forecast,NA,147
2021-07-26,DE,2 wk ahead inc death,2021-08-07,point,forecast,NA,140
2021-07-26,DE,3 wk ahead inc death,2021-08-14,point,forecast,NA,127
2021-07-26,DE,4 wk ahead inc death,2021-08-21,point,forecast,NA,115
2021-07-26,DK,1 wk ahead inc death,2021-07-31,point,forecast,NA,0
2021-07-26,DK,2 wk ahead inc death,2021-08-07,point,forecast,NA,0
2021-07-26,DK,3 wk ahead inc death,2021-08-14,point,forecast,NA,0
2021-07-26,DK,4 wk ahead inc death,2021-08-21,point,forecast,NA,0
2021-07-26,EE,1 wk ahead inc death,2021-07-31,point,forecast,NA,0
