forecast_date,location,target,target_end_date,type,scenario_id,quantile,value
2021-05-17,AT,1 wk ahead inc death,2021-05-22,point,forecast,NA,70
2021-05-17,AT,2 wk ahead inc death,2021-05-29,point,forecast,NA,52
2021-05-17,AT,3 wk ahead inc death,2021-06-05,point,forecast,NA,44
2021-05-17,AT,4 wk ahead inc death,2021-06-12,point,forecast,NA,40
2021-05-17,BE,1 wk ahead inc death,2021-05-22,point,forecast,NA,102
2021-05-17,BE,2 wk ahead inc death,2021-05-29,point,forecast,NA,61
2021-05-17,BE,3 wk ahead inc death,2021-06-05,point,forecast,NA,42
2021-05-17,BE,4 wk ahead inc death,2021-06-12,point,forecast,NA,16
2021-05-17,BG,1 wk ahead inc death,2021-05-22,point,forecast,NA,267
2021-05-17,BG,2 wk ahead inc death,2021-05-29,point,forecast,NA,203
2021-05-17,BG,3 wk ahead inc death,2021-06-05,point,forecast,NA,164
2021-05-17,BG,4 wk ahead inc death,2021-06-12,point,forecast,NA,138
2021-05-17,CH,1 wk ahead inc death,2021-05-22,point,forecast,NA,10
2021-05-17,CH,2 wk ahead inc death,2021-05-29,point,forecast,NA,0
2021-05-17,CH,3 wk ahead inc death,2021-06-05,point,forecast,NA,0
2021-05-17,CH,4 wk ahead inc death,2021-06-12,point,forecast,NA,0
2021-05-17,CY,1 wk ahead inc death,2021-05-22,point,forecast,NA,9
2021-05-17,CY,2 wk ahead inc death,2021-05-29,point,forecast,NA,5
2021-05-17,CY,3 wk ahead inc death,2021-06-05,point,forecast,NA,3
2021-05-17,CY,4 wk ahead inc death,2021-06-12,point,forecast,NA,1
2021-05-17,CZ,1 wk ahead inc death,2021-05-22,point,forecast,NA,161
2021-05-17,CZ,2 wk ahead inc death,2021-05-29,point,forecast,NA,113
2021-05-17,CZ,3 wk ahead inc death,2021-06-05,point,forecast,NA,79
2021-05-17,CZ,4 wk ahead inc death,2021-06-12,point,forecast,NA,54
2021-05-17,DE,1 wk ahead inc death,2021-05-22,point,forecast,NA,1040
2021-05-17,DE,2 wk ahead inc death,2021-05-29,point,forecast,NA,721
