forecast_date,location,target,target_end_date,type,scenario_id,quantile,value
2021-08-16,AT,1 wk ahead inc death,2021-08-21,point,forecast,NA,7
2021-08-16,AT,2 wk ahead inc death,2021-08-28,point,forecast,NA,7
2021-08-16,AT,3 wk ahead inc death,2021-09-04,point,forecast,NA,7
2021-08-16,AT,4 wk ahead inc death,2021-09-11,point,forecast,NA,7
2021-08-16,BE,1 wk ahead inc death,2021-08-21,point,forecast,NA,25
2021-08-16,BE,2 wk ahead inc death,2021-08-28,point,forecast,NA,27
2021-08-16,BE,3 wk ahead inc death,2021-09-04,point,forecast,NA,27
2021-08-16,BE,4 wk ahead inc death,2021-09-11,point,forecast,NA,26
2021-08-16,BG,1 wk ahead inc death,2021-08-21,point,forecast,NA,91
2021-08-16,BG,2 wk ahead inc death,2021-08-28,point,forecast,NA,93
2021-08-16,BG,3 wk ahead inc death,2021-09-04,point,forecast,NA,92
2021-08-16,BG,4 wk ahead inc death,2021-09-11,point,forecast,NA,88
2021-08-16,CH,1 wk ahead inc death,2021-08-21,point,forecast,NA,18
2021-08-16,CH,2 wk ahead inc death,2021-08-28,point,forecast,NA,19
2021-08-16,CH,3 wk ahead inc death,2021-09-04,point,forecast,NA,19
2021-08-16,CH,4 wk ahead inc death,2021-09-11,point,forecast,NA,18
2021-08-16,CY,1 wk ahead inc death,2021-08-21,point,forecast,NA,15
2021-08-16,CY,2 wk ahead inc death,2021-08-28,point,forecast,NA,13
2021-08-16,CY,3 wk ahead inc death,2021-09-04,point,forecast,NA,12
2021-08-16,CY,4 wk ahead inc death,2021-09-11,point,forecast,NA,11
2021-08-16,CZ,1 wk ahead inc death,2021-08-21,point,forecast,NA,8
2021-08-16,CZ,2 wk ahead inc death,2021-08-28,point,forecast,NA,8
2021-08-16,CZ,3 wk ahead inc death,2021-09-04,point,forecast,NA,8
2021-08-16,CZ,4 wk ahead inc death,2021-09-11,point,forecast,NA,8
2021-08-16,DE,1 wk ahead inc death,2021-08-21,point,forecast,NA,117
2021-08-16,DE,2 wk ahead inc death,2021-08-28,point,forecast,NA,163
2021-08-16,DE,3 wk ahead inc death,2021-09-04,point,forecast,NA,193
2021-08-16,DE,4 wk ahead inc death,2021-09-11,point,forecast,NA,210
2021-08-16,DK,1 wk ahead inc death,2021-08-21,point,forecast,NA,10
2021-08-16,DK,2 wk ahead inc death,2021-08-28,point,forecast,NA,11
2021-08-16,DK,3 wk ahead inc death,2021-09-04,point,forecast,NA,10
2021-08-16,DK,4 wk ahead inc death,2021-09-11,point,forecast,NA,10
2021-08-16,EE,1 wk ahead inc death,2021-08-21,point,forecast,NA,2
2021-08-16,EE,2 wk ahead inc death,2021-08-28,point,forecast,NA,2
2021-08-16,EE,3 wk ahead inc death,2021-09-04,point,forecast,NA,2
2021-08-16,EE,4 wk ahead inc death,2021-09-11,point,forecast,NA,2
2021-08-16,ES,1 wk ahead inc death,2021-08-21,point,forecast,NA,470
2021-08-16,ES,2 wk ahead inc death,2021-08-28,point,forecast,NA,481
2021-08-16,ES,3 wk ahead inc death,2021-09-04,point,forecast,NA,474
2021-08-16,ES,4 wk ahead inc death,2021-09-11,point,forecast,NA,461
2021-08-16,FI,1 wk ahead inc death,2021-08-21,point,forecast,NA,28
2021-08-16,FI,2 wk ahead inc death,2021-08-28,point,forecast,NA,38
2021-08-16,FI,3 wk ahead inc death,2021-09-04,point,forecast,NA,45
2021-08-16,FI,4 wk ahead inc death,2021-09-11,point,forecast,NA,50
2021-08-16,FR,1 wk ahead inc death,2021-08-21,point,forecast,NA,471
2021-08-16,FR,2 wk ahead inc death,2021-08-28,point,forecast,NA,503
2021-08-16,FR,3 wk ahead inc death,2021-09-04,point,forecast,NA,503
2021-08-16,FR,4 wk ahead inc death,2021-09-11,point,forecast,NA,494
2021-08-16,GB,1 wk ahead inc death,2021-08-21,point,forecast,NA,659
2021-08-16,GB,2 wk ahead inc death,2021-08-28,point,forecast,NA,662
2021-08-16,GB,3 wk ahead inc death,2021-09-04,point,forecast,NA,656
2021-08-16,GB,4 wk ahead inc death,2021-09-11,point,forecast,NA,646
2021-08-16,GR,1 wk ahead inc death,2021-08-21,point,forecast,NA,178
2021-08-16,GR,2 wk ahead inc death,2021-08-28,point,forecast,NA,200
2021-08-16,GR,3 wk ahead inc death,2021-09-04,point,forecast,NA,210
2021-08-16,GR,4 wk ahead inc death,2021-09-11,point,forecast,NA,215
2021-08-16,HR,1 wk ahead inc death,2021-08-21,point,forecast,NA,12
2021-08-16,HR,2 wk ahead inc death,2021-08-28,point,forecast,NA,13
2021-08-16,HR,3 wk ahead inc death,2021-09-04,point,forecast,NA,13
2021-08-16,HR,4 wk ahead inc death,2021-09-11,point,forecast,NA,13
2021-08-16,HU,1 wk ahead inc death,2021-08-21,point,forecast,NA,3
2021-08-16,HU,2 wk ahead inc death,2021-08-28,point,forecast,NA,3
2021-08-16,HU,3 wk ahead inc death,2021-09-04,point,forecast,NA,3
2021-08-16,HU,4 wk ahead inc death,2021-09-11,point,forecast,NA,3
2021-08-16,IE,1 wk ahead inc death,2021-08-21,point,forecast,NA,20
2021-08-16,IE,2 wk ahead inc death,2021-08-28,point,forecast,NA,21
2021-08-16,IE,3 wk ahead inc death,2021-09-04,point,forecast,NA,21
2021-08-16,IE,4 wk ahead inc death,2021-09-11,point,forecast,NA,21
2021-08-16,IS,1 wk ahead inc death,2021-08-21,point,forecast,NA,1
2021-08-16,IS,2 wk ahead inc death,2021-08-28,point,forecast,NA,2
2021-08-16,IS,3 wk ahead inc death,2021-09-04,point,forecast,NA,2
2021-08-16,IS,4 wk ahead inc death,2021-09-11,point,forecast,NA,3
2021-08-16,IT,1 wk ahead inc death,2021-08-21,point,forecast,NA,252
2021-08-16,IT,2 wk ahead inc death,2021-08-28,point,forecast,NA,266
2021-08-16,IT,3 wk ahead inc death,2021-09-04,point,forecast,NA,263
2021-08-16,IT,4 wk ahead inc death,2021-09-11,point,forecast,NA,256
2021-08-16,LI,1 wk ahead inc death,2021-08-21,point,forecast,NA,0
2021-08-16,LI,2 wk ahead inc death,2021-08-28,point,forecast,NA,0
2021-08-16,LI,3 wk ahead inc death,2021-09-04,point,forecast,NA,0
2021-08-16,LI,4 wk ahead inc death,2021-09-11,point,forecast,NA,1
2021-08-16,LT,1 wk ahead inc death,2021-08-21,point,forecast,NA,28
2021-08-16,LT,2 wk ahead inc death,2021-08-28,point,forecast,NA,30
2021-08-16,LT,3 wk ahead inc death,2021-09-04,point,forecast,NA,30
2021-08-16,LT,4 wk ahead inc death,2021-09-11,point,forecast,NA,29
2021-08-16,LU,1 wk ahead inc death,2021-08-21,point,forecast,NA,4
2021-08-16,LU,2 wk ahead inc death,2021-08-28,point,forecast,NA,4
2021-08-16,LU,3 wk ahead inc death,2021-09-04,point,forecast,NA,4
2021-08-16,LU,4 wk ahead inc death,2021-09-11,point,forecast,NA,4
2021-08-16,LV,1 wk ahead inc death,2021-08-21,point,forecast,NA,1
2021-08-16,LV,2 wk ahead inc death,2021-08-28,point,forecast,NA,1
2021-08-16,LV,3 wk ahead inc death,2021-09-04,point,forecast,NA,1
2021-08-16,LV,4 wk ahead inc death,2021-09-11,point,forecast,NA,1
2021-08-16,MT,1 wk ahead inc death,2021-08-21,point,forecast,NA,4
2021-08-16,MT,2 wk ahead inc death,2021-08-28,point,forecast,NA,4
2021-08-16,MT,3 wk ahead inc death,2021-09-04,point,forecast,NA,3
2021-08-16,MT,4 wk ahead inc death,2021-09-11,point,forecast,NA,3
2021-08-16,NL,1 wk ahead inc death,2021-08-21,point,forecast,NA,50
2021-08-16,NL,2 wk ahead inc death,2021-08-28,point,forecast,NA,50
2021-08-16,NL,3 wk ahead inc death,2021-09-04,point,forecast,NA,51
2021-08-16,NL,4 wk ahead inc death,2021-09-11,point,forecast,NA,51
2021-08-16,NO,1 wk ahead inc death,2021-08-21,point,forecast,NA,5
2021-08-16,NO,2 wk ahead inc death,2021-08-28,point,forecast,NA,6
2021-08-16,NO,3 wk ahead inc death,2021-09-04,point,forecast,NA,5
2021-08-16,NO,4 wk ahead inc death,2021-09-11,point,forecast,NA,5
2021-08-16,PL,1 wk ahead inc death,2021-08-21,point,forecast,NA,17
2021-08-16,PL,2 wk ahead inc death,2021-08-28,point,forecast,NA,17
2021-08-16,PL,3 wk ahead inc death,2021-09-04,point,forecast,NA,17
2021-08-16,PL,4 wk ahead inc death,2021-09-11,point,forecast,NA,17
2021-08-16,PT,1 wk ahead inc death,2021-08-21,point,forecast,NA,82
2021-08-16,PT,2 wk ahead inc death,2021-08-28,point,forecast,NA,78
2021-08-16,PT,3 wk ahead inc death,2021-09-04,point,forecast,NA,78
2021-08-16,PT,4 wk ahead inc death,2021-09-11,point,forecast,NA,78
2021-08-16,RO,1 wk ahead inc death,2021-08-21,point,forecast,NA,31
2021-08-16,RO,2 wk ahead inc death,2021-08-28,point,forecast,NA,31
2021-08-16,RO,3 wk ahead inc death,2021-09-04,point,forecast,NA,31
2021-08-16,RO,4 wk ahead inc death,2021-09-11,point,forecast,NA,31
2021-08-16,SE,1 wk ahead inc death,2021-08-21,point,forecast,NA,5
2021-08-16,SE,2 wk ahead inc death,2021-08-28,point,forecast,NA,7
