forecast_date,location,target,target_end_date,type,scenario_id,quantile,value
2021-10-04,AT,1 wk ahead inc death,2021-10-09,point,forecast,NA,58
2021-10-04,AT,2 wk ahead inc death,2021-10-16,point,forecast,NA,54
2021-10-04,AT,3 wk ahead inc death,2021-10-23,point,forecast,NA,48
2021-10-04,AT,4 wk ahead inc death,2021-10-30,point,forecast,NA,45
2021-10-04,BE,1 wk ahead inc death,2021-10-09,point,forecast,NA,55
2021-10-04,BE,2 wk ahead inc death,2021-10-16,point,forecast,NA,55
2021-10-04,BE,3 wk ahead inc death,2021-10-23,point,forecast,NA,53
2021-10-04,BE,4 wk ahead inc death,2021-10-30,point,forecast,NA,50
2021-10-04,BG,1 wk ahead inc death,2021-10-09,point,forecast,NA,490
2021-10-04,BG,2 wk ahead inc death,2021-10-16,point,forecast,NA,466
2021-10-04,BG,3 wk ahead inc death,2021-10-23,point,forecast,NA,432
2021-10-04,BG,4 wk ahead inc death,2021-10-30,point,forecast,NA,392
2021-10-04,CH,1 wk ahead inc death,2021-10-09,point,forecast,NA,41
2021-10-04,CH,2 wk ahead inc death,2021-10-16,point,forecast,NA,35
2021-10-04,CH,3 wk ahead inc death,2021-10-23,point,forecast,NA,31
2021-10-04,CH,4 wk ahead inc death,2021-10-30,point,forecast,NA,29
2021-10-04,CY,1 wk ahead inc death,2021-10-09,point,forecast,NA,0
2021-10-04,CY,2 wk ahead inc death,2021-10-16,point,forecast,NA,0
2021-10-04,CY,3 wk ahead inc death,2021-10-23,point,forecast,NA,0
2021-10-04,CY,4 wk ahead inc death,2021-10-30,point,forecast,NA,0
2021-10-04,CZ,1 wk ahead inc death,2021-10-09,point,forecast,NA,32
2021-10-04,CZ,2 wk ahead inc death,2021-10-16,point,forecast,NA,35
2021-10-04,CZ,3 wk ahead inc death,2021-10-23,point,forecast,NA,37
2021-10-04,CZ,4 wk ahead inc death,2021-10-30,point,forecast,NA,38
2021-10-04,DE,1 wk ahead inc death,2021-10-09,point,forecast,NA,420
2021-10-04,DE,2 wk ahead inc death,2021-10-16,point,forecast,NA,443
2021-10-04,DE,3 wk ahead inc death,2021-10-23,point,forecast,NA,466
2021-10-04,DE,4 wk ahead inc death,2021-10-30,point,forecast,NA,465
2021-10-04,DK,1 wk ahead inc death,2021-10-09,point,forecast,NA,20
2021-10-04,DK,2 wk ahead inc death,2021-10-16,point,forecast,NA,20
2021-10-04,DK,3 wk ahead inc death,2021-10-23,point,forecast,NA,19
2021-10-04,DK,4 wk ahead inc death,2021-10-30,point,forecast,NA,18
2021-10-04,EE,1 wk ahead inc death,2021-10-09,point,forecast,NA,19
2021-10-04,EE,2 wk ahead inc death,2021-10-16,point,forecast,NA,19
2021-10-04,EE,3 wk ahead inc death,2021-10-23,point,forecast,NA,18
2021-10-04,EE,4 wk ahead inc death,2021-10-30,point,forecast,NA,17
2021-10-04,ES,1 wk ahead inc death,2021-10-09,point,forecast,NA,175
2021-10-04,ES,2 wk ahead inc death,2021-10-16,point,forecast,NA,136
2021-10-04,ES,3 wk ahead inc death,2021-10-23,point,forecast,NA,124
2021-10-04,ES,4 wk ahead inc death,2021-10-30,point,forecast,NA,111
2021-10-04,FI,1 wk ahead inc death,2021-10-09,point,forecast,NA,16
2021-10-04,FI,2 wk ahead inc death,2021-10-16,point,forecast,NA,16
2021-10-04,FI,3 wk ahead inc death,2021-10-23,point,forecast,NA,16
2021-10-04,FI,4 wk ahead inc death,2021-10-30,point,forecast,NA,17
2021-10-04,FR,1 wk ahead inc death,2021-10-09,point,forecast,NA,283
2021-10-04,FR,2 wk ahead inc death,2021-10-16,point,forecast,NA,259
2021-10-04,FR,3 wk ahead inc death,2021-10-23,point,forecast,NA,251
2021-10-04,FR,4 wk ahead inc death,2021-10-30,point,forecast,NA,235
2021-10-04,GB,1 wk ahead inc death,2021-10-09,point,forecast,NA,814
2021-10-04,GB,2 wk ahead inc death,2021-10-16,point,forecast,NA,779
2021-10-04,GB,3 wk ahead inc death,2021-10-23,point,forecast,NA,761
2021-10-04,GB,4 wk ahead inc death,2021-10-30,point,forecast,NA,749
2021-10-04,GR,1 wk ahead inc death,2021-10-09,point,forecast,NA,210
2021-10-04,GR,2 wk ahead inc death,2021-10-16,point,forecast,NA,201
2021-10-04,GR,3 wk ahead inc death,2021-10-23,point,forecast,NA,189
2021-10-04,GR,4 wk ahead inc death,2021-10-30,point,forecast,NA,174
2021-10-04,HR,1 wk ahead inc death,2021-10-09,point,forecast,NA,83
2021-10-04,HR,2 wk ahead inc death,2021-10-16,point,forecast,NA,82
2021-10-04,HR,3 wk ahead inc death,2021-10-23,point,forecast,NA,77
2021-10-04,HR,4 wk ahead inc death,2021-10-30,point,forecast,NA,72
2021-10-04,HU,1 wk ahead inc death,2021-10-09,point,forecast,NA,43
2021-10-04,HU,2 wk ahead inc death,2021-10-16,point,forecast,NA,44
2021-10-04,HU,3 wk ahead inc death,2021-10-23,point,forecast,NA,44
2021-10-04,HU,4 wk ahead inc death,2021-10-30,point,forecast,NA,41
2021-10-04,IE,1 wk ahead inc death,2021-10-09,point,forecast,NA,40
2021-10-04,IE,2 wk ahead inc death,2021-10-16,point,forecast,NA,42
2021-10-04,IE,3 wk ahead inc death,2021-10-23,point,forecast,NA,41
2021-10-04,IE,4 wk ahead inc death,2021-10-30,point,forecast,NA,41
2021-10-04,IS,1 wk ahead inc death,2021-10-09,point,forecast,NA,0
2021-10-04,IS,2 wk ahead inc death,2021-10-16,point,forecast,NA,0
2021-10-04,IS,3 wk ahead inc death,2021-10-23,point,forecast,NA,0
2021-10-04,IS,4 wk ahead inc death,2021-10-30,point,forecast,NA,0
2021-10-04,IT,1 wk ahead inc death,2021-10-09,point,forecast,NA,286
2021-10-04,IT,2 wk ahead inc death,2021-10-16,point,forecast,NA,252
2021-10-04,IT,3 wk ahead inc death,2021-10-23,point,forecast,NA,222
2021-10-04,IT,4 wk ahead inc death,2021-10-30,point,forecast,NA,204
2021-10-04,LI,1 wk ahead inc death,2021-10-09,point,forecast,NA,0
2021-10-04,LI,2 wk ahead inc death,2021-10-16,point,forecast,NA,0
2021-10-04,LI,3 wk ahead inc death,2021-10-23,point,forecast,NA,0
2021-10-04,LI,4 wk ahead inc death,2021-10-30,point,forecast,NA,0
2021-10-04,LT,1 wk ahead inc death,2021-10-09,point,forecast,NA,157
2021-10-04,LT,2 wk ahead inc death,2021-10-16,point,forecast,NA,156
2021-10-04,LT,3 wk ahead inc death,2021-10-23,point,forecast,NA,153
2021-10-04,LT,4 wk ahead inc death,2021-10-30,point,forecast,NA,143
2021-10-04,LU,1 wk ahead inc death,2021-10-09,point,forecast,NA,0
2021-10-04,LU,2 wk ahead inc death,2021-10-16,point,forecast,NA,0
2021-10-04,LU,3 wk ahead inc death,2021-10-23,point,forecast,NA,0
2021-10-04,LU,4 wk ahead inc death,2021-10-30,point,forecast,NA,0
2021-10-04,LV,1 wk ahead inc death,2021-10-09,point,forecast,NA,58
2021-10-04,LV,2 wk ahead inc death,2021-10-16,point,forecast,NA,60
2021-10-04,LV,3 wk ahead inc death,2021-10-23,point,forecast,NA,62
