forecast_date,location,target,target_end_date,type,scenario_id,quantile,value
2021-06-07,AT,1 wk ahead inc death,2021-06-12,point,forecast,NA,27
2021-06-07,AT,2 wk ahead inc death,2021-06-19,point,forecast,NA,17
2021-06-07,AT,3 wk ahead inc death,2021-06-26,point,forecast,NA,13
2021-06-07,AT,4 wk ahead inc death,2021-07-03,point,forecast,NA,12
2021-06-07,BE,1 wk ahead inc death,2021-06-12,point,forecast,NA,67
2021-06-07,BE,2 wk ahead inc death,2021-06-19,point,forecast,NA,50
2021-06-07,BE,3 wk ahead inc death,2021-06-26,point,forecast,NA,46
2021-06-07,BE,4 wk ahead inc death,2021-07-03,point,forecast,NA,51
2021-06-07,BG,1 wk ahead inc death,2021-06-12,point,forecast,NA,124
2021-06-07,BG,2 wk ahead inc death,2021-06-19,point,forecast,NA,100
2021-06-07,BG,3 wk ahead inc death,2021-06-26,point,forecast,NA,82
2021-06-07,BG,4 wk ahead inc death,2021-07-03,point,forecast,NA,68
2021-06-07,CH,1 wk ahead inc death,2021-06-12,point,forecast,NA,17
2021-06-07,CH,2 wk ahead inc death,2021-06-19,point,forecast,NA,9
2021-06-07,CH,3 wk ahead inc death,2021-06-26,point,forecast,NA,2
2021-06-07,CH,4 wk ahead inc death,2021-07-03,point,forecast,NA,0
2021-06-07,CY,1 wk ahead inc death,2021-06-12,point,forecast,NA,2
2021-06-07,CY,2 wk ahead inc death,2021-06-19,point,forecast,NA,1
2021-06-07,CY,3 wk ahead inc death,2021-06-26,point,forecast,NA,0
2021-06-07,CY,4 wk ahead inc death,2021-07-03,point,forecast,NA,0
2021-06-07,CZ,1 wk ahead inc death,2021-06-12,point,forecast,NA,26
2021-06-07,CZ,2 wk ahead inc death,2021-06-19,point,forecast,NA,11
2021-06-07,CZ,3 wk ahead inc death,2021-06-26,point,forecast,NA,4
2021-06-07,CZ,4 wk ahead inc death,2021-07-03,point,forecast,NA,1
2021-06-07,DE,1 wk ahead inc death,2021-06-12,point,forecast,NA,551
2021-06-07,DE,2 wk ahead inc death,2021-06-19,point,forecast,NA,311
2021-06-07,DE,3 wk ahead inc death,2021-06-26,point,forecast,NA,86
