forecast_date,location,target,target_end_date,type,scenario_id,quantile,value
2021-05-03,AT,1 wk ahead inc death,2021-05-08,point,forecast,NA,156
2021-05-03,AT,2 wk ahead inc death,2021-05-15,point,forecast,NA,143
2021-05-03,AT,3 wk ahead inc death,2021-05-22,point,forecast,NA,129
2021-05-03,AT,4 wk ahead inc death,2021-05-29,point,forecast,NA,112
2021-05-03,BE,1 wk ahead inc death,2021-05-08,point,forecast,NA,240
2021-05-03,BE,2 wk ahead inc death,2021-05-15,point,forecast,NA,223
2021-05-03,BE,3 wk ahead inc death,2021-05-22,point,forecast,NA,195
2021-05-03,BE,4 wk ahead inc death,2021-05-29,point,forecast,NA,172
2021-05-03,BG,1 wk ahead inc death,2021-05-08,point,forecast,NA,517
2021-05-03,BG,2 wk ahead inc death,2021-05-15,point,forecast,NA,455
2021-05-03,BG,3 wk ahead inc death,2021-05-22,point,forecast,NA,405
2021-05-03,BG,4 wk ahead inc death,2021-05-29,point,forecast,NA,373
2021-05-03,CH,1 wk ahead inc death,2021-05-08,point,forecast,NA,61
2021-05-03,CH,2 wk ahead inc death,2021-05-15,point,forecast,NA,60
2021-05-03,CH,3 wk ahead inc death,2021-05-22,point,forecast,NA,51
2021-05-03,CH,4 wk ahead inc death,2021-05-29,point,forecast,NA,47
2021-05-03,CY,1 wk ahead inc death,2021-05-08,point,forecast,NA,16
2021-05-03,CY,2 wk ahead inc death,2021-05-15,point,forecast,NA,15
2021-05-03,CY,3 wk ahead inc death,2021-05-22,point,forecast,NA,15
2021-05-03,CY,4 wk ahead inc death,2021-05-29,point,forecast,NA,13
2021-05-03,CZ,1 wk ahead inc death,2021-05-08,point,forecast,NA,340
2021-05-03,CZ,2 wk ahead inc death,2021-05-15,point,forecast,NA,297
2021-05-03,CZ,3 wk ahead inc death,2021-05-22,point,forecast,NA,254
2021-05-03,CZ,4 wk ahead inc death,2021-05-29,point,forecast,NA,227
2021-05-03,DE,1 wk ahead inc death,2021-05-08,point,forecast,NA,1540
2021-05-03,DE,2 wk ahead inc death,2021-05-15,point,forecast,NA,1505
2021-05-03,DE,3 wk ahead inc death,2021-05-22,point,forecast,NA,1227
2021-05-03,DE,4 wk ahead inc death,2021-05-29,point,forecast,NA,1085
2021-05-03,DK,1 wk ahead inc death,2021-05-08,point,forecast,NA,18
2021-05-03,DK,2 wk ahead inc death,2021-05-15,point,forecast,NA,18
2021-05-03,DK,3 wk ahead inc death,2021-05-22,point,forecast,NA,17
2021-05-03,DK,4 wk ahead inc death,2021-05-29,point,forecast,NA,15
2021-05-03,EE,1 wk ahead inc death,2021-05-08,point,forecast,NA,26
2021-05-03,EE,2 wk ahead inc death,2021-05-15,point,forecast,NA,24
2021-05-03,EE,3 wk ahead inc death,2021-05-22,point,forecast,NA,22
2021-05-03,EE,4 wk ahead inc death,2021-05-29,point,forecast,NA,21
2021-05-03,ES,1 wk ahead inc death,2021-05-08,point,forecast,NA,546
2021-05-03,ES,2 wk ahead inc death,2021-05-15,point,forecast,NA,514
2021-05-03,ES,3 wk ahead inc death,2021-05-22,point,forecast,NA,434
2021-05-03,ES,4 wk ahead inc death,2021-05-29,point,forecast,NA,383
2021-05-03,FI,1 wk ahead inc death,2021-05-08,point,forecast,NA,10
2021-05-03,FI,2 wk ahead inc death,2021-05-15,point,forecast,NA,11
2021-05-03,FI,3 wk ahead inc death,2021-05-22,point,forecast,NA,12
2021-05-03,FI,4 wk ahead inc death,2021-05-29,point,forecast,NA,13
2021-05-03,FR,1 wk ahead inc death,2021-05-08,point,forecast,NA,1714
2021-05-03,FR,2 wk ahead inc death,2021-05-15,point,forecast,NA,1603
2021-05-03,FR,3 wk ahead inc death,2021-05-22,point,forecast,NA,1309
2021-05-03,FR,4 wk ahead inc death,2021-05-29,point,forecast,NA,1121
2021-05-03,GB,1 wk ahead inc death,2021-05-08,point,forecast,NA,61
2021-05-03,GB,2 wk ahead inc death,2021-05-15,point,forecast,NA,59
2021-05-03,GB,3 wk ahead inc death,2021-05-22,point,forecast,NA,10
2021-05-03,GB,4 wk ahead inc death,2021-05-29,point,forecast,NA,0
2021-05-03,GR,1 wk ahead inc death,2021-05-08,point,forecast,NA,434
2021-05-03,GR,2 wk ahead inc death,2021-05-15,point,forecast,NA,382
2021-05-03,GR,3 wk ahead inc death,2021-05-22,point,forecast,NA,336
2021-05-03,GR,4 wk ahead inc death,2021-05-29,point,forecast,NA,291
2021-05-03,HR,1 wk ahead inc death,2021-05-08,point,forecast,NA,296
2021-05-03,HR,2 wk ahead inc death,2021-05-15,point,forecast,NA,271
2021-05-03,HR,3 wk ahead inc death,2021-05-22,point,forecast,NA,239
2021-05-03,HR,4 wk ahead inc death,2021-05-29,point,forecast,NA,208
2021-05-03,HU,1 wk ahead inc death,2021-05-08,point,forecast,NA,1057
2021-05-03,HU,2 wk ahead inc death,2021-05-15,point,forecast,NA,913
2021-05-03,HU,3 wk ahead inc death,2021-05-22,point,forecast,NA,759
2021-05-03,HU,4 wk ahead inc death,2021-05-29,point,forecast,NA,654
2021-05-03,IE,1 wk ahead inc death,2021-05-08,point,forecast,NA,30
2021-05-03,IE,2 wk ahead inc death,2021-05-15,point,forecast,NA,30
2021-05-03,IE,3 wk ahead inc death,2021-05-22,point,forecast,NA,28
2021-05-03,IE,4 wk ahead inc death,2021-05-29,point,forecast,NA,26
2021-05-03,IS,1 wk ahead inc death,2021-05-08,point,forecast,NA,0
2021-05-03,IS,2 wk ahead inc death,2021-05-15,point,forecast,NA,0
2021-05-03,IS,3 wk ahead inc death,2021-05-22,point,forecast,NA,0
2021-05-03,IS,4 wk ahead inc death,2021-05-29,point,forecast,NA,0
2021-05-03,IT,1 wk ahead inc death,2021-05-08,point,forecast,NA,1761
2021-05-03,IT,2 wk ahead inc death,2021-05-15,point,forecast,NA,1588
