forecast_date,location,target,target_end_date,type,scenario_id,quantile,value
2021-05-10,AT,1 wk ahead inc death,2021-05-15,point,forecast,NA,104
2021-05-10,AT,2 wk ahead inc death,2021-05-22,point,forecast,NA,85
2021-05-10,AT,3 wk ahead inc death,2021-05-29,point,forecast,NA,67
2021-05-10,AT,4 wk ahead inc death,2021-06-05,point,forecast,NA,55
2021-05-10,BE,1 wk ahead inc death,2021-05-15,point,forecast,NA,219
2021-05-10,BE,2 wk ahead inc death,2021-05-22,point,forecast,NA,181
2021-05-10,BE,3 wk ahead inc death,2021-05-29,point,forecast,NA,151
2021-05-10,BE,4 wk ahead inc death,2021-06-05,point,forecast,NA,124
2021-05-10,BG,1 wk ahead inc death,2021-05-15,point,forecast,NA,406
2021-05-10,BG,2 wk ahead inc death,2021-05-22,point,forecast,NA,360
2021-05-10,BG,3 wk ahead inc death,2021-05-29,point,forecast,NA,324
2021-05-10,BG,4 wk ahead inc death,2021-06-05,point,forecast,NA,302
2021-05-10,CH,1 wk ahead inc death,2021-05-15,point,forecast,NA,62
2021-05-10,CH,2 wk ahead inc death,2021-05-22,point,forecast,NA,48
2021-05-10,CH,3 wk ahead inc death,2021-05-29,point,forecast,NA,38
2021-05-10,CH,4 wk ahead inc death,2021-06-05,point,forecast,NA,28
2021-05-10,CY,1 wk ahead inc death,2021-05-15,point,forecast,NA,19
2021-05-10,CY,2 wk ahead inc death,2021-05-22,point,forecast,NA,18
2021-05-10,CY,3 wk ahead inc death,2021-05-29,point,forecast,NA,16
2021-05-10,CY,4 wk ahead inc death,2021-06-05,point,forecast,NA,15
2021-05-10,CZ,1 wk ahead inc death,2021-05-15,point,forecast,NA,274
2021-05-10,CZ,2 wk ahead inc death,2021-05-22,point,forecast,NA,239
2021-05-10,CZ,3 wk ahead inc death,2021-05-29,point,forecast,NA,207
2021-05-10,CZ,4 wk ahead inc death,2021-06-05,point,forecast,NA,179
2021-05-10,DE,1 wk ahead inc death,2021-05-15,point,forecast,NA,1342
2021-05-10,DE,2 wk ahead inc death,2021-05-22,point,forecast,NA,1008
2021-05-10,DE,3 wk ahead inc death,2021-05-29,point,forecast,NA,681
2021-05-10,DE,4 wk ahead inc death,2021-06-05,point,forecast,NA,455
2021-05-10,DK,1 wk ahead inc death,2021-05-15,point,forecast,NA,7
2021-05-10,DK,2 wk ahead inc death,2021-05-22,point,forecast,NA,7
2021-05-10,DK,3 wk ahead inc death,2021-05-29,point,forecast,NA,7
2021-05-10,DK,4 wk ahead inc death,2021-06-05,point,forecast,NA,6
2021-05-10,EE,1 wk ahead inc death,2021-05-15,point,forecast,NA,22
2021-05-10,EE,2 wk ahead inc death,2021-05-22,point,forecast,NA,19
2021-05-10,EE,3 wk ahead inc death,2021-05-29,point,forecast,NA,15
2021-05-10,EE,4 wk ahead inc death,2021-06-05,point,forecast,NA,13
2021-05-10,ES,1 wk ahead inc death,2021-05-15,point,forecast,NA,503
2021-05-10,ES,2 wk ahead inc death,2021-05-22,point,forecast,NA,374
2021-05-10,ES,3 wk ahead inc death,2021-05-29,point,forecast,NA,294
2021-05-10,ES,4 wk ahead inc death,2021-06-05,point,forecast,NA,212
2021-05-10,FI,1 wk ahead inc death,2021-05-15,point,forecast,NA,9
2021-05-10,FI,2 wk ahead inc death,2021-05-22,point,forecast,NA,10
2021-05-10,FI,3 wk ahead inc death,2021-05-29,point,forecast,NA,9
2021-05-10,FI,4 wk ahead inc death,2021-06-05,point,forecast,NA,8
2021-05-10,FR,1 wk ahead inc death,2021-05-15,point,forecast,NA,1410
2021-05-10,FR,2 wk ahead inc death,2021-05-22,point,forecast,NA,1264
2021-05-10,FR,3 wk ahead inc death,2021-05-29,point,forecast,NA,1157
2021-05-10,FR,4 wk ahead inc death,2021-06-05,point,forecast,NA,1051
2021-05-10,GB,1 wk ahead inc death,2021-05-15,point,forecast,NA,49
2021-05-10,GB,2 wk ahead inc death,2021-05-22,point,forecast,NA,42
2021-05-10,GB,3 wk ahead inc death,2021-05-29,point,forecast,NA,37
2021-05-10,GB,4 wk ahead inc death,2021-06-05,point,forecast,NA,32
2021-05-10,GR,1 wk ahead inc death,2021-05-15,point,forecast,NA,506
2021-05-10,GR,2 wk ahead inc death,2021-05-22,point,forecast,NA,451
2021-05-10,GR,3 wk ahead inc death,2021-05-29,point,forecast,NA,386
2021-05-10,GR,4 wk ahead inc death,2021-06-05,point,forecast,NA,330
2021-05-10,HR,1 wk ahead inc death,2021-05-15,point,forecast,NA,252
2021-05-10,HR,2 wk ahead inc death,2021-05-22,point,forecast,NA,210
2021-05-10,HR,3 wk ahead inc death,2021-05-29,point,forecast,NA,171
2021-05-10,HR,4 wk ahead inc death,2021-06-05,point,forecast,NA,136
2021-05-10,HU,1 wk ahead inc death,2021-05-15,point,forecast,NA,604
2021-05-10,HU,2 wk ahead inc death,2021-05-22,point,forecast,NA,434
2021-05-10,HU,3 wk ahead inc death,2021-05-29,point,forecast,NA,325
2021-05-10,HU,4 wk ahead inc death,2021-06-05,point,forecast,NA,225
2021-05-10,IE,1 wk ahead inc death,2021-05-15,point,forecast,NA,7
2021-05-10,IE,2 wk ahead inc death,2021-05-22,point,forecast,NA,5
2021-05-10,IE,3 wk ahead inc death,2021-05-29,point,forecast,NA,3
2021-05-10,IE,4 wk ahead inc death,2021-06-05,point,forecast,NA,3
2021-05-10,IS,1 wk ahead inc death,2021-05-15,point,forecast,NA,0
2021-05-10,IS,2 wk ahead inc death,2021-05-22,point,forecast,NA,0
2021-05-10,IS,3 wk ahead inc death,2021-05-29,point,forecast,NA,0
2021-05-10,IS,4 wk ahead inc death,2021-06-05,point,forecast,NA,0
2021-05-10,IT,1 wk ahead inc death,2021-05-15,point,forecast,NA,1360
2021-05-10,IT,2 wk ahead inc death,2021-05-22,point,forecast,NA,1124
2021-05-10,IT,3 wk ahead inc death,2021-05-29,point,forecast,NA,908
2021-05-10,IT,4 wk ahead inc death,2021-06-05,point,forecast,NA,731
2021-05-10,LI,1 wk ahead inc death,2021-05-15,point,forecast,NA,2
