forecast_date,location,target,target_end_date,type,scenario_id,quantile,value
2021-10-18,LI,4 wk ahead inc death,2021-11-13,point,forecast,NA,2
2021-10-18,LT,1 wk ahead inc death,2021-10-23,point,forecast,NA,206
2021-10-18,LT,2 wk ahead inc death,2021-10-30,point,forecast,NA,203
2021-10-18,LT,3 wk ahead inc death,2021-11-06,point,forecast,NA,193
2021-10-18,LT,4 wk ahead inc death,2021-11-13,point,forecast,NA,183
2021-10-18,LU,1 wk ahead inc death,2021-10-23,point,forecast,NA,3
2021-10-18,LU,2 wk ahead inc death,2021-10-30,point,forecast,NA,3
2021-10-18,LU,3 wk ahead inc death,2021-11-06,point,forecast,NA,3
2021-10-18,LU,4 wk ahead inc death,2021-11-13,point,forecast,NA,3
2021-10-18,LV,1 wk ahead inc death,2021-10-23,point,forecast,NA,97
2021-10-18,LV,2 wk ahead inc death,2021-10-30,point,forecast,NA,99
2021-10-18,LV,3 wk ahead inc death,2021-11-06,point,forecast,NA,97
2021-10-18,LV,4 wk ahead inc death,2021-11-13,point,forecast,NA,92
2021-10-18,MT,1 wk ahead inc death,2021-10-23,point,forecast,NA,0
2021-10-18,MT,2 wk ahead inc death,2021-10-30,point,forecast,NA,0
2021-10-18,MT,3 wk ahead inc death,2021-11-06,point,forecast,NA,0
2021-10-18,MT,4 wk ahead inc death,2021-11-13,point,forecast,NA,0
2021-10-18,NL,1 wk ahead inc death,2021-10-23,point,forecast,NA,44
2021-10-18,NL,2 wk ahead inc death,2021-10-30,point,forecast,NA,48
2021-10-18,NL,3 wk ahead inc death,2021-11-06,point,forecast,NA,49
2021-10-18,NL,4 wk ahead inc death,2021-11-13,point,forecast,NA,48
2021-10-18,NO,1 wk ahead inc death,2021-10-23,point,forecast,NA,13
2021-10-18,NO,2 wk ahead inc death,2021-10-30,point,forecast,NA,13
2021-10-18,NO,3 wk ahead inc death,2021-11-06,point,forecast,NA,13
2021-10-18,NO,4 wk ahead inc death,2021-11-13,point,forecast,NA,12
2021-10-18,PL,1 wk ahead inc death,2021-10-23,point,forecast,NA,287
2021-10-18,PL,2 wk ahead inc death,2021-10-30,point,forecast,NA,311
2021-10-18,PL,3 wk ahead inc death,2021-11-06,point,forecast,NA,318
2021-10-18,PL,4 wk ahead inc death,2021-11-13,point,forecast,NA,310
2021-10-18,PT,1 wk ahead inc death,2021-10-23,point,forecast,NA,55
2021-10-18,PT,2 wk ahead inc death,2021-10-30,point,forecast,NA,57
2021-10-18,PT,3 wk ahead inc death,2021-11-06,point,forecast,NA,56
2021-10-18,PT,4 wk ahead inc death,2021-11-13,point,forecast,NA,55
2021-10-18,RO,1 wk ahead inc death,2021-10-23,point,forecast,NA,2442
2021-10-18,RO,2 wk ahead inc death,2021-10-30,point,forecast,NA,2479
2021-10-18,RO,3 wk ahead inc death,2021-11-06,point,forecast,NA,2412
2021-10-18,RO,4 wk ahead inc death,2021-11-13,point,forecast,NA,2273
2021-10-18,SE,1 wk ahead inc death,2021-10-23,point,forecast,NA,54
2021-10-18,SE,2 wk ahead inc death,2021-10-30,point,forecast,NA,55
2021-10-18,SE,3 wk ahead inc death,2021-11-06,point,forecast,NA,55
2021-10-18,SE,4 wk ahead inc death,2021-11-13,point,forecast,NA,54
2021-10-18,SI,1 wk ahead inc death,2021-10-23,point,forecast,NA,27
2021-10-18,SI,2 wk ahead inc death,2021-10-30,point,forecast,NA,25
2021-10-18,SI,3 wk ahead inc death,2021-11-06,point,forecast,NA,23
2021-10-18,SI,4 wk ahead inc death,2021-11-13,point,forecast,NA,21
2021-10-18,SK,1 wk ahead inc death,2021-10-23,point,forecast,NA,99
2021-10-18,SK,2 wk ahead inc death,2021-10-30,point,forecast,NA,102
2021-10-18,SK,3 wk ahead inc death,2021-11-06,point,forecast,NA,101
2021-10-18,SK,4 wk ahead inc death,2021-11-13,point,forecast,NA,97
